dates,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059,satname
2015-04-18 21:59:04+00:00,345.2371429,335.2966667,332.5,339.92,348.8566667,351.1222222,361.7266667,355.24,367.5066667,373.8776471,,,,,,,,,380.84,376.0476471,376,376.7576471,381.2976471,382.2376471,379.7766667,383.26,389.5176471,388.2876471,393.0476471,396.8076471,396.11,389.75,391.7976471,,,,,,,,375.88,373.4376471,369.1722222,369.2061905,371.32,370.89,386.3561905,378.9161905,378.2161905,371.7661905,380.4357895,383.9657895,,,,,367.9948148,377.6254545,373.8371429,366.5071429,L7
2015-05-12 21:58:53+00:00,351.8414286,337.8866667,343.58,350.48,351.4866667,357.5722222,361.9266667,365.86,373.6366667,381.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.7190909,352.7714286,353.9514286,L8
2015-05-21 21:52:43+00:00,347.7685714,343.7533333,343.94,349.21,354.0133333,361.6344444,363.1233333,368.23,379.7133333,383.1211765,385.2844444,386.84,397.6723077,407.8333333,398.8671429,396.0333333,396.5433333,390.6911765,394.96,388.2111765,382.7,390.2311765,390.0711765,391.6911765,394.9133333,391.03,394.1811765,398.7211765,402.9111765,401.7911765,407.43,404.53,398.4611765,397.76,393.93,393.6211765,388.8811765,387.93,392.1611765,384.9733333,382.16,366.3411765,372.9844444,375.6880952,374.39,375.49,383.3480952,381.4780952,375.4180952,371.7380952,374.63,372.19,362.6944444,351.8411765,353.27,351.71,353.0096296,365.9190909,355.9885714,349.1185714,L8
2015-05-28 21:58:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.6785714,L8
2015-05-29 21:53:10+00:00,,,,,,,,375.425,380.06,388.0782353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2015-06-06 21:53:16+00:00,354.9471429,349.27,354.215,359.685,363.94,368.3233333,371.56,377.085,381.9,384.4235294,389.9233333,397.385,406.4784615,414.33,407.6442857,405.43,404.26,400.4035294,398.865,397.8835294,399.225,397.7435294,397.4435294,398.3635294,401.44,400.385,404.2135294,401.9235294,405.6435294,405.3535294,410.475,408.515,406.9935294,400.835,399.155,400.0035294,,,,,,,,,,,,,,,,,,,,354.84,354.1655556,367.5081818,357.4871429,351.9771429,L8
2015-06-21 21:59:27+00:00,,350.5933333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.6644444,352.6835294,349.7552632,,,368.5227273,363.7528571,355.4628571,L7
2015-07-08 21:53:33+00:00,353.6442857,344.7266667,341.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.22,401.625,400.315,400.68,,,,,,,,,,,,,,,,,369.2088889,359.16,358.2894737,358.58,357.9692593,367.2354545,357.0442857,349.4642857,L8
2015-07-16 21:53:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.9342857,L7
2015-07-23 21:59:36+00:00,,,,,,,,378.65,381.6566667,386.3470588,392.6355556,399.66,407.1638462,417.9966667,407.48,405.5066667,400.7366667,399.0570588,396.47,397.3670588,402.48,395.1170588,398.9470588,401.6570588,,,,,,,,410.5,408.6670588,405.18,404.13,403.5170588,403.1770588,401.3036842,401.9670588,401.3666667,397.3,377.8470588,393.6855556,386.9133333,386.81,,,,,,393.8036842,391.5636842,378.2855556,369.3070588,362.1336842,362.22,,370.1127273,363.9,,L7
2015-07-24 21:53:40+00:00,353.6314286,343.9066667,341.805,347.095,350.5666667,355.0755556,361.9766667,371.295,378.6766667,380.1605882,385.9355556,392.565,397.67,407.0866667,407.1628571,403.0366667,,,,,,,,,,,,,,,406.705,405.595,401.5505882,399.355,399.325,398.3905882,398.8805882,395.8715789,396.4305882,395.8766667,388.125,378.4305882,374.4755556,381.6619048,385.1,390.74,397.2919048,387.5619048,379.2319048,377.9719048,381.1415789,385.2615789,368.4455556,360.4505882,359.5215789,358.5,359.357037,365.6781818,360.5414286,357.2114286,L8
2015-08-08 21:59:40+00:00,345.9157143,342.4833333,337.17,343.77,346.0233333,354.5777778,354.9333333,364.01,376.8433333,,,,,,,,,,383.96,383.1294118,376.02,385.3994118,386.1694118,385.6394118,387.3033333,384.24,389.5694118,393.1094118,400.1494118,394.6994118,397.97,393.47,402.7494118,,,,,,,,,,,,,,,,376.8009524,365.0409524,376.06,,,,,,,369.3154545,360.9557143,358.2757143,L7
2015-08-25 21:53:51+00:00,354.1942857,344.02,338.41,346.02,349.11,353.6333333,356.87,364.46,370.69,375.7811765,383.2333333,388.99,393.3492308,400.48,399.8485714,392.42,395.73,395.8511765,393.59,389.9611765,392.19,390.7911765,383.5311765,392.8311765,391.34,397.05,394.5811765,399.2811765,401.4011765,402.4711765,405.57,401.37,401.3211765,397.11,395.3,391.9011765,393.4711765,394.3842105,393.4411765,390,387.63,380.3611765,376.6633333,381.5157143,379.79,384.61,393.8657143,380.4357143,377.3957143,378.0157143,383.2942105,384.3442105,373.2133333,366.7611765,362.7842105,359.07,360.2155556,368.2154545,361.8542857,361.0942857,L8
2015-09-01 21:59:39+00:00,337.01,329.9533333,329.745,333.405,342.9033333,341.7711111,359.4833333,352.985,366.5033333,373.7058824,377.8811111,383.885,396.76,398.0133333,401.78,395.7233333,384.7533333,386.2258824,383.815,383.2358824,376.465,380.1058824,377.0558824,391.2158824,383.0933333,389.495,389.8258824,387.2658824,395.0858824,390.6358824,401.105,400.235,383.1258824,387.015,379.365,383.0358824,378.4558824,372.9389474,387.8558824,382.5733333,379.285,375.2258824,366.1911111,362.6366667,370.38,378.71,377.3766667,367.6666667,367.5766667,370.6166667,375.7589474,377.0489474,360.2611111,352.4058824,349.0589474,349.81,347.0307407,360.3527273,347.54,351.03,L8
2015-09-18 21:53:37+00:00,344.0271429,338.1033333,338.335,339.705,342.6633333,343.1377778,349.5433333,355.525,367.7533333,371.9564706,375.4977778,385.685,384.3546154,396.5233333,,,,,,,,,387.3464706,387.2364706,393.6033333,395.985,392.8864706,399.7264706,396.1164706,401.4064706,405.205,398.185,396.7064706,391.345,393.595,394.8064706,,,,,,,,375.4295238,381.86,385.16,394.8495238,386.0395238,381.6895238,377.4495238,386.6210526,389.2710526,380.2777778,,,,,378.0054545,369.6371429,365.2971429,L7
2015-09-26 21:54:04+00:00,,,,,,,,,,,399.6033333,397.695,403.6146154,413.24,411.9428571,406.72,399.97,400.8323529,396.215,401.8023529,394.365,394.9123529,394.1823529,396.0923529,396.74,397.215,400.9923529,402.1623529,404.4123529,408.7823529,406.415,406.745,404.2323529,400.305,400.415,400.7323529,400.2723529,401.3568421,398.7823529,392.7,394.025,385.8123529,392.1633333,387.8685714,390.46,396.23,401.0985714,393.1785714,395.0285714,390.8785714,396.9368421,397.8668421,384.9433333,379.5523529,370.6068421,369.77,375.9888889,384.4972727,373.1114286,370.3814286,L8
2015-10-03 21:59:52+00:00,,,,,352.77,355.5466667,360.19,362.255,369.09,377.5876471,385.1366667,390.575,400.5953846,404.31,403.6371429,398.84,396.06,391.5176471,392.555,393.3476471,393.885,388.4776471,389.3876471,396.9576471,396.58,393.805,396.9776471,402.5876471,397.7376471,402.0776471,407.145,407.215,403.3276471,395.485,400.065,399.5676471,397.9776471,398.5131579,398.4776471,400.6,391.705,381.9976471,377.1166667,387.6814286,386.83,389.8,401.8114286,390.1414286,387.2014286,383.0214286,391.1331579,394.7231579,,,,,,,,,L8
2015-10-19 21:59:54+00:00,343.0257143,332.1966667,332.865,341.345,347.7866667,356.4588889,363.4166667,366.075,372.2866667,373.1752941,378.6088889,387.315,398.6338462,403.3566667,400.9714286,396.1766667,393.5066667,393.5652941,394.295,393.5452941,391.085,392.6052941,391.9252941,391.4152941,396.9466667,392.615,394.6752941,398.7352941,395.9452941,399.6252941,407.935,407.965,406.1552941,404.465,397.875,397.5752941,396.0752941,394.1689474,398.1452941,398.2366667,392.175,374.5852941,381.7988889,377.627619,379.31,388.86,401.027619,389.757619,385.817619,380.477619,387.5789474,391.9889474,382.3688889,371.7852941,375.0389474,369.17,370.2859259,379.7681818,376.9557143,369.4357143,L8
2015-11-13 21:53:46+00:00,346.6,337.4266667,335.98,345.82,353.1266667,356.8122222,359.1066667,361.67,370.0966667,377.0182353,383.5522222,388.32,395.3553846,401.9566667,401.28,399.6666667,396.4666667,395.8382353,391.45,392.4682353,392.7,387.7082353,392.2582353,388.5982353,389.0866667,395.4,397.9982353,402.8282353,405.1682353,407.6182353,410.23,409.34,406.7782353,403.07,398.06,398.4582353,396.8882353,396.0847368,400.5582353,400.2466667,393.43,393.7382353,387.9722222,387.2333333,392.46,397.38,406.1933333,395.9433333,390.3933333,392.8833333,397.8847368,399.1447368,389.6622222,377.9982353,379.9147368,372.59,377.6281481,395.3409091,380.77,380.43,L8
2015-11-28 22:00:44+00:00,327.9857143,317.7533333,321.05,324.99,324.9833333,332.3577778,342.6733333,346.85,352.3533333,355.2129412,365.2077778,374.73,381.3484615,389.3233333,381.8314286,385.5333333,,,,,,,,,373.3033333,375.61,377.8329412,377.9929412,382.5529412,382.2829412,387.56,381.54,383.5429412,377.53,382.52,385.5929412,380.3729412,380.0031579,,,,,,,,376.53,385.9409524,373.9209524,370.5209524,374.8409524,386.8131579,388.0731579,374.8777778,368.3229412,,,,,,369.4057143,L7
2015-12-30 22:01:14+00:00,323.45,320.7466667,319.685,327.705,332.0866667,338.1655556,343.5366667,350.075,355.1866667,366.5288235,,,,,,,,,,369.1488235,368.315,365.3188235,366.3588235,371.6988235,371.5966667,374.505,375.0488235,374.8188235,377.3488235,373.8288235,378.135,381.885,382.0688235,,,,,,,,375.875,363.6388235,364.9855556,360.9033333,354.52,363.71,370.7033333,366.1733333,372.4333333,375.6333333,381.1652632,385.5152632,,,,,364.1837037,375.98,375.79,368.81,L7
2016-01-15 22:01:29+00:00,,,,,,,,,,368.2735294,372.1533333,380.935,389.4184615,393.94,396.7042857,391.29,390.52,384.5735294,387.745,379.0835294,380.325,383.3235294,385.5535294,396.2135294,,,,,,,,,396.2135294,395.255,391.635,390.9035294,389.9335294,389.7447368,387.3335294,391.84,370.965,376.2035294,373.5933333,380.0428571,383.29,,,,,,,395.5947368,383.3933333,367.5135294,371.8347368,371.32,358.3655556,375.7481818,378.2971429,368.0871429,L7
2016-01-16 21:53:45+00:00,339.6585714,337.9533333,328.85,337.15,343.9433333,346.2877778,350.9133333,356.11,362.9533333,365.13,368.9977778,375.53,388.8307692,393.4133333,396.0771429,388.1833333,389.2233333,384.03,384.64,383.41,385.91,377.2,383.37,381.61,383.5433333,382,387.54,389.07,393.05,395.79,398.62,395.88,393.78,389.91,390.09,389.32,386.21,384.4889474,386.44,388.4133333,379.18,374.43,373.5677778,376.9080952,374.05,379.74,389.3580952,381.0580952,379.3280952,380.3680952,386.5189474,391.2089474,376.6177778,376.64,369.6689474,370.37,376.0885185,387.7909091,378.2485714,376.1585714,L8
2016-01-23 21:59:56+00:00,341.4742857,337.2266667,333.94,326.6,335.9566667,337.5255556,335.9566667,341.68,353.1766667,360.6494118,366.0155556,374.64,377.2546154,385.0966667,379.6885714,381.7366667,382.7966667,378.7594118,373.39,371.9394118,374.87,373.4594118,375.6294118,373.8394118,378.4766667,377.34,379.8394118,382.7394118,385.8494118,390.8194118,390.29,383.83,384.1394118,381.05,379.53,382.9394118,377.6094118,376.4189474,372.1094118,369.9666667,367.96,367.9594118,352.9955556,349.7490476,356.19,361.64,377.2490476,372.4290476,366.0390476,366.3690476,371.6989474,382.2789474,366.3255556,362.7294118,359.0089474,358.5,362.6237037,373.2463636,366.0342857,367.3942857,L8
2016-02-24 21:59:45+00:00,348.6057143,354.63,350.96,349.86,349.29,346.6366667,341.26,346.47,355.4,361.6188235,366.7866667,370.72,384.1807692,391.59,391.5514286,386.62,384.32,382.1988235,382.45,374.6388235,378.6,379.3788235,380.3588235,379.5488235,381.93,385.86,391.3488235,390.5288235,390.5288235,394.2488235,392.76,395.2,389.7288235,386.29,386.23,384.6888235,382.7788235,385.2257895,380.8788235,378,374.35,371.2988235,372.5666667,367.2242857,366.08,372.79,383.8742857,369.9542857,365.4742857,366.4342857,374.7657895,379.2757895,372.5366667,362.9888235,360.6157895,367.02,359.7044444,373.9545455,367.5257143,366.6757143,L8
2016-03-04 21:53:33+00:00,354.6728571,350.1833333,347.635,349.755,348.4633333,353.2477778,356.9133333,359.635,363.7933333,372.4705882,375.1677778,385.355,387.8392308,399.4733333,397.1457143,392.8233333,387.0633333,384.7305882,381.715,378.5705882,383.985,386.1405882,381.5305882,385.9205882,387.8033333,387.365,392.7905882,392.7405882,395.4405882,394.0105882,398.335,396.615,395.5405882,394.635,390.595,391.9205882,389.4105882,385.5726316,382.1005882,382.7433333,375.945,371.5405882,373.8977778,375.1038095,375.93,382.14,390.7338095,382.3338095,377.6738095,378.4738095,384.7726316,389.2226316,379.4677778,374.0605882,372.2526316,369.22,376.0685185,386.8872727,377.1828571,370.6228571,L8
2016-03-12 21:55:45+00:00,366.8485714,366.0066667,367.08,365.22,364.1766667,367.6655556,365.7866667,369.28,374.0066667,381.2952941,382.3255556,391.11,407.53,408.9066667,421.4571429,,,,,,,,,393.4052941,395.2366667,396.27,394.8752941,399.3852941,401.9052941,403.8352941,408.86,406.02,400.4252941,402.39,400.46,397.0752941,393.4452941,,,,,,,,372.59,377.26,389.9447619,385.9947619,379.6947619,387.1247619,393.6173684,402.6373684,392.0055556,384.3152941,,,,,380.6785714,378.3285714,L7
2016-03-19 22:01:58+00:00,348.6157143,345.8333333,341.255,339.155,338.2233333,341.4244444,344.4933333,351.725,,,,,,,,,,375.4288235,370.205,372.6288235,372.205,372.2888235,377.7188235,373.8488235,381.2933333,381.525,384.2888235,379.6788235,387.5388235,369.9988235,377.595,383.415,,,,,,,,375.8333333,365.465,356.7888235,360.3944444,364.3009524,366.97,374.46,386.3109524,379.3609524,386.5709524,379.8509524,389.1994737,,,,,364.35,368.5596296,379.3463636,371.1457143,367.6157143,L7
2016-03-20 21:53:27+00:00,355.8828571,343.6933333,342.885,341.075,341.9633333,355.1277778,355.9033333,350.515,353.6133333,357.4205882,368.7277778,380.275,377.5992308,387.6633333,390.3957143,389.3633333,381.7633333,381.0105882,380.635,381.5705882,368.715,370.8505882,373.0205882,381.2005882,376.9433333,380.335,380.3405882,389.9905882,396.0405882,398.9805882,396.405,390.515,390.8105882,394.815,388.795,382.6105882,382.2005882,382.8626316,385.3305882,380.8333333,374.865,371.8305882,369.7677778,369.3038095,361.6,367.4,380.1338095,372.9938095,366.2538095,379.9238095,378.7026316,381.2926316,371.2177778,365.7805882,366.8826316,366.14,373.3485185,381.7672727,371.4028571,364.6928571,L8
2016-04-05 21:53:42+00:00,,,,363.675,363.55,361.47,363.73,369.015,371.3,380.0682353,387.08,393.045,398.7276923,403.81,403.1,398.37,398.25,392.7582353,390.565,390.5082353,389.375,389.0182353,389.3182353,392.3582353,393,393.445,398.9982353,402.6882353,401.7482353,402.7382353,405.515,406.125,403.3682353,403.425,397.255,393.8482353,386.9382353,385.9984211,386.4282353,383.19,373.795,377.9382353,377.39,380.4,378.58,380.89,391.08,380.74,378.2,375.27,383.4284211,384.5284211,377.35,368.7982353,368.7384211,367.88,372.7133333,383.8627273,370.09,365.09,L8
2016-04-13 21:55:55+00:00,382.74,381.5833333,371.93,372.98,375.7233333,372.2211111,380.5433333,381.26,387.0933333,383.9241176,392.5711111,400.5,407.0176923,416.1733333,410.2,405.2233333,401.3933333,397.0941176,,,,,,,,395.95,398.5241176,400.8841176,403.6141176,408.3541176,411.69,412.61,406.9041176,405.08,401.91,396.1641176,397.8841176,398.5373684,404.6941176,,,,,,,,390.7166667,381.2866667,376.1466667,380.2766667,388.3073684,392.9873684,383.1711111,369.6241176,374.3173684,,,,,,L7
2016-04-20 22:02:09+00:00,,,,,,,,363.485,371.0466667,373.7229412,380.7855556,383.035,388.0907692,388.7266667,388.4314286,390.6966667,391.2666667,384.5929412,384.585,382.9529412,389.375,388.0429412,386.2229412,,,,,,,,,402.395,395.7129412,393.445,395.415,393.0229412,387.6729412,387.1568421,391.6629412,384.0966667,381.015,377.7029412,385.9955556,379.527619,377.79,,,,,,383.6868421,385.6668421,368.4855556,357.8529412,369.0968421,351.73,,372.6518182,358.9857143,,L7
2016-04-21 21:53:36+00:00,378.5771429,379.3333333,368,367.33,364.0133333,366.7177778,366.6833333,367.61,371.6933333,378.2947059,385.1677778,391.51,397.3623077,404.0433333,402.7842857,399.0533333,398.2633333,397.4747059,392.15,391.4947059,393.38,392.6047059,391.5447059,391.2547059,398.2433333,396.11,398.7847059,398.2147059,401.4747059,405.3947059,410.07,405.34,403.3247059,400,399.36,398.6947059,393.2347059,393.0594737,394.4547059,394.4533333,388.83,380.4947059,380.3677778,376.0695238,378.99,381.62,391.4195238,380.6295238,379.3595238,377.0295238,390.4594737,391.1294737,383.4177778,374.8847059,370.6594737,369.87,375.5518519,387.7781818,373.3671429,365.7271429,L8
2016-04-28 21:59:25+00:00,386.3071429,381.8033333,370.73,376.33,369.7933333,366.4244444,371.3933333,375.15,377.6033333,379.3558824,390.4144444,398.61,409.8238462,413.7233333,408.5742857,398.2833333,395.7433333,393.1258824,399.04,392.1858824,395.05,392.8058824,394.0858824,393.2758824,395.7533333,395.94,398.0958824,402.9958824,404.2058824,405.6358824,410,410.2,402.6358824,399.4,396.2,395.7158824,392.7058824,392.6505263,395.9258824,395.5733333,385.32,379.3558824,378.1244444,378.8495238,384.72,383.63,393.3595238,382.3495238,380.2195238,384.0395238,387.6505263,395.1005263,380.5044444,374.9058824,365.7705263,370.7,374.392963,383.2963636,375.6571429,366.9971429,L8
2016-04-29 21:56:02+00:00,379.4385714,379.3266667,370,372.26,366.1066667,362.3422222,368.2766667,377.15,,418.7229412,,,414.4269231,427.3266667,419.6371429,410.5066667,413.4766667,,,,,,,,,396.36,397.6229412,400.5529412,404.2829412,405.7629412,412.46,408.72,405.7929412,404.16,403.13,395.5929412,398.1229412,397.2952632,403.1829412,,,,,,,385.9,391.7247619,382.9747619,378.5847619,384.0347619,392.6952632,398.9552632,385.6222222,383.1729412,375.0152632,,,,,365.8685714,L7
2016-05-14 21:59:24+00:00,384.8242857,378.4666667,365.235,366.265,366.4366667,369.4522222,366.3366667,373.095,377.2366667,382.8788235,386.8222222,394.165,399.1838462,406.6466667,406.6185714,401.2466667,395.4766667,394.9288235,392.675,391.9688235,391.865,391.6188235,393.0088235,394.8688235,392.8066667,396.345,398.8688235,400.6488235,403.2388235,403.7888235,410.385,405.335,403.4488235,400.905,398.885,396.3088235,394.9188235,394.0884211,391.6788235,389.7766667,385.425,376.4688235,377.3122222,379.5190476,383.07,382.59,389.9390476,381.2090476,377.4390476,376.9090476,383.7384211,385.9684211,375.7422222,365.2288235,366.3984211,364.29,369.0481481,376.5872727,372.3442857,357.8842857,L8
2016-05-22 22:02:17+00:00,373.8328571,370.9833333,363.98,371.35,361.4533333,371.1877778,371.6233333,377.63,,,,,,,,,,397.0023529,394.25,389.0823529,390.89,388.7423529,394.4323529,392.2223529,394.1333333,394.31,399.4923529,405.5823529,398.9923529,406.9323529,411.06,409.25,,,,,,,,389.5033333,380.16,374.7323529,366.2177778,377.9138095,377.15,381.9,386.9238095,376.6838095,376.4538095,378.0338095,381.7342105,,,,,361.28,,373.3645455,358.7128571,356.4328571,L7
2016-06-15 21:59:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.74,363.2733333,370.2927273,360.55,348.44,L8
2016-07-01 21:59:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.0510526,386.1710526,371.1688889,361.8841176,362.8110526,362.35,368.3892593,374.1072727,370.08,350.55,L8
2016-07-02 21:56:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.6109524,384.9309524,,,,,,357.73,,362.5372727,363.9557143,353.4657143,L7
2016-07-10 21:53:35+00:00,355.8757143,355.9166667,352.84,358.54,361.3066667,358.1355556,363.2866667,367.97,377.2566667,381.9147059,382.5355556,389.59,398.9730769,403.9666667,403.9314286,401.0566667,392.6866667,393.5647059,394.65,393.9147059,389.42,390.0747059,387.3647059,393.2747059,395.4666667,392.6,393.6547059,391.5147059,397.9647059,403.2147059,405.5,403.39,402.0347059,397.64,396.28,394.1947059,395.6847059,398.9684211,399.0147059,394.0866667,379.79,374.9047059,373.2855556,375.087619,377.07,385.19,399.137619,386.467619,380.127619,377.807619,385.1684211,384.5384211,372.5655556,364.3547059,359.8184211,366.53,360.3103704,369.1090909,361.7557143,354.5057143,L8
2016-07-17 21:59:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.3309524,379.5794737,380.3494737,369.7844444,362.2388235,362.2194737,362.63,359.6496296,367.4163636,355.5657143,350.2657143,L8
2016-08-11 21:54:06+00:00,347.96,337.99,337.455,343.985,351.73,356.7766667,365.47,368.575,374.1,379.2394118,388.7166667,388.715,398.9392308,402.24,404.28,395.98,395.16,394.3994118,394.615,393.2794118,386.875,393.4094118,391.9094118,392.0994118,390.63,390.265,395.9594118,395.9994118,400.5194118,401.5694118,403.565,404.465,399.2094118,400.025,395.575,393.6494118,392.4194118,396.9494737,392.2294118,387.43,385.205,383.7494118,384.2166667,381.68,384.47,392.51,398.72,389.95,387.11,381.78,388.5594737,391.7994737,378.5566667,372.3094118,366.6994737,367.11,372.0744444,370.8409091,363.05,352.28,L8
2016-08-18 21:59:57+00:00,,,,,,360.89,371.8,378.025,378.96,383.0211765,392.1,397.385,399.7853846,410.5,407.6142857,405.46,397.8,397.5711765,396.805,396.8411765,395.545,395.8811765,397.7411765,396.6811765,392.35,396.395,398.3511765,400.8311765,403.7611765,406.5311765,412.155,408.005,402.2011765,400.185,398.595,395.9111765,398.9111765,401.6826316,402.2911765,399.57,387.835,382.9411765,384.76,394.3828571,392.85,395.62,405.5928571,394.9228571,386.3828571,388.0928571,390.1826316,394.2126316,388.45,,369.7926316,367.18,370.8133333,374.9718182,366.5771429,354.1571429,L8
2016-08-19 21:56:18+00:00,,,344.655,347.295,350.88,362.3,369.37,367.405,374.18,382.4864706,386.26,398.265,403.6338462,410.1,398.3871429,401.06,396.38,393.1864706,,,,,,,,,396.7264706,401.7764706,402.8064706,404.2864706,410.645,408.255,401.8464706,403.345,399.475,399.1064706,405.1364706,399.9421053,403.6364706,406.23,,,,,,,405.1114286,397.9714286,386.7514286,388.3214286,389.0421053,396.0121053,383.26,370.7364706,366.9621053,370.57,,,,,L7
2016-08-27 21:54:14+00:00,347.2257143,330.15,327.68,337.19,338.3,349.3766667,355.38,358.99,369.83,374.8752941,383.2666667,389.84,391.9961538,401.22,402.7314286,396.4,392.15,389.6152941,387.97,386.2952941,389.54,385.9652941,384.0752941,390.0852941,389.76,394.53,391.1952941,396.1252941,396.3252941,398.7252941,404.85,401.83,398.8252941,392.59,393.92,393.3952941,393.2552941,391.9126316,385.5052941,386.2,383.7,382.4252941,379.7466667,379.9042857,382.93,386.9,397.2042857,382.8342857,377.4942857,381.2042857,386.8026316,392.0826316,371.2266667,360.9152941,355.4926316,362.34,365.7111111,373.59,366.6057143,357.7757143,L8
2016-09-11 22:02:33+00:00,356.6271429,336.3666667,330.205,345.135,353.3766667,365.5588889,371.5666667,374.445,383.8366667,385.8470588,390.7188889,,,,,,,,,,392.025,393.4970588,394.5070588,394.3170588,397.4666667,398.925,399.3670588,400.6870588,400.4670588,406.2270588,409.235,407.885,401.3070588,396.115,397.885,,,,,,,,382.5288889,384.0461905,385.67,390.39,401.0361905,390.6961905,382.7361905,386.3661905,386.7252632,391.9952632,384.1988889,,,,,385.6263636,371.1271429,363.7571429,L7
2016-09-12 21:53:54+00:00,358.0485714,341.99,340.835,346.155,354.9,363.6866667,366.92,372.395,380.4,385.8941176,390.0966667,395.875,402.4507692,407.61,406.2771429,403.6,403.67,399.1741176,416.495,408.8941176,408.115,399.2241176,401.0041176,397.1841176,398.43,399.815,,,,409.9541176,409.345,407.855,405.0941176,402.985,400.195,399.2141176,398.4041176,393.5,392.4141176,395.8,390.175,383.6341176,381.6766667,384.5514286,385.33,389.94,399.8714286,392.3014286,383.0114286,381.9414286,387.43,393.29,380.6766667,376.7141176,370.94,370.53,375.6577778,384.1081818,371.4285714,361.9685714,L8
2016-10-14 21:54:00+00:00,342.9414286,330.7833333,322.38,328.23,336.4033333,341.0811111,349.2533333,358.58,365.1833333,370.5458824,376.7711111,372.81,387.6815385,394.1833333,391.7628571,389.9533333,384.1533333,382.4958824,378.42,381.8758824,380.1,379.7258824,384.0158824,382.9158824,385.9933333,383.55,387.6958824,386.8358824,392.8258824,395.9458824,398.65,395.19,392.6058824,389.79,387.61,384.3758824,382.6758824,386.3536842,384.8358824,379.5833333,373.9,376.1758824,369.9611111,378.0552381,378.42,384.26,389.6252381,381.2152381,379.1052381,375.7152381,379.3336842,382.4236842,369.0311111,362.1658824,362.1536842,362.7,365.2474074,376.0836364,367.9514286,360.9114286,L8
2016-10-30 21:54:01+00:00,,,337.19,342.44,347.5566667,356.4788889,361.4766667,365.49,371.0366667,377.6711765,385.5988889,393.08,397.2807692,404.3366667,405.3728571,397.7666667,400.5766667,400.3011765,391.11,389.7811765,388.46,388.9011765,392.2211765,394.5311765,396.2966667,396.29,,,,,408.44,407.36,402.7911765,399.53,399.28,398.9811765,398.4311765,397.9921053,398.8411765,401.1166667,395.12,385.2211765,382.2788889,388.1519048,389.08,395.93,404.1219048,396.5219048,391.6519048,391.8519048,393.1421053,395.4621053,382.3088889,377.2411765,376.3921053,369.52,376.4825926,389.1272727,374.9014286,369.7914286,L8
2016-11-22 22:00:11+00:00,346.6557143,323.5733333,321.155,333.575,340.7433333,349.0511111,359.1633333,361.595,369.5933333,372.51,378.4111111,389.635,398.0946154,402.4433333,399.1514286,397.3133333,396.4333333,391.48,389.615,392.67,393.655,392.7,394.55,396.25,391.4133333,395.005,398.51,396.2,402.81,400.14,400.685,402.665,399.74,393.805,393.595,393.86,399.34,400.2105263,405.51,401.9233333,393.195,385.64,383.3311111,381.2109524,383.15,392.69,406.4009524,397.4209524,386.5009524,388.6709524,392.6605263,398.9005263,387.4111111,380.76,375.1105263,374.25,378.9307407,389.4245455,375.1557143,371.6157143,L8
