Year-Month,nzd_188_Average_Value,Value
2021-12,348.41542892717365,1.064207213820483
2022-01,348.8946135329472,1.1578140497119904
2022-02,351.4383902120897,1.2666805541894288
2022-03,348.4931691137896,1.368711204822705
2022-04,351.99009571670194,1.4281829300390187
2022-05,353.5809701273517,1.4416784848376993
2022-06,352.4786305071678,1.427394167617796
2022-07,353.49444450298563,1.4000775906634824
2022-08,354.7658310067275,1.3960773740597916
2022-10,358.2815528132457,1.4053873282635907
2022-12,354.17677444033797,1.2808177723840093
2023-02,349.043408300049,0.8691882409568242
2023-03,351.95914258592114,0.5596923753796271
2023-04,353.28589278169227,0.2477329814472668
2023-05,345.8854034480005,-0.035433366084452314
2023-06,346.06536334712,-0.26250118262635397
2023-07,355.212344626794,-0.4556680704075237
2023-08,359.7797609781854,-0.5987186311664061
2023-09,359.6419291079971,-0.6627828819440278
2023-10,358.2456389953771,-0.6354023907560674
2023-11,351.46819184104334,-0.5474040760761877
2023-12,351.22660568412607,-0.41855228688143864
2024-01,350.73145803756927,-0.2890004656818087
2024-02,354.62471054501844,-0.18141913544711386
2024-03,361.6417271137197,-0.07465886528707583
2024-04,358.2671086434867,0.006941914191905471
2024-05,364.60128502224353,0.07265142731532784
2024-06,370.2091196758618,0.11479883200893358
2024-07,365.8343401664626,0.15721744158705914
2024-08,362.78555937204396,0.2142673964670968
2024-09,361.7827867086188,0.2518589676029636
2024-10,360.0564095797497,0.27955801745669123
