Year-Month,nzd_204_Average_Value,Value
2014-09,344.5931225868363,-0.4429664960786103
2014-10,342.74501550855723,-0.5055153038916854
2014-11,341.37813743829145,-0.5024037931461501
2014-12,339.9052790188579,-0.4390441060504663
2015-01,338.55928321240697,-0.340482765398469
2015-02,340.7535960449787,-0.23971473319137931
2015-03,345.31811016766983,-0.19242718054654318
2015-04,348.465856778579,-0.23259297076938557
2015-05,353.3724329329797,-0.3501144891136512
2015-06,357.18749449965213,-0.5234080482024972
2015-07,354.0780585279076,-0.7481682574929756
2015-08,349.0772963527698,-0.9646127857901616
2015-09,345.35170878183436,-1.130333708936515
2015-11,342.11930474932575,-1.2491688529195453
2015-12,338.17749029575333,-1.2303404750510825
2016-01,337.50266259101585,-1.1567139047951849
2016-02,339.3995363370667,-0.9859365499131936
2016-03,344.7440135955297,-0.7271761191642192
2016-05,352.9082312235777,-0.14183749133301596
2016-06,352.11899352061494,0.11040049153340739
2016-07,347.123968080497,0.2878503253990956
2016-08,345.25129944946184,0.3855036692874625
2016-09,348.0862321000609,0.40389043775776834
2016-10,349.8088493213473,0.3590712283674238
2016-11,351.1133593347088,0.30642069113024484
2016-12,351.20253335093145,0.2687667487332628
2017-01,349.39929968227256,0.24886716627682912
2017-02,345.476177116779,0.25102209163990014
2017-03,344.9445184389068,0.27711847930504524
2017-04,345.2890931806276,0.3117088594763206
2017-05,349.2283392403435,0.3701053436266684
2017-06,348.36077991613683,0.44235046992155924
2017-07,347.7285557043902,0.5150247842486021
2017-09,346.19830110398556,0.613690485787371
2017-11,342.87793214073514,0.6255054553458825
2017-12,338.38227116779706,0.5980215074358446
2018-01,336.1507518480064,0.571797520668544
2018-03,339.74305400448713,0.49545074698585456
2018-04,344.2714935215919,0.41958298436185204
2018-05,346.5700767302673,0.3170085289291724
2018-06,344.83247327603846,0.2029176022512379
2018-07,342.88157711562457,0.0965987701418824
2018-08,340.67019888396146,0.012258247686483146
2018-09,340.28190688521136,-0.030791516456340776
2018-10,341.8946114698486,-0.028658234007552092
2018-12,340.76551797830376,-0.023800571288960376
2019-01,338.83352007725773,-0.060734923431625995
2019-02,338.0236403652945,-0.10241394875668185
2019-03,342.08942259947423,-0.11707579169604547
2019-04,349.33894142875073,-0.13703692019982266
2019-05,353.10397139715104,-0.174017466825722
2019-06,351.34558570680036,-0.22803203720800386
2019-07,348.38109245858874,-0.3102548682487946
2019-08,346.61587268585794,-0.3959079974819236
2019-09,345.76927087946007,-0.4646453207993052
2019-10,345.9050278334399,-0.48150799347646117
2019-11,343.9834903990803,-0.4478509821074677
2019-12,342.10397872699684,-0.3610041671887965
2020-01,341.3568759053076,-0.23568750417457612
2020-02,341.2401281170563,-0.0984232118676357
2020-03,339.22924478978916,0.04578192323411174
2020-05,339.9984770963213,0.3373535473976122
2020-06,341.15040020760244,0.48030840562230115
2020-08,340.49924747998557,0.758942904346718
2020-09,339.31157596214706,0.8779163848414648
2020-10,339.7783823945479,0.9817302776079682
2020-12,342.92928355014186,1.1365034462930734
2021-01,344.29389932274916,1.1295978411568686
2021-03,343.6165299984049,0.925412573099806
2021-04,344.14667188857703,0.815697768427155
2021-05,345.052966365247,0.7482006844698067
2021-06,341.9837224655401,0.7264425656442174
2021-07,335.5225373404038,0.7416878324424104
2021-09,333.90830061739706,0.8162729656180184
2021-10,334.945049375449,0.8825692739175519
2021-11,335.73456000770636,0.9664690056023557
2021-12,335.45356401965694,1.0574561899322075
2022-01,329.28584874882506,1.146670707742076
2022-02,332.1925468637966,1.247106455178921
2022-03,332.31438729950816,1.3398229724518214
2022-04,333.8610422631351,1.3986152834647245
2022-05,337.07757289226544,1.4200032036054377
2022-06,341.3622366451266,1.415389744140053
2022-07,342.58409033848966,1.3951901038109393
2022-08,339.1483296099705,1.3838743088103376
2022-09,341.7134855202291,1.3765202814385906
2022-10,339.3170932504172,1.3492491880054072
2022-11,335.33393218211614,1.289218230305012
2022-12,335.764045190894,1.2009056378844467
2023-02,337.0009607096497,0.8063470567448301
2023-03,343.0731712742927,0.5179371768141039
2023-04,342.01022675654957,0.22183435288255532
2023-05,340.49433716769136,-0.05053738101196416
2023-06,340.5327516882722,-0.2688322304801244
2023-07,344.08786591615234,-0.4495914440455844
2023-08,345.6978850321807,-0.5812657897144664
2023-09,343.40681742932435,-0.6449188036881726
2023-10,340.648972928655,-0.6324157115649213
2023-11,336.8141954242245,-0.567971427649688
2023-12,336.9835177328631,-0.4692618187627604
2024-01,338.3978894241372,-0.36542095282814524
2024-02,342.77436730005644,-0.2722860178309476
2024-03,346.74090265277795,-0.1629573645795744
2024-04,348.76992167224915,-0.06622492324880502
2024-05,347.86898124828645,0.016921739669522838
2024-07,346.2801447938849,0.135930474342279
2024-08,345.0708446100839,0.2004168445256086
2024-09,345.52427091763127,0.24342979934329995
2024-10,345.0334844457843,0.2706004628545036
