Year-Month,nzd_188_Average_Value,Value
2016-11,357.6472617691326,0.27695336942236815
2016-12,358.15856126886433,0.22822232000442813
2017-01,358.37761818906125,0.20376175829224355
2017-02,358.4053112742301,0.20637067299273687
2017-03,358.24603945680224,0.23853668692227004
2017-04,357.7399338648186,0.27867259031874336
2017-05,357.13974558472785,0.34900388431183393
2017-06,356.65526625137426,0.4367952801537868
2017-07,356.26055494333946,0.525261747808802
2017-09,356.14504725599164,0.6467878331304453
2017-10,356.2204620794081,0.6761542396814942
2017-11,356.32405972791537,0.6730569111571602
2017-12,356.9489535110286,0.6458199724899302
2018-01,358.3024934236884,0.6208841485039563
2018-03,359.29357157856475,0.527810519581477
2018-04,360.0985331314697,0.4388808830748012
2018-05,360.4455532601958,0.3223367218852239
2018-06,359.2471691637401,0.19520600053252968
2018-07,357.56226852970906,0.08092754540547736
2018-08,356.84693929786556,-0.004905759695682563
2018-09,356.8434623868033,-0.03692638803568444
2018-10,357.1735656937159,-0.013264184276405772
2018-11,357.4696347727311,0.019522205326034367
2018-12,358.18816785770616,0.04584038036144003
2019-01,360.0150262816255,0.04024313392595193
2019-02,361.50221926579434,0.02114261785449628
2019-03,362.4390536380651,0.00362422088469758
2019-04,364.1553956000393,-0.03631022162356773
2019-05,365.58307021756565,-0.10014622654223462
2019-06,366.0352670576824,-0.17835093699821336
2019-07,365.7741728687166,-0.2854146170438219
2019-08,365.1755879178211,-0.39267204829557695
2019-09,364.6547049124605,-0.48089218298276354
2019-10,364.03942875530385,-0.5077316375214126
2019-11,363.3418873310928,-0.4763858552763143
2019-12,362.78458896607026,-0.38119678730128814
2020-01,362.19869903036,-0.24196357415422642
2020-02,361.39841358731417,-0.09617478246611133
2020-04,360.808666929338,0.19710692098590027
2020-06,360.27185442570226,0.47733541772074395
2020-08,359.5995850023265,0.754008545978388
2020-09,359.18461085270377,0.8712958857678531
2020-10,359.068854159156,0.9757435874965836
2020-11,359.03086672453156,1.07736374619017
2020-12,358.9802205187262,1.1514127385919921
2021-01,358.8504017987976,1.1444070142804073
2021-02,358.646541290245,1.0468454301796504
2021-03,358.4464373391052,0.8965760046047285
