dates,nzd_188_Average_Value
2023-05-09 22:05:22+00:00,335.2166666666667
2023-05-10 21:59:30+00:00,345.03469434017427
2023-05-25 22:05:20+00:00,345.968317590104
2023-06-02 22:05:29+00:00,346.38395260650367
2023-06-09 20:02:35+00:00,333.42412280701757
2023-06-10 22:05:27+00:00,353.0085877867116
2023-06-18 22:05:21+00:00,346.28735305332214
2023-06-27 21:59:14+00:00,342.54815775991005
2023-07-13 21:59:27+00:00,361.2617647058824
2023-07-28 22:05:50+00:00,353.50195260650366
2023-07-29 21:59:31+00:00,353.41454627645027
2023-08-05 22:05:47+00:00,364.18489949358064
2023-08-06 21:59:42+00:00,365.6569783735356
2023-08-09 19:47:29+00:00,358.54823529411766
2023-08-21 22:05:52+00:00,360.9022189901602
2023-08-22 21:59:50+00:00,359.3167732201293
2023-08-30 21:59:47+00:00,355.4751873398933
2023-09-07 21:59:49+00:00,351.86586784331365
2023-09-15 21:59:56+00:00,358.53609271670877
2023-10-01 21:59:55+00:00,363.4823117068689
2023-10-02 19:43:08+00:00,377.41181045751637
2023-10-07 19:46:10+00:00,353.7976552539594
2023-10-08 22:06:10+00:00,355.8108244265767
2023-10-09 22:00:00+00:00,351.4329033065317
2023-11-09 22:06:12+00:00,349.58791316652616
2023-11-10 21:59:59+00:00,349.99238851654025
2023-11-26 22:00:05+00:00,348.00661338993535
2023-12-20 22:00:11+00:00,352.3087061066442
2024-01-01 19:32:46+00:00,356.1176206576361
2024-01-05 22:00:04+00:00,350.28390728329117
2024-01-11 19:37:01+00:00,355.1926513540639
2024-01-12 22:06:18+00:00,349.6199349567988
2024-01-13 21:59:59+00:00,348.871909353575
2024-01-28 22:06:18+00:00,347.93547344353846
2024-01-29 21:59:53+00:00,347.5726154602191
2024-02-06 22:00:10+00:00,355.22808476319005
2024-02-13 22:06:17+00:00,354.77781075363123
2024-02-14 21:59:55+00:00,348.4328994935806
2024-02-29 22:06:11+00:00,360.7660079535188
2024-03-09 22:00:02+00:00,355.46377512660484
2024-03-16 22:06:11+00:00,367.47132745009833
2024-03-25 21:59:55+00:00,363.5932150134007
2024-04-01 22:06:02+00:00,370.70670022340914
2024-04-02 21:59:28+00:00,364.1336026340361
2024-04-17 22:05:51+00:00,357.99817747989886
2024-04-18 21:59:19+00:00,335.5056003571019
2024-04-26 21:59:28+00:00,363.4295860566449
2024-05-03 22:05:38+00:00,358.0119526065037
2024-05-04 21:59:10+00:00,352.04594672956904
2024-05-11 22:05:15+00:00,360.60914997019944
2024-05-12 21:59:25+00:00,364.6105227435104
2024-05-27 22:05:04+00:00,370.6960276735075
2024-05-28 21:59:12+00:00,400.89
2024-06-29 21:58:59+00:00,358.94609859994375
2024-07-07 21:59:13+00:00,365.8443373100928
2024-07-22 22:05:28+00:00,359.82073966338675
2024-07-23 21:59:27+00:00,365.5433807268297
2024-08-31 22:05:51+00:00,357.89786533956817
2024-09-01 21:59:36+00:00,359.9925206732266
2024-09-08 22:05:48+00:00,369.1515523234936
2024-09-16 22:05:57+00:00,361.87324790104975
2024-09-24 22:05:49+00:00,368.53367064342603
2024-10-03 21:59:47+00:00,351.2338816800674
