dates,nzd0104-0000,nzd0104-0001,nzd0104-0002,nzd0104-0003,nzd0104-0004,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,satname,average value
2009-09-06 22:01:59+00:00,355.9014286,387.91,,,354.9566667,355.0214286,353.3466667,351.5814286,352.86,356.1344444,359.0144444,362.8644444,364.9444444,364.4944444,359.99,358.7044444,347.2444444,,,339.67,344.8733333,344.9,338.2933333,331.6833333,332.5781818,324.91,329.72,332.19,332.67,337.3233333,340.8281818,,,340.0233333,340.6233333,339.43,340.44,339.0633333,332.3281818,326.3581818,326.4157143,331.4681818,345.51,342.8281818,341.9481818,,,341.8081818,344.0181818,342.4681818,344.31,348.7544444,356.0944444,343.67,345.8044444,336.6981818,335.25,,,331.5681818,327.3481818,338.1044444,333.8144444,339.9181818,336.4233333,334.04,337.4244444,341.01,334.6881818,,,335.2281818,339.8114286,341.6544444,345.84,339.8244444,344.8114286,335.59,335.79,340.08,336.7444444,,,344.6833333,346.2544444,350.9844444,351.0044444,347.1533333,354.64,350.0044444,347.44,345.8514286,354.3966667,360.19,,L7,
2009-11-25 22:02:33+00:00,370.8185714,374.63,372.01,353.35,348.5866667,344.2685714,,,,,,,,,,,,,,,,,,357.7833333,360.2809091,355.0284615,358.8984615,358.9684615,355.8984615,358.5233333,356.0509091,359.1733333,362.7933333,365.2033333,363.5833333,,,359.4233333,355.6709091,355.2609091,347.5742857,346.0409091,362.92,352.6809091,361.9709091,361.9009091,365.1733333,373.8909091,,,374.72,380.6144444,373.5444444,374.23,370.3944444,363.5709091,371.13,370.91,371.0544444,369.6009091,,,360.2944444,362.2309091,359.3733333,362.25,366.6844444,366.09,370.8209091,366.37,367.8609091,366.8109091,,,370.46,368.2244444,355.9985714,365.19,355.06,354.45,352.8044444,353.4009091,352.5142857,362.8033333,,,,,,,,,,,,L7,
2010-03-17 22:03:57+00:00,,,389.12,364.85,356.02,357.2014286,359.37,364.5514286,375.51,376.34,379.64,383.08,380.92,385.53,,,364.05,361.2309091,358.3569231,354.5169231,353.95,360.2169231,350.4,349.34,344.6909091,343.2769231,347.3869231,347.0369231,,,,357.68,358.4,356.15,362.59,360.8969231,361.1769231,364.26,356.1009091,353.3809091,347.3057143,352.9109091,,,,357.3009091,349.73,357.5109091,352.8409091,356.3309091,365.98,361.71,367.04,362.8,,,,356.51,356.48,351.3709091,350.0209091,352.6,356.8,352.4609091,353.37,353.5,,,,356.35,354.6509091,348.8409091,362.3914286,356.69,366.28,360.62,361.1214286,353.25,352.98,,,346.5109091,346.9157143,350.53,356.22,355.82,358.74,355.09,355.33,354.03,360.47,,,370.37,382.56,L7,
2010-06-21 22:03:58+00:00,,,,,,,,,,,,,,,,,,,,,,,361.5366667,361.9266667,352.7081818,353.0376923,350.3876923,351.0076923,355.7376923,356.2866667,,,,,,,,,,,,,,,,,,369.8181818,365.5181818,378.7781818,370.32,353.3822222,373.4622222,380.36,356.4322222,364.0681818,348.69,349.86,,356.1281818,361.7081818,362.5422222,354.6022222,354.8281818,349.8466667,341.4,351.4522222,365.39,349.2381818,349.28,,,358.3214286,363.9022222,365.84,349.6822222,338.9314286,327.47,323.55,331.07,338.5622222,342.8781818,,,358.3622222,,,,,,,,,,,L7,
2010-07-07 22:04:01+00:00,400.9985714,376.98,381.06,368.35,364.0066667,354.8285714,351.3066667,348.8085714,349.22,,,,,,,,,,,,335.5333333,338.7561538,333.5733333,327.6033333,,,335.9661538,338.0761538,336.1361538,337.5333333,337.0963636,340.9333333,343.6533333,342.8633333,348.5233333,346.6161538,346.5361538,347.7733333,,,333.2542857,331.6963636,335.76,344.2963636,342.0263636,346.7163636,344.0633333,343.8163636,339.1563636,353.6363636,349.98,,356.4144444,349.68,347.1244444,345.2163636,334.06,333.54,333.6144444,329.5863636,324.0963636,329.3944444,333.0844444,,,330.05,340.8544444,348.54,341.2563636,344.93,343.3663636,352.0463636,344.8885714,353.8744444,349.74,,,327.74,338.87,339.33,340.7844444,350.8763636,349.6242857,345.8733333,338.2644444,339.5344444,342.9844444,,,347.9444444,343.7,,,,,L7,
2010-07-23 22:04:02+00:00,362.02,352.74,,,,,,,,,,,,,,,342.75,348.6554545,348.7776923,354.9676923,353.94,356.2976923,348.99,345.5,341.0154545,340.1576923,,,,,,,,,,,,,,,,,,,356.9354545,356.6854545,354.02,347.1254545,352.2654545,349.1254545,352.82,354.44,353.5,,,341.4254545,338.05,339.05,343.51,336.6154545,333.2954545,335.71,343.66,336.4754545,337.15,,,357.82,,,,,,,,,,,,,,339.4254545,358.4,360.67,352.69,352.93,351.89,347.08,,,,,,,,L7,
2011-01-07 22:01:44+00:00,372.3228571,401.19,400.09,380.32,377.6,376.6228571,379.28,374.6528571,383.26,383.0466667,393.2066667,393.4866667,387.3566667,381.2866667,381.36,378.6466667,382.3266667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.9254545,369.5366667,374.1866667,370.2954545,362.85,362.7,,,,,,,,,,,,,,,351.5766667,355.2854545,358.8414286,363.42,370.3666667,370.3766667,378.9666667,372.44,380.63,378.8466667,376.53,375.5528571,391.81,398.73,375.55,L5,
2011-04-13 22:01:34+00:00,,,395.67,399.61,390.3666667,387.3828571,376.4966667,368.7728571,368.51,369.8777778,364.4677778,355.1677778,,,,,,,,,,,,,,,345.4492308,346.7492308,349.9492308,349.3033333,352.1972727,,,,,,,,,,,,360.48,358.8672727,359.4272727,363.9572727,363.9333333,363.2972727,364.4872727,369.0772727,368.85,363.9877778,358.0477778,355.34,352.6477778,353.3172727,348.19,347,352.6877778,353.4972727,345.6672727,349.5977778,349.6177778,351.1472727,350.6233333,344.08,344.5177778,356.46,350.5572727,350.02,347.8972727,348.7772727,343.6428571,349.3777778,354.95,345.0877778,341.4628571,337.98,336,335.54,334.2277778,337.6872727,345.3314286,353.6133333,350.6877778,355.0477778,358.2377778,362.2033333,362.28,370.8577778,366.82,363.3628571,366.3466667,389.39,,L5,
2011-05-07 22:05:25+00:00,349.77,375.75,377.01,355.42,357.1933333,355.64,358.9633333,354.83,350.52,349.5155556,346.9555556,,,351.6055556,358.94,359.4055556,346.4855556,349.8572727,341.5592308,340.8992308,335.5366667,336.1692308,330.2466667,323.7866667,322.5172727,317.2792308,,,325.8692308,330.7566667,333.0972727,338.5466667,336.4066667,340.2766667,340.4966667,340.3792308,340.6992308,336.0166667,332.5372727,326.3972727,,,328.09,337.9672727,336.7372727,338.8072727,336.6966667,338.5172727,337.4672727,339.1072727,342.16,343.6755556,,,339.6155556,338.2272727,333.49,328.53,333.6855556,323.8472727,319.4172727,327.0155556,328.3755556,327.5272727,325.2466667,,,337.4,329.7072727,329.27,327.7172727,334.3872727,344.19,343.7955556,336.82,331.9055556,336.04,,323.53,327.42,328.6055556,322.1772727,323.91,331.9266667,334.6655556,347.5255556,342.2455556,335.9766667,347.1,,,350.63,360.2533333,371.47,369.45,L7,
2011-05-23 22:05:23+00:00,,,,,361.06,367.2271429,368.46,356.1871429,,,357.7633333,359.2733333,,,,,,,,,354.14,359.1323077,350.79,,,,,,,,,,,,,,,,,335.4636364,342.6085714,346.3836364,342.48,356.4536364,353.5336364,352.6336364,355.28,353.0236364,345.9436364,348.5736364,,,353.9533333,351.65,350.4133333,352.1936364,346.92,345.82,347.9933333,342.3136364,342.6236364,344.4933333,,,347.48,348.09,345.9333333,353.39,350.7436364,348.1,346.8836364,361.3436364,364.2671429,363.2433333,,,341.3471429,341.76,341.96,341.25,342.6233333,340.4236364,349.2285714,344.55,349.1333333,354.7233333,,,,,,,,,,L7,
2011-07-10 22:05:20+00:00,,392.54,389.32,377.49,364.09,367.9028571,358.35,347.2028571,348.76,346.5066667,348.2266667,353.3366667,357.6266667,,,370.3566667,359.0666667,354.0418182,347.6053846,354.9953846,360.31,363.1553846,357.87,349.22,340.4118182,336.1853846,336.0153846,340.4153846,,,343.9518182,343.83,342.55,350.02,344.67,344.4453846,343.3153846,329.27,324.6418182,323.9518182,326.8814286,332.9518182,,,341.6418182,340.3118182,344.56,342.7618182,333.6618182,341.5918182,346.93,342.6866667,347.8166667,340.61,,,338.2,342.98,328.5666667,329.7818182,328.3518182,332.4666667,333.7666667,325.9618182,330.15,326.2,314.9866667,,329.5818182,319.19,324.8218182,343.7718182,328.7228571,317.5966667,347.83,344.0566667,345.9128571,346.8,,,333.2966667,335.0218182,341.7114286,361.14,370.0966667,370.0966667,362.8366667,340.89,,,,,,,,L7,
2011-07-26 22:05:18+00:00,,397.7,390.82,,,,367.15,,,,,,,,,,,,,,,370.5315385,363.37,357.84,354.5636364,350.1915385,353.5715385,351.3215385,354.8715385,353.37,354.5236364,359.56,360.48,,,358.3415385,351.2315385,350.97,347.1736364,336.9936364,343.3557143,336.1936364,340.51,342.5736364,339.2636364,349.5736364,,,347.7836364,362.5036364,349.64,357.9133333,374.1133333,362.78,333.0133333,341.1236364,349.86,358.72,,,345.6436364,354.2233333,346.4733333,340.3036364,339.18,350.04,329.4133333,349.64,339.5636364,323.19,335.6436364,,351.1914286,351.6933333,361.62,358.3033333,349.4314286,352.54,342.78,337.47,337.1233333,346.5836364,355.5857143,,,,,,,,,,,,,L7,
2011-08-27 22:05:11+00:00,351.2785714,342.67,346.94,,,367.7285714,359.3833333,350.7585714,350.41,352.1655556,358.0955556,368.7655556,372.2955556,378.4555556,377.65,371.4955556,364.7055556,,,,360.3866667,364.73,355.5166667,351.1866667,345.4118182,343.1,349.63,350.29,351.08,351.3366667,353.0918182,,,,362.1766667,362.47,355.48,351.9266667,348.0318182,346.4318182,346.7342857,345.2218182,349.39,355.2518182,355.0618182,,,353.2618182,353.7618182,362.2718182,359.28,356.5755556,358.6455556,364.57,354.3255556,352.1618182,359.52,358.46,,349.9218182,354.3418182,349.9055556,355.4055556,348.5218182,345.7466667,350.65,344.4555556,348.24,345.6518182,342.82,,,347.2385714,354.4755556,353.6,355.1555556,355.9885714,359.61,354.25,350.89,343.7255556,352.7718182,,,358.1355556,362.4655556,371.4755556,365.4566667,362.6,361.9355556,372.77,366.3985714,345.1333333,401.36,,L7,
2011-09-12 22:05:05+00:00,349.7914286,367.94,370.01,355.53,362.0833333,366.1314286,,,356.59,359.3755556,362.2955556,365.4355556,380.1855556,382.5655556,381.12,371.3855556,361.7055556,362.0490909,362.7115385,358.9015385,360.3566667,,,360.1466667,355.2890909,355.5415385,351.6315385,354.1515385,358.8315385,357.5966667,357.6690909,357.7366667,361.5466667,359.9266667,360.9666667,,,353.9366667,354.2490909,350.8190909,346.8057143,348.1890909,356.31,359.3990909,352.9190909,364.5990909,361.3866667,352.5190909,,,362.82,367.8755556,368.2055556,359.49,359.3155556,349.5990909,356.31,354.54,347.6855556,344.8890909,,,352.0355556,350.6690909,348.9266667,349.26,348.0255556,349.06,349.4090909,347.75,348.6290909,352.4890909,352.3914286,,357.97,363.6955556,366.2014286,371.04,361.55,365.37,355.4055556,354.5890909,355.4257143,366.0066667,,,369.5855556,361.9666667,366.8,368.5555556,372.01,363.5614286,370.1533333,378.69,380.62,L7,
2012-04-07 22:05:52+00:00,333.7714286,359.62,348.6,337.64,342.6,345.3814286,344.53,337.1414286,335.04,339.8633333,345.1533333,,,,344.46,345.5133333,339.8833333,337.7427273,330.0461538,334.2761538,334.87,334.6261538,328.28,323.01,317.1727273,317.7561538,,,,324.12,329.0927273,329.46,329.76,332.33,333.89,338.4561538,334.0861538,332.79,329.8927273,328.1327273,,,331.43,328.6927273,326.6327273,331.5827273,333.5,333.7927273,336.6827273,336.2327273,343.15,341.7433333,339.1233333,,,330.6027273,325.93,325.54,328.4433333,328.5527273,329.0927273,335.0233333,331.8533333,330.6027273,321.94,,,333.31,327.4127273,324.14,317.8427273,321.2827273,338.7714286,335.7533333,336.05,332.1233333,334.8114286,,,327.33,328.8233333,333.3227273,330.2557143,341.12,347.6133333,351.4033333,353.7933333,350.84,,,,,,,,L7,
2012-04-23 22:06:04+00:00,,,,354.67,359.4233333,356.8657143,351.1033333,347.5957143,347.79,351.6022222,357.9422222,357.8022222,356.5522222,356.9922222,356.35,,,342.1963636,347.9561538,351.2561538,353.0766667,351.3461538,341.3266667,335.1666667,328.4763636,329.2061538,329.4961538,332.3961538,330.4761538,,,337.0766667,345.4866667,,,,,,,,,,,,,346.3263636,346.0666667,345.1563636,343.2363636,344.5163636,348.67,341.4922222,338.8022222,337.34,335.6822222,,,341.31,341.5922222,340.9863636,338.2863636,340.3622222,343.7622222,334.3063636,331.0366667,333.8,331.8422222,336.87,,328.35,327.5863636,331.5063636,337.8857143,341.1622222,337.23,331.9022222,336.8757143,326.03,325.18,,,,339.6128571,346.6466667,349.0022222,355.7422222,358.0122222,352.6766667,357.79,354.2422222,357.54,,,,377.03,L7,
2012-05-09 22:06:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.5784615,330.9584615,328.7633333,331.0736364,324.8936364,,,,327.1936364,328.8236364,335.3136364,332.2533333,332.3936364,331.4536364,341.7836364,339.31,331.7544444,325.2144444,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.1044444,316.1136364,320.3085714,326.1433333,341.3544444,344.3244444,341.6544444,334.6933333,343.52,,,,353.3266667,353.92,358.78,L7,
2012-06-10 22:06:11+00:00,,,,,347.1033333,348.4185714,336.0333333,337.0385714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.17,352.0822222,348.8245455,347.87,350.29,340.2122222,342.1545455,341.5145455,346.0322222,357.0222222,,,355.51,366.9422222,365.59,349.6245455,344.41,344.0845455,333.1645455,342.5785714,351.5822222,345.01,,,340.73,330.46,342.33,336.7722222,340.2545455,349.0942857,359.8766667,358.3222222,,,,,,,,,,,L7,
2012-07-12 22:06:34+00:00,367.5785714,,,,365.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.9872727,361.3972727,365.9972727,370.75,363.8366667,360.9266667,356.47,348.0066667,350.9872727,341.15,,,360.6472727,357.3872727,362.2666667,360.8966667,358.1772727,350.46,357.8,357.6666667,364.34,363.9172727,,,358.3472727,354.9085714,360.9166667,356.47,357.5966667,353.9285714,346.89,334.42,330.45,339.3166667,,,362.39,361.4466667,364.5966667,364.5466667,367.52,366.93,372.3366667,371.86,,,,,L7,
2013-01-04 22:07:58+00:00,356.6714286,371.31,367.62,346.28,343.3433333,,,352.8814286,356.88,358.8222222,367.2422222,366.8022222,370.4222222,369.8522222,368.44,363.0922222,357.1322222,356.5672727,355.2323077,,,,350.4166667,342.3366667,340.7572727,339.9023077,344.1123077,345.5223077,347.8223077,351.4866667,357.1072727,361.7366667,361.2866667,,,354.4923077,361.5323077,359.4066667,353.9672727,347.8772727,345.2257143,343.5272727,354.13,349.9272727,348.1072727,356.1672727,364.4366667,,,353.2072727,361.22,360.8822222,358.0622222,356.18,351.3722222,351.7772727,343.17,344.69,347.7522222,,,352.8122222,355.0722222,352.0072727,347.7166667,344.1,348.2722222,352.9,349.5172727,341.95,344.5972727,,,351.8722222,351.37,347.3622222,347.1514286,339.26,332.26,342.68,344.0222222,339.8872727,342.7457143,,,352.0722222,351.5922222,350.2566667,359.75,362.0822222,360.13,358.6114286,369.0233333,381.89,385.49,L7,
2013-02-05 22:08:01+00:00,357.9128571,357.23,374.46,341.42,334.0233333,343.2228571,356.8633333,351.9828571,352.08,,,,357.6488889,357.1488889,357.1,352.0388889,339.3288889,347.5927273,346.7230769,349.8130769,348.7466667,350.7930769,342.2866667,335.5466667,,,,340.4430769,345.3930769,344.5266667,349.6127273,352.5166667,350.2666667,355.7166667,359.3366667,360.9230769,357.7930769,352.3666667,,,,339.3727273,344.1,341.3127273,344.7427273,352.9327273,358.0066667,349.6827273,344.1027273,349.9027273,351.86,,,342.64,340.3288889,349.2527273,338.15,334.75,337.9588889,340.7227273,338.8427273,344.5688889,345.8988889,,,,337.6588889,344.7,341.2827273,332.6,333.0627273,337.1027273,332.3528571,336.3988889,341.58,334.9088889,,331.35,338.57,334.69,335.4588889,335.5227273,343.5714286,352.2466667,347.2688889,345.5288889,355.2188889,364.9566667,,357.2388889,360.16,,,,,L7,
2013-03-09 22:07:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.46,346.86,347.47,348.9477778,346.9177778,342.33,337.0977778,344,,,340.1277778,340.51,333.66,335.8377778,335.3077778,340.08,337.2133333,332.07,331.7177778,337.67,336.98,,331.01,329.31,332.4857143,332.5477778,337.25,333.5177778,327.9457143,334.41,328.45,326.99,,,337.2828571,348.5133333,341.9077778,341.7477778,345.5577778,346.4833333,344.8,352.8877778,347.25,,,,,L7,
2013-03-25 22:07:51+00:00,,353.78,345.18,343.73,336.3066667,348.3785714,367.4266667,364.8885714,368.72,372.3877778,374.3977778,374.6777778,374.7777778,,,369.3177778,362.5877778,359.3427273,358.1576923,357.9476923,359.2933333,363.7376923,358.1633333,353.3433333,351.3527273,354.3476923,352.6476923,,,357.5433333,356.9427273,353.7333333,358.2733333,361.0633333,363.6633333,365.2476923,364.8676923,367.5533333,363.9927273,354.5427273,352.4542857,,,347.7827273,346.6327273,348.7627273,353.0433333,348.3927273,350.3527273,357.0927273,361.75,361.4977778,356.7877778,350.96,,,344.09,342.68,343.1977778,345.6727273,341.3027273,345.9677778,344.8777778,350.6827273,346.6433333,344.44,,,342.1127273,339.23,337.0327273,333.6127273,335.3785714,337.6477778,344.13,341.4877778,344.3085714,339.8,,,341.7877778,338.1527273,344.8942857,352.8533333,,,,,,,,,,,368.26,L7,
2013-05-12 22:07:41+00:00,361.3328571,,,351.61,343.3333333,352.7128571,353.3633333,363.5328571,373.99,,,,,,,,,,354.6476923,355.5376923,359.0266667,360.4076923,356.1066667,354.1266667,357.7718182,351.4976923,360.1276923,360.4676923,361.2176923,362.6866667,,,367.2566667,363.3766667,362.9366667,366.1876923,364.5676923,365.2366667,362.1918182,356.8318182,352.8514286,353.8718182,365.45,,,356.6318182,354.9266667,355.2018182,360.9918182,355.5118182,365.4,369.4588889,371.7088889,368.04,361.7488889,362.5718182,,,356.9088889,350.8018182,347.3118182,352.3088889,352.5188889,356.9818182,352.4466667,352.38,353.7888889,360.86,,,341.3918182,342.1118182,349.4928571,348.3288889,347.15,352.0488889,360.8028571,349.55,347.75,350.54,,,346.1814286,349.6366667,358.6088889,356.5488889,358.8688889,361.2566667,371.51,374.4488889,369.32,366.7328571,,,367.92,L7,
2013-05-20 22:13:50+00:00,,416.65,397.16,373.2,363.2733333,378.5671429,372.3533333,372.4471429,371.55,374.3055556,376.6155556,379.6855556,376.4055556,375.1355556,376.81,371.3155556,364.3755556,361.7854545,360.3153846,360.8553846,362.0466667,368.4153846,359.5866667,357.8566667,356.2054545,354.9053846,360.3453846,361.2853846,362.3953846,364.9866667,369.7354545,372.9466667,373.6266667,373.6166667,375.1766667,376.0553846,376.1453846,370.9466667,367.8154545,362.8854545,356.5885714,357.8554545,361.69,355.9554545,361.7154545,367.2154545,360.7666667,360.5254545,363.3854545,364.1554545,372.05,373.8355556,373.4355556,353.37,362.2255556,365.0654545,349.68,343.8,355.7155556,359.1454545,355.3654545,360.8555556,362.0055556,351.4354545,356.1266667,353.22,350.6455556,357.08,358.2554545,360.44,352.1054545,348.2554545,335.9471429,353.0355556,354.37,352.4855556,343.7671429,351.14,349.56,344.6,346.9155556,344.9354545,349.7885714,357.0566667,355.0955556,361.4255556,374.8255556,374.4066667,374.31,386.6455556,387.62,372.1671429,386.0533333,404.72,,L8,
2013-06-05 22:13:51+00:00,,394.13,379.79,360.86,349.1266667,359.1828571,359.7266667,358.4228571,359.34,,,,,,,,,,,343.9092308,350.1933333,350.1292308,341.5433333,341.3833333,340.3472727,341.4992308,341.5592308,346.5492308,350.1892308,349.5833333,354.2872727,356.2533333,357.2533333,357.0033333,357.6033333,358.8692308,358.3392308,354.8833333,351.3172727,342.3972727,338.7114286,339.4172727,353.47,346.4872727,346.6272727,349.5572727,351.4633333,349.0772727,355.3272727,348.8272727,360.62,350.2677778,350.1777778,347.42,351.7777778,343.3372727,343.52,340.57,342.5577778,342.5372727,339.7472727,341.5777778,345.6377778,339.3572727,337.1933333,331.93,334.1777778,348.91,340.8772727,341.24,335.4272727,342.5272727,329.8428571,341.7577778,339.87,336.3377778,330.7528571,334.59,338.07,327.97,334.2877778,330.5672727,343.3914286,347.1833333,347.2477778,350.8277778,356.8277778,359.1333333,,,,,,,,L8,
2013-06-21 22:13:43+00:00,,,,,,,,,,,,,,,,,,,,,356.93,359.1238462,356.13,350.44,352.8263636,353.6738462,353.2138462,359.4938462,360.4038462,363.65,366.7963636,373.71,370.78,366.39,364.65,371.5938462,367.0538462,358.35,349.2863636,342.1363636,339.3528571,358.2563636,356.75,350.8563636,357.1863636,354.9263636,360.04,359.9863636,355.2663636,358.4163636,402.01,368.19,359.6,353.96,355.79,350.4663636,341.16,343.81,345.39,351.1663636,338.7763636,350.84,356.56,342.7763636,335.35,360.5,348.44,365.38,361.1063636,363.97,363.1363636,370.2063636,375.3957143,379.97,372.61,349.64,342.9957143,349.32,349.28,334,340.65,343.7763636,,377.76,377.4,384.41,386.94,385.34,368.98,380.53,379.51,365.8757143,381.48,407.89,,L8,
2013-07-07 22:13:48+00:00,359.4342857,361.52,361.51,337.98,343.59,358.9342857,370.44,368.0942857,370.38,375.7666667,377.1866667,377.7866667,375.1566667,374.0366667,,,,,355.3023077,356.0623077,357.54,,,,,,,,,,,,,,,,,364.91,355.9627273,350.0727273,346.8271429,356.9527273,357.43,355.8427273,354.8827273,362.8327273,361.38,362.6327273,356.0927273,367.2827273,367.89,366.2866667,359.5266667,358.49,355.1166667,356.4627273,350.95,352.23,351.6366667,353.0727273,346.0727273,349.2566667,347.5066667,350.3627273,345.44,348.18,357.0266667,363.4,351.0627273,358.18,352.7227273,353.1927273,351.7042857,350.2866667,352.76,343.7566667,342.0942857,340.82,348.81,340.98,344.2366667,342.3927273,350.1971429,361.45,356.9166667,364.9866667,368.3766667,370.72,,,,,,,,L8,
2013-07-15 22:07:11+00:00,,,,,,,,,,,,,,,,,,,,,,341.8053846,333.1533333,335.3733333,336.5309091,334.7953846,344.3653846,351.7253846,349.8953846,351.0433333,,,360.5433333,361.6833333,359.5233333,360.9853846,358.0953846,354.9933333,348.4209091,341.1109091,342.6885714,348.3409091,353.33,352.5809091,,,357.1133333,354.1509091,358.7209091,356.8309091,361.74,361.8777778,361.5077778,358.63,357.4077778,344.8809091,,,350.8977778,350.2909091,344.5609091,352.2477778,346.9077778,346.0309091,345.7433333,344.3,351.8277778,357.89,,,352.2609091,350.5609091,355.1171429,357.3977778,353.9,348.9977778,351.4171429,347.33,347.44,343.25,,,352.9785714,358.0333333,356.0477778,363.8777778,366.5677778,361.8533333,360.72,368.0477778,362.66,,,,,L7,
2013-08-16 22:07:07+00:00,336.0385714,,,,,,350.0766667,348.9285714,349.67,357.0644444,356.6944444,355.9944444,354.4044444,349.8844444,352.71,341.0644444,325.5044444,329.2363636,333.9161538,,,,333.7333333,335.5933333,332.8263636,337.9861538,338.5861538,341.5261538,339.6361538,338.1933333,341.2363636,345.6433333,343.8333333,,,338.8461538,338.2461538,336.1733333,332.3063636,326.2563636,319.6542857,321.5763636,329.32,326.7063636,330.8863636,341.7163636,336.5033333,,,331.2563636,345.83,335.6144444,335.5044444,336.25,337.5244444,326.9363636,328.33,330.08,329.0744444,,,325.6244444,328.5344444,327.0463636,329.2133333,328.77,326.4744444,337.56,335.5163636,335.42,342.3363636,,,330.2544444,330.09,325.3644444,323.1785714,322.7,319.35,319.75,318.3644444,318.3263636,331.1642857,,,340.9644444,342.1344444,346.5333333,338.45,348.5544444,337.55,329.0485714,,,,L7,
2013-09-09 22:13:49+00:00,371.9585714,,398.89,364.44,366.88,379.4885714,384.78,386.4785714,381.78,382.7733333,386.2233333,383.1133333,385.6933333,383.3233333,376.61,375.0133333,361.1233333,360.3645455,359.7092308,354.5092308,362.71,366.8592308,361.27,357.75,352.2845455,357.3592308,360.0292308,360.0892308,365.6992308,366.87,375.8245455,372.96,376.82,372.83,371.29,371.1892308,363.1192308,367.47,363.0845455,354.7045455,351.4742857,359.2545455,369.21,363.0445455,369.4445455,368.8145455,371.01,356.7445455,367.5645455,359.7145455,374.66,365.6133333,376.6033333,374.07,373.6433333,359.3945455,368.17,367.99,368.2333333,361.3145455,359.1745455,364.6033333,365.6133333,364.0645455,363.15,367.62,,,369.1645455,367.64,363.6145455,368.1445455,375.2985714,369.0033333,,,368.1685714,361.01,359.74,,,357.0345455,365.9942857,362.96,374.9333333,371.8233333,376.5533333,367.47,380.37,386.5333333,376.33,,372.29,389.99,394.14,L8,
2013-09-17 22:07:29+00:00,333.0414286,325.61,,,,,,332.4814286,,,,,344.2433333,341.9333333,340.81,334.0733333,324.5533333,325.6136364,324.5615385,323.9915385,323.32,332.1215385,325.21,323.52,316.7636364,,319.0115385,323.1815385,327.1315385,329.65,333.1936364,334.78,336.29,337.87,337.14,330.5815385,327.4415385,322.39,318.1836364,,,318.1836364,325.28,320.9836364,324.8136364,329.8536364,323.69,324.5936364,319.8136364,324.1236364,336.73,,,329.24,328.4833333,321.0636364,323.37,324.51,318.7133333,316.1536364,316.1536364,,321.5333333,,,323.59,320.6833333,326.63,321.0636364,324.69,321.3136364,326.1336364,315.9014286,317.4033333,320.63,316.7433333,,314.07,321.36,309.53,310.1533333,314.4636364,325.7257143,329.53,326.6033333,331.5533333,332.4133333,,,340.6633333,333.76,313.0514286,321.49,,,L7,
