nzd_name,orientation,coordinate,location,y,x,quadrant,p-value,Max_lag,Max_Correlation
nzd0273,281.44,"-38.791640,174.596652",W,-38.79164,174.596652,4,0.0033198509054155833,2.0,-0.20929565599671293
nzd0275,104.74,"-38.802263,177.918341",E,-38.802263,177.918341,2,0.4509983394698889,3.0,-0.052543804872531685
nzd0277,310.72,"-39.007556,174.174006",W,-39.007556,174.174006,4,0.0049643355811309865,0.0,-0.17307735253437903
nzd0286,74.62,"-39.182892,177.920762",E,-39.182892,177.920762,1,5.000746219246629e-05,3.0,-0.2876042515532571
nzd0295,123.88,"-39.716367,177.022420",E,-39.716367,177.02242,2,0.02488256308283569,3.0,-0.13911183865344012
nzd0299,199.78,"-39.857357,174.806918",W,-39.857124,174.806073,3,0.059471959681581935,0.0,-0.14194938515389682
nzd0305,92.35,"-40.050120,176.875841",E,-40.05012,176.875841,2,0.005962934634064115,0.0,0.16914296444124116
nzd0315,279.08,"-40.521342,175.205215",W,-40.521342,175.205215,4,0.009357606780977664,0.0,0.17139260293548364
nzd0321,294.62,"-40.793391,175.085263",W,-40.793391,175.085263,4,4.4159596504303595e-05,0.0,0.28055560950041314
nzd0324,106.51,"-40.886570,176.215881",E,-40.88657,176.215881,2,0.0012684348763870614,3.0,-0.20395107569875437
nzd0330,119.43,"-40.961102,176.139207",E,-40.961102,176.139207,2,7.531281974207707e-05,3.0,-0.25016742502768136
nzd0332,289.1,"-40.959957,174.970738",W,-40.959957,174.970738,4,0.00015845807061169045,0.0,0.24656307358795398
nzd0343,118.76,"-41.137874,176.044767",E,-41.137874,176.044767,2,0.0004642958400255099,3.0,-0.23047635340110853
nzd0348,149.61,"-41.270162,175.884555",E,-41.270162,175.884555,2,0.04156579416584378,2.0,-0.14388681784093937
