dates,nzd0286-0000,nzd0286-0001,nzd0286-0002,nzd0286-0003,nzd0286-0004,nzd0286-0005,nzd0286-0006,nzd0286-0007,nzd0286-0008,nzd0286-0009,nzd0286-0010,nzd0286-0011,nzd0286-0012,nzd0286-0013,nzd0286-0014,nzd0286-0015,nzd0286-0016,nzd0286-0017,nzd0286-0019,nzd0286-0020,nzd0286-0021,nzd0286-0022,nzd0286-0023,nzd0286-0024,nzd0286-0025,nzd0286-0026,nzd0286-0029,nzd0286-0030,nzd0286-0031,nzd0286-0032,nzd0286-0033,nzd0286-0034,nzd0286-0035,nzd0286-0036,nzd0286-0037,nzd0286-0038,nzd0286-0039,nzd0286-0040,nzd0286-0041,nzd0286-0042,nzd0286-0043,nzd0286-0044,nzd0286-0045,nzd0286-0046,nzd0286-0047,nzd0286-0048,nzd0286-0049,nzd0286-0050,nzd0286-0051,nzd0286-0052,nzd0286-0053,nzd0286-0054,nzd0286-0055,nzd0286-0056,nzd0286-0057,nzd0286-0058,nzd0286-0059,nzd0286-0060,nzd0286-0061,nzd0286-0062,satname
2005-02-26 21:43:44+00:00,362.5677778,,,344.3677778,349.5877778,339.3277778,341.95,357.3077778,352.7277778,346.86,346.64,343.08,344.9877778,345.0677778,352.2777778,361.21,,,345.42,346.88,348.4277778,340.4377778,342.68,332.5477778,329.64,333.5577778,348.1614286,363.99,379.77,364.9163158,374.45,374.49,373.9214286,372.7866667,375.7614286,375.1084615,374.7166667,365.13,356.8,371.85,362.7314286,,380.1077778,377.11,372.17,361.3533333,362.2833333,345.8377778,349.3814286,359.3814286,369.5614286,379.69,369.3014286,375.89,,382.7114286,386.35,385.3433333,385.0033333,384.2133333,L7
2005-05-01 21:43:39+00:00,344.0477778,333.28,329.2057143,326.0577778,327.7477778,332.3277778,322.28,331.3677778,330.4877778,323.57,314.88,302.2,323.0977778,326.3977778,332.7477778,334.2,333.76,345.71,334.1,337.67,333.6977778,321.2577778,320.59,311.9977778,314.87,319.1077778,321.7857143,335.06,338.62,342.4284211,352.6890909,357.04,354.4257143,356.0966667,358.5257143,358.7315385,358.4666667,350.7590909,341.64,350.32,351.0957143,360.2377778,368.3677778,367.0245455,365.8745455,353.1133333,359.0333333,355.1877778,342.4257143,349.1457143,354.0957143,360.48,356.8957143,359.09,364.9677778,362.9957143,370.34,364.7733333,369.6033333,358.7933333,L7
2005-05-09 21:41:19+00:00,355.1522222,333.96,331.6071429,327.9222222,334.8222222,334.5622222,331.62,339.8022222,333.7222222,330.51,324.5,313.56,339.3522222,347.2322222,346.0022222,349.28,350.08,349.83,342.73,342.89,342.9022222,338.4722222,330.55,330.5822222,334.93,335.7722222,336.8971429,342.13,345.88,346.0905263,357.7963636,361.91,357.2371429,361.7533333,373.3371429,366.7469231,372.3433333,357.6763636,353.11,359.28,354.1971429,365.8722222,371.1022222,368.8781818,364.7781818,357.8666667,364.2266667,362.0222222,353.1271429,363.3371429,370.0371429,368.43,366.3971429,364.01,365.6622222,366.6971429,371.83,370.8466667,366.0666667,366.1466667,L5
2005-05-25 21:41:28+00:00,349.1511111,336.41,338.7214286,335.0911111,346.7411111,341.1211111,334.27,351.2811111,342.1611111,336.8,332.76,323.85,338.5511111,350.9811111,340.2311111,338.94,342.3,339.97,343.33,343.91,349.0011111,348.1011111,347.53,336.2611111,339.73,339.5011111,332.1114286,346.89,352.45,353.9842105,362.5936364,369.22,368.3014286,377.1366667,374.2714286,370.7769231,370.6266667,366.9836364,355.18,358.58,356.5014286,369.9411111,374.4611111,376.1618182,371.7218182,375.4333333,377.1233333,366.9911111,361.0814286,364.0414286,370.2414286,360.39,357.5014286,362.45,368.3311111,372.4514286,375.2,371.6633333,373.9633333,369.8933333,L5
2005-06-10 21:41:36+00:00,353.0533333,337.28,333.68,332.6933333,335.1933333,335.6333333,325.44,340.5933333,341.7433333,344.55,336.7,322.57,341.8133333,347.0933333,352.4533333,354.88,350.99,346.51,341.44,344.45,342.2833333,330.4133333,334.46,329.9433333,336.14,340.6633333,346.25,355.97,360.74,361.0742105,370.8427273,372.87,368.78,378.45,384.14,383.5530769,381.52,374.6227273,369.82,375.59,366.31,372.8133333,375.9033333,378.8663636,372.3463636,366.65,368.46,369.9433333,363.73,375.66,379.5,383.63,378.09,370.61,370.0333333,373.51,383.06,393.75,393.32,385.8,L5
2005-06-26 21:41:40+00:00,343.5088889,337.04,336.8128571,334.0488889,336.8288889,331.2188889,320.46,342.2388889,335.4988889,319.15,316.5,309.15,323.1388889,331.6488889,335.6788889,343.1,352.66,352.54,341.36,345,343.0788889,329.2888889,316.5,313.4788889,316,323.9688889,336.7128571,362.97,373.57,369.4605263,375.8536364,378.75,376.1828571,374.3433333,373.6328571,369.3553846,369.2633333,365.0336364,359.99,371.2,368.1928571,376.0488889,379.7888889,382.8818182,373.4918182,366.3866667,364.8266667,352.9088889,348.5828571,353.4128571,360.8828571,365.77,366.9528571,371.11,368.5788889,370.8828571,381.08,392.6066667,393.7166667,373.8466667,L5
2005-07-12 21:41:47+00:00,336.9422222,326.57,321.4214286,317.6822222,325.0422222,322.7022222,307.66,329.5722222,327.6822222,316.2,315.21,308.23,329.0722222,331.9422222,331.5922222,338.69,346.08,337.99,325.3,329.64,329.7322222,318.6222222,314.24,314.8922222,323.26,326.9122222,335.4214286,348.9,354.37,352.3789474,360.7245455,363.94,359.5914286,364.8633333,371.9514286,375.0346154,373.3533333,366.9345455,357.88,365.26,360.5114286,367.1222222,370.6922222,367.4972727,360.9572727,353.5866667,357.2866667,354.2522222,350.8214286,357.8414286,360.9914286,365.26,362.8914286,358.18,353.8622222,354.4414286,364.68,365.6566667,364.5866667,356.2466667,L5
2005-08-29 21:42:10+00:00,343.2455556,342.75,338.1928571,340.6955556,344.6555556,339.8855556,338.44,348.2055556,346.5355556,343.07,334.38,313.06,317.4155556,322.3555556,328.5555556,343.54,348.05,340.76,340.19,341.41,343.0955556,342.9155556,342.92,342.9355556,331.1,329.3955556,340.5828571,354.21,377.64,379.36,396.1218182,392.82,375.9028571,391.5533333,390.9828571,388.3676923,367.1833333,355.8318182,354.9,368.51,371.7028571,377.9055556,381.5655556,378.5409091,373.0509091,365.7266667,374.1866667,372.5255556,354.4428571,361.9328571,,,,,,,406.19,401.0966667,395.2966667,409.8166667,L5
2005-09-06 21:43:12+00:00,346.79,345.48,340.6357143,333.36,341.12,339.24,333.07,347.85,344.01,334.35,332.94,317.88,326.7,332.61,333.58,338.61,344.37,345.43,336.63,335.87,338.24,341.7,341.24,333.35,334.26,337.83,343.3857143,359.49,360.76,351.7278947,362.6909091,364.88,361.9757143,364.78,365.9457143,366.4569231,364.06,359.0009091,349.7,355.76,354.4357143,364.59,373.43,369.7854545,370.5854545,361.79,365.97,361.3,352.4957143,355.8157143,366.9357143,370.69,364.3057143,364.03,371.19,377.1157143,388.07,382.32,380.93,373.52,L7
2005-10-08 21:43:05+00:00,,322.22,323.8585714,317.7911111,319.2611111,322.1411111,318.13,329.9111111,331.3711111,320.15,320.75,310.38,323.1611111,325.3411111,326.7111111,329.11,,334.58,326.36,332,331.9211111,323.8211111,328.43,315.5911111,321.1,325.7911111,329.8785714,,356.36,349.8815789,355.0072727,359.11,351.7085714,362.0866667,360.8885714,356.3630769,356.0566667,348.6372727,347.25,353.22,,357.1411111,361.8711111,363.1236364,358.2136364,351.8633333,358.2133333,351.3911111,347.0485714,351.9485714,358.9085714,363.53,359.6285714,,360.1411111,364.4485714,373.15,375.3033333,382.4533333,375.1333333,L7
2005-11-09 21:43:30+00:00,342.0655556,328.18,321.7028571,319.1555556,323.0155556,325.9655556,317.59,332.3855556,335.2955556,323.57,325.39,313.97,325.1855556,,,330.66,342.87,349.96,331.29,332.17,334.2455556,335.6055556,328.94,319.9255556,328.17,325.7555556,318.1628571,339.6,341.81,340.0663158,346.8009091,352.3,351.1628571,352.8333333,355.8228571,350.6623077,351.2733333,343.9109091,,348.97,347.5528571,357.4655556,360.6255556,362.6554545,358.4354545,351.4866667,357.8566667,348.4655556,343.8328571,348.7328571,353.4428571,,351.9828571,358.28,358.1655556,368.0728571,375.51,374.7366667,382.7166667,375.4266667,L7
2006-01-20 21:44:01+00:00,364.9955556,359.89,354.3571429,337.5855556,342.7455556,353.5855556,358.7,364.3355556,357.0455556,351.55,349.08,350.15,348.7255556,345.4555556,352.1355556,360.77,368.49,366.67,352.03,359.24,356.3755556,354.5755556,353.66,353.9355556,344.77,353.1355556,345.2771429,359.52,367.97,362.5447368,376.4790909,380.84,377.0371429,379.1133333,380.7571429,380.59,377.4633333,365.3490909,358.97,369.12,364.0771429,368.1555556,374.6555556,383.2245455,383.9645455,377.6866667,381.9666667,372.4955556,368.6771429,374.5571429,368.4871429,375.33,371.6371429,374.6,374.7955556,385.9171429,403.03,,417.4966667,403.3666667,L5
2006-02-13 21:44:07+00:00,355,347.9,348.4314286,340.49,336.92,339.23,342.03,348.97,346.89,341.09,339.27,339.35,345.92,345.91,,353.55,362.59,358.89,347,346.94,351.73,346.04,341.64,341.41,,,,,,,,,,,,364.9492308,363.27,353.9927273,,,356.1714286,365.65,373.31,380.1063636,,,,,,,,,,372.77,374.71,383.7914286,391.17,,373.31,374.42,L7
2006-02-21 21:44:44+00:00,341.8177778,340.32,337.4571429,327.2277778,323.6077778,328.3577778,325.42,337.6377778,338.1577778,326.52,329.45,320.21,333.5577778,339.2677778,336.7177778,339.97,351.19,349.61,336.39,341.45,343.0177778,336.2477778,331.93,328.8477778,330,337.3177778,335.8171429,348.43,352.49,347.6878947,358.2718182,360.77,358.6871429,361.9966667,363.3671429,360.6607692,361.1266667,353.1518182,345.22,352.92,353.4271429,361.8077778,363.5177778,367.6309091,362.2409091,360.7733333,361.0933333,348.9077778,338.7471429,339.6871429,350.7071429,349.32,348.5571429,353.63,348.1377778,354.7571429,358.53,356.6133333,359.4733333,357.3533333,L5
2006-03-09 21:45:04+00:00,342.8844444,338.42,332.4557143,328.7544444,327.4044444,326.1944444,330.27,346.7744444,333.8144444,328.74,330.84,332.32,341.6944444,342.1544444,335.3544444,342.61,355.49,347.54,332.11,333.36,340.3844444,338.8244444,332.83,337.4644444,334.84,344.4244444,333.2057143,345.93,357.9,357.9742105,378.5663636,394.97,385.6557143,397.0366667,395.3057143,397.4984615,381.4366667,371.1763636,354.88,364.77,364.2057143,372.3544444,374.4344444,373.8981818,372.2481818,375.0933333,382.6633333,381.7544444,,,,384.96,,,,,,,,,L5
2006-04-02 21:44:08+00:00,337.1055556,333.87,334.41,324.3655556,325.7455556,308.3355556,310.98,322.4255556,329.9955556,319.63,314.11,312.13,325.9155556,334.8255556,334.5155556,337.9,342.81,343.95,330.7,332.4,342.1555556,324.4955556,320.41,322.0355556,319.43,327.5455556,330.06,349.52,362.55,358.3136842,358.9245455,363.7,358.97,364.9533333,366.07,362.0584615,360.7233333,353.3145455,354.38,355.97,358.18,362.3855556,367.3155556,367.2772727,364.9272727,360.7466667,362.3266667,348.8655556,345.19,349.56,357,366.09,357.89,358.56,360.1855556,367.88,378.4,378.2266667,382.9966667,373.9266667,L7
2006-04-10 21:45:40+00:00,342.4011111,330.03,326.03,321.5111111,325.5611111,330.1911111,322.85,337.2111111,336.4311111,334.06,334.52,324.23,335.3511111,343.6711111,341.9511111,342.92,346.48,341.86,338.42,345.39,352.9611111,331.7411111,329.62,329.6411111,328.74,339.6311111,334.81,337.97,342.3,345.9284211,354.3318182,358.24,358.03,366.0566667,367.43,362.6430769,357.5166667,350.5218182,342.51,348.48,353.9,363.9311111,371.8311111,371.5909091,365.3209091,362.2933333,367.3533333,354.8611111,349.04,353.74,363.79,361.92,364.88,370.22,372.3711111,380.31,379.23,374.1733333,376.2733333,385.2133333,L5
2006-04-18 21:44:03+00:00,346.2133333,339.88,345.6414286,330.2533333,330.4933333,333.2433333,330.63,339.5533333,335.0033333,338.5,331.6,324.54,335.0633333,348.1333333,351.2933333,353.28,356.93,350.81,348.62,354.19,356.6833333,337.0633333,337.9,335.7733333,337.02,336.9733333,339.4614286,352.9,363.46,362.1436842,368.7754545,370.51,364.5314286,370.91,371.6014286,371.0423077,367.4,359.1154545,353.08,357.75,357.4114286,369.4833333,376.0433333,376.5327273,373.3127273,362.56,368.71,360.8133333,351.9814286,356.5514286,361.1114286,368.94,360.2114286,362.57,366.2933333,383.2114286,388.75,382.69,382.88,378.34,L7
2006-04-26 21:45:56+00:00,332.2255556,328.67,326.3385714,318.0455556,314.9855556,318.3755556,323.59,333.3555556,325.5055556,319.66,321.75,308.94,321.4455556,330.2455556,328.5755556,323.56,338.21,331.06,327.32,330.01,335.6255556,340.5855556,322.54,309.7355556,318.91,322.8255556,329.2485714,336.07,340.69,341.1915789,342.1536364,346.87,346.8485714,346.3433333,348.3385714,347.46,340.4233333,327.4436364,323.52,334.29,343.2985714,355.9255556,362.4255556,364.1418182,354.3718182,349.4766667,354.2766667,341.5955556,327.5985714,331.1185714,340.6585714,337.9,342.3385714,350.53,355.2455556,358.9085714,358.74,344.8966667,,,L5
2006-05-20 21:44:08+00:00,328.2366667,323.86,320.0285714,314.2566667,317.9366667,317.4966667,314.64,332.0066667,330.4366667,322.14,319.57,308.64,,335.3366667,338.6866667,333.11,336.89,342.26,334.21,331.74,334.3566667,331.5866667,330.39,322.2366667,331.45,332.9266667,327.9385714,341,342.36,347.0826316,356.4936364,360.71,357.1785714,360.03,360.5785714,361.4323077,357.16,352.9836364,342.23,351.2,352.8585714,363.3966667,369.1966667,371.0018182,367.7518182,357,363.26,356.6066667,346.2985714,350.2485714,354.2185714,358.3,357.5385714,361.17,358.6166667,366.2485714,373.17,382.54,383.53,376.26,L7
2006-06-05 21:44:06+00:00,325.3744444,,,304.7944444,304.2644444,310.6444444,308.17,325.9444444,330.6444444,319.45,319.8,308.29,325.9744444,336.2944444,335.1944444,332.23,331.28,,333.1,335.4,333.2344444,319.5844444,321,321.8244444,329.97,336.0644444,331.7071429,339.01,,339.8636842,348.2490909,354.51,350.9771429,352.8966667,354.6271429,356.8876923,353.7066667,345.6790909,337.8,346.64,349.6371429,361.0244444,369.1444444,370.5245455,361.7745455,351.8733333,359.1933333,350.2944444,336.8971429,346.8471429,352.6871429,353.57,357.2071429,358.33,,362.4471429,365.55,353.3233333,357.0333333,343.7233333,L7
2006-06-13 21:46:37+00:00,324.5311111,324.51,324.6,316.1511111,310.6211111,312.8111111,310.15,321.4311111,322.9611111,318.55,317.2,307.7,328.4711111,333.8611111,335.8711111,339.41,344.84,346.35,331.15,334.37,332.5311111,321.0511111,318.07,316.0411111,323.77,337.7311111,335.69,345.33,352.36,352.6547368,361.2809091,361.41,358.67,361.0766667,363.8,362.3476923,362.9166667,353.4109091,353.5,358.58,357.13,366.0011111,373.7311111,373.2354545,365.7354545,354.7933333,362.0833333,352.5511111,344.05,350.63,359.91,362.69,360.86,364.02,362.8311111,366.49,364.25,353.8533333,355.8833333,345.8933333,L5
2006-07-07 21:43:55+00:00,322.5444444,327.07,321.0328571,311.1044444,315.2744444,311.3344444,311,338.3944444,335.9844444,326.33,322.43,301.62,321.5844444,328.8444444,329.8144444,327.29,328.84,331.16,331.32,335.08,321.2444444,321.7444444,317.68,322.0844444,324.03,334.1544444,330.3628571,330.7,348.27,336.6152632,355.2509091,360.42,359.7128571,367.6366667,368.0228571,354.93,354.8566667,345.4409091,345.53,349.44,358.8328571,370.7444444,370.3144444,375.8854545,362.9654545,360.1533333,372.7733333,361.6644444,353.2928571,359.9928571,369.5128571,363.95,370.4528571,373.96,375.4244444,377.9528571,383.57,356.4533333,368.5133333,378.2533333,L7
2006-07-23 21:43:47+00:00,319.69,325.63,320.2114286,307.94,299.4,303.6,313.54,320.2,326.2,316.1,311.09,298.77,313.43,320.67,325.44,325.49,330.43,325.61,321.01,315.74,315.91,311.56,312.98,307.35,312.39,316.23,341.6114286,345.66,350.22,345.4031579,352.5336364,362.73,349.4214286,364.88,353.0014286,357.2746154,354.44,338.7036364,340.01,344.3,353.1114286,360.87,364.18,365.1418182,358.5218182,353.41,357.96,356.34,345.7514286,351.3614286,359.3814286,357.93,366.3614286,363.1,368.46,373.1614286,375.21,357.21,361.94,374.76,L7
2006-07-31 21:47:18+00:00,338.7088889,341.99,343.0485714,326.7288889,313.7088889,318.2888889,323.83,330.8688889,332.1688889,324.69,324.62,319.86,334.1688889,341.0188889,344.6388889,350.83,357.02,355.55,335.22,333.58,329.9288889,330.7488889,331.56,325.1388889,331.96,344.0888889,355.3785714,370.96,376.45,361.6021053,366.8954545,370.29,370.3685714,371.6933333,372.2985714,378.4376923,382.9233333,377.9154545,370.74,371.66,371.0485714,381.7788889,382.0188889,381.5627273,376.0327273,371.2966667,375.2266667,366.7788889,359.3685714,370.2485714,376.6585714,379.28,375.3085714,377.36,382.0388889,381.1285714,388.61,394.2666667,401.3566667,382.5166667,L5
2006-09-01 21:47:43+00:00,336.1077778,344.86,344.3071429,333.6777778,329.5877778,323.7477778,326.39,334.0977778,335.8077778,331.33,329.54,325.83,339.4377778,343.6577778,347.9777778,368.65,375,380.37,357.27,366.99,352.8877778,347.8277778,326.25,326.2677778,321.27,332.8477778,343.4971429,355.05,361.89,356.8978947,361.2818182,364.11,365.4671429,367.3366667,365.3471429,368.8607692,371.3466667,366.0018182,353.62,363.38,363.6771429,370.9377778,378.5777778,376.5809091,367.5409091,368.4333333,366.2833333,363.9277778,350.1771429,361.8971429,374.1371429,376.23,371.3371429,373.06,378.2477778,382.0971429,388.73,397.5733333,399.8233333,401.9933333,L5
2006-10-27 21:43:45+00:00,341.6822222,337.34,343.5257143,338.2522222,332.9022222,336.3222222,334.53,340.0022222,335.9622222,325.06,325.3,323.06,336.4822222,341.9422222,,,361.09,362.78,357.18,361.55,352.9622222,335.6222222,332.34,329.9722222,329.77,331.9122222,,342.67,359.31,356.5973684,358.8527273,364.76,355.8057143,368.5633333,368.0557143,360.3923077,364.1433333,355.6927273,,,357.2657143,363.3522222,367.9422222,365.9863636,368.3663636,361.6366667,366.1566667,359.4422222,355.1957143,355.8157143,367.1657143,369.58,,367.62,367.2322222,378.4457143,385.26,388.5166667,383.9466667,381.8266667,L7
2006-11-12 21:43:58+00:00,337.2155556,339.1,337.0142857,332.8255556,326.2355556,334.6955556,333.05,334.4755556,,,319.73,317.61,329.6155556,333.3555556,339.0255556,350.09,356.66,357.64,357.74,359.78,344.1955556,332.5055556,,325.1855556,322.4,321.9555556,329.1342857,,,,,,,,,,,347.7836364,349.27,352.87,353.8842857,365.2655556,372.5155556,375.9718182,371.2618182,366.3866667,369.4566667,,350.4642857,358.8942857,362.8142857,364.56,359.4542857,366.08,366.1255556,377.4642857,385.18,388.1366667,391.8166667,381.0366667,L7
2006-11-28 21:44:08+00:00,346.1588889,342.22,340.5471429,336.7088889,,,330.62,338.2188889,339.4788889,331.74,327.3,328.69,334.2688889,341.0088889,350.7888889,353.77,359.02,,,,,,,,,,,,,,,,358.7671429,362.3033333,363.6371429,365.1484615,359.8833333,353.9527273,349.65,356.51,357.7671429,365.1288889,374.0088889,375.2063636,,363.7666667,367.0266667,359.9588889,350.6571429,358.0571429,364.1771429,367.52,363.6071429,369.46,371.7688889,376.8471429,388.23,,383.9666667,379.1766667,L7
2006-12-06 21:48:41+00:00,,,,,,,,,,,274.22,,,,,,292.01,,,295.29,,,,,,274.0277778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.97,,,,L5
2007-01-07 21:48:55+00:00,,,,,,,,,,291.9,293.13,296.54,301.3833333,305.0133333,317.8733333,329.33,330.38,324.33,,316.18,308.1833333,300.3833333,294.95,289.5833333,288.78,300.6633333,330.1142857,350.34,368.98,374.6526316,378.3409091,376.89,374.1142857,376.47,368.4642857,372.1307692,379.04,378.3309091,386.43,389.28,393.8242857,399.6933333,408.1233333,396.8354545,390.2954545,377.44,360.36,347.1533333,356.0842857,362.7542857,360.4442857,370.55,366.6942857,367.43,360.8633333,359.6542857,351.73,368.89,368.03,350.23,L5
2007-03-04 21:44:34+00:00,361.93,354.01,348.8514286,338.4,339.29,340.8,337.6,347.55,343.79,336.45,328.76,338.2,,,,,,,,,,,,,,,,345.73,349.1,350.4294737,356.3727273,360.71,356.7214286,361.87,362.0614286,361.0792308,360.74,352.2327273,,351.53,352.9714286,361.72,368.89,371.1363636,365.6263636,355.8,364.08,357.59,351.5914286,358.2114286,364.2314286,,,365.75,364.52,372.0614286,379.67,374.68,362.62,366.07,L7
2007-03-20 21:44:36+00:00,359.8311111,354.11,349.7028571,337.9211111,341.3811111,,,344.6611111,340.7411111,327.64,330.42,337.3,344.0811111,347.3211111,357.4211111,362.69,364.7,371.27,362.42,,,,341.73,335.2011111,337.83,339.0811111,342.4428571,352.06,357.51,357.6936842,363.6763636,,362.4928571,365.2066667,365.0628571,365.7161538,366.1766667,358.9163636,350.79,362.28,360.1528571,367.9811111,375.5311111,381.6881818,,,366.6533333,363.5311111,353.5128571,361.6328571,363.3228571,368.47,361.1628571,372.32,371.1811111,379.0328571,390.07,,373.9733333,369.0433333,L7
2007-05-07 21:44:29+00:00,353.3155556,337.11,333.3457143,318.4155556,316.1455556,319.9555556,318.73,335.2155556,336.6655556,325.66,318.2,312.66,331.3155556,337.1855556,334.4555556,342.34,346.19,355.02,335.6,346.86,,337.2755556,327.63,325.3055556,327.99,330.4855556,319.7657143,335.49,347.19,345.2752632,354.4063636,362.06,356.7557143,362.2233333,362.1857143,360.8307692,355.8133333,350.3163636,346.61,346.77,351.5957143,359.2155556,363.4855556,363.8281818,359.0681818,356.2166667,359.2366667,337.5455556,322.0857143,334.7957143,345.1457143,351.83,348.9857143,355.08,353.9055556,360.5657143,,,,,L7
2007-06-24 21:44:19+00:00,,,,,,,,,,,,,,,,,,,,,,,297.53,291.2233333,292.55,296.4333333,310.3585714,323.02,320.81,331.9584211,,348.81,345.4885714,352.23,349.2885714,347.2392308,343.56,335.4709091,323.34,334.34,,356.2033333,364.3433333,367.6354545,,348.6,353.08,329.7233333,327.7385714,331.1785714,,337.88,338.7785714,350.44,347.0733333,349.9385714,347.75,,,,L7
2007-09-12 21:43:53+00:00,362.5888889,342.88,342.4428571,333.5088889,339.7388889,340.5088889,332.06,346.5588889,342.7688889,332.56,321.86,315.36,330.4088889,340.6688889,340.3388889,352.4,358.8,354.94,354.85,349.64,347.1988889,329.9288889,325.45,323.2188889,314.65,323.5588889,330.8528571,341.93,343.61,348.9842105,355.0945455,360.71,356.2528571,361.7833333,365.7328571,363.1007692,363.0533333,352.0945455,349.4,357.23,359.1928571,361.8588889,369.4088889,370.7572727,364.8472727,355.6266667,358.0066667,360.0288889,345.1528571,355.0928571,363.4128571,368.17,368.8328571,368.44,368.7488889,374.4628571,380.63,375.8666667,372.5766667,363.3066667,L7
2007-09-28 21:43:49+00:00,352.7544444,343.48,338.9657143,330.0744444,335.8844444,339.6844444,333.35,350.5944444,347.0544444,330.96,321.35,317.91,333.7744444,340.2944444,344.6644444,350.23,356.38,356.85,346.02,351.01,343.8144444,334.5044444,324.46,320.5044444,317.39,321.6444444,332.0057143,347.84,353.51,356.0205263,364.2154545,366.28,361.1257143,367.4066667,366.5957143,365.3630769,367.1666667,357.3354545,349.99,355.51,354.5657143,365.9244444,371.7444444,378.2627273,369.9127273,358.5833333,363.4233333,360.6744444,349.0557143,354.6357143,359.4557143,365.8,359.4457143,370.31,365.5244444,373.5857143,382.73,380.9633333,376.9233333,371.3233333,L7
2007-10-14 21:43:51+00:00,343.6411111,339.24,336.2957143,326.5511111,326.2311111,333.8211111,325.15,341.9111111,344.2611111,333.75,321.81,316.71,324.5011111,335.2411111,344.7011111,350.88,351.89,350.01,344.08,344.43,343.2611111,330.3311111,324.28,317.3511111,315.31,322.3811111,334.5757143,350.33,362.29,363.3126316,370.1718182,373.74,367.6257143,372.8566667,371.4157143,371.2946154,365.4266667,361.4518182,352.53,357.39,357.6157143,366.4311111,372.2111111,375.6109091,372.3809091,363.2333333,374.1133333,364.6411111,354.3657143,368.6157143,372.6157143,375.82,367.4057143,376.84,374.2311111,380.2757143,386.33,381.8733333,381.8933333,381.7333333,L7
2007-10-30 21:44:02+00:00,359.3855556,354.54,350.3128571,337.5455556,342.5155556,347.4055556,340.57,350.8755556,347.5255556,340.93,337.38,335.84,344.4755556,350.7355556,350.8255556,361.53,369.95,369.53,354.65,354.69,347.3655556,336.7055556,333.97,328.1055556,319.54,330.7755556,338.8128571,355.29,372.5,367.6826316,376.65,376.46,372.5628571,377.6933333,375.6528571,373.6269231,374.7933333,368.43,367.12,368.56,366.3128571,367.9355556,372.8555556,375.09,372.33,367.6066667,374.0766667,366.7255556,363.5728571,366.4728571,375.1828571,380.29,372.8228571,377.97,372.2655556,380.9428571,394.46,403.1766667,404.3766667,403.8566667,L7
2008-01-02 21:44:25+00:00,363.8177778,356.93,349.9614286,354.4377778,,,,364.0377778,353.9677778,342.73,335.25,330.21,338.0177778,343.6177778,348.9377778,352.71,359.05,364.72,349.52,,343.9377778,339.5577778,332.72,327.3377778,327.42,321.8377778,331.5414286,340.91,352.25,359.77,,366.27,355.7014286,366.3166667,361.0514286,360.9138462,360.0066667,348.9109091,346.13,354.59,354.2414286,362.3477778,366.2277778,,,364.5033333,369.9733333,369.2577778,361.6814286,367.5914286,373.4914286,367.8,,,,,,392.8033333,397.5433333,405.2133333,L7
2008-02-19 21:44:19+00:00,331.0577778,324.73,323.9371429,319.7577778,322.1577778,328.1377778,322.87,335.0577778,331.8377778,327.42,321.72,310.58,325.2177778,327.8977778,332.6677778,340.79,345.4,348.74,337.56,327.19,331.2477778,320.7077778,317.48,315.1877778,309.07,318.3877778,320.4371429,327.38,336.23,338.4815789,344.4127273,353.39,349.7671429,357.2266667,361.9271429,357.6561538,351.7566667,345.4627273,341.07,344.94,352.1171429,363.2777778,366.3677778,369.3063636,360.0263636,354.2733333,357.7333333,349.1277778,333.3171429,343.4471429,350.6371429,350.67,353.6371429,357.72,356.3477778,362.6971429,364.73,356.0033333,,,L7
2008-07-12 21:43:29+00:00,322.9144444,,,304.6344444,311.2944444,321.1244444,310.41,,,,,,311.5044444,321.6244444,326.4244444,332.58,336.51,339.92,332.53,327.34,324.5344444,309.8344444,308.47,306.2244444,311.6,312.2644444,321.0957143,,336.23,335.0742105,,351.8,348.3257143,352.4266667,356.1557143,351.4284615,352.3666667,341.2363636,333.01,345.84,,360.5844444,363.0844444,365.4781818,,353.8533333,358.8833333,355.0844444,337.5557143,348.8457143,,349.33,348.0157143,357.63,354.4344444,351.2757143,358.81,331.6933333,,,L7
2008-09-14 21:42:59+00:00,341.6888889,334.03,330.7757143,325.9388889,323.8588889,325.4488889,331.46,348.0988889,357.7488889,341.77,329.15,326.74,330.1588889,336.3288889,332.8388889,338.92,350.08,344.74,344.3,368.2,363.3388889,349.8588889,337.67,329.5388889,321.69,329.1888889,328.7857143,337.34,349.68,337.5068421,353.0809091,354.69,355.1857143,351.8433333,364.8257143,357.7346154,355.7033333,343.3109091,338.26,349.74,352.7857143,363.4588889,366.1788889,364.3454545,362.3054545,366.9366667,373.9766667,363.1388889,352.5057143,355.7557143,365.5257143,359.58,368.5757143,,,378.3757143,384.92,374.8966667,385.8666667,388.1266667,L7
