nzd_name,orientation,coordinate,location,y,x,quadrant,p-value,Max_lag,Max_Correlation
nzd0251,12.09,"-38.252944,178.323944",E,-38.252944,178.323944,1,0.5054211326154353,4.0,-0.10842849893476425
nzd0254,109.27,"-38.308032,178.322004",E,-38.308032,178.322004,2,0.15461575973711067,3.0,-0.22932151420998836
nzd0257,291.14,"-38.373922,174.664813",W,-38.373922,174.664813,4,0.03481460154559799,3.0,0.374297472938426
nzd0263,105.71,"-38.565705,178.228058",E,-38.565705,178.228058,2,0.7364222514962874,2.0,-0.05285174188015977
nzd0266,274.03,"-38.596155,174.632046",W,-38.596155,174.632046,4,0.2232551800914818,4.0,0.2178545537675788
nzd0273,281.44,"-38.791640,174.596652",W,-38.79164,174.596652,4,0.026477841103081608,6.0,-0.3749164792969837
nzd0275,104.74,"-38.802263,177.918341",E,-38.802263,177.918341,2,0.0002925139526469304,5.0,-0.5556922509266591
nzd0277,310.72,"-39.007556,174.174006",W,-39.007556,174.174006,4,1.5685525998422464e-08,3.0,-0.694603969800235
nzd0279,82.04,"-39.036133,177.884430",E,-39.036133,177.88443,1,2.1787136706850192e-05,5.0,-0.6599014639112961
nzd0286,74.62,"-39.182892,177.920762",E,-39.182892,177.920762,1,0.01081494544122375,5.0,-0.4513501529464651
nzd0295,123.88,"-39.716367,177.022420",E,-39.716367,177.02242,2,0.2171171227261529,6.0,-0.18983471520090006
nzd0299,199.78,"-39.857357,174.806918",W,-39.857124,174.806073,3,0.02390399715299745,2.0,0.38108928272388176
nzd0305,92.35,"-40.050120,176.875841",E,-40.05012,176.875841,2,0.06353470436556159,6.0,-0.2888793574500563
nzd0315,279.08,"-40.521342,175.205215",W,-40.521342,175.205215,4,2.393616128416443e-06,6.0,-0.7114704713067255
nzd0321,294.62,"-40.793391,175.085263",W,-40.793391,175.085263,4,0.037746758972727654,2.0,0.35779595816155696
nzd0324,106.51,"-40.886570,176.215881",E,-40.88657,176.215881,2,0.41164259592385777,2.0,0.12543367451983675
nzd0332,289.1,"-40.959957,174.970738",W,-40.959957,174.970738,4,0.00587473811363481,2.0,0.4386274615440144
nzd0343,118.76,"-41.137874,176.044767",E,-41.137874,176.044767,2,0.008729511453741335,6.0,-0.45591943083228825
nzd0348,149.61,"-41.270162,175.884555",E,-41.270162,175.884555,2,0.0038045179082884613,5.0,-0.5203926473947877
