dates,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073,satname
2009-08-21 22:01:59+00:00,351.87,336.6390909,336.76,332.3815385,345.6028571,335.3333333,328.66,327.8833333,327.36,344.9590909,,,373.64,376.84,371.92,361.57,371.4,367.01,377.13,371.7233333,348.2290909,362.6690909,373.5507692,,,378.69,369.2990909,364.6507692,383.73,381.22,379.1407692,364.12,358.32,371.96,366.69,373.6890909,384.49,,,376.71,372.44,374.7890909,381.5390909,359.7490909,356.24,364.4890909,371.0407692,378.37,385.27,387.05,368.78,,,,357.5290909,360.8790909,361.7790909,364.31,362.1614286,375.1014286,390.84,436.87,400.4933333,387.66,378.38,391.6990909,,,,389.3490909,383.51,365.6914286,360.76,368.0307692,L7
2009-09-06 22:01:59+00:00,343.94,333.6645455,,315.2946154,,,324.14,324.19,326.53,329.2845455,340.56,354.1945455,366.39,375.84,367.4,363.72,,,,372.7,347.7645455,361.2445455,376.6023077,365.61,371.3945455,368.94,363.1945455,358.8323077,376.58,378.36,,,363.2,362.66,362.9,377.9445455,378.93,373.0845455,381.05,369.4,375.45,377.1345455,378.8945455,,,,365.3423077,377.56,385.13,387.63,369.07,368.65,358.2823077,361.1545455,355.1545455,354.7145455,363.2645455,366.11,,,,,399.3,388.79,377.01,388.7745455,387.33,380.4523077,384.7023077,388.1845455,379.39,367.06,364.02,364.7623077,L7
2009-11-25 22:02:33+00:00,390.5933333,386.8609091,379.4366667,381.6869231,380.6585714,371.1144444,365.75,,,369.6709091,371.03,374.3909091,386.6233333,403.0033333,399.0033333,390.92,393.49,384.2633333,384.3433333,373.9644444,,,396.4484615,391.2133333,398.7809091,394.6133333,389.1209091,378.9684615,401.3466667,398.1833333,390.7184615,374.4433333,362.6633333,,,,398.6033333,395.8209091,401.4733333,385.6633333,388.8733333,391.3909091,391.5809091,379.2409091,371.7333333,378.2009091,384.0784615,390.6833333,,,390.8533333,385.0133333,370.5184615,372.5609091,376.2909091,372.6109091,381.4309091,377.1933333,383.6942857,395.5642857,408.4433333,449.41,408.1444444,,,,397.4633333,393.2384615,392.1884615,386.5309091,390.1333333,386.2942857,396.66,386.7684615,L7
2010-01-20 22:02:37+00:00,371.6133333,359.9590909,367.6366667,381.4361538,392.0357143,381.9577778,375.95,372.9877778,375.93,380.2490909,377.81,379.2090909,387.0033333,402.0533333,398.1333333,390.26,401.16,390.3533333,397.8733333,397.7677778,369.2690909,394.4990909,402.4730769,390.6433333,391.5290909,391.6933333,389.6890909,382.2330769,399.3766667,399.4833333,393.2230769,371.8733333,373.3433333,386.6633333,387.6333333,400.1090909,403.1733333,402.0690909,398.6133333,387.6433333,394.3233333,393.6590909,396.3890909,380.3790909,380.4133333,380.4190909,378.4530769,393.2133333,406.4033333,406.6433333,394.9033333,386.3533333,371.9830769,374.0490909,370.2190909,370.8690909,372.9990909,376.2633333,382.2128571,398.2028571,411.3733333,454.895,435.0377778,412.2933333,395.2033333,400.9590909,404.9833333,402.3130769,399.6530769,401.6490909,386.7433333,376.5928571,393.69,381.7630769,L5
2010-02-06 21:57:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.91,383.62,397.0166667,450.48,415.5788889,,,,,,,,,,,,L7
2010-02-21 22:02:44+00:00,368.6133333,357.2863636,365.0666667,367.9438462,376.4542857,380.1044444,376.99,392.0144444,395.02,404.7663636,406.8,399.6063636,404.3433333,413.2233333,410.0133333,407.4,411.51,402.0133333,411.0533333,399.6844444,377.8363636,400.5063636,407.6069231,401.5133333,406.8763636,404.6133333,401.4363636,389.0869231,404.2966667,403.3033333,401.4069231,388.4933333,380.9533333,396.0633333,391.8233333,395.1063636,400.7733333,400.3663636,411.3133333,402.9433333,411.1433333,412.6163636,411.4463636,388.6263636,387.6833333,397.8063636,403.9469231,407.8733333,407.5033333,405.8033333,394.0033333,399.9733333,388.0169231,393.0463636,391.4163636,387.6963636,391.2063636,393.0533333,387.0071429,396.9171429,411.7433333,457.05,421.9844444,405.2133333,393.1033333,407.3863636,412.5133333,404.6469231,402.6269231,416.1163636,415.8233333,404.0671429,412.56,396.8469231,L5
2010-03-17 22:03:57+00:00,352.1066667,,,,382.35,376.4155556,359.33,364.3755556,367.01,372.6472727,367.75,374.3272727,379.9366667,393.2466667,,,385.66,380.3566667,384.9966667,377.8155556,356.9672727,384.3772727,394.5592308,381.4166667,388.5772727,393.9566667,384.6572727,,,,381.0892308,370.3166667,361.7266667,372.9366667,381.6566667,390.2872727,392.6166667,382.0972727,386.0066667,386.8966667,384.0266667,,,,367.8066667,371.7172727,370.4692308,381.8966667,392.7566667,396.4766667,382.1966667,383.9166667,369.8292308,375.3572727,370.4372727,,,,366.56,377.29,390.3966667,435.32,406.2555556,389.8066667,378.7666667,390.6972727,391.0166667,384.7292308,387.1492308,394.8672727,,,,,L7
2010-03-26 21:57:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.68,419.27,402.55,403.96,,,,,,,,,,,,405.26,401.33,410.8881818,405.55,399.84,406.96,411.1181818,407.21,397.3571429,,,L7
2010-06-21 22:03:58+00:00,372.3066667,365.9736364,304.8833333,328.8684615,,,378.68,355.9588889,353.8,369.3936364,388.47,395.3936364,375.9166667,394.6566667,401.2166667,390.52,378.85,,,,376.5836364,392.7636364,402.1492308,397.6766667,395.0836364,410.4366667,409.5736364,386.8492308,415.3733333,387.6166667,382.6592308,,,391.2166667,389.1366667,404.2536364,393.2666667,379.9036364,393.0566667,389.8566667,376.9466667,378.1436364,385.6636364,386.1836364,,,,401.3566667,397.8566667,395.4066667,372.1066667,378.1466667,369.8292308,373.6736364,374.5436364,360.8836364,362.0336364,365.2066667,365.6642857,382.7542857,,,,396.1766667,380.2466667,391.4436364,391.8466667,389.8792308,399.1892308,383.2236364,382.3966667,381.9342857,392.39,385.0592308,L7
2010-07-07 22:04:01+00:00,367.7366667,352.95,319.9533333,343.5776923,343.98,339.7588889,345.37,334.8988889,319.24,348.34,,,,,,,381.36,375.9566667,394.8566667,380.1588889,352.4,379.68,392.5838462,,,398.3766667,389.64,385.4238462,394.0933333,394.2366667,384.3738462,369.7466667,360.1966667,368.2066667,369.9366667,382.72,,,,389.0766667,383.4666667,384.26,390.05,376.37,370.3466667,365.56,372.6638462,390.5166667,394.9566667,399.0166667,372.7366667,,,371.22,367.6,368.88,366.04,373.7466667,370.8,383.01,394.3066667,444.985,408.8388889,397.4966667,380.9566667,385.65,,,,403.14,390.3466667,376.8,386.63,383.1638462,L7
2010-07-23 22:04:02+00:00,,,328.6966667,355.4707692,370.6214286,363.5844444,354.42,353.0144444,361.59,365.8790909,368.46,368.0590909,,,,385.88,392.64,391.9533333,390.7633333,399.7044444,374.5290909,392.9890909,404.0853846,394.1333333,396.1990909,401.5533333,,,414.2966667,403.0833333,400.3853846,385.4933333,378.7633333,382.0033333,374.6733333,390.2890909,385.1633333,383.7290909,399.3633333,,,,394.5090909,377.8790909,373.0533333,375.1890909,386.0653846,395.9433333,399.8333333,401.0133333,385.6633333,371.4333333,359.4753846,367.3790909,,,,374.2633333,387.4057143,387.4557143,400.2133333,452.455,417.5544444,399.8033333,385.3733333,391.1190909,393.4433333,388.3353846,395.9653846,,,,391.27,394.6953846,L7
2010-11-28 22:04:41+00:00,383.9066667,363.2645455,367.9033333,,,370.1722222,362.01,354.1422222,360.34,377.7545455,384.8,382.0345455,395.1466667,409.1066667,397.2366667,,,396.0566667,396.6366667,389.1322222,366.8545455,388.6145455,400.2230769,395.0166667,394.6345455,389.8366667,388.8745455,383.9330769,399.0633333,,,383.0966667,372.7466667,386.8366667,383.5266667,392.7545455,390.5666667,392.6445455,396.5566667,386.6566667,389.0966667,393.0345455,,,,384.4245455,389.3930769,398.6866667,403.8866667,407.2866667,390.6766667,385.4966667,377.1030769,380.7245455,375.6645455,378.8045455,382.5845455,,,,,455.315,432.5522222,415.3766667,397.3466667,407.8245455,408.0966667,406.1930769,407.4730769,411.5145455,403.1766667,393.6742857,,,L7
2011-01-07 22:01:44+00:00,383.54,370.12,372.21,373.9315385,394.1457143,385.76,375.47,374.78,376.03,388.25,389.49,397.08,407.24,411.86,409.74,407.91,419.56,408.58,404.48,403.46,375.91,391.11,405.8807692,398.18,397.25,392.49,396.49,390.4307692,404.45,405.02,403.0607692,387.52,380.27,396.15,401.85,404.12,401.36,400.27,407.37,396.67,404.15,410.21,406.51,394.23,386,392.02,393.9107692,406.06,412.78,417.39,395.7,390.39,373.1507692,384.34,381.05,380.28,385.58,390.75,397.3628571,405.0928571,417.74,460.065,417.68,402.63,399.12,407.82,408.43,409.2007692,410.7707692,406.16,412.05,407.6528571,415.92,397.1007692,L5
2011-03-12 22:01:43+00:00,361.9233333,345.89,,379.1746154,388.6628571,387.3544444,370.92,367.8244444,383.08,373.39,381.31,397.41,399.7433333,401.4333333,405.0533333,393.99,398.55,408.9533333,407.8733333,399.6444444,386.56,397.22,404.3723077,399.6633333,403.56,394.5033333,382.11,389.2723077,418.0666667,415.1133333,395.1423077,384.1833333,391.5933333,397.8433333,391.9333333,409.86,413.4533333,396.14,391.0133333,392.1933333,396.3033333,391.2,400.63,396.55,395.1333333,392.71,391.4323077,398.6333333,407.2533333,418.9233333,405.0833333,398.0233333,369.5923077,372.21,370.58,386.2,385.91,391.2533333,395.5314286,401.8014286,414.7133333,452.665,426.3844444,412.9333333,405.5133333,411.81,415.2633333,409.9123077,409.1223077,422.61,412.1933333,402.9114286,399.07,395.5923077,L5
2011-05-07 22:05:25+00:00,,350.6418182,,355.9253846,356.1728571,348.8488889,334.35,339.0588889,343.61,343.6818182,359.09,,,,378.2066667,372.09,387.16,381.8366667,383.0166667,384.9788889,362.8018182,385.5118182,389.2176923,380.2366667,384.0318182,,,371.5276923,388.9233333,389.9866667,381.8376923,370.7466667,365.1466667,379.4766667,380.0566667,385.3118182,388.4766667,385.5718182,,,,382.1718182,391.8018182,379.0918182,375.4866667,382.2618182,382.4776923,391.4966667,392.5066667,400.0366667,384.4766667,375.2566667,364.6176923,,,,367.8818182,380.2066667,373.7514286,384.2814286,401.3366667,441.945,410.8188889,396.3966667,383.9166667,393.7718182,,,,,,,,,L7
2011-05-23 22:05:23+00:00,375.8066667,364.28,364.5333333,366.1092308,369.3357143,368.3588889,354.74,351.0888889,362.04,,,385.14,381.8666667,399.8066667,410.2666667,391.24,403.59,394.8766667,395.7466667,397.5888889,379.08,390.94,,,,405.9366667,404.38,397.4346154,414.2733333,413.9366667,408.6246154,393.0766667,387.7166667,407.5766667,410.0666667,413.09,,,426.6966667,398.3466667,393.5766667,396.54,408.18,391.58,395.2466667,391.12,399.5946154,405.9966667,401.3166667,401.9666667,,,,380.42,378.71,371.54,368.96,381.0866667,388.6128571,392.6728571,408.5666667,453.13,424.1788889,409.9166667,395.0966667,,,,423.3646154,424.85,403.8766667,385.3928571,390.11,392.9446154,L7
2011-07-10 22:05:20+00:00,394.2,,,,,381.7433333,381,369.9733333,361.14,352.5972727,357.31,368.3372727,384.72,,,,371.91,376.2,399.85,359.5033333,345.9072727,377.1872727,403.5669231,365.4,367.6472727,363.93,369.5872727,,,375.2,377.7969231,375.56,365.51,,,362.5872727,382.33,370.3772727,392.03,390.66,401.13,,,376.9972727,362.62,362.0372727,368.3669231,380.9,385.41,397.35,382.39,370.18,353.0669231,357.1672727,360.2172727,,,,392.41,386.75,401.84,447.13,402.9633333,385.24,376.9,397.3572727,393.48,382.1669231,385.9269231,392.9772727,393.93,,,,L7
2011-07-26 22:05:18+00:00,406.43,400.3590909,389.3,392.4761538,400.2685714,,,359.87,380.01,387.9490909,363.67,372.3590909,389.34,406.72,398.64,374.61,377.26,377.72,,,371.5390909,392.7190909,401.9330769,392.48,389.2390909,399.37,379.5690909,369.3430769,385.98,382.13,379.9230769,,,,404.4,399.2390909,399.11,408.5590909,410.86,411.96,411.8,407.6790909,413.9190909,379.6190909,383.93,,,,422.56,408.07,401.13,401.26,384.0030769,366.7190909,375.2290909,375.1790909,388.3390909,376.38,,,411.78,,,391.79,409.02,413.2990909,414.6,383.3530769,409.7530769,401.3190909,388.67,385.5942857,392.75,386.3230769,L7
2011-08-11 22:05:13+00:00,,,,,,336.1333333,,,,330.99,333.17,340.9,357.55,372.39,365.08,353.31,358.73,357.57,359.13,,,368.24,376.6661538,356.5,352.43,359.37,358.33,347.8561538,368.39,365.68,364.7561538,354.62,347.02,,,366.47,369.92,372.12,381.48,374.22,380.22,365.68,365.14,356.33,351.33,356.68,360.6461538,,,384.22,357.3,349.53,341.5161538,348,347.98,352.58,358.85,355.26,358.6714286,376.9014286,383.91,427.66,,,,,376.25,369.8361538,367.3361538,372.83,366.53,363.5414286,358.54,,L7
2011-08-27 22:05:11+00:00,397.1266667,392.2272727,373.7833333,383.3630769,395.9757143,,,365.2522222,369.82,367.0972727,363.58,365.8272727,394.6866667,406.4566667,408.7766667,388.44,395.05,,,,364.7072727,391.6472727,390.4515385,385.4966667,382.6972727,379.1166667,379.7572727,369.5215385,390.7233333,392.5066667,395.8315385,,,397.8266667,393.0366667,403.9372727,398.1566667,398.4172727,412.4866667,406.1966667,407.0366667,402.1872727,399.7572727,391.7172727,384.2166667,,,412.8666667,410.0966667,407.7366667,381.2066667,370.5466667,366.5615385,378.1272727,386.4272727,395.2072727,392.7472727,382.5866667,399.3728571,395.6128571,,,,408.6266667,401.9966667,414.2872727,396.3366667,387.6915385,392.6915385,400.4272727,394.4966667,387.6928571,386.56,384.5015385,L7
2011-09-12 22:05:05+00:00,359.2566667,355.6590909,356.8233333,354.0930769,352.1514286,345.5655556,342.75,,,354.1090909,359.21,364.5790909,373.4966667,395.4066667,384.6366667,369.29,381.32,372.8966667,375.5066667,376.4255556,,,396.2315385,382.8866667,377.5190909,382.5266667,377.2990909,369.2715385,387.7133333,380.1366667,376.0915385,362.7366667,363.6766667,,,,396.4266667,393.0590909,396.3966667,391.4866667,399.1466667,392.1390909,389.9890909,374.4290909,367.0866667,377.8590909,380.5215385,388.9166667,,,383.4666667,381.6766667,368.2915385,365.2790909,363.9190909,371.1290909,377.5990909,377.7766667,377.8157143,391.2257143,404.9466667,440.79,410.1755556,,,,395.9066667,386.8215385,385.1715385,393.4090909,385.4066667,382.8557143,388.88,377.8115385,L7
2012-01-18 22:05:49+00:00,363.1066667,353.7227273,359.7333333,361.0761538,353.7528571,,,,362.11,358.9027273,380.01,365.2227273,375.2466667,396.8766667,381.9166667,376.65,390.03,366.9566667,,,357.5727273,380.0027273,396.5330769,378.7366667,368.0227273,370.5366667,369.1127273,376.1430769,382.6733333,365.3766667,374.1730769,,,,362.9666667,372.6527273,377.1866667,366.0127273,372.5766667,370.7466667,381.1466667,376.0627273,370.0627273,361.5627273,364.0066667,,,,392.7166667,402.0666667,382.8366667,370.7166667,354.2130769,363.6927273,366.7827273,367.1327273,372.5327273,379.2566667,376.3614286,387.2514286,394.0066667,,,,372.4266667,388.4727273,390.9266667,386.5530769,379.1630769,388.3527273,389.7266667,383.4314286,381.47,376.6230769,L7
2012-04-07 22:05:52+00:00,,308.0290909,,318.8869231,331.31,327.8488889,320.39,327.4088889,334.24,338.4090909,351.27,355.2790909,,,368.6166667,359.17,368.97,364.7466667,366.6266667,365.2488889,349.1990909,364.4890909,369.4384615,361.4866667,369.6590909,,,361.6984615,369.4833333,371.0566667,372.7584615,356.6566667,345.6366667,367.9966667,368.7466667,378.6790909,374.8366667,368.5690909,371.3566667,,,366.4590909,363.4590909,353.8090909,353.7866667,360.7690909,366.7584615,377.1766667,382.8766667,383.7866667,367.0166667,368.1366667,356.0884615,,,,353.7190909,359.3966667,356.72,369,377.7366667,423.215,392.8088889,384.1266667,371.2766667,372.2490909,378.3566667,380.5984615,,,362.0166667,353.59,354.52,360.7184615,L7
2012-04-23 22:06:04+00:00,349.7533333,328.9027273,,,354.9242857,350.2477778,344.08,345.7477778,345.31,351.2927273,352.63,355.9327273,366.4133333,370.5533333,,,,365.5533333,384.1033333,377.3577778,346.8827273,352.8127273,369.7484615,,,,363.0527273,355.0784615,,,367.4984615,364.7933333,361.0833333,372.4033333,372.4433333,381.5127273,374.4133333,368.4827273,363.7633333,351.4433333,364.6033333,,,,371.0033333,367.6627273,367.5084615,382.9833333,388.2333333,387.9133333,378.2033333,368.0433333,361.0684615,361.2127273,358.4927273,357.8127273,,,,396.7471429,397.2033333,434.61,412.6577778,399.7633333,388.5733333,394.4027273,384.6033333,375.3184615,380.8684615,386.7927273,375.2333333,,,,L7
2012-05-02 22:00:07+00:00,,,,,,352.5944444,373.96,353.6744444,368.19,367.21,358.33,,,,,,,364.7433333,382.6133333,375.9944444,350.87,394.69,418.0215385,386.7333333,,,,,,,,357.3833333,376.9333333,383.2633333,396.8133333,401.08,408.6333333,381.21,,,,,,,,394.51,385.3715385,385.7533333,396.5233333,395.0033333,381.7233333,384.3533333,365.6015385,,,,,,,,392.9333333,446.26,416.6744444,417.4533333,392.9433333,405.7,406.4933333,399.7515385,,,,,,,L7
2012-05-09 22:06:27+00:00,,,,336.4961538,,,,,,,,,,,,,,,377.6566667,373.1655556,353.9863636,374.3463636,384.6730769,375.6566667,379.9263636,,,,378.3933333,383.3066667,374.7430769,362.4166667,361.1566667,374.0266667,377.1166667,383.9163636,383.2266667,381.3263636,380.8666667,,,,376.5863636,363.3263636,361.6666667,371.1363636,374.8530769,383.4966667,390.9666667,392.9766667,379.9766667,383.2566667,364.7930769,,,,,363.8866667,355.4771429,371.2871429,,,,,,384.4063636,387.6966667,387.5230769,,,,,361.67,363.2330769,L7
2012-06-10 22:06:11+00:00,359.92,361.6127273,357.74,368.8984615,358.5828571,364.13,354.37,350.78,351.33,355.3027273,,,387.58,,,,,,,381.59,349.2927273,,,,,,,,,403.09,396.2392308,380.18,368.63,382.9,389.25,388.0127273,393.07,,,,403.29,411.3827273,406.3527273,398.3427273,390.89,394.0627273,400.6692308,410.29,411.94,410.51,394.88,,,,376.2327273,375.0327273,377.7927273,391.58,383.3014286,392.2914286,404.64,451.92,423.46,402.13,,,,,,,,,,,L7
2012-06-26 22:06:18+00:00,360.6066667,392.6590909,381.8133333,388.1430769,357.6314286,364.5355556,366.59,,,366.7890909,372.83,378.1490909,385.4266667,397.3766667,386.6666667,382.06,392.75,380.2466667,389.0566667,396.3055556,,,414.8915385,395.3966667,400.5590909,408.3466667,406.1090909,393.7515385,411.4533333,411.9766667,394.6715385,374.0866667,371.8366667,387.9266667,,,409.4066667,401.7090909,404.5766667,398.0966667,408.8166667,404.2890909,404.1290909,391.6490909,390.8866667,398.5090909,396.3415385,409.4766667,,,,405.3366667,386.4415385,386.5490909,375.0190909,370.2290909,377.2490909,384.2866667,386.9657143,390.5357143,407.4266667,445.12,420.1455556,,,402.4990909,408.1866667,398.6515385,402.6015385,405.7190909,400.2666667,389.1757143,404.8,393.3015385,L7
2012-07-12 22:06:34+00:00,407.4666667,411.3490909,406.1333333,408.2253846,,,374.7,369.2688889,369.78,370.5090909,377.28,376.0090909,388.8866667,399.4166667,397.9766667,382.4,,,,401.7288889,378.7390909,395.5690909,404.4976923,399.4766667,400.8390909,404.9966667,398.2590909,390.7176923,412.4133333,403.7766667,,,376.5866667,400.3966667,400.8566667,402.5190909,406.1466667,402.8690909,410.5266667,401.0666667,403.6766667,404.3090909,409.2890909,392.9090909,,,398.4676923,404.6566667,411.7966667,414.7766667,401.1766667,402.0766667,384.3176923,382.4990909,382.2190909,375.3590909,379.4090909,379.5866667,391.1071429,,,,434.2688889,418.2466667,401.9266667,400.2690909,400.9066667,396.1176923,399.1476923,405.1290909,399.5366667,394.3071429,390.73,384.7976923,L7
2013-01-04 22:07:58+00:00,382.3933333,380.8936364,375.4666667,376.1392308,375.22,372.3477778,,,369.29,375.4536364,380.9,380.8936364,391.4633333,398.2633333,394.4933333,385.8,392.9,382.2133333,,,,380.2936364,392.9646154,385.3533333,388.6136364,389.4933333,386.3336364,372.6946154,389.9566667,395.9633333,392.0646154,366.3433333,,,,386.7936364,382.4033333,379.9336364,392.0633333,386.1333333,381.1033333,378.1736364,385.8436364,373.4936364,375.9133333,383.7736364,,,,396.4533333,388.3833333,388.7233333,380.6446154,383.4536364,372.1136364,373.6436364,384.9436364,381.5133333,374.67,397.86,414.2733333,440.305,,,393.6433333,400.7436364,398.4633333,395.8346154,391.7046154,405.7136364,402.2833333,397.93,409.33,379.2846154,L7
2013-02-05 22:08:01+00:00,368.88,356.9863636,342.47,337.6815385,338.1842857,349.4633333,347.53,343.4033333,356.57,367.9163636,,,,384.38,377.71,368.78,379.15,378.64,379.16,369.9733333,357.6663636,369.7763636,379.5107692,,,,373.6363636,365.4407692,378.08,383.56,386.7907692,364.74,354.17,370.27,367.83,378.5363636,377.02,,,,371.05,366.3563636,373.5163636,362.5263636,363.35,369.7863636,376.4607692,385.27,393.05,386.4,364.08,,,,355.6863636,353.4363636,367.5463636,377.81,368.2671429,379.3371429,386,438.095,402.6933333,393.8,389.34,395.5863636,392.02,,,,394.03,383.8971429,385.59,374.8807692,L7
2013-03-09 22:07:57+00:00,350.8366667,343.5836364,339.5933333,,,,328.37,326.1622222,333.23,349.0136364,357.86,363.8036364,369.6966667,376.3266667,368.5766667,363.23,,,374.2566667,364.8622222,349.3036364,367.9736364,373.0561538,364.9166667,370.1936364,368.8866667,363.9836364,358.8061538,380.9133333,,,,348.4066667,361.1666667,367.7366667,372.6736364,366.3166667,360.5536364,381.6866667,370.9966667,369.9766667,365.5036364,372.4436364,,,374.2236364,371.6461538,378.9766667,386.3166667,379.0666667,358.2766667,368.5566667,360.2161538,358.9836364,355.8636364,357.4636364,356.6236364,360.2466667,,,,441.635,395.8422222,385.3866667,373.3366667,384.8436364,387.7466667,374.5161538,375.0461538,394.7636364,386.2666667,375.2385714,376.46,,L7
2013-04-10 22:07:50+00:00,385.14,375.4636364,380.85,379.2946154,373.8671429,369.6433333,353.95,345.0533333,354.28,,,381.4736364,386.84,394.22,386.72,384.88,399.45,389.65,394.69,387.9133333,365.1636364,382.2536364,,,,387.37,386.5436364,376.5023077,397.8,401.73,392.2123077,372.68,364.54,379.96,383.01,387.1036364,,,403.16,388.64,390.5,387.7336364,390.9436364,381.3936364,375.98,380.6836364,388.0523077,397.19,397.19,394.31,,,,379.3636364,378.2536364,378.5636364,376.5036364,380.45,379.9685714,388.4185714,398.76,439.52,412.0133333,406.02,397.88,,,,408.2523077,413.8136364,403.25,378.9985714,387.11,377.7523077,L7
2013-04-11 22:07:51+00:00,394.2733333,384.1063636,395.6166667,387.0676923,393.3828571,379.2877778,360.94,356.6877778,362.99,387.9463636,392.15,389.4763636,390.3033333,405.8433333,393.2933333,393.43,408.44,399.6633333,405.6533333,404.1677778,382.7663636,391.0863636,404.3138462,401.7533333,403.7163636,397.3933333,396.8563636,385.5838462,404.8966667,410.5533333,400.7138462,388.8533333,373.3733333,390.1533333,391.3233333,395.1563636,398.4633333,393.6163636,405.9833333,396.1333333,397.5633333,397.5363636,404.6563636,389.2863636,381.4433333,390.8663636,396.1538462,402.7833333,407.6933333,404.6533333,384.9833333,397.2433333,381.9438462,393.1563636,388.7863636,386.2863636,384.3463636,390.9033333,386.3214286,399.0414286,409.9333333,448.135,434.7677778,418.8533333,406.4833333,415.4363636,411.7033333,404.0538462,411.8738462,418.7363636,408.8333333,398.7014286,404,386.2438462,L8
2013-05-12 22:07:41+00:00,379.4333333,384.0581818,389.9766667,,,367.0444444,360.31,354.8244444,359.66,377.5381818,391.35,386.5081818,388.7633333,396.0133333,393.3933333,,,393.3133333,396.4233333,398.6544444,363.9081818,384.8981818,391.78,390.9233333,395.3981818,392.8133333,392.9381818,384.66,,,,369.8933333,370.3033333,391.8433333,387.8833333,394.0181818,396.3233333,398.6081818,403.1333333,392.5533333,398.2233333,400.5781818,,,,386.0081818,384.6,396.5533333,402.3733333,401.5533333,383.6933333,394.5833333,385.46,391.7381818,384.0481818,381.4781818,385.0981818,,,,405.2933333,446.205,420.6944444,409.2633333,401.0633333,409.9781818,411.5633333,405.33,401.01,414.2481818,400.6033333,387.2857143,,,L7
2013-05-20 22:13:50+00:00,,,,,,,,370.1622222,375.04,400.1909091,391.12,389.5209091,391.4966667,404.7566667,402.4266667,404.52,412.88,401.1166667,432.6166667,408.7722222,373.2809091,391.0209091,409.0369231,394.4366667,396.2309091,398.6866667,394.4509091,405.9069231,417.1633333,397.7266667,399.5269231,380.8266667,383.0466667,397.5866667,391.8466667,393.1309091,396.3466667,400.0809091,409.6266667,395.1466667,401.7566667,408.3009091,416.5009091,382.3009091,384.4366667,391.3709091,390.4169231,398.9166667,403.6866667,412.5466667,396.9966667,394.1966667,378.7069231,393.9309091,385.2009091,386.6909091,399.5609091,388.8266667,403.8471429,410.9871429,408.6866667,457.105,426.8922222,420.3666667,412.6466667,423.5309091,418.1966667,419.1469231,406.1369231,408.1909091,406.3866667,397.1671429,398.51,397.9069231,L8
2013-05-28 22:07:35+00:00,369.25,374.19,,,387.6757143,380.38,361.67,364.05,368.3,373.41,380.72,378.78,383.09,392.68,,,,394.14,409.06,413.61,374.72,396.42,403.5507692,387.33,394.12,391.12,392.33,379.0207692,,,404.5407692,388.8,380.1,395.39,391.67,403.79,402.61,405.42,404.25,389.76,392.17,401.15,,,388.85,406.13,398.2207692,409.1,417.43,416.32,403.13,398.35,376.2307692,385.8,382.2,380.96,,,,399.4728571,414.51,453.155,431.14,413.84,407.08,417.86,409.88,407.8807692,401.7707692,406.46,406.38,395.1428571,,,L7
2013-06-05 22:13:51+00:00,369.1766667,362.3209091,354.0633333,363.1538462,355.5442857,353.0722222,353.92,345.7022222,359.69,374.3009091,376.52,367.5209091,362.9666667,390.2466667,393.5466667,388.65,392.71,386.1366667,388.9866667,384.3222222,369.3409091,373.5109091,385.5269231,384.5666667,383.6409091,377.2266667,372.4609091,372.2969231,391.4933333,388.4166667,383.5169231,375.3366667,367.1866667,377.1366667,376.5066667,380.2409091,387.0766667,378.6609091,385.1866667,379.9466667,382.4266667,383.2709091,382.6509091,374.0609091,365.9866667,377.1209091,382.4569231,394.5566667,396.8366667,399.5966667,379.0666667,375.9666667,369.6869231,371.0709091,361.9809091,370.1109091,374.0709091,372.7266667,372.5171429,386.6471429,395.7866667,453.715,408.9122222,395.6766667,386.5766667,400.0609091,392.7866667,389.7269231,394.5669231,401.3609091,392.5866667,384.7971429,384.55,383.6169231,L8
