dates,nzd0315-0100,nzd0315-0101,nzd0315-0102,nzd0315-0103,nzd0315-0104,nzd0315-0105,nzd0315-0106,nzd0315-0107,nzd0315-0108,nzd0315-0109,nzd0315-0110,nzd0315-0111,nzd0315-0112,nzd0315-0113,nzd0315-0114,nzd0315-0115,nzd0315-0116,nzd0315-0117,nzd0315-0118,nzd0315-0119,nzd0315-0120,nzd0315-0121,nzd0315-0122,nzd0315-0123,nzd0315-0124,nzd0315-0125,nzd0315-0126,nzd0315-0127,nzd0315-0128,nzd0315-0129,nzd0315-0130,nzd0315-0131,nzd0315-0132,nzd0315-0133,nzd0315-0134,nzd0315-0135,nzd0315-0136,nzd0315-0137,nzd0315-0138,nzd0315-0139,nzd0315-0140,nzd0315-0141,nzd0315-0142,nzd0315-0143,nzd0315-0144,nzd0315-0145,nzd0315-0146,nzd0315-0147,nzd0315-0148,nzd0315-0149,nzd0315-0150,nzd0315-0151,nzd0315-0152,nzd0315-0153,nzd0315-0154,nzd0315-0155,nzd0315-0156,nzd0315-0157,nzd0315-0158,nzd0315-0159,nzd0315-0160,nzd0315-0161,nzd0315-0162,nzd0315-0163,nzd0315-0164,nzd0315-0165,nzd0315-0166,nzd0315-0167,nzd0315-0168,nzd0315-0169,nzd0315-0170,nzd0315-0171,nzd0315-0172,nzd0315-0173,nzd0315-0174,nzd0315-0175,nzd0315-0176,nzd0315-0177,nzd0315-0178,nzd0315-0179,nzd0315-0180,nzd0315-0181,nzd0315-0182,nzd0315-0183,nzd0315-0184,nzd0315-0185,nzd0315-0186,nzd0315-0187,nzd0315-0188,nzd0315-0189,nzd0315-0190,nzd0315-0191,nzd0315-0192,nzd0315-0193,nzd0315-0194,nzd0315-0195,nzd0315-0196,nzd0315-0197,nzd0315-0198,nzd0315-0199,nzd0315-0200,nzd0315-0201,nzd0315-0202,nzd0315-0203,nzd0315-0204,nzd0315-0205,nzd0315-0206,nzd0315-0207,nzd0315-0208,nzd0315-0209,nzd0315-0210,nzd0315-0211,nzd0315-0212,nzd0315-0213,nzd0315-0214,nzd0315-0215,nzd0315-0216,nzd0315-0217,nzd0315-0218,nzd0315-0219,nzd0315-0220,nzd0315-0221,nzd0315-0222,nzd0315-0223,nzd0315-0224,nzd0315-0225,nzd0315-0226,nzd0315-0227,nzd0315-0228,nzd0315-0229,nzd0315-0230,satname
2016-10-28 22:07:11+00:00,369.01,366.0714286,358.81,360.54,364.43,371.25,365.21,372.42,375.79,364.42,358.37,354.65,355.9714286,363.08,359.0214286,356.6214286,365.72,363.37,378.83,365.3914286,363.42,374.14,372.81,374.81,369.92,370.7714286,366.66,358.96,359.2014286,360.67,359.77,354.37,360.4,364.43,365.5,356.48,360.08,348.69,358.59,355.32,360.6814286,373.59,375.13,383.31,383.66,379.69,388.39,385.02,380.04,386.43,387.6214286,389.0014286,378.32,384.63,384.19,377.67,366.45,370.96,366.06,362.67,356.09,354.91,350.06,356.99,371.62,374.7,372.02,368.44,374.57,380.31,372.4614286,388.58,377.76,379.07,372.3209091,386.78,382.86,386.46,385.91,386.0409091,400.01,392.4114286,387.4214286,390.4614286,394.31,391.57,385.67,387.48,383.26,384.46,374.11,378.78,395.55,382.18,395.46,397.07,385.47,398.12,406.38,400.61,401.23,402.29,398.27,397.0014286,396.35,394.4514286,391.91,390.65,393.81,386.1414286,387.43,380.7914286,386.26,395.57,390.42,391.08,377.65,385.55,386.81,382.55,385.23,376.35,380.1,376,377.98,378.55,373.15,374.82,371.79,383.94,367.88,L8
2016-11-30 22:03:09+00:00,373.14,374.3842857,361.0788889,364.46,364.8533333,,,,376.34,367.4733333,362.0333333,364.8133333,358.6042857,364.8733333,359.6842857,361.6042857,368.2333333,367.6233333,,,,377.3,371.39,373.0933333,371.5133333,373.3242857,366.7133333,355.8388889,359.3042857,364.3033333,,,,,362.15,354.11,353.68,347.9733333,349.9733333,351.62,356.7442857,375.03,374.1433333,,,,,384,378.5933333,387.5633333,390.7242857,394.5742857,381.4,386.0333333,379.6933333,376.6233333,,,,,357.59,355.7,345.9,361.24,368.47,373.33,372.24,371.5733333,376.59,,,,,380.8688889,376.1581818,382.6688889,378.9688889,384.1788889,379.5088889,379.6481818,390.7833333,,,,,392.3833333,383.2833333,387.75,381.59,387.65,385.23,386.05,400.9666667,389.75,400.1566667,,,,404.1966667,399.21,404.66,407.98,404.24,394.5242857,395.5733333,393.2242857,393.16,,,,,385.5942857,387.35,396.12,391.6,390.31,377.85,390.54,392.46,389.65,,,,,379.36,380.03,369.22,378.03,373.1,396.4466667,372.48,L7
2016-12-08 22:00:57+00:00,380.34,376.5871429,379.2877778,370.68,372.3466667,364.7,364.24,359.55,356.13,365.8166667,363.1166667,362.2566667,367.3971429,366.5666667,369.6671429,367.2271429,369.8566667,372.2766667,367.13,376.0971429,374.6266667,371.35,366.45,368.4966667,367.5766667,371.3971429,362.1566667,369.3577778,361.3071429,362.4666667,360.1966667,353.6066667,350.66,343.9,346.64,354.38,354.46,354.5666667,358.0966667,371.07,372.7071429,375.06,380.4066667,379.53,380.75,383.4,386.43,383.87,390.7466667,392.4966667,403.9071429,408.5971429,406.64,399.4266667,388.5066667,381.2566667,376.2266667,374.87,375.8,370.04,365,365.52,348.83,359.57,359.93,362.96,373.24,381.1266667,378.25,381.54,396.3271429,398.0166667,402.09,401.4677778,403.8163636,401.1077778,398.0077778,392.9877778,394.4877778,399.2663636,400.8266667,405.0471429,405.5671429,406.7471429,399.9066667,393.6266667,389.1966667,379.29,381.39,374.85,377.62,371.1,363.2433333,369.91,364.3633333,365.5233333,375.77,369.5033333,374.3433333,389.47,389.37,390.97,403.26,407.2471429,406.8766667,409.1871429,410.98,407.76,403.7066667,408.3271429,399.7966667,392.3471429,386.05,379.18,378.63,369.72,373.99,374.46,381.43,380.56,372.7,369.16,365.67,362.47,366.91,363.06,364.96,354.41,361.95,,361.46,L8
2016-12-15 22:07:06+00:00,363.35,367.7885714,352.9422222,357.12,359.9733333,369.41,364.81,368.47,374.95,355.5033333,356.0933333,354.3933333,355.2685714,359.5533333,355.8285714,353.8385714,361.6233333,362.0633333,372.73,364.3785714,365.1633333,373.52,370.68,367.6633333,368.2333333,357.6185714,364.8033333,345.7822222,357.7885714,353.2933333,353.7533333,349.3933333,358.52,364.8,364.13,355.93,351.49,344.9533333,348.9133333,350.01,354.1685714,369.71,366.8533333,373.38,374.56,372.84,372.37,377.61,367.1833333,384.8733333,379.6785714,387.1585714,371.29,379.2433333,371.0533333,367.1233333,360.4233333,362.45,359,352.01,342.22,340.17,329.29,341.04,360.43,365.96,363.74,360.6733333,372.68,369.18,371.7585714,370.9733333,375.25,365.0022222,369.8490909,371.7922222,374.8222222,376.4122222,377.0722222,374.9490909,386.7333333,388.1185714,387.6985714,392.1885714,389.7533333,390.7233333,379.8833333,386.94,375.74,386.66,369.02,381.71,395.8466667,384.33,398.1866667,401.3566667,378.99,398.1166667,406.9966667,390.42,394.71,398.43,395.65,379.7285714,388.7933333,387.8385714,380.65,381.85,393.7933333,380.8885714,388.8233333,375.2285714,384.81,387.82,387.28,389.14,377.25,389.41,379.86,383.59,380.04,375.75,378.28,373.25,377.01,383.62,362.41,378.45,372.56,390.4566667,367.48,L8
2016-12-23 22:09:12+00:00,362.54,,,,,351.48,353.97,354.44,350.1,350.55,345.51,344.58,347.8971429,,,,,,354.81,357.7671429,358.8,353.43,352.49,358.19,358.71,354.7871429,,,,,,342.86,336.15,336.94,335.42,337.79,340.07,339.39,345.69,,,,,,370.25,369.16,372.05,369.58,367.29,381.06,382.2671429,386.5471429,,,,,,360.61,358.61,353.5,348.53,344.23,335.65,340.94,343.49,,,,,370.67,375.3571429,373.38,379.77,380.59,380.3072727,377.41,378.16,379.61,,,,,395.1171429,391.6471429,387.93,383.05,375.17,373.66,369.2,364.7,,,,,,361.7,366.44,364.76,371.62,376.57,378.69,383.13,385.73,,,,,,391.4,388.9571429,385.62,376.6071429,370.45,367.22,366.1,362.73,,,,,,357.84,359.42,352.06,351.91,351.78,354.98,349.46,350.84,,,L7
2017-01-01 22:02:56+00:00,353.98,352.1742857,348.69,347.46,351.52,354.33,349.12,351.71,347.46,,,,,344.84,346.0242857,341.6642857,346.93,351.49,353.97,349.9442857,347.99,355.78,,,,,350.42,342.24,343.0842857,338,340.3,336.38,333.92,334.26,332.45,,,,334.04,340.03,344.9842857,349.14,350.1,358.18,360.32,357.56,361.02,359.38,,,,375.8442857,364.39,362.31,355.33,351.78,352.61,351.42,348.77,349.36,343.37,,,,339.2,342.91,346.77,352.48,359.01,361.59,359.0142857,372.07,368.12,,,,,366.79,363.92,366.3390909,373.04,377.9442857,382.3242857,376.1042857,375.98,370.88,,,,,350.71,355.38,361.34,353.49,360.36,360.64,358.1,366.32,369.8,,,,,376.9342857,377.82,374.1142857,368,374.44,375.96,373.8342857,370.35,,,,,361.85,355.28,357.75,354.38,356.21,353.68,353.92,352.99,352.52,,,,,341.42,,344.65,L7
2017-02-02 22:02:38+00:00,358.43,355.7571429,359.6577778,359.41,351.6366667,342.56,344.52,,,,,340.5866667,343.9171429,345.6066667,354.9971429,356.7771429,351.0366667,353.8466667,353.03,350.2671429,,,,,353.0866667,355.9871429,349.8366667,351.2777778,348.9871429,343.3866667,347.2966667,341.4166667,336.49,,,,,336.5866667,338.9266667,345.75,349.3271429,350.6,347.2466667,351.01,354.31,362.1,,,,382.5666667,391.4671429,388.7771429,379,367.5666667,368.4766667,364.1466667,359.7866667,357.15,343.49,,,,,,,,,,,383.8,380.0771429,,,,,370.2577778,373.5777778,378.8677778,379.5277778,383.4863636,377.1266667,380.0371429,379.3571429,383.9471429,,,,,359.71,357.12,356.61,352.52,337.5433333,355.02,345.4833333,348.3433333,358.43,,,,,372.15,388.82,389.3871429,384.5466667,389.7071429,386.06,381.39,373.2066667,368.9671429,,,,,352.34,354.84,354.6,347.29,354.4,355.08,351.61,344.8,343.08,,,,,337.45,336.18,,344.51,L7
2017-02-10 22:00:36+00:00,374.73,378.2714286,373.4322222,374.77,386.8633333,385.44,383.16,388.38,396.37,376.7733333,369.5133333,372.7433333,366.9014286,381.4133333,371.5314286,377.1314286,379.7033333,380.3433333,389.82,374.7914286,382.4533333,385.09,387.08,383.8833333,388.3033333,380.1114286,379.9633333,369.4622222,371.1314286,377.0433333,371.5033333,371.0033333,375.58,382.15,385.45,369.04,373.99,359.0233333,370.4333333,359.55,367.2714286,385.33,377.7633333,391.93,392.12,406.25,400.29,404.04,393.7133333,401.8033333,403.5014286,400.9314286,393.1,396.5733333,398.1133333,387.7933333,382.5433333,385.64,379.13,379.16,367.99,372.53,367.65,379.09,389.86,385.52,383.74,381.7933333,394.43,402.14,391.3214286,400.5233333,387.81,388.5422222,378.7718182,389.4622222,380.8622222,388.6622222,388.4822222,388.7518182,404.9433333,400.1614286,407.0714286,402.1914286,406.9333333,403.0733333,393.7333333,400.81,396.94,404.02,396.03,400.98,,397.93,,,403.83,,,416.04,418.25,423.73,410.09,402.3514286,409.2833333,402.0814286,402.44,393.07,404.1733333,391.5014286,392.7133333,393.6114286,400.16,415.24,404.45,407.92,389.18,400.41,404.84,397.82,401.12,392.09,395.01,398.61,390.75,390.47,376.9,386.96,374.98,403.3866667,376.64,L8
2017-02-18 22:02:38+00:00,,,,,375.39,368.26,371.53,368.94,367.85,378.94,374.11,366.28,363.4571429,,,,367.36,365.36,366.52,367.5071429,367.02,370.79,373.15,372.57,371.96,374.6271429,,,,,358.82,361.26,359.42,358.05,362.02,360.01,358.27,363.02,,,,,374.07,371.25,384.62,390.19,399.68,396.77,402.43,402.94,411.4971429,,,,,376.67,374.54,367.48,367.17,374.4,373.13,367.45,367.5,361.88,,,,,380.67,382.89,389.4471429,390.65,399.5,398.9033333,397.0790909,393.5333333,396.3433333,,,,,395.6971429,400.8971429,398.9871429,398.87,401.1,395.57,388.43,396.37,384.54,,,,369.22,363.29,364.95,385.51,372.21,384.02,392.4,395.23,400.35,408.73,,,,409.91,401.81,401.04,411.9371429,413.3,419.5671429,410.75,392.17,390.41,,,,,374.94,373.21,368.88,367.88,374.52,379.12,376.53,368.23,367.01,,,,L7
2017-02-25 22:08:53+00:00,,,,,370.5033333,372.59,373.32,373.46,378.05,358.5333333,357.4933333,350.2233333,347.9642857,,,,,363.0733333,368.09,361.7642857,364.7633333,372.6,371.13,368.7133333,364.9433333,,,,,,,,,,358.71,352.56,347.29,344.3533333,,,,,,380.91,385.68,389.75,389.81,386.76,377.8633333,388.1533333,388.5142857,,,,,,367.1233333,363.83,364.22,357.83,355.62,354,349.46,357.62,,,,,383.48,386.3,375.2442857,382.7033333,373.97,364.7255556,365.4263636,367.9355556,366.8655556,,,,,386.4742857,386.8542857,391.6142857,392.4833333,384.5333333,377.9933333,377.82,378.44,391.2,,,,,403.2366667,403.2266667,386.44,407.5566667,407.8266667,392.31,392.37,397.45,,,,,,379.98,389.6833333,383.2742857,386.0033333,374.2442857,386.18,393.25,388.69,,,,,,385.01,380.6,380.56,374.2,375.23,372.14,358.7,370.74,,,,L7
2017-04-15 22:00:06+00:00,369,375.5957143,365.7833333,371.41,370.46,372.31,366.65,362.33,368.97,359.67,364.57,358.88,362.4057143,358.03,357.9657143,363.2657143,371.21,372.13,371.31,371.3957143,365.71,361.83,370.85,375.72,377.6,374.8457143,371.75,359.8033333,361.3657143,364.84,364.28,360.74,354.68,358.06,353.01,353.03,349.25,348.16,355.68,364.19,364.7657143,373.23,372.54,376.98,380.37,382.11,388.1,387.28,387.82,394.36,399.2557143,401.3757143,394.32,390.54,382.87,381.49,375.78,373.95,368.77,368.08,356.63,361,364.43,363.47,367.08,369.76,375.64,378.74,385.44,387.86,387.1057143,396.41,392.02,395.5333333,388.9772727,389.3533333,387.2433333,383.9433333,387.7333333,391.3072727,393.62,392.0657143,393.4757143,397.2757143,398.81,397.54,389.21,391.75,385.55,385.97,375.93,377.44,379.11,374.02,379.5,377.64,375.36,382.04,391.67,397.47,400.09,400.68,401.46,403.1357143,396.75,398.3357143,396.47,393.14,399.48,398.3757143,398.18,395.8957143,390.68,381.44,382.95,382.93,376.74,382.01,375.88,376.62,369.3,369.57,371.07,365.01,370.46,367.28,364.07,371.26,370.87,369.26,362.11,L8
2017-04-22 22:06:12+00:00,393.66,389.1871429,389.3477778,385.28,391.5366667,386.22,382.55,383.63,380.47,381.6466667,378.9566667,382.9566667,374.7671429,376.9266667,375.5671429,382.5071429,386.2166667,388.6666667,388.77,381.4671429,389.3166667,383.18,385.54,390.3466667,391.7066667,388.9771429,382.2466667,384.2177778,378.8071429,383.9166667,377.4366667,379.0066667,375.87,374.94,375.35,368.26,368.38,362.0066667,378.3066667,378.36,383.6471429,383.1,389.9966667,399.09,395.13,402.23,401.68,412.37,408.5666667,411.5066667,417.9871429,414.6171429,410.9,402.5366667,401.3966667,397.7366667,396.7866667,394.34,390.92,384.22,383.31,379.07,383.84,384.56,385.95,392.57,389.3,394.0866667,398.28,400.07,403.6371429,405.6266667,401.73,402.0977778,397.3509091,402.3077778,400.4577778,404.2977778,397.4177778,407.4409091,418.7766667,416.6971429,419.8571429,424.2871429,425.4666667,426.0766667,413.9266667,407.47,406.13,405.48,397.15,393.81,393.1733333,394.6,393.5533333,394.2033333,396.61,400.2133333,410.5833333,414.53,424.87,424,428.03,421.4771429,419.6766667,412.5171429,412.08,414.73,417.8866667,417.8071429,426.4666667,419.2671429,411,403.66,396.77,398.05,402.16,402.16,398.39,391.73,390.5,391.74,383.95,385.09,380.26,383.93,386.69,381.71,380.87,379.9233333,373.08,L8
2017-04-30 22:09:16+00:00,,,,,,,,,,,,,,,,363.3042857,370.7133333,371.9833333,,,,,364.62,,,,,,365.4442857,363.3133333,359.3433333,360.6033333,353.35,348.51,351.26,347.27,,,,,368.8742857,371.98,374.0733333,376.3,378.78,375.45,387.46,383.91,386.7533333,,,,,,390.9333333,385.2733333,377.9233333,369.8,376.52,365.91,370.74,364.49,,,,,373.38,373.9333333,379.65,383.71,389.7642857,391.0333333,389.89,393.0922222,387.3854545,,,,,396.3154545,404.2733333,401.3242857,400.1142857,397.9042857,396.3833333,391.2133333,389.8133333,,,,,,372.6766667,372.97,373.0666667,372.8966667,371.73,371.2266667,381.0266667,383.83,,,,,,,,,,,,,,,,,,,375.41,368.13,357.69,356.29,351.96,353.52,359.82,355.34,,,,,356.57,L7
2017-05-24 22:06:22+00:00,389.89,384.7257143,381.8055556,379.76,395.9133333,395.6,396.7,391.81,404.41,385.6733333,381.4433333,382.8333333,377.4957143,382.0233333,378.6657143,382.5457143,386.2933333,386.0033333,395.66,380.2957143,385.4033333,393.52,399.3,390.5333333,392.6733333,389.2457143,386.1733333,377.8055556,376.8157143,382.9233333,378.5933333,379.8933333,380.56,,387.07,373.88,377.15,369.4433333,378.9133333,373.44,379.9957143,393.09,385.5533333,397.39,400.45,404.22,406.48,406.7,406.3033333,406.6233333,410.3057143,407.1157143,400.71,400.7833333,403.3133333,392.9433333,384.2033333,390.05,391.6,384.27,387.71,372.73,372.76,392.66,398.55,402.52,394.5,395.4733333,398.51,405.69,391.9057143,403.8433333,392.68,391.7255556,382.5727273,392.9455556,389.5255556,396.2755556,394.3355556,395.0327273,413.8433333,406.4057143,407.7857143,407.2957143,413.4133333,408.3333333,406.9633333,408.2,408.69,413.15,402.32,405.27,,410.01,,,411.34,,,421.48,424.66,430.12,418.49,411.3857143,417.2633333,407.7557143,405.6,408.87,412.9933333,412.4057143,411.2033333,409.2457143,418.08,422.43,421.46,417.35,402.93,410.09,411.62,405.35,,400.51,,401.24,405.46,,392.85,396.59,389.94,415.6666667,385.14,L8
2017-05-25 22:03:10+00:00,386.73,382.38,377.9744444,379.39,397.4866667,399.35,395.55,394.08,413.9,,,,,372.5466667,374.83,370.86,385.0666667,388.5066667,398.13,384.55,390.6366667,398.21,,,,,385.0466667,375.5644444,376.59,382.0966667,381.0666667,381.4666667,383.58,,394.37,,,,,365.61,367.59,390.88,381.7266667,404.7,407.22,410.75,410.33,410.75,,,,403.23,390.13,403.1666667,390.7566667,390.7166667,382.8566667,391.75,385.71,384.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-06-02 22:00:16+00:00,386.39,384.6071429,382.8633333,386.34,379.05,372.16,371.74,367.98,367.51,368.96,373.06,368.73,370.0471429,369.42,371.7571429,375.6971429,370.25,373.9,371.38,381.2671429,376.59,369.19,376.34,377.85,381.6,377.3371429,379.85,378.2433333,369.3771429,365.72,358.43,362,353.61,346.72,344.87,344.34,350.36,359.25,363.35,370.89,374.1971429,367.48,376.92,375.15,379.64,381.79,380.21,382.61,389.61,393.63,401.1071429,398.5271429,398.92,390.32,387.96,381.25,377.52,368.04,370.48,370.86,368.35,370.53,363.77,362.63,366.22,366.81,367.81,375.23,372.08,378.73,390.8771429,389.3,394.15,392.0733333,394.6390909,392.3633333,397.0433333,394.2433333,398.8033333,401.0090909,402.23,399.5871429,402.1071429,399.8571429,401.28,393.06,390.76,381.05,381.6,375.56,378.64,378.51,366.36,373.21,368.13,365.59,375.48,372.78,375.01,380.42,385.32,392.2,397.47,403.6071429,404.47,404.2371429,406.33,409.05,410.21,405.2271429,405.96,400.7971429,394.88,384.48,385.82,378.91,381.11,372.79,372.73,369.98,363.54,363.48,358.77,362.83,366.02,360.75,367.86,366.17,366.76,357.59,358.64,L8
2017-06-17 22:09:27+00:00,385.74,375.0928571,385.5588889,386.94,,,,,357.34,363.5833333,376.8333333,380.7733333,372.8128571,360.9233333,376.2528571,377.3528571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.24,360.33,357.84,371.59,369.23,375.76,350.4766667,369.85,L7
2017-06-26 22:03:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.41,,,,,356.0966667,355.54,358.1114286,362.8,373.4066667,381.86,383.39,380.33,390.65,,,,,386.4914286,374.56,386.6366667,367.6566667,379.4166667,377.1966667,367.61,368.9,370.78,,,,372.77,376.76,376.4,370.09,371.1266667,383.27,387.81,396.5314286,389.1366667,389.53,,,,372.8777778,373.8077778,384.4477778,,395.2566667,395.9014286,393.0514286,392.3614286,394.5166667,,,,,383.06,380.57,385.21,387.6933333,385.82,394.0033333,389.3033333,406.63,394.3633333,,,,,391.42,390.4714286,395.2966667,401.4814286,408.27,401.71,398.4566667,412.6514286,398.1466667,,,,395.85,386.81,382.47,377.22,366.25,379.43,375.51,381.71,372.64,374.07,,,,362.69,360.85,372.7233333,354.53,L7
2017-07-04 22:00:26+00:00,374.75,375.5828571,374.0244444,377.54,371.3066667,372.33,368.54,372.21,370.35,374.0266667,371.0766667,373.6566667,366.7028571,364.1966667,371.5428571,369.3228571,374.0766667,369.6366667,372.74,371.4928571,374.2466667,378.17,377.96,381.1866667,375.4766667,380.4828571,375.2666667,372.9844444,369.8528571,359.7366667,366.3266667,359.7466667,358.3,356.6,348.66,354.13,355.21,355.8866667,356.0966667,360.51,359.6928571,368.21,369.0166667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-07-28 22:03:17+00:00,387.4,384.8257143,382.5244444,371.04,370.7766667,365.32,,,,364.2566667,365.9166667,361.5166667,368.8857143,360.7766667,371.0257143,378.9557143,374.5566667,367.0966667,,,,,,,,,,,,,,,,,,347.53,349.11,355.0866667,357.7166667,369.09,369.9857143,365.45,364.2366667,369.11,,,,,389.4966667,394.5566667,398.5757143,399.2957143,402.17,392.2666667,386.2966667,383.3666667,374.1066667,,,,,,,,,,,,,,,,,390.4044444,384.6381818,385.6544444,389.1344444,383.6344444,392.3744444,393.2881818,398.6266667,396.1657143,395.4657143,,,,389.6666667,386.14,380.99,379.8,386.04,365.26,360.5533333,366.46,359.7533333,,,,,370.06,372.22,379.57,393.12,396.7157143,395.5966667,399.6057143,410.48,400.5,,,,,391.56,381.7,386.03,372.69,379.95,371.56,369.4,377.09,359.6,,,,,361.48,355.47,354.99,362.71,349.4533333,361.25,L7
2017-08-04 22:09:27+00:00,,,385.6233333,380.84,381.45,383.89,382.7,382.51,389.14,378.26,375.96,,,,,384.17,388.31,382.79,390.79,383.11,387.34,396.76,392.25,,,,,,382.76,383.05,376.61,368.65,375.5,379.17,368.58,368.06,,,,,383.41,391.75,388.61,396.99,398.38,399.76,406.67,400.11,402.02,,,,,,398.43,395.05,394.53,391.82,388.46,385.82,388.81,385.76,,,,,390.12,390.73,393.32,395.79,399.39,400,396.39,399.8833333,395.9663636,,,,,404.5563636,411.79,410.62,405.34,416.97,416.3,409.71,410.87,,,,,,406.56,393.65,405.39,406.02,403.67,410.04,414.22,405.32,,,,,,413.21,414.48,410.02,415.69,419.01,414.98,407.92,408.32,,,,,,398.97,389.89,387.24,385.86,386.39,386.85,387.11,387.47,,,,,383.31,L7
2017-08-20 22:09:26+00:00,376.39,374.6342857,365.8555556,368.83,371.9633333,382.22,378.08,379.43,,,,,359.3842857,364.6533333,365.7942857,360.9042857,374.4633333,369.9233333,386.12,371.4842857,,,,,,373.8542857,370.8833333,360.4455556,365.6142857,366.2133333,365.0433333,365.4133333,363.9,,,,,,360.2933333,355.36,364.4542857,378.74,373.4333333,383.21,384.15,389.53,,,,,,395.7542857,384.26,383.8633333,383.3233333,382.6733333,370.1933333,369.3,369.5,,,,,371.26,382.39,382.48,379.59,369.0633333,385.15,393,387.0242857,394.4233333,,,,,376.6355556,382.7955556,380.1955556,383.6063636,393.0833333,395.3942857,390.7042857,397.6342857,397.1133333,,,,,394.38,382.62,391.03,405.8166667,396.1,407.4766667,407.2766667,387.76,,,,,,398.63,388.1342857,395.3833333,389.1842857,385.44,388.91,407.2633333,388.6642857,,,,,,401.92,385.4,393.91,387.44,388.28,386.1,381,386.31,,,,,,379.8,400.6666667,373.14,L7
2017-08-21 22:00:43+00:00,387.65,386.5571429,380.88,378.17,387.58,392.09,389.32,389.38,395.52,380.34,375.79,380.89,369.9271429,382.35,374.5471429,379.1571429,384,381.48,394.4,376.6171429,387.91,393.06,395.62,389.71,387.69,382.9271429,381.4,373.77,373.4371429,377.47,373.71,368.66,376.82,382.39,383.94,371.43,370.93,361.22,372.04,364.66,374.6971429,391.29,383.12,397.88,396.54,402.65,403.73,402.26,395.6,402.56,407.4871429,405.4671429,394.34,400.53,399.42,390.72,380.12,381.95,380.92,381.52,372.38,362.17,383.32,384.67,394.7,395.77,388.72,383.97,391.1,399.69,386.8671429,396.95,385.19,387.52,379.2163636,388.77,385.83,390.73,391.54,391.5863636,412.77,405.4971429,409.1671429,406.2971429,411.98,408.76,401.64,405.94,401.21,408.76,399.64,405.3,424.08,403.24,422.9,425.54,409.74,423.02,427.96,416.76,419.27,418.09,411.99,401.1071429,406.56,401.0371429,402.44,400.67,409.06,407.0371429,405.14,401.5971429,407.51,420.13,418.17,413.93,402.66,405.96,406.15,398.47,401.45,397.47,397.65,397.76,392.94,397.89,387.34,396.44,389.36,415.45,386.93,L8
2017-09-05 22:09:26+00:00,363.2,,,,,,369.9,369.18,381.35,363.14,357.87,354.98,353.9757143,354.62,,,,,,365.1257143,367.59,379.6,372.64,362.15,364.15,356.6257143,364.08,,,,,,358.95,367.96,360.64,354.06,344.62,332.33,343.33,337.04,,,,,380.86,377.59,383.57,387.27,369.68,381.49,383.6957143,381.0257143,368.67,,,,,365.61,365.17,361.31,354.08,,350.46,362.38,368.86,,,,,,373.7757143,379.97,373.76,370.13,361.67,362.69,364.5,365.96,,,,,,393.3657143,392.66,390.19,385.5,378.32,377.36,384.48,370.81,,,,,,387.25,402.08,403.72,385.28,390.46,394.82,381.73,374.2457143,,,,,,385.8457143,392.69,382.0557143,387.74,394.32,386.84,385.19,370.82,,,,,379.25,375.3,374.45,377.59,367.74,362.86,372.21,363.62,389.59,,L7
2017-09-14 22:03:14+00:00,379.08,371.8285714,368.8577778,375.11,371.2266667,367.85,375.74,367.87,,,,362.1566667,364.7285714,362.2766667,364.9485714,367.8385714,371.5366667,369.4966667,365.93,373.1985714,373.1466667,,,,368.4866667,371.4085714,366.7266667,371.6677778,367.5385714,358.5066667,359.2966667,358.8266667,353.28,344.18,,,,351.2966667,355.1866667,361.83,359.5985714,367.34,374.7066667,369.44,372.21,378.56,,,,,395.1285714,397.1085714,395.78,389.1866667,386.9666667,381.6366667,378.3566667,376.08,376.2,,,,,358.78,357.14,358.83,364.17,376.3366667,373.43,375.13,379.6785714,386.5166667,,,,,387.4477778,390.1177778,391.1677778,391.5927273,396.8366667,397.9685714,397.7085714,393.3885714,393.5366667,,,,,373.46,374.33,373.27,,370.07,,,372.45,,,,,386.03,389,389.4685714,385.7166667,394.9085714,402.2,403.84,399.9466667,401.2985714,395.1366667,,,,378.13,372.79,371.56,363.61,368.51,364.8,365.91,364.76,363.92,,,,,358.21,361.73,353.9133333,363.59,L7
