dates,nzd0240-0140,nzd0240-0141,nzd0240-0142,nzd0240-0143,nzd0240-0144,nzd0240-0145,nzd0240-0146,nzd0240-0147,nzd0240-0148,nzd0240-0149,nzd0240-0150,nzd0240-0151,nzd0240-0152,nzd0240-0153,nzd0240-0154,nzd0240-0155,nzd0240-0156,nzd0240-0157,nzd0240-0158,nzd0240-0159,nzd0240-0160,nzd0240-0161,nzd0240-0162,nzd0240-0163,nzd0240-0164,nzd0240-0165,nzd0240-0166,nzd0240-0167,nzd0240-0168,nzd0240-0169,nzd0240-0170,nzd0240-0171,nzd0240-0172,nzd0240-0173,nzd0240-0174,nzd0240-0175,nzd0240-0176,nzd0240-0177,nzd0240-0178,nzd0240-0179,nzd0240-0180,nzd0240-0181,nzd0240-0182,nzd0240-0183,nzd0240-0184,nzd0240-0185,nzd0240-0186,nzd0240-0187,nzd0240-0188,nzd0240-0189,nzd0240-0190,nzd0240-0191,nzd0240-0192,nzd0240-0193,nzd0240-0194,nzd0240-0195,nzd0240-0196,nzd0240-0197,nzd0240-0198,nzd0240-0199,nzd0240-0200,nzd0240-0201,nzd0240-0202,nzd0240-0203,nzd0240-0204,nzd0240-0205,nzd0240-0206,nzd0240-0207,nzd0240-0208,nzd0240-0209,nzd0240-0214,nzd0240-0215,nzd0240-0216,nzd0240-0217,nzd0240-0218,nzd0240-0219,nzd0240-0220,nzd0240-0221,nzd0240-0222,nzd0240-0223,nzd0240-0224,nzd0240-0225,nzd0240-0226,nzd0240-0227,nzd0240-0228,nzd0240-0229,nzd0240-0230,nzd0240-0231,nzd0240-0232,nzd0240-0233,nzd0240-0234,nzd0240-0235,nzd0240-0236,nzd0240-0237,nzd0240-0238,nzd0240-0239,nzd0240-0240,nzd0240-0241,nzd0240-0242,nzd0240-0243,nzd0240-0244,nzd0240-0245,nzd0240-0246,nzd0240-0247,nzd0240-0248,nzd0240-0249,nzd0240-0250,nzd0240-0251,nzd0240-0252,nzd0240-0253,nzd0240-0254,nzd0240-0264,nzd0240-0265,nzd0240-0266,nzd0240-0267,nzd0240-0268,nzd0240-0269,nzd0240-0270,nzd0240-0271,nzd0240-0272,nzd0240-0273,nzd0240-0274,nzd0240-0275,nzd0240-0276,nzd0240-0277,nzd0240-0278,nzd0240-0279,nzd0240-0280,nzd0240-0281,nzd0240-0282,nzd0240-0283,nzd0240-0284,nzd0240-0285,nzd0240-0286,nzd0240-0287,nzd0240-0288,nzd0240-0289,nzd0240-0290,nzd0240-0291,nzd0240-0292,nzd0240-0293,nzd0240-0294,nzd0240-0295,satname
2017-04-07 22:02:08+00:00,350.5746154,350.0066667,,,,,353.5071429,351.3071429,341.33,346.07,348.5766667,352.5066667,359.3766667,359.5271429,349.8866667,361,350.22,356.13,350.1071429,355.47,341.38,342.52,338.7271429,343.1371429,339.0566667,342.4071429,356.7971429,356.4571429,,,,,,,,,,,,,,348.6966667,349.0611111,350.63,348.58,347.5047368,347.2911111,342.4471429,352.0911111,356.4411111,350.1511111,343.88,352.74,344.6866667,350.1771429,353.78,353.52,350.7071429,340.7366667,333.99,347.1771429,360.0911111,359.6271429,359.62,354.87,360.8,354.04,368.0966667,347.81,345.8166667,,,,,,,,,,,,,368.94,355.7311111,354.22,364.56,361.64,362.62,357.4271429,357.9271429,351.3911111,347.1671429,369.0011111,356.9866667,370.56,368.23,364.64,367.35,362.2266667,373.47,372.61,373.16,376.37,370.8166667,371.69,375.5971429,378.36,379.0766667,382.1366667,389.61,373.4071429,,,371.08,378.6871429,376.3766667,384.46,381.29,380.64,387.13,388.4771429,389.5971429,376.1971429,381.18,389.8211111,372.94,383.9611111,375.1371429,388.8166667,386.3471429,390.2071429,405.36,408.78,417.04,416.7071429,,,,,,,,,L7
2017-04-15 21:59:18+00:00,340.27,347.1566667,346.7614286,,,,,,,,,,,,,,,,,352.7,357.12,342.98,347.7314286,347.7414286,352.9566667,348.1014286,347.4314286,351.2314286,350.9014286,352.1114286,350.8014286,349.2514286,340.5814286,349.3066667,343.5314286,339.4614286,339.2614286,346.9966667,343.6444444,343.77,341.5944444,354.6066667,345.2844444,343.97,338.06,336.2342105,340.3444444,346.9714286,341.2144444,339.9244444,339.5544444,342.92,342.72,346.4966667,344.4614286,350.18,350.36,352.1514286,350.2466667,349.41,353.0914286,352.7644444,350.4514286,344.01,350.99,350.78,353.34,315.9466667,345.17,351.5266667,364.5614286,368.7266667,362.2644444,368.81,364.8944444,372.07,360.7914286,,,,,,,,,,,,,,,,,,,,361.64,365.08,375.9066667,373.15,371.57,371.32,372.16,378.0366667,371.99,375.4914286,375.66,383.6766667,380.3866667,376.87,379.0814286,386.3544444,382.3644444,379.19,378.2714286,386.4266667,386.86,384.25,379.36,390.83,392.6714286,391.4814286,387.8714286,387.29,383.0544444,377.55,373.6244444,377.6314286,386.1566667,388.5614286,396.1814286,402.12,404.21,413.7,421.1714286,416.5866667,401.6014286,389.3714286,390.5714286,394.0314286,396.0214286,393.2114286,394.5514286,L8
2017-04-24 21:53:25+00:00,337.1684615,336.53,343.0371429,336.48,349.22,344.65,344.5171429,341.6071429,332.1,332.85,337.06,337.07,347.69,347.3371429,338.65,338.76,336.63,336.74,338.3171429,343.9,332.36,336.08,331.6571429,329.0171429,334.76,338.3471429,336.4371429,340.0371429,348.2171429,347.0171429,344.6871429,337.6771429,336.8271429,330.72,339.3471429,332.4471429,333.2771429,329.53,335.5866667,339.73,342.5866667,335.59,348.5766667,337.11,338.97,334.8484211,328.5966667,333.8171429,338.2566667,336.8566667,335.0066667,335.56,337.75,333.74,335.1471429,341.71,342.45,341.9171429,332.24,334.57,339.6771429,338.9066667,329.9171429,338.35,333.82,335.81,329.22,318.97,322.84,339.41,348.2871429,354.23,361.3266667,368.87,365.4566667,346,343.0671429,336.7671429,345.1871429,347.7071429,343.5971429,345.5266667,344.28,344.8866667,341.59,347.43,350.01,351.52,342.9671429,343.8271429,345.0966667,340.9371429,345.5866667,347.01,351.81,362.85,361.02,365.26,361.91,363.62,368.06,368.89,360.58,352.06,365.84,364.7571429,374.13,369.51,363.68,368.44,364.2871429,386.1266667,376.4166667,371.61,367.1471429,373.29,374.98,380.32,371.89,374.11,374.0071429,376.3471429,373.2871429,378.58,372.1866667,373.85,371.6566667,365.2571429,372.25,376.0071429,384.3171429,395.07,400.86,411.69,414.4571429,396.21,385.9471429,381.2271429,379.4371429,385.8171429,392.1871429,383.8871429,387.5771429,L8
2017-05-01 21:59:07+00:00,354.6469231,367.9066667,363.6942857,365.7466667,364.6566667,360.5966667,355.9142857,355.9942857,361.86,359.93,361.8166667,362.6766667,364.8766667,358.6842857,357.7866667,348.92,342.92,345.73,344.4242857,346.97,355.39,347.88,335.4042857,342.8942857,350.4366667,348.0242857,360.2542857,362.1242857,362.8142857,367.3542857,366.2342857,365.2242857,357.1942857,358.9066667,350.7942857,346.6942857,348.5942857,355.5166667,346.4677778,,,,,,,,,,,,,,,,343.6042857,344.67,341.07,342.4342857,342.0366667,343.67,348.6842857,339.9777778,340.2242857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.2466667,371.61,376.98,376.81,376.93,379.9166667,380.22,379.22,376.58,380.52,384.2566667,377.94,389.4142857,386.85,391.9466667,398.4666667,385.77,385.0842857,,,,,396.1666667,394.67,390.27,396.33,393.75,403.4542857,391.4742857,391.9642857,384.55,388.8677778,382.94,381.4377778,389.2842857,391.3566667,398.8042857,410.5642857,403.42,416.91,420.47,421.5342857,421.4066667,402.7842857,394.8642857,393.3242857,396.3642857,400.7042857,394.0842857,395.2242857,L8
2017-05-18 21:56:10+00:00,,,351.6271429,353.6133333,350.9333333,352.6733333,351.2971429,353.0571429,358.65,359.95,355.9433333,355.9633333,356.5733333,361.0871429,355.5433333,358.79,356.83,352.45,355.0971429,350.66,354.99,350.83,355.2471429,345.0271429,352.6033333,357.1971429,355.1071429,351.9571429,361.2571429,357.4771429,357.4571429,352.8171429,342.9871429,,,,,,,,,,,,,,,,,346.4022222,345.2722222,343.11,344.61,349.3633333,349.6371429,348.85,345.24,357.0671429,353.7533333,353.51,344.1871429,343.0322222,351.0571429,356.95,349.29,352.48,346.09,334.3433333,357.73,356.9433333,367.8271429,387.1433333,,,,,,,,,,,,,,,353.51,353.33,354.3471429,359.0071429,354.8722222,358.4871429,356.8822222,366.3033333,362.25,363.73,370.11,369.6,375.1133333,372.03,369.24,371.99,377.23,374.2433333,383.36,384.7271429,376.32,,,,,,,,381.8571429,386.7233333,386.2,392.8,387.89,391.54,389.8071429,389.9571429,386.4771429,389.63,383.5422222,388.92,381.2822222,381.7571429,388.9733333,391.3171429,396.2071429,405.09,406.5,417.31,,,,,,,,,390.5571429,L7
2017-05-25 22:02:22+00:00,,,,338.7133333,339.4633333,336.3333333,337.5814286,342.8414286,346.06,342.85,344.3633333,342.0333333,345.9133333,353.6314286,347.6433333,350.01,346.27,351.17,338.7414286,346.25,337.75,344.93,343.1614286,351.0814286,343.2133333,347.3914286,346.9614286,345.4914286,341.3814286,347.2314286,349.0414286,342.3214286,343.3214286,349.6233333,340.9814286,339.1214286,340.3414286,358.5833333,,,,,,,,,,,,,,,,341.0833333,340.0214286,340.63,340.36,347.2414286,342.8833333,341.97,337.8014286,337.2122222,347.4914286,349.07,345.22,333.98,342.05,330.9033333,337.47,348.7833333,358.7614286,382.2733333,370.3522222,365.95,365.8922222,353.46,362.6314286,358.5314286,358.8814286,,,,,,,,,,,,,,,361.4133333,357.87,353.74,360.15,361.38,363.5433333,362.28,359.45,358.98,369.23,367.3333333,374.67,369.5914286,366.78,371.4433333,370.3133333,363.77,362.6314286,,,,,,,,,,,,,,,,,,,,,,,,,,,360.3114286,,360.1614286,,,,L7
2017-06-03 21:56:14+00:00,,,,,,,,,,,,,,,,,,,347.9257143,350.34,336.78,361.21,355.3157143,351.6157143,355.7066667,348.8657143,353.5257143,357.9257143,352.9457143,349.7857143,350.5757143,343.6257143,343.2057143,353.5366667,357.4857143,348.8757143,357.9357143,349.9866667,352.0177778,352.96,346.0877778,342.2266667,347.8377778,339.5,341.38,368.2610526,,,,,,,,,,,,,,,,,,360.02,351.89,348.63,332.42,358.4766667,357.76,366.3766667,363.0457143,357.7466667,367.2477778,364.05,365.6177778,353.97,380.6657143,348.4457143,356.4257143,370.5757143,357.2157143,353.8977778,363.53,361.5077778,356.76,,,,,,,,,,,,,,,361.47,362.5,365.88,383,376.1566667,380.93,374.0657143,383.59,384.7066667,376.8866667,,,,,,,,,,,,,,,,,383.36,387.6477778,374.4057143,379.3666667,389.0457143,392.5257143,404.03,419.17,417.36,418.4257143,407.4366667,404.9357143,388.3857143,391.4257143,399.5757143,395.8357143,394.1157143,,L7
2017-06-10 22:02:27+00:00,,,,,,,,364.5357143,366.72,364.49,361.2833333,358.4033333,367.2733333,369.0857143,366.0833333,362.07,363.02,359,362.3057143,351.1,365.4,358.07,354.9657143,368.6357143,359.5433333,360.7157143,360.3157143,354.9957143,364.6157143,361.6257143,360.0457143,359.3157143,353.1757143,352.4633333,362.6357143,356.1857143,351.7957143,361.5033333,361.0188889,359.4,360.0488889,374.1133333,,,,,,,,,,,,,,,370.43,368.5057143,362.7333333,355.99,349.2957143,350.2488889,360.7957143,359.31,352.18,351.79,343.79,328.1233333,347.41,358.1233333,369.4157143,376.9033333,377.6088889,375.29,378.0988889,374.09,367.0457143,353.6657143,369.5657143,367.8957143,361.0357143,367.1188889,364.43,,,,,,,,,,,,,386.59,387.06,393.4,385.4233333,376.51,373.64,385.47,389.66,399.2133333,394.56,402.1257143,400.84,400.4633333,396.8933333,385.81,390.9057143,403.5588889,409.0488889,,,,,,,,,,,,,391.84,385.1188889,389.1157143,394.0433333,398.8857143,406.1257143,411.6,414.84,424.17,418.9157143,412.1533333,405.4557143,399.3257143,399.0157143,393.0657143,402.9257143,401.4757143,407.6057143,L7
2017-06-19 21:56:18+00:00,,,,,,,,,,,,,,,,,,357.04,348.3814286,346.16,337.12,375.47,356.4214286,349.7514286,345.7266667,350.4814286,357.8414286,352.1314286,350.2614286,350.9214286,350.7714286,345.0314286,347.8714286,368.2366667,368.8114286,348.5114286,347.7714286,348.3666667,361.6344444,349.01,347.0544444,349.0066667,347.4444444,341.41,353.53,367.6978947,,,,,,,,,,,,,,,,,365.4614286,360.58,352.31,359.56,352.64,365.8166667,344.27,369.1066667,,,,,,,,,,,374.7414286,370.2744444,366.43,369.0444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.7044444,395.08,391.9244444,393.6414286,393.5566667,394.7814286,400.8914286,409.39,417.15,424.81,420.8114286,414.3666667,406.5814286,401.2514286,400.0814286,405.5514286,408.1514286,398.7514286,,L7
2017-06-26 22:02:30+00:00,,,,354.43,353.3,361.3,356.3085714,355.6485714,369.61,365.08,367.69,367.61,368.03,360.8285714,361.63,352.31,358.4,352.87,353.9085714,350.96,361.95,353.26,362.6185714,358.6685714,360.5,358.0685714,364.7885714,360.7685714,357.1585714,356.1285714,349.3285714,351.4885714,344.5685714,358.2,355.3685714,349.4385714,353.7085714,372.1,,,,,,,,,,,,,,,347.95,353.01,348.8785714,353.01,354.28,358.7585714,358.78,359.79,357.6085714,352.6066667,355.2785714,357.71,355.91,351.21,350.55,308.59,347.25,354.97,371.7185714,374.43,368.8866667,374.07,367.1866667,384.92,363.1585714,361.3985714,364.2885714,,,,,,,,,,,,,372.9585714,366.2966667,367.14,358.07,369.53,373.84,378.29,379.08,366.64,373.45,377.04,388.34,387.44,382.52,383.8985714,384.4,385.6,382.71,371.53,378.8585714,,,,,,,,,,,393.7585714,400.2285714,395.15,391.1466667,391.87,386.7366667,394.9685714,394.89,403.0685714,405.2085714,405.81,411.7,413.47,421.2085714,411.74,399.7385714,388.7285714,390.3185714,401.6685714,,,,L7
2017-07-28 22:02:29+00:00,349.2469231,343.0666667,344.2742857,344.1666667,352.7566667,356.4766667,349.5142857,353.5142857,363.08,360.72,358.2666667,362.7966667,361.9866667,354.1742857,355.8566667,346.16,351.75,354.86,352.3642857,348.78,355.45,346.11,358.3442857,354.6242857,354.5166667,354.7542857,356.1742857,,,,,,,,,,,,,,,357.9766667,342.0877778,341.63,336.14,337.1026316,348.1877778,348.1042857,342.0377778,338.5877778,346.6677778,345.02,347.35,361.2966667,349.6642857,352.12,353.42,350.9542857,353.1966667,356.5,355.8642857,348.2577778,349.4442857,340.48,349.44,347.98,346.87,320.4566667,344.86,352.3166667,,,,,,,,,,,,,355.47,352.2477778,362.22,348.82,357,354.33,359.9542857,366.0942857,355.4877778,361.0342857,355.4577778,362.2566667,360.63,365.25,359.17,361.99,369.5566667,366.34,372.41,370.36,375.98,380.5966667,378.83,386.7742857,375.79,379.5866667,375.6166667,367.18,380.3842857,,,380.48,388.7642857,386.4466667,385.39,382.99,386.68,385.97,396.9442857,391.0442857,393.8542857,388.27,386.1777778,381.42,381.8777778,386.4942857,394.4766667,399.8142857,396.4242857,404.16,410.23,411.94,419.1542857,,,,,,,,,L7
2017-07-29 21:53:37+00:00,,,,,,,,357.6557143,364.15,364.14,360.3266667,360.1566667,359.7266667,354.4557143,354.8766667,354.1,354.4,350.01,348.2457143,346.25,356.69,352.96,354.6357143,353.4357143,351.8666667,356.7657143,354.7757143,349.5257143,348.1457143,344.4957143,343.4657143,346.1957143,346.2457143,350.1066667,347.8057143,349.7357143,353.6957143,351.6566667,347.3744444,341.76,345.9844444,350.3166667,341.4844444,340.33,339.45,346.4352632,345.1344444,344.6757143,348.5744444,347.1444444,345.0144444,344.92,343.99,356.6166667,354.6657143,353.37,349.48,348.8957143,358.9266667,353.83,352.5557143,347.9844444,346.9457143,349.58,348.92,344.72,342.35,333.5766667,350.44,356.9066667,362.9057143,364.5666667,367.5444444,366.81,366.5644444,370.66,362.3557143,358.8657143,355.1957143,360.9657143,360.6057143,361.9344444,358.35,353.0444444,353.84,356.11,356.38,357.46,363.2057143,361.3057143,359.7544444,362.0157143,356.5544444,358.3766667,364.93,363.79,362.42,365.56,366.7166667,371.18,373.58,368.44,373.58,374.9366667,374.67,384.5757143,376.63,377.8966667,378.4066667,372.82,379.3357143,381.9644444,384.4144444,387.9,388.0157143,386.2566667,386.88,383.07,388.75,390.02,395.7057143,395.2757143,391.8657143,391.3,385.6044444,386.41,383.8344444,390.0357143,390.6966667,395.1557143,400.0757143,399.35,408.82,411.34,411.2257143,410.7566667,401.8957143,393.9857143,399.9257143,402.7857143,405.3757143,405.0957143,399.5857143,L8
2017-08-13 22:02:27+00:00,345.1961538,343.7033333,334.8114286,341.1233333,337.4533333,348.6633333,344.7614286,345.1614286,352.13,357.59,349.5433333,358.2233333,351.0933333,349.8914286,351.2633333,342.37,344.35,338.78,,,,,,,,,,,,,,,,337.2933333,341.0714286,338.7914286,339.8614286,344.0633333,342.2788889,340.2,334.2688889,340.1133333,331.9488889,338.91,329.72,333.8805263,339.5688889,344.9714286,334.3388889,334.0588889,332.2788889,334.04,338.25,343.4633333,339.5114286,346.38,344.78,343.6014286,344.0233333,344.97,352.3514286,345.7688889,341.0214286,335.9,334.95,339.22,,,,,,,,,358.1188889,364.55,349.0614286,344.1714286,352.7914286,353.4314286,352.9514286,353.1888889,345.94,348.6988889,356.54,345.47,350.52,349.28,354.6414286,353.1414286,351.3088889,351.7914286,355.5888889,356.8733333,353.46,357.78,355.16,354.82,363.8433333,360.43,364.84,367.29,,,,,,,,,,367.6688889,369.6488889,372.24,376.3514286,379.6733333,375.14,376.35,374.59,381.83,386.6914286,384.6614286,386.9714286,383.67,373.7088889,376.05,376.9288889,381.0014286,392.2133333,,,,,,,,,,,388.0414286,391.8314286,390.3614286,389.9614286,L7
2017-08-22 21:56:17+00:00,,,,,,343.0433333,339.2814286,338.0214286,347.83,351.37,347.2733333,348.8333333,349.3233333,343.5014286,345.4133333,341.18,347.22,344.35,346.3314286,342.7,342.89,342.81,343.6414286,341.0414286,338.9733333,346.0814286,347.8814286,344.3614286,342.6414286,338.8814286,336.5414286,345.0614286,330.1514286,340.3633333,345.3114286,,,,,,,,,,,,,,,,,338.91,337.42,336.2933333,342.1414286,342.35,341.96,339.0414286,339.7333333,342.16,345.0514286,340.2655556,338.7214286,341.39,336.33,335.7,332.2,319.6833333,334.08,347.0333333,356.0014286,357.8033333,369.5755556,,,,,,,,,,,,,,,,,348.0214286,349.8255556,348.0314286,350.3655556,346.9433333,351.08,355.82,355.05,356.16,359.1833333,355.53,364.77,368.48,372.75,366.0633333,362.09,373.5114286,373.72,374.4133333,359.5133333,365.6,365.3514286,,,,,,381.52,373.34,381.34,378.61,391.5414286,379.2314286,384.2814286,383.19,380.4855556,375.15,374.7155556,382.5214286,382.6533333,388.6714286,398.0014286,392.03,401.91,406.76,408.1814286,400.1633333,,,,,,,,L7
2017-09-14 22:02:26+00:00,,338.4966667,335.14,336.0766667,332.5466667,335.8066667,341.16,347.42,345.95,343.19,341.5166667,341.6866667,345.2266667,345.73,345.3566667,345.2,344.23,334.68,339.08,338.19,333.6,338.51,336.58,335.04,339.7666667,342.92,341.94,336.79,329.84,331.95,333.09,338.82,338.38,336.7266667,330.11,341.63,345.59,340.3166667,,,,,,,,,,,,,,,334.41,331.7366667,339.59,341.02,338.7,330.48,336.0866667,336.83,336.57,333.9277778,326.58,339.98,344.4,352.95,360.02,350.9666667,344.62,344.3566667,365.8,364.2566667,363.4177778,352.87,350.4777778,348.37,356.29,,,,,,,,,,,,,,,346.2,346.7977778,345.1866667,348.79,351.77,356.48,356.18,349.7266667,359.14,361.89,363.71,363.19,359.2266667,360.67,366.84,361.83,371.3466667,379.0966667,380.97,368.51,,,,,,,,,,382.75,385.69,386,385.4,386.9177778,379.87,377.5577778,365.13,373.7666667,386.28,393.53,382.78,391.68,402.04,400.59,375.8766667,381.94,390,386.6,375.68,,,,L7
2017-09-23 21:56:15+00:00,349.0923077,349.4666667,342.94,346.9866667,343.6266667,355.3266667,350.87,353.06,360.1,362.21,354.9766667,364.7466667,362.1966667,359.78,,,,,,,,,,,,,,,,,,,,342.4766667,342.83,340.48,344.51,344.3366667,347.4111111,345.27,338.9711111,345.8866667,345.2111111,342.17,334.42,335.7405263,341.9011111,349.87,340.4411111,337.6611111,346.7411111,348.29,345.29,350.6366667,355.51,342.73,350.26,348.97,352.6866667,358.64,,,,,,,,,,,,,360.8311111,362.09,363.5011111,370.6,351.46,356.5,359.08,356.09,361.59,353.2211111,356.78,353.4211111,366.46,352.47,361.04,358.34,356.05,359,354.0511111,362.19,356.9911111,364.9266667,358.54,368.95,,,,,,,,,,,,,,,378.07,378.1811111,375.8811111,378.32,387.55,388.7866667,372.59,379.99,378.89,391.57,397.18,393.18,399.31,,,,,,,,,,,,407.01,392.1466667,390.59,391.84,391.39,391.64,398.58,396.54,400.24,L7
2017-10-17 21:54:22+00:00,348.6115385,332.63,340.1942857,351.05,352.71,352.73,359.2442857,358.7442857,345.75,355.55,358.55,358.38,352.86,353.5942857,350.67,356.98,364.03,363.24,361.4642857,355.86,343.4,340.7,352.9642857,348.9742857,351.91,354.9342857,354.1842857,352.8142857,353.8942857,354.4242857,356.5042857,350.6242857,350.7142857,348.15,350.3742857,346.0642857,359.4642857,353.09,359.6833333,358.56,348.2233333,341.71,347.2833333,338.67,333.46,343.23,347.2133333,343.3442857,353.4633333,354.3533333,353.0333333,346.71,351.58,346.55,354.1042857,354.29,359.9,352.9742857,348.11,358.78,355.5142857,364.8933333,367.2842857,351.09,358.98,363.56,369.5,380.55,362.31,375.22,355.7542857,357.26,357.9933333,352.25,365.4633333,364.85,355.8442857,372.4042857,372.8542857,357.1442857,357.2842857,367.6233333,365.28,352.7833333,346.29,363.57,366.81,366.43,353.9342857,342.6642857,345.4333333,356.8142857,366.0033333,365.96,365.57,368.6,373.26,371.92,366.2,376.87,376.12,382.35,377.24,370.38,379.71,386.2042857,397.39,391.81,386.84,394.02,390.7942857,388.5433333,388.2133333,378.96,376.6442857,381.84,391.47,396.75,387.83,388.11,391.7542857,390.1042857,390.7542857,394.95,398.7533333,402.22,405.9033333,399.4142857,394.42,394.4142857,408.9842857,416.72,419.77,414.73,413.1042857,409.74,395.7442857,400.6242857,402.4542857,387.1842857,384.0942857,403.2242857,398.6242857,L8
2017-12-03 22:02:19+00:00,339.4884615,340.1833333,,,,,,,,,,,,,,,,,335.8542857,337.07,341.59,339.5,337.1142857,339.0842857,330.5733333,336.3342857,334.5942857,332.1942857,334.4642857,336.2642857,338.6442857,338.7342857,328.7842857,332.3133333,326.3742857,322.7242857,341.0342857,337.3033333,333.5922222,329.04,333.1722222,330.2533333,329.7222222,323.64,325.53,335.2757895,337.0022222,332.4342857,333.1322222,333.8522222,329.1722222,,,,,,,,,,,,,,,,,326.0933333,316.07,333.3833333,356.5942857,350.5833333,352.4022222,348.29,344.0322222,341.37,344.3342857,344.0942857,340.6842857,345.1742857,343.0042857,342.3722222,348.2,344.6722222,344.38,347.76,343.02,343.43,346.8842857,344.6542857,342.9922222,,,,,,,,,,,,,,360.17,366.1642857,367.86,364.1233333,362.3533333,363.91,364.1842857,369.9522222,370.5522222,361.06,354.6942857,357.2533333,364.69,377.03,383.75,377.59,,,,,,,,,,,385.1742857,389.78,396.24,396.24,397.4742857,388.8133333,381.0342857,375.5542857,371.3142857,373.4542857,383.2342857,382.9742857,384.7442857,L7
2017-12-12 21:56:27+00:00,310.6215385,312.6833333,309.2185714,310.5533333,329.8033333,,,,,,,,,,,,,,,,,,,315.3185714,318.3433333,313.7785714,308.9885714,314.4385714,318.6285714,321.1285714,326.8785714,323.3885714,316.1785714,302.0633333,310.3985714,318.5385714,321.6985714,320.6233333,319.5122222,319.31,316.2522222,309.9233333,301.4222222,311.86,316.83,330.4668421,323.1822222,319.0985714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2017-12-20 21:53:52+00:00,344.0930769,343.7566667,339.3085714,344.6066667,356.5866667,359.9866667,356.8785714,355.4485714,363.86,363.93,364.0966667,362.0566667,358.0466667,346.7885714,349.3866667,343.22,347.91,358.11,356.9385714,351.87,362.3,355.41,361.4285714,355.4485714,357.1966667,348.4885714,344.8785714,350.7885714,348.6885714,351.2885714,351.3585714,353.5285714,344.5585714,348.6666667,345.9485714,342.2785714,349.6385714,360.3566667,348.4311111,343.74,341.2611111,344.6666667,336.4611111,339.69,336.38,352.6857895,351.3311111,352.5785714,344.9811111,343.3411111,337.9611111,338.61,338.58,344.1566667,339.9785714,351.76,352.18,349.1285714,354.3466667,354.98,355.2685714,350.2811111,345.3985714,341.47,341.76,344.43,355.11,326.1366667,347.21,354.8966667,369.3285714,372.0566667,360.3011111,350.34,350.8911111,370.07,364.5385714,362.1385714,361.1585714,369.7685714,366.8585714,357.9011111,364.01,362.5311111,372.61,363.52,361.42,356.81,351.7085714,353.8185714,348.6011111,351.5285714,360.4011111,369.1466667,369.41,369.45,370.93,376.22,381.0166667,379.77,378.81,373.32,372.31,384.0266667,378.91,390.4585714,385.36,385.9766667,386.3366667,380.58,379.1185714,384.6111111,380.9911111,374.52,364.9085714,374.4566667,387.78,390.33,394.54,395.59,398.0685714,394.0985714,396.2885714,381.47,371.6711111,383.63,386.4811111,389.3285714,387.0566667,356.8585714,382.4185714,396.78,401.43,405.21,394.2885714,389.4066667,380.4485714,393.5585714,,,,395.6385714,395.0285714,L8
2018-02-05 22:01:27+00:00,347.32,,,,,,,,,,,,,,,,,,,,357.94,352.04,336.7757143,339.9857143,336.49,342.0157143,342.7457143,340.2757143,340.9957143,337.8557143,337.1757143,336.5457143,329.9757143,341.16,,,,,,,,,,,,,,,326.6633333,331.9733333,333.0633333,336.22,345.18,348.1,343.3657143,336.87,345.2,343.8157143,346.37,336.74,333.7357143,332.0733333,339.5057143,339.45,348.63,343.02,346.15,312.62,337.03,334.66,354.4357143,366.66,358.9933333,361.94,365.3933333,,,,,,,,,,,,,,350.1357143,353.3357143,353.6133333,358.4657143,355.7533333,357.84,351.84,356.94,360.76,362.63,365.15,354.92,354.41,360.67,360.3,367.86,373.11,371.5557143,367.48,374.81,368.26,356.25,362.5757143,,,,,,,,376.36,378.54,383.6857143,376.6957143,371.6357143,374.79,381.5433333,380.05,368.2033333,372.2657143,385.7,379.5057143,388.5957143,388.31,394.48,402.1,404.1757143,392.45,382.0457143,375.3257143,371.6557143,,,,,L7
2018-02-14 21:55:11+00:00,,,,,,,,319.9842857,320.26,323.08,333.5133333,335.9133333,341.4433333,339.5642857,342.3033333,341.12,,,,,,,,,,,,,,,,,,,,332.5642857,328.4442857,323.8233333,325.7522222,323.49,326.2522222,325.8233333,325.0022222,321.96,322.64,318.8957895,319.6922222,318.4942857,319.3422222,327.0122222,328.5922222,327.04,324.1,321.1033333,316.0742857,328.39,329.27,324.3442857,319.2333333,318.29,322.3642857,325.6522222,332.3442857,,,,,,,,,,,,348.3322222,335.45,340.2342857,338.4842857,337.3342857,333.2342857,334.9142857,333.9222222,334.84,331.1022222,327.53,324.09,322.82,332.34,339.5042857,343.1442857,345.4922222,339.7842857,337.9722222,335.9833333,346.82,346.47,347.18,346.99,,,,,,,,,,,,,,368.0222222,366.8922222,364.86,362.4542857,362.4333333,364.55,360.97,360.26,364.1,359.0042857,361.6242857,363.1942857,362.63,374.1222222,,,,,,,,,,,,364.7942857,358.1342857,357.0642857,358.0142857,360.5242857,366.1242857,370.7142857,L7
