dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,satname
2014-02-01 22:02:54+00:00,350.13,352.6666667,359.4866667,,,346.8014286,341.3514286,339.5714286,327.1211111,326.7011111,329.95,324.4,307.58,304.91,308.53,313.37,320.39,,,334.9966667,325.1314286,341.5409091,348.5409091,,356.2809091,350.42,355.8111111,364.54,366.18,361.71,364.43,356.8411111,363.5611111,368.05,364.1814286,353.9911111,,,353.6,353.4811111,365.2914286,342.3514286,340.66,353.13,347.36,363.1911111,371.57,376.9211111,L7
2014-02-09 22:06:57+00:00,342.26,345.2633333,343.5833333,339.7785714,340.04,339.6985714,328.6585714,329.1985714,337.4188889,341.3588889,335.92,318.31,309.64,312.34,315.37,313.71,312.4,318.46,322.3285714,323.6333333,318.0085714,337.8281818,344.1881818,350.5266667,352.5281818,348.22,354.6788889,351.92,352.02,349.96,348.4,354.9488889,358.6888889,356.43,342.8185714,346.4988889,352.2685714,348.7,348.44,346.5788889,349.8585714,325.3985714,324.86,335.16,341.14,350.8688889,363.91,365.8288889,L8
2014-03-05 22:02:49+00:00,343.53,347.8966667,340.5866667,338.5685714,341.7,344.9585714,338.9185714,,,327.9011111,327.54,320.72,316.14,315.23,306.63,306.83,305.48,305.12,301.8985714,308.5966667,,332.7790909,348.1790909,350.6833333,346.6290909,349.13,,,,349.25,344.96,341.4611111,349.3511111,359.78,364.8985714,347.7811111,352.8185714,345.13,332.3,327.2211111,,,,350.36,345.56,351.9511111,367.16,378.8411111,L7
2014-04-22 22:03:12+00:00,,355.22,334.52,328.0742857,351.37,354.7742857,355.6842857,345.1242857,341.48,320.9,315.89,308.1,,,,331.09,324.6,308.23,303.6742857,317.43,,341.09,346.27,343.32,352.47,357.87,371.63,357.78,354.63,339.42,332.13,332.22,,,352.0642857,347.16,330.5442857,340.01,360.03,356.38,344.3642857,349.2342857,352.99,359.04,,383.73,,,L7
2014-06-01 22:05:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,374.1977778,372.13,354.98,347.7,349.5,346.2877778,343.2977778,337.9,335.9214286,,359.5914286,350.74,346.84,342.4077778,339.5314286,325.6714286,347.28,364.03,364.86,366.5477778,370.11,359.2277778,L8
2014-06-17 22:05:44+00:00,,,,,,350.9771429,,,,281.2344444,277.48,,,,,,,,,,,,351.5145455,347.3333333,352.0745455,356.16,358.6344444,353.01,335.81,344.9,335.17,340.2044444,324.9444444,308.92,312.3971429,,,,,,,,,,,,,,L8
2014-07-03 22:05:50+00:00,,,,,,,,,,,,,,,,,,,,,,,339.8372727,345.6033333,351.9572727,350.69,354.7111111,354.17,347.55,344.97,343.7,349.9611111,348.3611111,349.4,354.0914286,,352.5414286,343.93,343.01,336.8811111,336.1514286,322.5414286,333.23,345.53,348.16,343.5211111,343.84,,L8
2014-07-27 22:03:38+00:00,364.97,374.99,,368.9628571,353.21,356.9928571,356.7828571,,,,328.54,328.67,,,,,,,,,,346.2036364,353.6536364,352.27,357.2336364,345.28,348.4533333,,,353.56,351.88,348.7333333,350.8833333,360.97,366.8228571,361.6433333,365.3028571,361.63,362,363.2533333,,,343.86,359.85,355.93,364.0733333,357.29,348.9233333,L7
2014-08-20 22:06:06+00:00,,,325.01,331.5942857,333.47,331.3642857,321.7342857,321.8942857,313.39,312.63,313.66,302.25,305.37,311.16,309.21,305.35,300.99,306.92,298.1542857,301.54,296.6942857,331.4145455,340.7345455,345.72,350.9845455,345.22,351.29,340.72,333.87,338.56,340.58,347.78,341.05,341.67,342.3942857,349.47,348.4042857,340.36,344.49,343.72,341.9642857,312.0942857,328.61,325.95,337.28,347.27,350.25,350.23,L8
2014-08-28 22:03:39+00:00,367.92,372.31,362.87,347.4,345.71,345.75,342.75,336.28,329.7866667,,,,320.02,321.04,322.61,320.11,322.23,326.14,324.81,327.08,320.97,339.4727273,344.1527273,346.54,354.8927273,355.15,359.7866667,355.89,,,,356.4466667,358.2066667,362.93,355.33,353.5466667,371.45,360.51,350.93,347.1266667,,,,,,,,,L7
2014-09-21 22:06:08+00:00,,,325.54,322.2328571,310.02,312.8328571,302.7428571,300.5728571,297.0133333,292.1933333,293.44,287.21,283.04,281.77,279.22,,282.84,287.05,287.1228571,284.83,273.2728571,331.4490909,333.5890909,335.85,336.9490909,329.2,331.5833333,332.7,340.51,336.01,336.99,337.0933333,333.0633333,329.19,339.3828571,334.7633333,332.5028571,,326.42,331.1333333,328.0628571,309.2728571,325.27,351.4,358.48,340.1033333,332.09,337.7833333,L8
2014-09-29 22:03:52+00:00,343.71,358.0466667,361.0166667,357.6257143,349.07,340.5757143,,,,343.9611111,341.24,332.28,317.27,312.87,318.77,318.89,321.04,323.63,322.5657143,320.8966667,,364.6563636,369.0263636,360.8233333,351.4563636,,,,353.68,360.7,368.02,371.2811111,361.6611111,356.73,360.1957143,360.1011111,358.2257143,358.42,354.82,,,,359.07,370.93,372,368.3611111,347.65,344.8811111,L7
2014-10-31 22:04:11+00:00,,,,,312.31,312.5285714,309.0085714,306.7485714,306.8022222,,,306.53,312.15,308.02,306.11,299.39,293.45,288.58,284.1685714,287.8233333,292.1085714,331.4754545,344.5254545,351.5866667,348.4854545,338.46,342.8722222,337.07,,,332.88,342.4422222,344.1922222,332.05,,,,,,,,,,,,,,,L7
2014-12-02 22:04:24+00:00,351.79,360.29,349.34,335.9842857,,,335.0542857,319.9942857,308.8666667,312.6166667,319.83,322.98,329.47,325.91,331.56,336.81,333.53,,,,309.2742857,332.4527273,343.4527273,,,,368.2466667,375.61,381.57,384.24,373.19,352.4866667,330.5766667,328.07,329.9242857,338.6466667,345.9742857,,,346.4066667,351.7142857,326.4742857,346.01,372.87,382.5,372.2566667,363.54,347.2066667,L7
2015-02-12 22:05:51+00:00,327.31,337.5033333,331.8733333,331.6771429,336.49,338.0671429,326.5071429,311.1271429,305.3855556,306.2055556,304.75,312.95,319.62,316.28,319.73,316.27,325.27,325.22,318.9371429,304.6333333,288.5771429,334.5354545,334.1154545,337.9066667,346.7854545,351.85,361.2455556,363.08,364.18,361.26,360.2,361.0255556,359.4255556,346.1,335.2471429,337.2455556,328.9571429,334.97,343.99,340.1755556,339.1171429,342.0471429,361.18,362.95,367.75,353.3455556,361.44,362.5655556,L8
2015-02-28 22:05:48+00:00,339.04,355.45,353.35,343.9342857,342.45,341.3342857,331.1042857,323.9242857,314.9666667,307.5866667,310.56,321.01,321.43,321.99,325.91,323.99,330.22,331.6,327.5342857,320.6,310.6042857,336.8327273,337.6327273,343.06,352.1527273,361.14,369.6466667,372.63,366.81,366.46,367.2,371.8766667,367.6066667,363.56,354.8642857,344.3166667,343.1342857,338.18,356.06,350.1366667,350.6142857,347.0242857,363.3,362.18,357.4,357.6266667,360.29,368.4666667,L8
2015-04-01 22:05:25+00:00,311.5,321.8266667,334.2566667,334.0628571,329.91,328.9628571,319.4028571,314.3528571,300.0244444,303.7544444,310.38,313.13,301.82,306.79,307.99,312.62,321.84,315.39,320.5828571,316.0566667,304.4928571,333.9445455,334.7045455,340.0433333,343.7945455,344.28,351.4244444,354.17,353.87,361.2,361.1,347.1244444,346.1544444,338.55,340.1828571,336.8944444,329.9628571,314.42,331.53,332.6044444,338.9928571,314.7728571,335.14,344.16,338.41,348.5244444,353.55,342.5344444,L8
2015-04-25 22:05:18+00:00,,,,363.6185714,,363.3185714,344.2585714,335.4785714,328.83,325.03,334.66,337.86,335.2,,,,349.37,347.54,346.6585714,338.16,,,363.9790909,349.34,340.5990909,350.1,390.51,,,393.06,385.91,392.9,387.08,,,369.33,362.2385714,369.88,360.73,349.14,353.5685714,,,370.78,372.72,378,391.4,,L7
2015-05-27 22:05:30+00:00,346.24,,,,327.67,320.2114286,,,,,,,,,,,,,,,,,,333.8533333,328.8890909,337.57,351.9344444,344.22,345.27,361.59,372.31,372.5144444,366.1544444,366.98,,,349.6614286,332.97,326.24,327.5944444,325.8814286,318.4714286,331.9,349.58,363.57,368.6944444,371.9,,L7
2015-06-04 22:05:12+00:00,340.2,328.6033333,327.6933333,323.6214286,328.05,330.6014286,325.8514286,323.5514286,309.5588889,307.2988889,295.94,301.36,300.57,312.26,309.06,311.45,309.53,,309.8514286,321.7533333,305.6914286,333.08,339.78,343.1266667,342.12,342.82,349.4888889,347.44,354.71,351.1,354.04,352.8388889,357.0588889,344.67,351.5914286,332.5688889,340.9114286,305.22,333.45,337.4788889,333.0514286,286.1014286,,,,,,,L8
2015-07-22 22:05:37+00:00,,,,,,,,,,,,,,,,,,,,,,,332.6972727,324.64,324.0872727,329.77,335.0266667,339.81,347.42,366.4,374.33,374.5366667,350.3366667,329.23,336.4285714,339.4266667,343.5785714,309.25,308.9,314.3266667,335.8685714,317.4785714,334.25,338.41,341.82,348.0366667,362.08,346.6866667,L8
2015-07-30 22:05:48+00:00,347.74,,,,311.84,318.2714286,312.6414286,319.7314286,308.5144444,295.5344444,294.74,293.64,292.85,291.13,297.52,,,,,,,,,332.7833333,335.1427273,326.72,337.7344444,351.15,353.21,351.8,351.84,346.9044444,342.1944444,339.43,349.6614286,,,315.91,331.06,326.7844444,339.6814286,343.1914286,325.75,341.86,335.42,347.3844444,337.11,349.7944444,L7
2015-08-07 22:05:40+00:00,,,,,,,,,,,,,,,,,,,,,,313.4836364,310.3936364,,,,,,,,,,,,,,,287.55,310.47,301.3,,283.1728571,310.42,304.59,287.84,309,328.68,317.99,L8
2015-09-24 22:06:01+00:00,305.68,307.0533333,310.9033333,315.1742857,316.88,316.8542857,311.0442857,302.5742857,295.3055556,285.3555556,283.9,290.84,298.57,297.2,293.17,280.85,274.88,278.34,285.8742857,301.1933333,301.5342857,309.7172727,309.1872727,311.6966667,317.2472727,332.63,343.9355556,350.53,352.36,350.95,325.05,318.7855556,326.0855556,335,329.9942857,312.6455556,302.3842857,297.28,318.65,335.9955556,335.9642857,317.7942857,323.37,327.13,327,348.2155556,342.5,337.8855556,L8
2015-10-10 22:06:02+00:00,,,,,,322.6314286,326.0214286,323.6714286,307.93,309.35,306.83,311.94,311.14,309.41,307.13,291.08,290.77,298.12,318.2314286,325.39,316.3214286,335.8309091,330.9609091,338.1,339.7109091,342.08,354.27,369.71,384.1,386.27,374.17,349.51,345.75,351.39,340.8414286,338.29,328.4814286,325.09,338.97,340.1,338.4314286,326.3314286,344.39,337.98,321.45,343.03,343.05,347.48,L8
2015-10-26 22:06:07+00:00,335.88,342.47,346.59,336.1057143,323.97,335.9757143,326.8957143,328.4757143,315.6933333,317.0933333,307.16,309.98,306.78,302.49,304.34,297.48,297.65,305.8,319.8757143,331.75,312.6957143,332.4263636,334.0663636,335.23,339.3863636,337.71,341.9833333,344.08,352.09,358.54,361.3,355.8933333,349.1533333,350.59,357.3557143,341.5133333,343.7757143,330.9,344.25,349.0933333,357.8357143,338.9757143,343.29,354.28,350.29,362.5633333,356.39,358.9433333,L8
2015-12-29 22:06:09+00:00,324.14,336.9966667,336.5866667,334.2357143,329.7,327.0357143,323.2057143,314.5657143,296.8044444,294.4244444,302.29,299.91,295.41,277.95,278.66,292.38,304.83,318.55,327.6257143,321.6666667,309.5457143,324.4227273,352.0827273,350.2833333,349.0327273,353.21,357.5844444,335.55,339.65,347.34,347.39,338.6744444,338.4744444,338.57,341.0057143,339.1344444,341.4557143,336.55,329.84,325.9144444,329.8957143,321.8557143,337.44,350.49,346.27,352.3644444,352.82,348.1444444,L8
2016-01-22 22:07:45+00:00,324.33,,,339.9685714,331.7,333.1485714,332.2785714,331.9385714,315.49,307.34,307.36,304.89,300.78,298.74,,,311.32,317.37,326.1785714,324.74,313.5885714,,336.2127273,340.32,341.1227273,347.99,349.49,356.65,355.51,350.25,348.05,345.26,340.31,,,,341.8085714,333.82,340.57,331.58,335.4385714,329.0485714,338.37,347.82,345.13,361.85,364.64,,L7
2016-02-23 22:07:54+00:00,352.18,349.6933333,355.3033333,346.1085714,344.32,,,,331.4522222,325.7022222,322.17,322.49,307.75,311.15,313.45,314.22,320.48,326.11,,,,345.2336364,347.6436364,350.2566667,,,,371.63,374.03,369.16,355.62,354.1122222,352.8522222,352.51,359.5685714,347.4222222,355.8985714,339.88,,,359.4685714,347.6285714,347.94,360.78,356.28,373.2222222,373.96,372.7222222,L7
2016-05-21 22:05:38+00:00,,,,,,,,,,,,294.06,283.71,285.87,288.64,290.63,300.71,299.59,299.4285714,,,332.7154545,340.0554545,326.8266667,334.0754545,326.41,344.9955556,346.31,347.27,352.3,348.6,338.5055556,344.6055556,345.89,350.9185714,335.1755556,339.4685714,303.37,331.08,324.6555556,331.4485714,321.5785714,331.12,338.58,320.6,,,,L8
2016-06-30 22:08:35+00:00,319.1,304.6633333,348.1333333,345.2585714,,318.4885714,315.7985714,295.9185714,,311.2522222,306.91,309.61,307.24,303.19,303.28,307.88,302.29,,,,310.1485714,336.51,,,,327.27,357.0422222,350.26,342.06,347.33,334.78,353.3322222,352.5522222,344.11,357.9785714,,,,318.21,318.4422222,,,330.83,338.14,348.38,343.7222222,355.88,358.8622222,L7
2016-07-08 22:05:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,337.1533333,333.4409091,330.57,342.0277778,348.97,347.35,338,342.03,342.7177778,337.7777778,341.8,350.8371429,338.8877778,329.4371429,334.42,345.05,332.9077778,340.7671429,,,,,,,,L8
2016-07-24 22:06:01+00:00,295.9,285.3266667,292.4366667,292.8028571,291.51,280.2828571,278.7828571,283.2728571,281.9377778,285.2377778,273.72,267.82,262.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-08-01 22:08:38+00:00,306.98,300.5,317.55,,307.75,299.0171429,,,294.83,288.63,289.3,280.42,275.05,278.48,276.1,279.02,294.66,304.66,299.2871429,,,323.7263636,329.3063636,333.32,337.8363636,,,343.57,347.83,342.98,331.94,321.55,320.74,331.49,344.7171429,331.5,332.9671429,317.19,327.59,,,282.2471429,317.07,341.34,323.54,346.11,347.49,349.82,L7
2016-08-17 22:08:39+00:00,334.67,329.71,336.73,325.76,315.42,312.26,311.53,322.05,310.67,301.21,300.52,,,280.95,279.74,287.16,302,307.46,325.19,324.89,307.39,325.7290909,319.2490909,331.86,347.8890909,353.36,354.99,357,363.9,355.51,,,328.91,344.59,353.31,346.2,347.96,336.85,342.76,338.22,341.81,328.78,334.69,350.41,,,349.44,348.28,L7
2016-09-10 22:06:15+00:00,357.57,360.1833333,344.1233333,340.1971429,327.5,317.4071429,315.5071429,322.7071429,328.3955556,315.8855556,309.34,310.67,300.21,292.76,290.77,292.24,310.95,326.12,344.1771429,341.3133333,340.7471429,332.3154545,347.8254545,361.3466667,374.4854545,379.57,385.5455556,362.84,345.96,342.54,330.28,333.5555556,339.5355556,359.85,367.4971429,367.8855556,362.1371429,357.29,354.05,343.0555556,349.2371429,339.4871429,371.43,376.67,372.76,340.9055556,342.5,361.1455556,L8
2016-10-12 22:06:21+00:00,,,,,,,,,,,,,,,,,,287.94,,,,314.6,322.31,326.9333333,332.11,322.64,319.9611111,322.3,328.12,313.56,308.45,308.5211111,317.3211111,314.91,,317.3011111,,,309.47,,,,,,,,,,L8
2017-02-09 22:07:55+00:00,342.96,343.81,343.62,335.4571429,326.5,,,,311.9166667,306.0066667,300.17,292.9,282.14,291.45,298.64,304.54,309.78,302.79,306.6671429,,,331.6445455,332.1445455,341.07,346.3545455,,,342.61,336.51,340.03,341.71,340.6166667,344.7766667,347.75,,,,336.15,,,,,,,,,,,L7
2017-02-25 22:08:05+00:00,341.16,340.06,344.73,339.3985714,336.17,339.8285714,331.7785714,332.3485714,,,303.66,300.08,287.57,289.31,298.03,,,,,,,,,342.21,346.5709091,342.54,348.7766667,,,,343.16,339.6966667,343.1966667,348.05,350.3585714,341.5166667,350.7085714,340.02,345.85,344.0266667,346.9785714,,,,341.38,346.0666667,345.32,344.3766667,L7
2017-04-30 22:08:28+00:00,,304.8833333,307.6133333,301.7185714,312.44,311.6285714,,,,280.6255556,279.31,280.91,269.72,270.32,280.94,278.54,281.83,291.4,298.7585714,,,341.0963636,336.5663636,342.2966667,338.9063636,,,320.53,333.01,346.41,345.02,344.7455556,330.6955556,328.78,315.7485714,317.0055556,314.6685714,297.33,315.06,,,299.4885714,319.78,322.45,318.64,341.9455556,352.14,342.5555556,L7
2017-05-24 22:05:34+00:00,356.09,332.0633333,347.4233333,337.1128571,336.55,341.2828571,340.7928571,336.8928571,317.7888889,306.3688889,301.96,304.19,294.29,,,,,,,,,349.8663636,360.1263636,357.3966667,361.3963636,361.83,359.7388889,351.03,351.52,355.06,357.03,356.7188889,355.3088889,356.51,356.5928571,338.9788889,343.5928571,334.22,344.75,343.7188889,351.1528571,,337.57,348.17,337.13,359.8288889,364.09,365.4988889,L8
2017-06-25 22:05:47+00:00,345.91,,332.08,,317.91,312.24,313.56,319.73,303.1066667,299.2666667,296.45,287.64,278.44,287.25,282.63,286.55,289.16,292.83,294.47,306.35,,,,338.41,337.5472727,328.17,328.0866667,345.19,347,,,,337.9966667,347.25,351.06,329.2066667,338.06,,337.13,337.9366667,336.09,279.68,,,,,,,L8
2017-08-12 22:06:04+00:00,,362.0033333,363.1833333,,,,351.6485714,335.1585714,323.1555556,316.6555556,313.72,312.38,309.88,314.3,310.91,308.08,308.54,312.7,314.5985714,313.5333333,312.6085714,354.5363636,363.8363636,369.9766667,367.0763636,362.75,359.5255556,353.9,353.09,345.04,341.07,327.1655556,323.1755556,326.01,332.8885714,336.1155556,343.3785714,342.26,338.96,318.7255556,316.4685714,300.9985714,333.28,354.43,362.6,356.1855556,364.26,358.0355556,L8
2017-08-20 22:08:38+00:00,331.63,324.4066667,324.9766667,325.37,,,321.45,316.78,307.0144444,299.8544444,302.77,296.37,287.16,287.99,296.19,289.93,303.32,,,,291.62,328.8863636,337.5063636,,,,349.5844444,349.97,345.88,335.22,337.29,328.5344444,332.4044444,337.11,344.17,327.0744444,336.12,,,329.5044444,330.21,321.71,324.14,345.97,336.71,347.2444444,342.22,349.8944444,L7
2017-10-23 22:08:40+00:00,323.45,334.99,,,334.28,332.1328571,323.2228571,312.9628571,299.2033333,300.1433333,300.06,300.71,303.47,307.95,313.67,,,297.8,291.9228571,292.1,298.8228571,,,340.24,338.8790909,336.82,344.7933333,347.82,355.39,366.87,353.35,335.0033333,332.3933333,336.09,,,,,,,,,,,,,,,L7
2017-11-08 22:08:39+00:00,306.8,327.63,328.55,331.1357143,327.5,,,,292.4066667,285.9766667,283.6,276.4,279.23,289.55,289.89,296.68,298.39,285.96,278.8957143,,,334.2990909,327.4990909,327.68,329.4190909,,,340.2,346.69,334.87,322.56,320.5866667,,,,,,317.01,,,,312.1257143,331.22,342.21,326.16,333.5566667,332.06,334.7766667,L7
2017-11-16 22:06:16+00:00,352.11,361.4833333,366.7033333,360.56,350.48,347.75,337.62,330.37,313.1522222,312.4422222,313.49,313.41,313.88,311.7,321.2,322.97,323.86,308.81,311.9,314.8533333,317.82,357.1154545,363.3254545,349.3766667,346.7154545,342.8,352.6422222,364,372.66,365.23,364.17,353.0922222,337.7422222,339.7,351.34,354.6322222,361.28,350.03,343.06,338.1222222,347.83,330.67,348.51,363.89,356.93,357.3722222,358.62,354.6522222,L8
2017-12-02 22:06:10+00:00,361.38,375.7733333,380.6033333,369.5928571,356.35,360.6028571,349.2728571,341.8528571,327.4288889,320.1988889,324.56,328.02,314.94,319.27,327.14,330.1,329.2,320.51,322.8728571,330.9533333,331.5128571,362.7863636,360.0263636,353.1766667,351.1363636,352.75,360.1188889,375.24,379.37,379.8,381.02,362.7788889,350.1888889,358.04,364.5528571,362.5488889,368.1128571,354.54,347.95,349.4888889,360.5828571,360.7728571,361.99,369.57,355.7,362.9388889,365.82,367.2588889,L8
2017-12-26 22:08:16+00:00,,,,,,,323.6157143,323.2157143,328.96,315.68,302.48,293.07,302.7,315.2,329.57,327.16,,,292.5157143,293.3,298.2757143,365.5663636,,,344.6663636,330.78,351.51,344.61,354.62,374.72,368.85,356.42,342.71,343.68,343.1157143,,,333.41,344.55,344.77,331.5957143,322.5557143,333,348.08,373.7,358.82,371.29,354.19,L7
2018-01-19 22:06:02+00:00,346.91,361.6933333,362.3933333,354.1442857,344.1,349.7342857,342.6342857,339.7842857,326.2955556,313.9355556,308.06,299.59,293.95,310.27,325.4,316.27,315.47,308.06,313.1042857,328.6033333,323.1142857,351.4463636,362.8263636,366.2066667,353.9963636,343.98,348.5255556,359.01,362.46,356.96,354.13,355.4655556,357.2955556,361.86,358.9142857,345.6855556,352.2842857,344.69,356.26,348.8255556,348.3442857,340.3442857,340.48,360.13,350.36,363.1155556,365.47,366.6055556,L8
2018-01-27 22:07:47+00:00,353.5,360.93,348.52,334.0942857,338,342.7642857,335.6142857,332.7342857,324.7,312.54,301.64,,,316.89,324.78,314.57,302.47,307.17,,,296.6542857,363.6245455,368.5045455,371.76,362.0145455,344.67,353.87,356.42,375.35,376.91,,,361.32,370.82,356.2942857,334.47,330.6542857,344.06,367.47,357.99,356.9042857,327.7842857,362.95,,,,376.56,373.29,L7
2018-02-04 22:05:53+00:00,386.39,392.6633333,378.8533333,360.4542857,358.99,357.9642857,348.1842857,343.1442857,334.1888889,321.5788889,317.53,306.48,310.57,323.84,337.46,328.31,324.54,313.91,317.0142857,330.8433333,337.6242857,368.5236364,379.5136364,380.2366667,367.5136364,352.92,352.3088889,364.01,363.47,376.21,376.51,369.2588889,371.4388889,370.44,367.3442857,349.6888889,339.2842857,326.4,347.11,353.1288889,357.4042857,331.2042857,336.72,345.15,337.75,332.1488889,379.62,383.4988889,L8
2018-03-08 22:05:39+00:00,360.7,364.0766667,370.1266667,361.7485714,353.3,345.0185714,335.5885714,326.8185714,328.1911111,309.1611111,306.47,305.73,309.3,313.27,321.39,317.06,309.74,308.32,310.3385714,316.4766667,324.3485714,357.8445455,366.1545455,371.4333333,358.9945455,345.06,354.2211111,361.8,369.94,367.05,367.87,365.4011111,356.4211111,355.55,350.4185714,341.9911111,338.5485714,340.8,353.07,348.0511111,342.7785714,339.5585714,335.03,338.3,354.99,360.3511111,365.38,365.4211111,L8
2018-03-24 22:05:32+00:00,390.04,387.2266667,376.6666667,367.9671429,365.27,353.1971429,351.5571429,343.5871429,339.0444444,328.7944444,320.84,315.58,321.29,322.52,335.12,313.58,322.02,309.7,307.7371429,320.0866667,353.8571429,372.65,366.27,366.5233333,355.7,364.29,384.8844444,370.02,372,373.1,374.61,373.8544444,366.9744444,368.64,353.6471429,344.7644444,340.6571429,351.13,358.42,374.1644444,345.8771429,355.0671429,346.39,334.93,378.08,380.1344444,400.63,388.1244444,L8
2018-04-25 22:05:14+00:00,346.48,357.7633333,358.9133333,356.9457143,353.55,351.5857143,345.8257143,350.8757143,352.5155556,346.0855556,331.84,325.56,320.1,319.53,319.97,317.41,314.7,312.19,301.8757143,289.2233333,,358.9436364,367.3436364,357.1866667,360.3736364,363.07,377.3655556,378.52,365.15,362.91,363.58,369.5855556,379.1955556,371.88,358.1957143,353.6655556,354.1257143,364.17,365.58,350.5255556,355.0657143,349.8357143,353.06,347.72,356.74,359.8055556,361.69,372.8555556,L8
2018-06-28 22:05:04+00:00,351.44,355.59,,,,,,,,,,,,,,,,,,,,,360.3681818,355.63,359.5881818,363.47,376.1266667,381.39,377.11,376.35,369.25,360.5766667,364.7666667,364.04,373.3357143,,367.5757143,356.28,356.39,354.0966667,359.0557143,358.2457143,354.98,359.14,349.63,,,,L8
2018-08-15 22:05:28+00:00,321.61,328.7133333,330.9333333,329.8828571,333.76,329.7128571,337.5228571,326.6128571,308.6188889,306.1188889,304.17,300.2,295.87,304.77,299.56,293.11,295.37,303.69,302.6828571,302.1933333,292.5128571,305.7172727,309.0272727,312.8866667,316.7872727,328.11,334.8188889,348.9,,327.1,336.79,350.3288889,346.6488889,351.87,334.7628571,321.7788889,327.4228571,291.87,308.66,317.4688889,314.5328571,301.2328571,323.73,336.36,323.15,332.1088889,318.91,322.0088889,L8
2018-08-23 22:04:25+00:00,324.62,339.3933333,346.3733333,339.0214286,337.19,350.4914286,336.7314286,,,,305.35,304.63,300.29,292.77,287.92,300.09,302.57,311.4,310.2514286,316.3733333,309.7114286,328.1454545,332.9254545,330.8466667,328.1054545,328.9,,,,348.23,338.6,335.3388889,338.4488889,338.4,335.5914286,316.4788889,321.1314286,329.68,334.23,329.7688889,,,,337.86,329.59,351.4788889,343.64,347.2088889,L7
2018-08-31 22:05:35+00:00,331.65,334.48,339.55,343.2771429,336.98,332.0471429,334.0371429,328.1071429,314.1866667,311.0066667,302.36,300.48,298.71,296.33,301.31,299.49,305.99,304.78,302.6471429,306.51,305.5371429,320.4854545,326.6554545,330.54,332.7854545,337.94,339.4266667,332.8,331.55,333.92,348.71,343.3466667,331.6266667,336.53,327.1071429,317.8666667,321.0971429,316.7,338.77,328.9466667,325.7371429,316.3571429,321.71,337.84,336,344.3966667,339.51,342.8566667,L8
2018-09-08 22:04:05+00:00,363.95,358.3766667,,,350.67,354.1557143,352.5457143,347.6657143,333.2477778,326.3777778,326.58,323.32,313.05,313.93,314.09,,,,326.2357143,333.6866667,327.2457143,,,345.7733333,350.0836364,350.75,359.4977778,363.3,360.5,361.14,364.11,357.7177778,358.5477778,356.61,,,,341.05,359.49,349.9077778,346.4357143,326.5457143,334.13,351.01,348.52,362.7877778,357.51,365.9177778,L7
2018-09-16 22:05:39+00:00,,,,,349.81,349.4171429,349.6771429,341.7771429,328.6955556,319.0455556,311.34,309.04,310.81,315.32,322.23,320.04,313.92,311.83,309.5071429,311.9533333,313.7471429,337.7954545,342.5954545,341.7766667,339.7554545,338.17,347.4555556,357.87,363.36,364.98,361.94,360.1255556,355.0255556,346.62,334.5771429,335.8455556,342.5671429,348.77,366.97,360.6855556,341.0171429,,,,,,,,L8
2018-10-02 22:05:47+00:00,332.21,340.5766667,341.7366667,341.5157143,338.78,327.7257143,320.4557143,310.7857143,309.8344444,309.4744444,310.1,305.81,305.96,307.64,315.03,308.17,303.89,295.55,297.9157143,308.7766667,311.0057143,332.1736364,335.1736364,328.5233333,325.5236364,324.63,341.8144444,353.92,359.42,344.89,348.79,349.3244444,340.4144444,332.03,333.6557143,333.4244444,331.3957143,331.4,344.12,347.2644444,336.0757143,313.0057143,323.6,336.31,358.68,362.6644444,373.18,352.6744444,L8
2018-10-18 22:05:53+00:00,345.79,350.6866667,350.2466667,350.7985714,340.91,338.0585714,333.7585714,325.2285714,323.5711111,313.2811111,310.88,310.09,314.11,318.54,320.78,314,313.62,306.06,311.2185714,321.8266667,329.8085714,341.7345455,344.3845455,348.1933333,344.8745455,338.78,340.5111111,351.65,363.52,366.9,365.67,359.8311111,354.3811111,354.8,359.0885714,364.8611111,360.0085714,342.17,343.58,344.5311111,347.6885714,338.4785714,346.97,354.94,366.08,365.3911111,372.85,376.9311111,L8
