dates,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0007,nzd0125-0008,nzd0125-0009,nzd0125-0010,nzd0125-0011,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0019,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0023,nzd0125-0024,nzd0125-0025,nzd0125-0026,satname
2006-09-07 21:55:13+00:00,,384.93,375.5630769,374.4133333,360.0733333,360.1033333,368.7933333,374.0372727,368.4272727,362.2872727,357.1433333,363.2233333,382.8244444,388.0266667,376.5366667,345.4644444,342.9033333,340.7833333,341.5830769,354.7033333,351.7566667,355.885,370.09,381.93,,,,L7
2006-09-23 21:55:06+00:00,391.31,373.0585714,381.92,389.5266667,389.2366667,377.8966667,392.0166667,381.1345455,383.5245455,374.5945455,363.8366667,371.5166667,391.9355556,403.4033333,384.4033333,353.6955556,,,,,,,,,,,,L7
2006-10-16 22:01:19+00:00,421.14,384.2271429,390.6438462,394.1333333,373.1433333,372.0933333,385.3133333,388.7536364,387.1936364,377.7136364,369.0033333,376.3133333,391.3477778,390.0566667,384.5266667,356.0677778,358.8933333,,,,,,,,,,,L7
2006-11-26 21:55:41+00:00,416.02,388.9085714,394.9307692,399.3766667,380.5366667,378.5066667,387.9766667,394.1427273,398.4727273,386.2827273,382.8266667,377.1566667,409.5622222,415.2333333,391.1033333,,,,,,,,,,,,,L7
2006-12-11 22:06:52+00:00,,356.9242857,366.0938462,365.2866667,357.3166667,356.4966667,371.5866667,375.9827273,382.5327273,371.1827273,360.5066667,365.2566667,400.9788889,389.2633333,349.5433333,328.8388889,343.2266667,339.1266667,341.6538462,350.4666667,359.7233333,372.98,379.61,,363.2488889,337.7333333,357.5933333,L5
2007-01-29 21:55:57+00:00,,,,400.02,370.2,370.66,383.06,384.6554545,388.1854545,382.1654545,378.82,385.45,402.86,397.24,375.92,341.25,339.58,315.94,353.3476923,353.32,344.95,331.015,335.9,355.77,367.92,348.39,,L7
2007-02-13 22:06:47+00:00,408.12,377.6714286,381.65,384.5833333,368.3133333,367.1633333,385.9833333,377.8754545,387.4854545,373.4254545,371.1633333,378.4633333,397.4144444,402.4666667,,347.8344444,345.8333333,340.9933333,347.52,352.8733333,365.6966667,367.55,371.29,390.3,368.4944444,361.5666667,361.4066667,L5
2007-03-02 21:56:07+00:00,386.69,376.4485714,383.4315385,391.32,372.24,369.41,380.62,381.3054545,384.3454545,,,,,,,,,,,,,,,,370.6366667,354.5,355.82,L7
2007-03-09 22:02:19+00:00,,,,,361.93,363.48,377.49,377.3045455,383.9545455,375.5745455,368.94,373.32,400.21,407.56,385.53,352.7,349.05,347.38,348.3623077,361.55,358.07,369.145,371.32,387.51,373.09,,,L7
2007-05-05 21:56:03+00:00,,,387.0992308,393.1166667,375.0866667,373.1866667,381.6966667,380.3072727,388.0972727,382.1372727,372.8566667,379.7066667,401.5855556,410.7833333,389.6833333,353.4955556,345.6066667,347.7366667,347.3292308,356.5866667,361.0933333,363.9,375.54,394.38,,,,L7
2007-05-12 22:02:11+00:00,,372.2742857,389.3423077,392.33,368.92,374.31,379.32,378.8909091,382.6209091,372.6509091,,,,,,,,,,,,,,,366.7533333,343.99,343.1,L7
2007-05-28 22:02:04+00:00,,,,,,371.1833333,383.0033333,386.5327273,388.9027273,377.9827273,371.7833333,376.7633333,391.5044444,385.3866667,369.1866667,353.6044444,351.8333333,362.7133333,362.9807692,368.7233333,368.7866667,371.77,365.15,385.11,376.2244444,360.8866667,351.1866667,L7
2007-06-22 21:55:53+00:00,,,,,,,,383.04,381.11,372.63,,,,,,,,,,,,,,383.8,365.5111111,345.1466667,346.5466667,L7
2007-07-08 21:55:51+00:00,399.01,383.6928571,389.2553846,378.13,362.46,363.27,376.57,379.3027273,381.6727273,367.8127273,363.91,372.14,393.6933333,398.3,,347.8433333,343.74,,,,,,,,,,,L7
2007-07-24 21:55:47+00:00,423,376.5914286,385.2461538,381.4,364.64,360.91,371.9,373.09,,,,,,,,,,,,,366.11,371.44,368.15,385.72,,354.15,352.06,L7
2007-09-10 21:55:27+00:00,,,,,,,362.4833333,361.2854545,356.9654545,351.7554545,353.2433333,359.4033333,388.0777778,392.7166667,,333.2077778,331.1833333,330.2033333,337.0069231,346.1333333,347.3666667,356.175,365.93,385.94,355.4977778,342.8066667,343.3166667,L7
2007-09-18 21:58:42+00:00,395.8,375.4328571,378.2315385,374.6733333,359.4333333,361.8833333,370.4733333,368.8627273,368.6627273,368.3727273,364.5733333,371.7333333,393.3344444,407.2466667,385.0166667,346.8644444,343.8333333,339.8233333,347.4215385,358.9833333,352.2566667,371.775,378.25,398.4,375.1644444,357.9566667,352.3866667,L5
2007-10-12 21:55:23+00:00,404.96,377.64,,,,,,,,360.8045455,364.58,369.86,390,406.6,384.81,349.4,343.93,339,347.6323077,357.5,355.93,358.335,374.45,397.86,368.04,350.45,348.01,L7
2007-10-28 21:55:34+00:00,,,,,,,358.6433333,367.0918182,366.2018182,360.0318182,358.8633333,363.7533333,395.0211111,407.4566667,383.6066667,344.3711111,335.7833333,336.2633333,340.6992308,352.8633333,347.8866667,358.94,374.12,395.45,368.6011111,341.2666667,341.9266667,L7
2007-11-13 21:55:44+00:00,411.41,378.84,380.62,373.6966667,362.9866667,361.0966667,367.2766667,,,,,,,,,,,,349.88,357.7266667,360.1433333,360.885,381.45,408.43,373.7722222,350.1033333,347.2033333,L7
2007-11-20 22:01:58+00:00,,,,,,,,,,,366.1466667,363.9566667,384.9522222,376.2833333,370.1433333,345.3522222,341.4866667,338.3266667,348.1623077,350.4666667,346.3433333,359.65,358.39,384.68,359.5822222,338.7733333,337.8633333,L7
2008-01-23 22:02:09+00:00,394.55,365.2628571,364.2369231,361.5766667,349.1066667,351.6466667,360.6066667,362.3545455,361.6045455,,,,,,,,,,,,,,,397.02,363.5388889,344.8833333,340.3333333,L7
2008-03-27 22:01:57+00:00,387.55,368.9285714,367.71,368.7166667,349.7966667,352.1566667,363.0666667,361.2745455,,,,,,,,,,,,342.7866667,344.5833333,353.22,356.13,379.3,357.3355556,343.8933333,345.0433333,L7
2008-04-21 21:55:44+00:00,384.33,365.9514286,371.3338462,370.8633333,356.7533333,358.1333333,364.8133333,359.4563636,366.9263636,354.1463636,349.4933333,,,,,,,,,,,,,,,345.4366667,346.6466667,L7
2008-05-14 22:01:48+00:00,,372.0514286,383.7723077,383.1566667,363.5466667,368.0066667,374.1166667,,,,,,,,,,,,366.7923077,362.4966667,356.3033333,388.32,360.22,388.44,369.7822222,346.4133333,343.8633333,L7
2008-05-30 22:01:41+00:00,,378.4971429,383.5561538,,,,,,,,,,,,375.8433333,368.9955556,355.1066667,365.2466667,350.1461538,352.5366667,355.9733333,378.5,361.15,399.65,376.0755556,348.0133333,344.9933333,L7
2008-09-03 22:00:49+00:00,396.66,355.8257143,368.1646154,367.6666667,358.4466667,359.9566667,365.2566667,367.3218182,367.4018182,357.1918182,355.8566667,357.7066667,384.3922222,415.7233333,395.3833333,,,,,,,,,,,,348.0333333,L7
2008-09-12 21:54:33+00:00,,,,,,,,,,,,,,,,,328.9466667,,,,,,,,,,,L7
2008-09-19 22:00:40+00:00,,,,,,357.8066667,376.0666667,379.7781818,378.0281818,366.8481818,361.0866667,367.7666667,393.7222222,406.0433333,386.4733333,350.5622222,343.1466667,344.6366667,341.7992308,358.0566667,349.9533333,361.475,379.77,397.13,391.9422222,351.3433333,354.2933333,L7
2008-12-24 22:01:23+00:00,,356.5985714,361.75,358.75,348.97,348.99,356.03,355.8190909,360.3290909,352.4090909,347.75,357.45,378.3633333,376.62,353.14,329.6633333,327.37,,,,,,,,,,,L7
2008-12-25 21:50:10+00:00,387.3,379.1742857,375.1453846,377.82,364.65,365.17,373.27,371.5636364,376.5936364,367.1036364,370.9,377.71,399.07,404.56,380.02,346.44,348.95,346.75,348.8253846,362.31,364.37,367.415,376.52,400.51,374.11,357.55,352.23,L5
2009-02-02 21:57:22+00:00,392.41,382.9571429,382.0738462,381.13,371.86,373.15,380.77,384.1090909,379.7590909,374.6090909,369.7,372.43,400.33,400.26,382.64,356.98,354.03,354.5,354.8838462,366.09,367.39,374.415,384.49,409.3,383.19,368.21,365.12,L5
2009-03-23 21:55:51+00:00,,,367.8053846,366.83,353.84,355.09,365.33,365.3427273,365.1027273,358.1027273,356.52,360.36,391.5333333,386.83,381.07,342.6633333,341.96,342.22,342.3653846,357.84,352.58,364,366.71,388.22,,,,L7
2009-04-08 21:55:56+00:00,362.12,360.7171429,359.4523077,361.67,347.92,,,,,,,,,,,,328.56,332.82,333.4723077,346.76,348.47,352.925,362.47,376.75,360.3366667,341.15,340.95,L7
2009-06-02 22:02:15+00:00,,,,,,,,381.1563636,380.8363636,366.8863636,363.81,369.44,386.14,384.51,357.99,358.28,351.9,350.88,355.6638462,361.2,354.08,366.04,360.82,,364.92,341.73,343.33,L7
2009-06-18 22:02:13+00:00,,,,,,,,380.24,375.73,359.34,353.5033333,353.4533333,381.9344444,,367.2966667,331.5144444,337.4333333,336.9733333,338.4715385,345.4733333,353.8166667,368.89,361.25,385.74,365.2444444,348.7866667,341.6066667,L7
2009-07-29 21:55:52+00:00,368.97,,,,,,,,374.5236364,359.1536364,352.8033333,360.9933333,384.0811111,381.2866667,,330.4811111,337.5533333,335.8333333,343.8707692,356.2933333,351.1766667,353.895,,,,,,L7
2009-08-05 22:02:01+00:00,,,,,385.4733333,363.5433333,369.1833333,367.1481818,367.7681818,357.9281818,355.8233333,358.7833333,382.7677778,391.6966667,368.0566667,336.8477778,340.5833333,335.1133333,338.2661538,350.8233333,346.2566667,363.155,365.7,387.6,367.5377778,,,L7
2009-09-06 22:01:59+00:00,,,387.2653846,367.45,351.19,353.86,360.3,359.0254545,359.6954545,349.3554545,347.36,359.85,381.6133333,395.18,376.4,340.9933333,335.93,334.1,334.8553846,348.31,348.25,354.385,369.22,388.72,,,,L7
2009-11-09 22:02:21+00:00,,,370.9876923,369.91,357.04,352.15,357.07,360.7672727,354.9772727,352.4772727,345.44,353.42,363.4433333,387.72,,,,,,,,,,,,,,L7
2009-11-25 22:02:33+00:00,398.75,362.6442857,,,,,,,,,351.1933333,364.7833333,381.1844444,387.7666667,363.9466667,335.1944444,336.6133333,337.9533333,337.0184615,351.7633333,348.1166667,349.36,368.26,384.87,369.9544444,347.2966667,346.5666667,L7
2009-12-04 21:56:28+00:00,400.8,369.69,375.2176923,,,,,,,,,,,,,343.3044444,338.4633333,338.5333333,339.5976923,354.5533333,346.7766667,359.765,369.9,395.47,381.5844444,349.9866667,345.7466667,L7
2010-01-05 21:57:00+00:00,,,,,,377.3166667,382.2566667,390.0918182,388.9818182,384.9818182,385.4666667,381.2866667,414.1322222,416.3533333,391.5233333,352.3122222,355.3066667,358.4066667,360.3846154,370.9766667,369.7633333,376.19,386.48,408.56,386.2622222,363.2433333,362.9233333,L7
2010-01-13 21:56:25+00:00,398.71,387.7742857,390.6153846,395.58,385.3,376.31,387.95,386.5536364,392.7536364,387.8936364,382.03,388.12,399.53,402.28,378.07,354.04,353.23,361.13,361.1053846,371.69,372.17,378.055,390.49,411.08,383.49,370.53,367.16,L5
2010-01-20 22:02:37+00:00,417.94,390.7685714,385.7076923,385.9133333,372.3633333,378.3933333,383.9933333,383.9354545,387.1154545,379.2554545,371.7933333,378.2133333,395.9077778,407.9166667,378.3966667,347.7577778,345.5333333,344.2933333,349.0776923,359.4533333,356.8366667,357.27,374.58,398.25,377.7777778,357.5166667,359.2766667,L5
2010-01-29 21:56:29+00:00,381.5,376.7857143,376.7176923,389.6433333,367.2333333,367.9633333,374.4433333,374.7036364,381.2936364,372.2136364,370.0033333,366.2533333,393.1944444,391.6466667,373.5566667,344.4444444,343.5133333,343.0833333,350.2176923,360.3433333,363.4466667,366.1,376.46,396.22,377.1444444,361.2666667,352.4566667,L5
2010-02-06 21:57:27+00:00,411.66,,,,,,,,,361.4145455,357.2866667,358.0466667,384.0988889,389.6733333,,338.9788889,337.4266667,338.0666667,341.8361538,346.3666667,354.0533333,359.97,367.5,390.63,370.7688889,354.5733333,349.8333333,L7
2010-03-17 22:03:57+00:00,399.19,375.0271429,374.4123077,373.2666667,358.3866667,361.4666667,372.5466667,371.2981818,371.2681818,362.1881818,357.9666667,354.3766667,381.0688889,391.8633333,372.5633333,,,,,,,,,,,,,L7
2010-05-13 21:57:45+00:00,370.77,366.4371429,369.0392308,369.1066667,349.8366667,354.4566667,361.4866667,361.1054545,365.0154545,357.3454545,348.6066667,356.3966667,374.4122222,384.4333333,363.8233333,333.8522222,,,,,,,,,,,,L7
2010-05-29 21:57:45+00:00,384.08,371.9385714,381.6169231,382.4633333,368.4033333,365.4133333,372.9833333,374.4272727,377.0272727,365.4672727,360.2133333,,,,,,,,,,,,,,,,350.1066667,L7
2010-06-21 22:03:58+00:00,,,,,354.0266667,351.3466667,367.4966667,366.0172727,363.3072727,358.1172727,347.9966667,358.3566667,371.4388889,,,333.0088889,330.8066667,328.6066667,338.0846154,346.2066667,341.7333333,349.105,362.71,423.59,375.1988889,339.5333333,,L7
2010-06-30 21:57:49+00:00,389.18,,,,,,,,,,363.7466667,374.8766667,395.1122222,408.0433333,390.4833333,350.6422222,345.3266667,343.6666667,344.6607692,356.3166667,355.5033333,367.725,382.66,395.85,,,355.4633333,L7
2010-07-16 21:57:51+00:00,375.5,367.5242857,372.7253846,371.4766667,355.1566667,359.5266667,368.8166667,366.4590909,371.6890909,358.6290909,351.7066667,360.2666667,385.0422222,400.4033333,377.0533333,343.0922222,,,,,,,,,,,,L7
2010-07-23 22:04:02+00:00,366.32,372.0828571,373.3946154,376.03,356.55,359.46,365.3,368.2945455,365.5745455,361.2445455,350.76,,387.7766667,388.93,,,,,,,,,,,,343.84,343.98,L7
2010-08-08 22:04:01+00:00,,,,360.4466667,348.1466667,350.0566667,360.7866667,362.4354545,360.4554545,353.8854545,346.4466667,352.8066667,370.5755556,374.6233333,,335.1955556,332.0866667,330.1666667,334.9853846,342.9866667,340.4633333,359.59,374.1,389.37,389.4655556,,,L7
2010-08-17 21:57:52+00:00,330.99,393.4385714,357.3069231,353.8866667,339.9366667,345.0466667,351.6366667,,,,,,,,,,,,,340.3366667,333.8733333,339.98,356.56,373.42,353.7888889,331.2733333,333.6833333,L7
2010-09-09 22:04:06+00:00,,368.5042857,367.5815385,365.2933333,350.4433333,349.4933333,357.9333333,362.7536364,358.9136364,357.9736364,354.6633333,355.9533333,375.7611111,398.2266667,374.8366667,339.9711111,336.8033333,333.3433333,333.0615385,343.4033333,,,,,,,,L7
2010-10-04 21:57:53+00:00,,364.2814286,360.3215385,356.9966667,347.9166667,349.7166667,355.2866667,359.7463636,367.5163636,360.1663636,367.2566667,363.2266667,368.4055556,,361.3733333,336.3255556,332.5466667,346.6766667,342.4815385,348.6766667,,,,,,,,L7
2010-10-11 22:04:09+00:00,376.65,365.2228571,368.3515385,365.8,,,,,,,,,,,,342.7566667,340.77,339.47,339.3015385,351.49,347.17,357.46,372.31,399.86,377.5666667,347.32,346.2,L7
2010-10-20 21:58:04+00:00,,375.9685714,375.3030769,373.0033333,356.2633333,358.7533333,368.8533333,362.0263636,366.1763636,358.9763636,361.3833333,363.5833333,384.0777778,384.7766667,364.2566667,341.2177778,344.0333333,337.4933333,338.8230769,348.9433333,350.8066667,354.92,363,386.42,,,,L7
2010-10-27 22:04:18+00:00,,367.46,368.0969231,365.5933333,353.4233333,349.0833333,359.2933333,364.3581818,360.8481818,356.4681818,354.8833333,356.2433333,386.9577778,403.6266667,371.2766667,337.2077778,333.3733333,330.7433333,332.6869231,,,,,,,,,L7
2010-10-28 21:55:27+00:00,395.81,381.2814286,382.1515385,378.79,364.15,367.04,373.93,374.7372727,392.6472727,380.4572727,371.53,379.16,401.54,417.91,397.53,359.41,354.05,350.27,349.4615385,365.22,357.67,365.845,380.68,414.47,384.5,359.27,355.05,L5
2010-11-21 21:58:26+00:00,380.14,373.7628571,376.7746154,376.5766667,360.5266667,359.4866667,368.5166667,373.24,371.55,367.78,362.5566667,366.3266667,394.6288889,393.2933333,371.6433333,343.3688889,342.9966667,,,,,,,,,,,L7
2010-12-30 22:04:58+00:00,413.16,371.4442857,376.0630769,372.86,355.26,354.63,,,,,,,,,,,,337.64,,,,,,,,,,L7
2010-12-31 21:55:32+00:00,442.58,385.6928571,390.3576923,387.7033333,367.6933333,368.4933333,378.6133333,381.4818182,387.3118182,380.2318182,377.6833333,375.6533333,398.5711111,410.0566667,,358.0511111,357.0233333,357.2433333,356.5976923,362.3533333,357.6466667,367.37,383.28,407.65,378.9211111,355.2966667,351.6966667,L5
2011-01-07 22:01:44+00:00,419.68,390.2314286,394.2692308,385.9366667,368.9166667,372.1566667,382.0566667,379.2481818,384.8981818,377.8781818,373.7866667,375.2566667,404.7322222,420.0733333,390.9833333,358.6022222,359.5866667,356.0566667,355.4692308,368.8666667,369.5333333,380.115,385.6,413.01,393.4722222,366.7133333,362.8633333,L5
2011-01-08 21:58:52+00:00,,368.9714286,366.2623077,365.52,351.84,349.31,360.47,364.7254545,365.6554545,363.3354545,359.97,358.65,392.3666667,400.47,379.9,341.3466667,335.53,338.39,334.2623077,346.73,,,,,,,,L7
2011-02-17 21:55:37+00:00,380.9,370.9514286,379.3684615,371.11,359.95,359.06,371.37,371.5645455,380.2145455,368.9345455,369.45,369.2,394.2733333,399.26,376.15,343.8633333,343.83,344.55,345.4984615,354.31,357.51,359.995,370.69,386.8,370.2733333,353.75,351.97,L5
2011-02-25 21:59:08+00:00,383.29,369.8028571,373.5530769,373.9966667,360.1266667,361.0366667,369.4866667,371.8136364,372.5736364,365.2536364,362.4666667,359.5166667,389.7155556,395.3433333,,338.4055556,338.7066667,,,,,,,,,,,L7
2011-03-28 22:01:38+00:00,403.61,371.8457143,371.3453846,372.2233333,356.3633333,355.1533333,363.7133333,362.1090909,358.3090909,353.7390909,335.5133333,350.5633333,381.9844444,384.2266667,,334.2544444,327.4833333,327.8333333,324.4753846,345.4133333,349.8666667,351.975,359.59,380.49,355.8944444,347.2966667,342.3066667,L5
2011-03-29 21:59:14+00:00,,358.0157143,366.3284615,364.5466667,353.6066667,351.3466667,358.5666667,,,,,,,,,,,,,,,,,,,,,L7
2011-04-05 22:05:26+00:00,,369.7342857,378.2315385,378.8933333,360.3733333,364.8833333,370.8033333,369.4736364,372.2136364,368.6036364,361.9333333,373.8833333,391.7211111,403.9566667,381.4866667,349.2311111,341.8333333,341.6933333,340.9115385,,,,,,,,,L7
2011-04-13 22:01:34+00:00,408.75,377.8542857,378.0561538,380.0233333,366.9233333,368.7733333,376.0233333,372.2963636,376.1963636,366.9763636,359.7133333,360.0433333,378.0644444,401.7266667,,340.9544444,347.5933333,348.0433333,339.7261538,355.2433333,357.9666667,363.495,372.17,396.85,367.2244444,354.1666667,346.2966667,L5
2011-04-14 21:59:14+00:00,,,,364.4733333,353.7533333,356.5133333,362.8033333,364.7036364,364.8736364,354.0536364,351.6533333,350.4433333,371.1744444,394.2866667,,324.5244444,327.5833333,326.0133333,333.6569231,340.6433333,343.0366667,351.515,353.15,385.23,351.0344444,,,L7
2011-05-23 22:05:23+00:00,378.19,367.25,373.7176923,374.9666667,358.6166667,,,,,,,,,,,,339.9866667,338.5466667,336.2876923,347.7766667,348.2733333,351.59,373.54,382.5,367.2522222,349.6733333,349.0033333,L7
2011-07-10 22:05:20+00:00,380.37,345.82,358.07,354.9933333,338.0633333,350.6833333,359.5633333,361.6645455,357.3345455,350.5345455,342.6733333,349.2633333,366.4677778,360.2266667,,337.1977778,,,,,,,,,,,,L7
2011-07-26 22:05:18+00:00,,,,,,,381.2233333,377.0763636,376.9563636,364.6663636,359.2233333,371.6633333,396.7144444,416.3166667,,357.9644444,355.0133333,337.0533333,344.9661538,352.2133333,347.8366667,355.065,361.67,396.46,364.0844444,349.2766667,348.1866667,L7
2011-08-20 21:59:02+00:00,,369.1114286,372.2630769,372.7633333,364.3833333,361.2733333,370.5133333,371.3781818,371.8581818,364.3181818,356.9233333,368.3833333,383.5411111,401.9266667,381.9866667,349.2011111,345.3733333,343.9233333,,,,,,,,,,L7
2011-08-27 22:05:11+00:00,,,375.2730769,358.13,343.48,349.02,358.55,360.1590909,359.0890909,349.3690909,341.5,353.24,375.43,376.83,357.89,335.08,321.56,312.35,315.7830769,330.43,337.94,338.07,349.4,369.51,,,,L7
2011-09-04 22:00:27+00:00,390.39,367.6057143,371.6015385,371.7566667,359.0666667,358.9566667,374.3966667,379.3390909,375.4790909,369.5390909,366.2466667,371.9466667,397.9055556,400.0633333,380.0033333,350.2755556,346.3666667,346.8266667,349.4715385,360.1766667,355.6633333,355.97,371.61,391.5,374.1355556,363.9833333,363.8433333,L5
2011-09-05 21:58:58+00:00,,,,,,,,378.6418182,371.0118182,364.3618182,364.6566667,367.3766667,393.4188889,398.0933333,369.8333333,340.3688889,344.1066667,341.8366667,352.8769231,362.5266667,353.3833333,358.97,366.62,389.74,368.2388889,348.7433333,350.6733333,L7
2011-09-12 22:05:05+00:00,369.49,360.7628571,,,,,,,,,357.61,368.2,393.0733333,393.97,370.17,350.4133333,347.52,335.08,338.6276923,344.23,348.47,350.345,359.47,381.31,368.6933333,346.88,347.09,L7
2011-09-13 21:54:09+00:00,393.69,371.0714286,380.1707692,377.96,363.34,366.9,373.86,377.0490909,375.4890909,364.8790909,363.57,369.09,399.0433333,406.5,382.93,350.6033333,348.51,352.09,355.8707692,363.29,357.77,365.64,381.12,408.29,378.7033333,363.57,356.47,L5
2012-04-07 22:05:52+00:00,367.22,350.8257143,368.6061538,370.21,350.73,351.96,361.75,360.9827273,363.8827273,349.0127273,,,,,,,,,,,,,,,354.4933333,340.82,336.8,L7
2012-05-02 22:00:07+00:00,,368.0771429,,,,,,,,353.84,339.92,354.8,382.51,,366.89,330.59,328.61,322.95,329.3692308,337.74,342.17,354.375,356.72,,367.47,336.79,341.63,L7
2012-05-18 22:00:20+00:00,376.4,362.6385714,367.3361538,366.1766667,354.8266667,359.0966667,370.3066667,366.4736364,365.4936364,355.8736364,350.8066667,358.8566667,379.4922222,374.9133333,,341.5822222,333.5766667,,,,,,,,,,,L7
2012-06-03 21:59:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,344.57,345.74,L7
2012-06-10 22:06:11+00:00,394.94,366.8485714,361.8323077,367.4,360.73,363.54,358.28,,,,,,,,,,,,345.7723077,353.04,353.46,358.87,376.94,398.74,,,346.86,L7
2012-06-19 22:00:05+00:00,,,,,,,361.73,363.1363636,361.3163636,351.3463636,348.43,351.47,370.46,377.25,360.97,334.02,330.33,332.43,331.8446154,341.92,344.11,346.305,362.99,371.37,355.67,343.68,337.81,L7
2012-07-05 22:00:17+00:00,403.81,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-07-12 22:06:34+00:00,,,,387.4533333,374.6733333,367.6133333,371.7633333,,,,,,,,,,,,,,,,,,,,,L7
2012-08-22 22:00:50+00:00,,,,391.7866667,366.3966667,369.6166667,379.8466667,372.8654545,380.7754545,365.9654545,364.0066667,364.6566667,391.4122222,410.9433333,388.5433333,348.0722222,345.5766667,342.8166667,338.15,354.5466667,347.7733333,359.205,370.86,396.99,371.8522222,352.1133333,,L7
2012-10-16 22:07:34+00:00,,,,368.9333333,357.6433333,356.9433333,366.6033333,370.4272727,369.1472727,358.0972727,355.6333333,356.6033333,381.5411111,398.4966667,371.7566667,334.7311111,331.4833333,329.7233333,331.6569231,342.6133333,337.1266667,352.095,367.29,386.68,,,,L7
2012-10-25 22:01:27+00:00,,,,382.6633333,357.2233333,371.1133333,385.8133333,384.7309091,391.8809091,376.2409091,357.0033333,358.2733333,376.8377778,392.7866667,385.4966667,342.8677778,336.3233333,331.8333333,339.3346154,347.1333333,341.2166667,355.63,359.71,385.72,368.3377778,,,L7
2012-11-17 22:07:47+00:00,,,367.4030769,371.9266667,352.3066667,350.8266667,365.2066667,363.8272727,364.7972727,355.1672727,347.2266667,351.7366667,386.9822222,400.8933333,375.3733333,,,,,,,,,,,,,L7
2012-11-26 22:01:37+00:00,384.42,374.9871429,379.4284615,378.8666667,363.8566667,,,,,,,,,,,,334.7366667,341.4666667,341.2084615,348.0766667,348.6833333,356.975,366.73,393.72,368.9655556,347.9033333,346.5033333,L7
2012-12-12 22:01:41+00:00,,,,,,360.5533333,367.3133333,367.7754545,370.0854545,359.4854545,358.9033333,362.4333333,374.9077778,380.1466667,355.9666667,330.5077778,336.0833333,335.6133333,335.8269231,345.9033333,342.4166667,352.105,356.47,373.58,365.4377778,344.3366667,341.4566667,L7
2012-12-28 22:01:47+00:00,,,,,,368.3033333,371.6533333,372.0854545,376.5154545,368.2454545,361.4833333,366.1033333,384.6544444,398.6366667,366.8666667,339.6144444,341.5833333,336.5633333,337.2207692,343.3333333,352.9366667,356.765,368.19,394.43,361.9844444,350.6066667,347.4466667,L7
2013-01-04 22:07:58+00:00,,,,,,,,371.4963636,372.6663636,367.7263636,361.36,364.66,390.7033333,395.88,365.01,337.8033333,335.28,330.94,336.7615385,341.54,347.8,356.27,364.89,393.1,365.7133333,342.97,346.58,L7
2013-02-05 22:08:01+00:00,418.7,373.3071429,376.6538462,382.6033333,367.1933333,369.4233333,385.6333333,382.4936364,,,,,,,,,,325.4733333,329.4338462,335.8833333,346.3466667,344.18,368.25,387.72,363.3477778,338.5966667,338.1966667,L7
2013-02-21 22:07:58+00:00,393.46,392.44,396.9246154,400.7466667,380.0566667,378.9266667,,,,,,,,,,,,346.5566667,349.8746154,360.2266667,369.4933333,374.28,373.36,394.96,386.4555556,373.5433333,369.6733333,L7
2013-03-09 22:07:57+00:00,,377.6,379.0076923,379.93,357.7,352.97,364.01,369.6154545,370.6754545,358.3554545,361.32,365.9,388.76,375.61,378.74,330.71,335.1,332.3,335.1376923,343.85,352.65,,,,,,,L7
2013-03-18 22:01:44+00:00,,,,,377.5466667,369.7666667,378.5966667,384.9154545,383.4054545,375.4454545,373.1366667,368.6666667,394.7055556,394.9733333,378.7233333,351.3355556,346.7266667,341.9266667,343.7161538,353.9066667,354.2333333,358.335,356.72,380.73,373.5755556,352.1133333,349.3633333,L7
2013-04-11 22:07:51+00:00,417.89,405.3528571,404.0292308,402.22,384.39,379.14,391.23,393.0336364,400.1036364,390.3036364,384.46,383.84,414.8366667,414.63,387.83,361.2566667,357.44,352.06,357.1292308,360,363.2,363.405,373.08,385.13,386.3266667,,,L8
2013-05-12 22:07:41+00:00,,390.1957143,387.7369231,385.9,372.54,367.35,377.01,376.5509091,379.3309091,376.6109091,371.25,373.92,402.47,409.94,392.69,358.92,351.54,351.67,350.6069231,,,,,,,,,L7
2013-05-20 22:13:50+00:00,435.64,387.2571429,392.99,393.35,375.12,373.09,383.1,385.0281818,381.6181818,376.3381818,373.08,375.82,393.3666667,404.61,416.04,358.7466667,352.17,352.7,345.81,356.43,352.14,366.12,381.44,404.56,383.6666667,357.76,349.3,L8
2013-05-28 22:07:35+00:00,412.02,386.02,387.0307692,387.0166667,367.6466667,368.4966667,379.6166667,374.7336364,380.5536364,371.2036364,365.1866667,373.3566667,397.0488889,415.4033333,393.1533333,349.8288889,343.5966667,,,,,,,,,,,L7
2013-06-05 22:13:51+00:00,352.92,373.8414286,374.1223077,373.4866667,356.8766667,357.2366667,366.8266667,367.6445455,364.2145455,359.3045455,355.1766667,356.2566667,376.4222222,399.6533333,,336.8922222,335.5366667,333.0766667,335.9923077,345.8466667,347.5433333,354.91,361.66,394.19,369.9422222,344.4733333,344.1633333,L8
