dates,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,satname
2015-02-28 22:05:48+00:00,336.8,340.61,336.0766667,327.4866667,323.4366667,310.38,312.46,333.33,310.4,314.86,311.72,320.7911111,323.71,316.39,311.79,310.3211111,304.9311111,295.31,289.6011111,283.0511111,287.23,277.5,283.7809091,285.23,293.23,293.6111111,287.08,287.98,293.85,297.77,295.1511111,291.6411111,300.5111111,302.75,296.3366667,299.7009091,323.62,320.5042105,314.5511111,318.55,318.4382609,297.0715385,304.0009091,310.065,305.7509091,302.8733333,317.1815385,316.8533333,314.4533333,330.4015385,328.25,L8
2015-03-01 21:58:43+00:00,332.08,339.5471429,326.3233333,320.2133333,317.1033333,302.88,304.72,,,,,,319.47,309.34,309.7871429,307.0922222,300.1622222,290.25,283.2922222,,,,,,290.6785714,289.9422222,283.45,282.15,292.43,292.54,296.4922222,,,,,,,319.0321053,308.8122222,312.22,315.9026087,296.1861538,300.2936364,,,,,,,326.4361538,326.9285714,L7
2015-03-16 22:05:37+00:00,318.7,313.0242857,294.9766667,290.5466667,285.2766667,268.85,264.99,315.8642857,275.1442857,280.1742857,288.6342857,304.3977778,299.39,296.72,288.7642857,290.1677778,280.3977778,281.94,271.6877778,269.2977778,271.42,262.6642857,271.7836364,270.12,278.0371429,274.8977778,269.05,272.39,273.73,272.4,282.5977778,281.7177778,283.8077778,285.06,284.1295238,292.6636364,301.16,299.1863158,295.2277778,293.49,293.5195652,288.9038462,290.0636364,296.6,295.0036364,293.3933333,299.9738462,311.2633333,311.7233333,319.8738462,324.6571429,L8
2015-04-10 21:59:13+00:00,333.08,325.26,328.8633333,315.4733333,306.4633333,300.22,291.93,287.14,295.42,303.71,316.43,309.5188889,316.05,314.8,308.9,297.3088889,301.5888889,308.5,290.6588889,279.4088889,284.17,290.59,285.5490909,280.26,284.06,284.6888889,288.85,290.46,290.77,297.34,299.2888889,303.7488889,298.5688889,300.88,291.7133333,300.7490909,313.83,309.0557895,313.0388889,315.51,307.1817391,296.5384615,293.2690909,293.935,314.3090909,310.9766667,310.9684615,313.2666667,323.3766667,324.9384615,336.06,L8
2015-04-18 21:59:04+00:00,,,,,286,274.46,,,,,,298.2833333,297.19,294.37,284.9614286,285.8433333,285.6233333,286.14,,,,,,262.59,270.1057143,267.4533333,263.6,274.88,277.34,285.21,,,,,,,300.27,301.6136842,297.8733333,303.7,301.2230435,291.1438462,295.3881818,,,,,,309.79,316.3138462,317.7057143,L7
2015-04-25 22:05:18+00:00,311.82,,,,,,,,,,,,304.21,308.17,,,,277.72,280.4455556,264.1855556,272.73,274.9614286,,264.22,269.9157143,279.5355556,,,,274.75,278.5555556,285.1555556,289.9855556,285.36,267.647619,292.0690909,305.76,304.4984211,,,,,,,,,,,,310.6015385,318.1357143,L7
2015-05-19 22:05:04+00:00,299.01,315.1357143,323.2,309.39,295.13,292.96,289.76,273.0157143,293.1457143,302.5957143,312.8857143,287.04,285.25,294.03,305.3757143,296.37,297.45,292.17,289.08,284.48,277.82,284.6357143,287.2754545,283.32,284.5528571,286.19,275.77,288.28,280.48,290.24,297.35,299.03,303.37,290.67,289.4671429,303.1454545,311.74,315.6689474,313.44,313.02,307.7108696,299.8684615,299.4054545,305.16,313.0454545,310.25,309.9084615,311.07,318.29,317.9684615,331.0928571,L8
2015-05-20 21:59:18+00:00,,,,,298.3033333,301.81,288.95,265.1228571,294.1628571,305.2928571,314.1028571,,,,,,296.8988889,295.77,292.2388889,286.5588889,281.98,289.2528571,284.4518182,,,,,,284.14,293.4,292.4688889,300.7888889,304.2988889,294.26,280.3719048,,,,,,,297.2976923,298.0718182,300.395,316.9618182,314.1366667,312.2576923,324.1366667,,,,L7
2015-05-27 22:05:30+00:00,331.05,,,,317.98,303.27,,,301.82,306.9,321.69,318.8566667,321.41,,,,303.6166667,302.9,281.8466667,285.2566667,276.79,272.07,286.9136364,287.91,292.78,,,,297.02,292.55,299.6966667,303.9466667,310.0766667,305.67,293.74,307.8836364,322.76,311.6178947,,,315.0856522,308.5384615,307.0436364,308.15,303.0636364,315.53,322.1784615,319.19,318.08,329.3384615,,L7
2015-05-28 21:58:55+00:00,,,,,,,,259.8585714,,,,302.4811111,306.7,309.2,302.7685714,297.4911111,301.8711111,305.35,287.8511111,,,,,299.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-06-20 22:05:20+00:00,,,,313.2533333,300.6533333,302.19,,,,,,,,,,,309.0288889,310.49,298.3988889,,,,,290.62,283.7914286,290.6488889,293.41,296.45,286.91,290.55,301.0788889,301.5588889,311.4688889,293.13,276.5019048,,301.52,313.2752632,286.0788889,304.1,304.0521739,294.8076923,298.8018182,301.745,310.0918182,307.9866667,308.1876923,335.7566667,,,,L8
2015-06-21 21:59:27+00:00,,,307.22,313.82,301.99,299.23,,244.7257143,,,,,,,,290.8566667,,,,,,,,,,,,279.47,283.5,296.22,304.8266667,304.5466667,308.6566667,295.52,,,,,,327.46,332.2630435,314.9992308,318.3136364,319.915,320.5836364,319.06,,,,,,L7
2015-07-06 22:05:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,290.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2015-07-22 22:05:37+00:00,345.12,331.2914286,327.0633333,317.9133333,323.5133333,313.95,309.56,340.4314286,310.7914286,312.7814286,318.5714286,326.4322222,314.99,323.86,323.9414286,317.8222222,310.9522222,306.33,299.7922222,298.4022222,300.72,290.7914286,289.4972727,297.76,289.5657143,299.0422222,292.34,293.59,294.56,300.02,302.5822222,304.0422222,311.2122222,307.97,306.797619,310.2672727,316.44,324.3594737,322.6022222,319.92,313.3447826,309.6023077,320.4172727,316.485,318.9372727,327.5966667,326.8623077,328.6366667,328.9766667,339.2123077,337.8357143,L8
2015-07-31 21:59:28+00:00,326.79,320.7757143,312.7566667,316.3566667,311.9666667,304.31,300.45,325.1857143,306.5757143,305.6057143,305.6857143,317.6911111,319.97,319.62,319.1257143,309.1611111,306.4411111,298.95,285.3711111,290.6611111,292.39,280.5757143,283.6663636,287.31,294.4328571,285.9111111,281.14,283.6,284.54,289.05,295.5511111,294.5911111,304.2811111,298.96,298.9538095,304.4463636,312.23,317.7131579,316.9111111,310.57,312.8491304,314.31,314.8563636,309.805,308.5163636,318.5933333,322.27,322.6033333,326.3433333,323.42,333.7328571,L8
2015-08-07 22:05:40+00:00,312.13,317.8314286,311.8966667,309.2866667,310.6166667,305.09,290.44,325.4314286,300.2714286,296.8414286,292.9714286,311.4844444,299.36,,,,,,,,,,,,,,,,287.38,290.01,293.1044444,293.3744444,297.9344444,300.02,301.6809524,307.2036364,310.64,320.4810526,309.5844444,305.43,299.9078261,,,296.29,296.9236364,,287.3076923,321.0733333,320.8733333,329.9476923,330.9457143,L8
2015-08-08 21:59:40+00:00,315.62,311.6557143,306.1733333,301.9933333,306.6033333,299.87,295.52,,,,,,303.02,301.95,307.7457143,302.5688889,306.2688889,297.88,295.0888889,,,,,,,288.4288889,284.83,281.01,283.04,289.09,288.0488889,,,,,,,316.4284211,306.1188889,308.57,312.1795652,314.2823077,309.1854545,305.375,,,,,,332.9823077,329.7128571,L7
2015-08-15 22:05:52+00:00,,,,301.73,296.16,298.27,283.99,278.2557143,297.8557143,302.7057143,310.6057143,305.4533333,,,,304.9733333,297.8533333,295.6,287.1233333,285.1233333,283.22,281.7157143,279.4272727,275.02,275.9528571,,,287.17,276.1,287.01,291.5133333,290.6833333,296.3733333,301.75,302.1271429,306.0272727,310,,,,306.4086957,300.7476923,298.8672727,297.075,303.6072727,313.23,321.1976923,321.75,322.51,,,L7
2015-09-01 21:59:39+00:00,325.21,318.8314286,310.28,299.04,281.59,304.36,,258.1614286,296.5714286,315.5414286,319.0414286,309.9066667,305.5,308.47,314.0714286,302.0066667,306.8766667,292.11,293.7466667,282.9966667,284.27,298.6414286,267.7190909,275.26,278.1957143,289.6166667,292.97,298.76,283.61,289.67,292.8866667,295.5066667,305.0066667,301.61,306.1942857,310.6190909,312.54,321.0889474,319.2266667,318.28,314.143913,301.9776923,301.9390909,292.595,307.9990909,315.28,313.1376923,319.89,327.86,324.1276923,331.7557143,L8
2015-09-16 22:05:58+00:00,334.81,320.2142857,323.7766667,316.4866667,318.7566667,323.39,301.92,283.3542857,307.0642857,,,,325.21,325.74,322.2642857,318.8077778,311.4577778,314.51,307.6977778,303.6277778,305.13,,,,300.9771429,301.9577778,302.2,307.51,299.18,308.78,315.8577778,310.2677778,319.5177778,,,,333.49,329.9826316,340.8577778,337.61,336.7326087,333.0384615,329.9027273,323.35,332.5727273,,,,,346.7184615,346.6571429,L7
2015-09-25 21:59:49+00:00,323.31,328.6214286,313.5266667,298.0566667,299.9866667,302.16,307.05,,,,,,309.53,308.39,297.5214286,296.3777778,297.3977778,300.44,297.5577778,,,,,,293.8557143,290.9777778,284.99,289.52,291.9,290.02,285.9577778,,,,,,,318.2668421,317.4077778,316.75,315.3991304,310.4646154,306.2809091,,,,,,,330.9646154,332.0457143,L7
2015-11-04 21:59:58+00:00,341.14,337.72,336.4333333,325.8833333,326.1733333,320.01,322.55,,318,329.15,330.54,328.9788889,329.35,323.8,317.78,315.0888889,313.2788889,311.36,305.0388889,304.8488889,300.47,297.52,296.2845455,293.46,297.04,299.1088889,303.49,303.39,298.52,294.58,300.5888889,301.6888889,319.0088889,321.41,325.3133333,327.4545455,328.82,329.5026316,337.3188889,331.03,326.7352174,322.6861538,318.8445455,316.63,319.0545455,324.5066667,326.3961538,325.9866667,340.0366667,338.3761538,339.99,L8
2015-11-12 22:00:31+00:00,,,,,310.0633333,308.14,308.7,,306.0371429,312.3071429,315.4571429,,,,,,298.7788889,290.8,287.8188889,281.6688889,285.57,284.0371429,281.7263636,,,,,,,292.57,287.5688889,293.8888889,298.3888889,296.13,302.8447619,305.8563636,,,,,,306.5492308,300.6663636,302.825,307.8063636,305.4066667,305.0992308,316.3666667,,,,L7
2015-12-13 22:06:09+00:00,303.71,323.61,316.92,312.93,311.84,310.37,,278.24,,,,338.92,340.48,340.03,337.88,323.32,325.67,315.76,319.73,304.83,308.52,314.3,296.7045455,303.7,300.32,317.63,,,,,,,,,,,330.59,348.7231579,343.5,335.63,338.2965217,330.9723077,330.6945455,321.065,320.7045455,335.67,334.0623077,335.07,343.16,345.6323077,341.27,L8
2015-12-21 22:07:18+00:00,332.52,331.7928571,325.91,327.57,320.08,312.46,,,,315.2628571,321.0028571,329.9633333,327.56,325.58,317.3228571,315.9033333,319.8233333,317.93,,,,293.1228571,298.52,289.92,292.2014286,300.3933333,302.37,293.76,298.86,305.78,,,,311.31,317.4385714,318.24,320.22,325.0152632,322.7933333,321.46,321.5017391,315.1361538,,,,,322.8461538,326.99,333.4,331.6661538,336.5114286,L7
2016-01-15 22:01:29+00:00,,,,,,,,,,,,,,,,,321.4522222,315.74,307.7622222,305.5122222,308.79,310.3171429,299.1027273,,,,,,,307.3,308.1022222,310.7722222,313.5822222,322.21,333.5847619,327.1227273,,,,,,329.2307692,327.0327273,317.535,322.5127273,322.8166667,331.1107692,333.9466667,,,,L7
2016-01-22 22:07:45+00:00,,,,300.9466667,302.2466667,312.65,312.06,309.8985714,297.7185714,296.2885714,298.0685714,303.2877778,,,,304.5377778,299.0777778,299.57,292.3977778,288.0277778,282.33,271.9285714,279.7727273,281.55,,,,297,289.64,282.03,284.6377778,288.8177778,288.2477778,289.32,295.482381,297.9627273,301.64,,,,303.1852174,300.8776923,299.8427273,297.835,299.5227273,298.3633333,299.6676923,312.4233333,316.8833333,,,L7
2016-01-23 21:59:56+00:00,324.06,307.9542857,299.0866667,292.0166667,,312.75,315.44,334.9742857,302.6042857,304.7542857,304.1842857,303.8477778,301.77,306.7,304.6642857,309.2277778,304.8477778,302.79,295.8377778,293.4777778,287.07,283.1642857,285.3581818,287.87,294.5271429,299.0277778,299.69,303.88,290.24,289.37,294.4377778,296.4677778,299.0777778,299.07,302.5995238,307.7681818,310.1,318.4794737,314.4977778,307.44,308.706087,303.0161538,300.4381818,299.315,304.3081818,304.5533333,306.2661538,321.3133333,328.8633333,325.2761538,322.5471429,L8
2016-02-24 21:59:45+00:00,342.26,325.4142857,318.6166667,321.0466667,329.7666667,335.2,340.2,360.7842857,326.2442857,321.0342857,324.3142857,309.3977778,313.1,307.87,315.7842857,322.7777778,315.1977778,317.37,304.8777778,301.8277778,300.57,296.0242857,297.3027273,303.99,287.4571429,306.9377778,309.32,310.03,304.61,306.81,309.0577778,311.3277778,312.8777778,317.48,317.7495238,316.6027273,322.06,326.1426316,325.5077778,320.05,315.8726087,323.2184615,318.9427273,313.81,315.4827273,311.0933333,315.9184615,331.0333333,343.4533333,340.8684615,339.8871429,L8
2016-03-02 22:05:55+00:00,325.95,309.7042857,306.4266667,300.9666667,310.2966667,320.08,318.1,336.0242857,310.3142857,314.1542857,307.4642857,312.0577778,303.1,309.13,311.5842857,310.6077778,317.9777778,306.99,301.6277778,291.2377778,294.55,295.4842857,287.1781818,294.63,298.7171429,306.5577778,306.39,292.75,304.51,298.33,302.8177778,303.4777778,307.4977778,318.91,312.3095238,316.2181818,310.94,316.2594737,318.2277778,308.13,311.006087,321.0161538,318.1681818,313.535,308.1081818,298.1933333,308.9161538,325.4233333,340.1033333,336.1661538,331.0771429,L8
2016-03-03 22:01:50+00:00,,,,,304.5433333,314.62,323.62,332.4514286,328.7814286,323.0614286,323.3114286,,,,,,316.5822222,310.98,303.9422222,294.5522222,301.78,299.2314286,303.3427273,,,,,,,308.04,308.8722222,307.5522222,320.2722222,326.22,327.627619,,,,,,,321.7,316.9427273,313.71,312.2327273,307.2066667,321.42,340.9566667,,,,L7
2016-04-11 22:08:16+00:00,,,,312.7333333,303.0833333,318.1,,,,312.59,311.96,309.6022222,310.29,309.7,315.3,314.0922222,309.4522222,304.22,,,,301.08,295.4754545,301.26,294.45,314.0822222,310.37,308.07,303,309.46,,,,319.63,321.3533333,321.3154545,315.32,327.3578947,323.3922222,321.65,315.596087,311.79,317.4354545,,,,327.38,335.1866667,338.0866667,337.35,336.94,L7
2016-05-13 22:08:26+00:00,335.42,313.1257143,307.0366667,309.8666667,311.1166667,314.52,,,326.3857143,327.6357143,317.4057143,312.6677778,308.9,318.02,310.8757143,312.8177778,320.3077778,313.14,,,,304.1357143,300.0645455,311.01,313.5628571,316.3177778,314.09,327.86,313.42,308.44,,,,331.53,333.2738095,337.2045455,336.87,338.9542105,341.3477778,335.97,331.3413043,324.6607692,,,,344.4233333,343.6607692,348.8733333,346.8633333,352.5707692,362.8928571,L7
2016-05-14 21:59:24+00:00,338.96,336.6357143,315.23,312.37,311.53,313.94,323.76,327.7557143,328.4157143,334.0657143,325.4657143,325.12,317.24,312.88,315.4257143,322.6,322.82,323.6,320.84,317.33,315.01,306.6057143,313.2309091,313.64,316.1128571,326.16,321.03,355.16,316.51,310.34,315.91,320.12,320.15,323.48,325.9671429,329.0909091,331.2,332.3457895,333.55,332.87,326.1143478,323.3461538,332.3209091,327.385,331.6709091,330.46,336.8061538,346.1,342.89,351.6661538,359.5228571,L8
2016-05-21 22:05:38+00:00,307.98,302.4828571,307.8466667,302.5066667,307.6466667,305.65,316.78,330.4228571,310.8328571,302.7128571,300.6228571,303.1877778,301.62,308.88,302.4328571,310.9277778,316.5177778,310.74,308.1777778,300.3577778,299.65,294.9328571,296.0818182,300.2,304.1814286,314.9977778,319.9,314.94,309.96,303.25,312.3977778,315.3577778,316.3577778,321.39,322.9852381,329.8818182,329.27,333.6647368,332.6977778,331.92,326.4708696,322.9815385,320.2918182,322.59,326.5818182,329.7533333,332.3115385,338.8733333,339.0733333,346.2415385,351.5814286,L8
2016-06-07 22:02:23+00:00,335.72,319.3771429,311.9633333,320.5033333,320.9733333,324.57,,,,,,,307.32,309.9,313.4771429,322.3522222,320.7122222,314.99,,,,,,,296.3285714,305.3022222,319.28,327.64,,,315.4422222,,,,,,319.48,329.6084211,333.7322222,327.2,327.5356522,320.7807692,324.4327273,,,,,,353.1466667,341.8407692,343.9085714,L7
2016-06-14 22:08:35+00:00,,309.6885714,312.93,305.42,305.04,299.26,291.72,321.2585714,322.9885714,306.9785714,,,,309.51,,,,,,,,,,,,316.5766667,307.02,316.87,325.08,320.8,308.4166667,277.1166667,,,,,,337.2731579,340.3266667,335.21,325.7204348,316.1638462,315.9472727,326.455,325.9572727,325.42,342.4138462,,,,349.5942857,L7
2016-06-23 22:02:25+00:00,301.59,298.8685714,298.1533333,290.6533333,298.2833333,304.79,301.1,,,,,,,290.47,294.5585714,293.2255556,298.7855556,301.29,298.5255556,295.7555556,,,,,,298.2755556,296.61,302.35,306.63,306.63,301.3055556,301.3955556,,,,,,329.7221053,334.6855556,322.17,318.1386957,316.5946154,311.9509091,316.415,,,,,,,337.0842857,L7
2016-06-30 22:08:35+00:00,,281.6771429,264.34,271.7,278.45,272.84,287.12,320.2271429,308.7871429,286.7571429,,,,,295.4371429,292.24,288,298.24,292.92,283.45,279.94,280.6571429,294.3127273,,,298.05,296.73,300.14,311.05,303.31,302.05,296.21,291.11,307.23,310.6714286,,,,327.93,326.46,322.1230435,314.0184615,305.4827273,318.215,314.6527273,316.1,326.0084615,,,,,L7
2016-07-01 21:59:42+00:00,320.8,281.84,266.3766667,276.1866667,284.8966667,296.06,297.82,326.29,333.35,297.77,291.79,298.1177778,299.08,302.78,293.22,290.3777778,294.6577778,303.66,291.8377778,279.3177778,289.86,290.07,304.0445455,305.99,311.31,299.9977778,304.98,313.06,319,309.74,309.6677778,301.6777778,299.2077778,315.05,318.2566667,319.8945455,326.63,327.9821053,330.2177778,331.99,325.673913,317.59,307.5045455,324.125,320.3745455,327.3533333,339.31,337.4133333,347.8133333,342.9,346.36,L8
2016-07-16 22:08:36+00:00,,,,256.2733333,270.7433333,271.16,265.68,300.3285714,280.8985714,287.5285714,288.9685714,294.5855556,294.87,,,284.4455556,281.3855556,286.74,277.1555556,273.6655556,275.18,270.4185714,,282.33,289.1242857,,,273.98,280.03,270.48,260.1555556,,,,,,,,,,314.6556522,311.4,304.8318182,310.775,309.4118182,321.3966667,321.45,325.6366667,329.3366667,334.96,,L7
2016-07-17 21:59:49+00:00,,275.5542857,257.71,,263.92,260.38,251.04,,259.5242857,271.8442857,281.8842857,,,,,,,,,,,329.8342857,,281.51,288.4371429,286.3933333,280.08,277.46,287.47,292.44,285.7133333,294.0033333,286.4533333,294.39,299.4428571,299.5163636,322.7,,,,,318.4807692,310.5363636,314.235,318.7263636,321.83,322.3307692,323.09,321.43,340.1307692,337.1871429,L8
2016-07-24 22:06:01+00:00,312.18,309.8957143,302.38,294.37,298.73,308.69,288.35,,296.7757143,310.8957143,318.3757143,305.7133333,308.46,302.84,313.8857143,300.5333333,308.7233333,309.98,298.8433333,303.2733333,286.19,297.4057143,297.2818182,298.36,297.8928571,298.9533333,306.21,306.15,305.75,312.43,308.2333333,312.7133333,314.4433333,317.91,317.0971429,318.2218182,323.52,325.7710526,331.0633333,329.56,324.4252174,319.11,330.0718182,325.2,325.3218182,334.42,338.81,336.38,348.1,350.39,351.5828571,L8
2016-08-01 22:08:38+00:00,284.17,294.0414286,288.4766667,289.3366667,293.3166667,285.24,265.78,323.2714286,,,,297.9144444,299.55,293.05,291.0614286,294.0944444,298.0144444,296.59,285.7044444,282.4144444,280.92,,,289.37,292.9757143,292.4144444,292.77,294,304.89,305,288.8644444,298.4744444,297.7844444,,,,312.34,307.6078947,322.2244444,322.04,322.1113043,309.7153846,307.5390909,320.325,310.3690909,,,,333.5633333,340.9153846,344.8657143,L7
2016-08-17 22:08:39+00:00,294.46,298.93,291.52,286.92,,,,313.04,288.38,293.02,293.89,288.9866667,296.74,300.13,294.72,281.5266667,,,,283.0766667,281.55,271.73,279.6436364,283.62,290.47,294.8266667,296.13,288.71,288.95,,,302.3766667,295.3666667,305.85,301.19,299.1336364,296.63,311.6078947,320.5666667,318.25,313.5456522,,,,323.6436364,322.05,321.7384615,318.49,330.72,332.6284615,332.68,L7
2016-08-18 21:59:57+00:00,297.45,303.4357143,293.4,291.92,286.35,289.89,284.99,328.9857143,284.8957143,292.0657143,299.6757143,290.4666667,297.2,299.67,295.5057143,283.3666667,291.7766667,296.3,283.7366667,285.5466667,275.28,279.9157143,288.0890909,294,294.4728571,298.8266667,291.97,292.68,291,293.79,291.4366667,297.1166667,297.2666667,299.66,302.0971429,303.8290909,301.44,312.3168421,317.8466667,314.72,308.8665217,303.0269231,308.8090909,313.62,315.5890909,322.57,320.2569231,320.82,328.14,337.4169231,337.5328571,L8
2016-08-26 22:02:31+00:00,,,,,,,,,,,,,,,,,297.3077778,290.78,276.6277778,275.3377778,,,287.1227273,,,,,,289.64,285.35,290.3877778,299.2177778,314.0077778,306.95,311.512381,,,,,,,308.0276923,308.1727273,311.695,325.7827273,325.7133333,321.5176923,326.5933333,,,,L7
2016-09-10 22:06:15+00:00,302.05,299.67,302.0233333,293.3233333,294.3333333,287.83,280.58,334.09,279.97,290.86,298.71,297.0488889,298.74,303.07,294.53,294.1888889,292.2988889,294.08,289.6388889,285.8988889,289.24,281.61,281.2745455,289.61,294.51,301.0888889,293.64,295.72,295.81,289.2,299.7588889,301.6488889,301.7888889,300.5,301.4933333,302.9545455,306.9,313.7026316,317.1388889,311.13,307.7152174,313.7661538,316.4945455,319.2,316.4145455,329.5066667,325.6561538,321.9166667,339.1566667,340.3161538,337.08,L8
2016-09-11 22:02:33+00:00,299.13,301.0271429,292.08,292.5,284.71,279.08,,,,,,292.4933333,294.63,296.92,286.8971429,292.2833333,285.2133333,289.78,,,,,,281.88,287.6285714,295.3333333,279.59,291.6,289.19,285.27,,,,,,,303.06,306.9594737,305.0533333,305.2,305.9773913,308.9,310.1490909,,,,,,337.91,335.62,330.8885714,L7
2016-09-18 22:08:45+00:00,313.2,310.7685714,,,,296.68,286.73,274.7685714,292.0385714,304.7385714,301.2085714,300.4,304.47,302,305.0185714,,,296,292.4,283.34,289.1,294.5985714,286.9981818,287.86,295.2242857,295.26,,,,302.43,302.39,306.11,308.92,306.81,307.4957143,305.3181818,317.83,319.0884211,319.77,,,,324.5681818,322.37,322.9981818,324.69,328.8776923,328.68,347.22,344.5876923,343.6942857,L7
2016-10-04 22:08:47+00:00,312.5,307.0642857,297.12,288.93,,,,273.4242857,287.6642857,301.4842857,299.0842857,302.6333333,302.44,302.37,300.8642857,296.1533333,,,291.0433333,292.5033333,279.84,288.9942857,277.8354545,278.25,280.3571429,291.1633333,292.2,288.61,,,,295.7833333,296.2433333,304.32,295.7628571,306.1054545,314.34,307.9163158,303.2433333,310.73,,,,311.855,311.6654545,313.68,314.9953846,327.83,328.85,330.2753846,337.6671429,L7
2016-10-13 22:02:36+00:00,,,,,262.8433333,311.13,318,304.0471429,303.1171429,287.5771429,300.8671429,,,,,,273.4055556,268.24,273.7155556,275.7355556,274.68,275.4671429,291.6454545,,,,,,,283.05,296.2355556,282.3355556,302.0655556,306.6,298.8647619,316.9854545,,,,,,,,,,,,,,,,L7
2016-10-21 22:00:12+00:00,333.16,319.33,320.3633333,312.1533333,304.0933333,294.78,,288.19,301.43,312.45,322.86,307.3455556,313.37,310.19,310.86,307.2255556,302.6955556,291.47,299.1855556,301.4855556,287.07,296.69,295.1872727,298.56,287.83,298.0955556,299.08,302.01,303.13,308.22,309.3555556,308.8355556,312.9355556,314.46,315.4633333,317.0872727,324.9,323.1068421,325.6755556,321.46,313.013913,321.5892308,328.4572727,322.68,322.7572727,317.4266667,329.4192308,332.4166667,333.0966667,347.5992308,347.4,L8
2016-11-05 22:08:39+00:00,321.79,318.1642857,316.1766667,299.5866667,298.1766667,290.07,,,,312.3742857,322.1242857,316.9077778,313.51,321.96,313.8242857,310.3577778,297.3177778,291.34,,,,259.4742857,290.7627273,298.74,,278.6377778,297.46,301.02,300.87,303.06,,,,,311.2795238,319.4727273,317.9,317.3726316,327.8777778,319.57,311.6926087,313.4484615,326.2527273,,,,333.2884615,330.0933333,339.4233333,346.5184615,347.1071429,L7
2016-11-21 22:08:33+00:00,316.82,313.8471429,327.7566667,301.3066667,,,,,304.5771429,310.4471429,312.6271429,310.6277778,307.1,313.21,302.4171429,304.9777778,,,,,295,296.4271429,294.5709091,298.31,286.5985714,293.0277778,287.31,297.35,290.93,,,,312.5377778,315.05,308.7880952,321.4909091,313.96,309.6489474,312.5077778,307.1,304.7365217,,,,314.5209091,321.5833333,324.8453846,325.1833333,341.6133333,336.3153846,337.8585714,L7
2016-11-22 22:00:11+00:00,326.56,325.0157143,335.9433333,339.0633333,334.0133333,334.67,334.04,,315.4057143,318.3557143,310.1057143,312.2955556,314.67,313.28,301.6457143,304.8955556,297.2655556,299.32,304.4755556,293.4155556,291.36,296.6757143,297.4936364,299.07,295.8328571,301.1655556,300.74,309,303.48,296.07,293.1755556,302.7355556,317.1855556,307.77,310.9304762,319.4136364,315.87,308.7594737,315.5455556,318.04,312.9017391,322.2530769,321.1536364,313.55,314.4236364,326.6366667,325.1830769,327.4666667,341.8566667,340.8330769,348.0128571,L8
2016-12-16 22:02:16+00:00,,,,,,301.67,,288.46,297.51,319.3,324.62,314.2777778,,,,,,300.54,303.3977778,297.7977778,291.13,304.69,299.1181818,302.13,,,,,,,309.0777778,314.1877778,317.3077778,316.95,318.4966667,320.4981818,320.82,,,,,,316.9981818,323.1,323.0681818,321.0833333,328.7569231,334.7733333,341.4133333,,,L7
2017-01-16 22:06:11+00:00,329.65,321.0728571,314.9666667,304.8266667,312.0666667,307.13,,295.2728571,305.5028571,318.5328571,320.4428571,310.5311111,317.18,332.09,321.3928571,315.4211111,312.5411111,310.83,307.5511111,308.4411111,300.52,304.4428571,300.9627273,309.75,291.7214286,310.1011111,306.88,310.84,306.72,312.73,309.8911111,314.7211111,322.8111111,319.43,319.5152381,321.0127273,323.6,327.17,331.1011111,324.49,318.4517391,313.0053846,313.3227273,309.365,323.6427273,318.1733333,324.8853846,334.5833333,333.3833333,337.3053846,343.0714286,L8
2017-01-25 21:59:56+00:00,315.96,318.8871429,318.1233333,322.8333333,328.7033333,318.48,326.39,321.8871429,311.1971429,300.1971429,299.2171429,308.6888889,308.33,311.43,313.0671429,304.0488889,307.7288889,301.72,298.2488889,294.3088889,291.74,291.1071429,297.1218182,289.12,297.6185714,299.4688889,299.06,301.54,300.49,298.68,302.5788889,298.7488889,315.5488889,317.64,306.8547619,318.8318182,321.41,315.9531579,320.4688889,315.79,320.3647826,315.5869231,317.5218182,336.99,323.3818182,326.0966667,325.4469231,327.8866667,333.3266667,332.1369231,346.8285714,L8
