nzd_name,orientation,coordinate,location,y,x,quadrant,p-value,Max_lag,Max_Correlation
nzd0205,245.66,"-37.489125,174.738749",W,-37.489125,174.738749,3,0.28095484281204325,2.0,0.15881749461170058
nzd0215,40.18,"-37.665481,178.506463",N,-37.665481,178.506463,1,0.004476305649717883,0.0,0.43503094258815583
nzd0231,19.31,"-37.901067,176.837798",N,-37.901067,176.837798,1,0.44768025368224335,0.0,0.1269129964347566
nzd0236,338.24,"-37.932388,177.506280",N,-37.932388,177.50628,4,0.24673558794720846,0.0,0.16191515836040876
nzd0232,251.76,"-37.901906,174.772844",W,-37.901906,174.772844,3,0.25471871706127036,2.0,0.21091968493460606
nzd0240,355.21,"-37.991170,177.334113",N,-37.99117,177.334113,4,0.018426181433576428,3.0,-0.34254620846061484
nzd0242,112.55,"-38.003452,178.336959",E,-38.003452,178.336959,2,0.2588180373353196,3.0,-0.18282804115998497
nzd0251,12.09,"-38.252944,178.323944",E,-38.252944,178.323944,1,0.3766171483029714,0.0,0.1365961819860372
nzd0254,109.27,"-38.308032,178.322004",E,-38.308032,178.322004,2,0.11190216559292646,3.0,-0.2552641118350989
nzd0257,291.14,"-38.373922,174.664813",W,-38.373922,174.664813,4,0.006915209903591601,1.0,0.4545809035772428
nzd0263,105.71,"-38.565705,178.228058",E,-38.565705,178.228058,2,0.48386771789012106,1.0,-0.10835124967386665
nzd0266,274.03,"-38.596155,174.632046",W,-38.596155,174.632046,4,0.21651526696981982,2.0,0.21424118723233834
nzd0273,281.44,"-38.791640,174.596652",W,-38.79164,174.596652,4,0.3211681096969257,1.0,-0.16093625063324396
nzd0275,104.74,"-38.802263,177.918341",E,-38.802263,177.918341,2,0.036159893619424184,3.0,-0.3323260681663272
nzd0277,310.72,"-39.007556,174.174006",W,-39.007556,174.174006,4,7.231852282265593e-06,2.0,-0.5779618050158428
nzd0279,82.04,"-39.036133,177.884430",E,-39.036133,177.88443,1,0.009963764394276053,3.0,-0.424000960184845
nzd0286,74.62,"-39.182892,177.920762",E,-39.182892,177.920762,1,0.04063884533099439,2.0,-0.35290477930237785
nzd0295,123.88,"-39.716367,177.022420",E,-39.716367,177.02242,2,0.3275400017750286,0.0,0.1413411516060382
nzd0299,199.78,"-39.857357,174.806918",W,-39.857124,174.806073,3,0.004599200004346819,0.0,0.4556263377863743
nzd0305,92.35,"-40.050120,176.875841",E,-40.05012,176.875841,2,0.2744480247162546,3.0,-0.16646073719601662
nzd0315,279.08,"-40.521342,175.205215",W,-40.521342,175.205215,4,0.014788718149828243,0.0,0.3827391462313871
nzd0321,294.62,"-40.793391,175.085263",W,-40.793391,175.085263,4,0.000524089546395704,0.0,0.5491048626689542
nzd0324,106.51,"-40.886570,176.215881",E,-40.88657,176.215881,2,0.6588089872278116,2.0,0.0676518311506971
nzd0332,289.1,"-40.959957,174.970738",W,-40.959957,174.970738,4,0.009778071103049497,0.0,0.4037479401986666
nzd0343,118.76,"-41.137874,176.044767",E,-41.137874,176.044767,2,0.03084775220697756,3.0,-0.3654852326729015
nzd0348,149.61,"-41.270162,175.884555",E,-41.270162,175.884555,2,0.06498427011777531,3.0,-0.3355437056855843
