dates,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0024,satname
2011-06-26 21:53:22+00:00,380.3,376.605,377.3244444,,,,,,,,,,,,,,,,,,,,,L7
2011-07-28 21:53:19+00:00,,,,373.1536842,369.1658824,368.65,366.0433333,362.5015385,364.8628571,358.0828571,360.7933333,353.08,355.72,356.8358824,,,,,,336.8111111,346.2858824,333.1828571,,L7
2011-08-13 21:53:15+00:00,372.61,369.3,371.4266667,372.3168421,368.4582353,366.51,363.13,366.4338462,364.5157143,357.9557143,,,,,,,346.5857143,339.4557143,339.46,337.1566667,343.5482353,339.0057143,287.7881818,L7
2011-08-22 21:47:04+00:00,,,378.13,376.5026316,374.0611765,374.275,370.45,372.6753846,367.8242857,367.4342857,369.53,366.355,366.705,369.2611765,,,,,350.105,340.31,345.4111765,336.5142857,309.4936364,L7
2011-09-07 21:46:59+00:00,,,365.3411111,364.9136842,365.9058824,362.73,357.9133333,360.9015385,360.8628571,359.7528571,362.6233333,363.33,363.61,,,,,,337.55,332.2311111,339.2958824,332.2128571,308.2172727,L7
2011-10-24 21:47:48+00:00,376.65,375.02,374.4255556,370,370.0288235,368.35,355.0566667,345.5676923,347.4528571,339.8528571,344.5566667,347.93,347.85,351.9088235,355.7,352.6228571,347.1428571,343.1628571,342.04,340.4655556,335.6888235,332.5728571,345.4118182,L5
2011-10-25 21:47:02+00:00,372.86,370.59,370.5155556,370.8847368,365.5164706,,,,,,359.1866667,359.74,359,361.0864706,358.85,356.6142857,348.9242857,341.6042857,344.53,342.6555556,,,,L7
2011-11-26 21:47:22+00:00,369.58,366.47,367.2022222,366.0847368,367.4882353,364.08,361.2866667,362.4253846,360.27,359.54,364.3666667,,,,,,359.54,355.97,356.19,353.8122222,357.9182353,355.11,371.2718182,L7
2012-04-09 21:53:53+00:00,385.23,382.765,379.2011111,375.3089474,376.7258824,374.695,371.3133333,376.07,373.08,373.47,,,,,,374.93,363.79,356.44,356.635,349.4511111,358.0158824,354.37,312.7954545,L7
2012-04-25 21:54:10+00:00,379.11,,,,,,,,365.5828571,366.5628571,363.7,364.205,364.305,362.5558824,367.205,364.0828571,355.0628571,349.9128571,,,,,310.1736364,L7
2012-05-11 21:54:32+00:00,384.48,383.13,379.3188889,373.6115789,374.1264706,371.83,372.8466667,370.1692308,367.6657143,371.9857143,,,,,,,,353.7257143,352.85,349.0988889,355.7464706,346.2657143,,L7
2012-05-20 21:48:20+00:00,378.5,374.785,373.08,375.6826316,368.1411765,,,,,366.9342857,365.13,365.405,364.975,363.6811765,372.045,369.8142857,358.2842857,355.0742857,357.225,351.45,,,,L7
2012-06-12 21:54:14+00:00,,,,,,,,,,,,,,,,,,,351.56,,350.98,338.3628571,,L7
2012-06-21 21:48:08+00:00,387.41,382.955,384.0333333,378.9452632,375.9582353,375.235,,,,,,363.505,359.925,364.0582353,371.885,370.5314286,358.3714286,351.5014286,353.005,,348.8282353,,,L7
2012-06-28 21:54:23+00:00,373.09,372.95,,,,,,,358.3142857,357.5342857,361.6333333,360.56,355.61,357.0635294,362.15,356.6742857,349.8142857,352.2342857,,,,,,L7
2012-07-07 21:48:21+00:00,,,,379.5505263,376.7864706,377.69,374.05,373.69,374.2928571,378.0128571,377.78,375.64,376.63,374.4264706,,,,,,,356.1764706,355.6228571,,L7
2012-08-15 21:54:59+00:00,,370.15,369.3122222,372.6463158,366.5723529,364.15,368.9266667,367.67,368.8714286,365.7214286,368.4166667,361.87,,,,,,346.1714286,345.01,344.0222222,349.7123529,350.5714286,289.0654545,L7
2012-08-31 21:55:09+00:00,,,,372.2215789,371.8005882,371.255,369.6166667,366.78,358.6728571,359.9228571,358.2166667,360.145,359.435,,,,,,356.105,352.8555556,354.6905882,353.8528571,345.6463636,L7
2012-09-09 21:49:04+00:00,358.25,349.955,350.3111111,349.1605263,351.53,347.195,346.6633333,340.8946154,344.9414286,346.6314286,,,,,350.845,345.3514286,335.1014286,329.2214286,331.585,333.2111111,337.27,337.2614286,,L7
2012-10-11 21:49:21+00:00,,369.26,364.7377778,365.4552632,361.3117647,361.86,360.4233333,359.7846154,355.82,358.84,360.7433333,360.78,360.56,,,,,343.51,347.73,344.5077778,350.1217647,350.83,353.8481818,L7
2012-10-18 21:55:37+00:00,,,,,380.4994118,383.54,381.1966667,382.0869231,379.53,377.33,370.7066667,372.14,368.38,374.6494118,,,,,,367.2288889,365.2194118,359.43,354.3881818,L7
2012-11-28 21:49:39+00:00,368.73,348.045,347.1866667,344.8789474,342.1147059,344.365,343.94,,,,,,352.435,,,,,,,,360.9647059,,,L7
2012-12-14 21:49:45+00:00,,,,,,364.135,365.4466667,365.2669231,362.9985714,361.9185714,367.5066667,366.025,360.885,364.2011765,367.005,368.2185714,366.7885714,,,,366.3611765,365.2885714,371.9172727,L7
2012-12-30 21:49:50+00:00,365.31,366.965,363.1322222,360.8421053,363.7470588,363.875,363.5466667,365.18,361.9557143,,,,,,368.465,369.4057143,358.8457143,356.9457143,357.675,349.9622222,359.2670588,359.4757143,,L7
2013-02-16 21:49:51+00:00,374.2,368.63,367.1166667,364.9110526,365.7611765,363.35,363.7,,,,,,368.5,366.4811765,369.63,369.2,357.92,352.44,353.67,345.7666667,357.8511765,,,L7
2013-02-23 21:56:00+00:00,,,,360.8205263,361.3247059,357.86,357.75,359.4315385,359.8771429,362.6671429,366.83,371.73,365.57,,,,,,,342.79,349.0247059,341.5271429,352.8945455,L7
2013-03-11 21:55:59+00:00,379.07,,,,,,,362.7346154,364.4485714,366.0085714,362.9866667,366.1,364.3,363.9694118,366.93,363.8485714,356.1485714,,,,,,352.5827273,L7
2013-03-20 21:49:45+00:00,,,,,,362.885,360.5333333,361.0946154,358.8314286,360.9014286,363.5033333,364.665,364.675,365.52,367.295,366.7314286,,,,,359.6,355.5914286,354.3890909,L7
2013-03-27 21:55:53+00:00,374.57,372.705,371.8155556,,,,,,,363.3142857,363.7166667,362.665,362.145,364.0682353,371.095,369.6442857,363.3442857,359.4042857,358.325,,,,344.6790909,L7
2013-04-12 21:55:52+00:00,,,,,,364.55,362.62,366.2876923,362.8242857,365.9042857,367.02,366.36,368.25,364.5329412,372.02,,,,,,356.4329412,350.4142857,311.2481818,L7
2013-04-28 21:55:45+00:00,,381.185,376.58,372.6363158,375.4194118,373.255,368.88,370.7115385,369.5214286,369.7014286,372.56,376.075,,,,,,359.3314286,357.485,351.97,354.6694118,353.5314286,302.0772727,L7
2013-05-23 21:49:30+00:00,,359.655,355.2755556,359.7273684,359.0376471,355.245,352.9666667,359.9323077,361.5985714,356.6585714,358.8066667,361.505,362.245,,,,,340.4885714,341.285,335.5655556,338.8076471,344.2285714,199.2881818,L7
2013-05-30 21:55:36+00:00,384.81,,,,,,,372.6161538,373.8457143,373.5557143,374.82,371.615,371.965,374.09,373.465,379.8957143,363.1657143,363.9757143,,,,,,L7
2013-05-31 21:55:43+00:00,379.66,369.615,372.6666667,369.2089474,369.5047059,368.445,367.69,366.8476923,365.5928571,369.4528571,370.61,368.485,368.905,369.3647059,372.215,370.0328571,361.1328571,355.8228571,356.075,348.7566667,357.3047059,349.9328571,,L8
2013-06-07 22:01:52+00:00,385.99,374.94,373.0522222,373.3110526,371.63,369.04,365.8866667,363.7492308,364.7428571,365.6828571,367.6566667,367.52,366.26,368.99,370.84,368.7128571,359.2128571,353.8328571,354.85,347.5022222,353.03,341.2028571,,L8
2013-06-24 21:49:16+00:00,385.9,377.325,375.8166667,376.2636842,376.1023529,375.595,,,,,,,,,,,,,,,,,,L7
2013-07-01 21:55:22+00:00,375.98,370.215,,,,,,,,,,,,,,,,,,,,,,L7
2013-07-17 21:55:13+00:00,,,,,,,,,,,,,,,,,,,,350.4133333,353.4176471,347.0657143,,L7
2013-07-18 21:55:38+00:00,375.56,368.275,369.0577778,369.2678947,366.3229412,366.385,365.1433333,363.4,364.9542857,366.8842857,369.4333333,369.685,369.655,370.9429412,370.955,366.3642857,356.6342857,349.6242857,348.445,345.0177778,348.0229412,340.9642857,,L8
2013-07-25 22:01:49+00:00,376.56,371.845,369.05,365.4963158,367.2694118,366.725,364.7,367.8715385,366.2514286,368.0014286,368.08,365.855,367.635,365.8994118,366.195,366.3914286,356.3114286,349.3414286,347.555,343.8,351.5394118,347.7514286,226.0772727,L8
2013-07-26 21:48:58+00:00,,,,,372.3652941,374.625,371.52,373.8346154,375.1185714,370.0185714,373.49,368.415,369.645,367.2352941,376.255,,,,,347.4566667,357.7152941,357.5485714,242.3581818,L7
2013-08-19 21:55:42+00:00,377.35,373.77,369.6277778,368.8105263,369.8641176,366.72,364.1533333,362.9053846,362.3185714,364.9885714,366.1033333,366.49,367.63,368.0341176,366,361.2185714,353.3885714,348.5985714,348.27,346.5977778,353.4041176,344.2485714,288.9154545,L8
2013-08-26 22:01:54+00:00,374.32,369.905,367.17,365.7815789,365.5917647,365.755,364.35,363.9023077,363.6,363.06,,,,,,,,,,,,344.76,353.3845455,L8
2013-08-27 21:49:05+00:00,374.97,370.865,372.5044444,371.9331579,369.2870588,368.335,368.6333333,370.1092308,370.7285714,368.6385714,370.5433333,,,,,,356.4785714,350.2985714,352.205,347.5144444,358.6470588,356.6185714,340.7863636,L7
2013-09-03 21:55:22+00:00,,,367.9188889,368.6978947,366.5082353,363.94,368.3366667,360.4530769,361.7985714,365.5685714,365.1666667,365.18,,,,,,,348.03,343.9988889,349.7582353,342.0385714,346.6563636,L7
2013-10-06 21:55:33+00:00,373.19,369.885,365.8655556,363.7157895,364.4535294,362.555,364.4966667,361.7076923,364.8771429,364.9071429,366.8466667,366.275,361.785,361.6535294,363.515,362.4471429,351.8271429,345.7571429,348.615,347.9055556,354.8935294,353.9971429,366.6445455,L8
2013-10-29 22:01:34+00:00,367.59,359.5,361.1077778,360.49,358.7594118,349.65,324.1833333,,349.4414286,358.7214286,358.0133333,362.38,360.73,361.4094118,361.43,356.0314286,352.0314286,,,,,,,L8
2013-11-15 21:49:51+00:00,357.32,352.695,356.7377778,358.2826316,352.9505882,349.355,,,,,,361.425,356.445,396.6905882,362.075,359.6457143,352.0557143,350.6057143,357.205,,367.9305882,,,L7
2013-11-22 21:56:04+00:00,362.72,359.87,358.1022222,,,,,,,359.5214286,361.8866667,362.42,361.44,362.3358824,368.42,365.0014286,357.3014286,354.1214286,356.44,,,,373.1445455,L7
2013-11-23 21:55:16+00:00,367.16,362.065,365.2277778,360.6910526,358.6664706,361.865,361.9333333,364.4546154,360.0342857,363.5042857,364.5233333,362.235,363.155,359.4964706,365.595,365.1742857,356.0442857,351.2842857,351.355,346.2277778,355.0364706,357.6242857,373.0509091,L8
2013-12-01 21:49:59+00:00,367.13,367.36,365.6588889,366.7978947,360.0282353,365.91,,,,,,367.89,365.09,364.1482353,364.12,358.2585714,350.8585714,348.0985714,352.27,352.8988889,356.8482353,,,L7
2013-12-16 22:01:21+00:00,351.22,351.34,351.7888889,351.7873684,354.2935294,353.95,355.5366667,355.9315385,356.0714286,354.4214286,359.3266667,354.62,359.29,359.4735294,,,,,,,,,,L8
2014-01-09 21:56:17+00:00,368.43,369.125,366.8866667,371.3394737,,,,,,,364.03,361.325,362.095,363.4094118,365.245,365.56,356.01,358.27,355.745,,,,,L7
2014-01-10 21:54:55+00:00,369.41,366.4,366.9711111,367.7684211,365.0635294,363.22,364.3133333,360.3007692,363.5042857,362.6942857,365.1533333,365.71,364.34,363.1635294,363.7,361.8242857,354.7242857,350.3842857,353.82,351.3111111,357.1835294,353.1842857,376.13,L8
2014-01-17 22:00:59+00:00,,,358.2344444,358.4678947,359.9147059,356.325,357.3133333,355.4784615,355.18,359.41,358.5233333,357.215,357.785,357.1547059,359.755,357.8,350.53,347.44,348.465,348.7544444,355.8247059,355.05,383.3490909,L8
2014-01-18 21:50:19+00:00,,,,,,368.655,365.47,367.0053846,366.2671429,368.1571429,367.6,366.925,367.965,365.7476471,367.915,369.5571429,364.5871429,,,,369.0476471,369.1071429,397.5654545,L7
2014-02-02 22:00:53+00:00,369.28,370.335,371.6022222,363.1415789,362.4723529,360.855,359.8666667,363.1384615,364.4285714,370.4185714,370.8766667,366.835,365.315,361.2823529,368.205,370.6485714,362.6485714,358.0385714,357.865,352.2922222,366.0823529,370.0585714,393.2636364,L8
2014-02-26 21:56:34+00:00,362.72,356.96,359.5977778,358.7405263,358.6641176,356.78,356.8133333,358.0453846,357.2585714,368.0985714,,,,,,,347.3785714,345.6785714,347.38,343.8577778,353.6641176,346.1685714,366.0354545,L7
2014-03-06 22:00:25+00:00,369,362.37,364.5855556,362.7478947,365.04,359.67,359.3166667,358.9615385,361.6942857,361.0042857,366.5866667,365.53,365.28,363.94,363.89,360.8742857,346.3542857,343.8342857,345.1,343.5955556,357.89,354.9142857,362.6136364,L8
2014-03-23 21:50:35+00:00,370.56,,,,,,366.6266667,367.3,367.4142857,364.3242857,370.7366667,365.63,366.74,366.0988235,367.27,365.5642857,357.2542857,,,,,358.7942857,370.1672727,L7
2014-03-31 21:53:53+00:00,372.19,368.275,369.1111111,366.5647368,367.3929412,365.395,365.5433333,367.3123077,365.5557143,365.9757143,368.0633333,366.855,367.315,366.6629412,367.665,367.5357143,358.9257143,355.4657143,356.725,352.1511111,357.6729412,364.9357143,377.9972727,L8
2014-05-09 21:59:27+00:00,373.01,365.67,365.4544444,367.1668421,367.9476471,365,361.3033333,362.2776923,362.8671429,364.6571429,366.0933333,365.68,365.26,364.1876471,369.82,366.4371429,355.0871429,352.6771429,352.15,349.8544444,354.0576471,349.7571429,342.4590909,L8
2014-05-17 21:57:11+00:00,,,,,,381.415,380.6933333,380.3907692,381.7085714,380.6185714,381.1833333,378.235,383.715,382.4582353,381.585,,,,,,367.2682353,369.7285714,,L7
2014-05-18 21:53:11+00:00,386.04,381.68,382.6911111,384.0715789,381.1570588,,,,,,,,,,,,,,,,,,,L8
2014-06-03 21:53:18+00:00,380.57,372.17,375.8944444,373.3005263,373.3658824,372.05,,,,,,,,,,,,,,,,,,L8
2014-06-18 21:57:15+00:00,,,,,,,,,,,,,,340.4405882,350.065,340.5271429,337.9471429,,342.665,,350.3505882,345.9071429,,L7
2014-06-19 21:53:23+00:00,377.84,370.825,,,,,,,,,,,,,,,,,351.735,,355.0541176,352.3814286,,L8
2014-06-27 21:51:09+00:00,,365.94,366.5322222,372.2505263,365.6852941,362.59,365.4066667,,,,,363.19,362.28,362.7252941,362.02,360.6657143,346.7357143,342.3357143,348.65,338.2722222,357.4652941,,,L7
2014-07-05 21:53:29+00:00,,,351.9155556,352.8089474,355.6694118,363.51,364.3166667,362.0046154,365.2885714,366.1885714,363.7266667,362.72,361.79,365.1094118,367.42,368.3685714,359.0785714,349.6785714,347.32,347.5555556,356.5894118,347.2385714,,L8
2014-07-13 21:51:11+00:00,384.46,378.315,376.9566667,373.2336842,,,,,,370.4642857,369.39,373.115,372.395,370.2923529,379.845,374.3042857,363.5442857,349.2142857,357.725,352.8066667,,,,L7
2014-07-21 21:53:33+00:00,373.14,368.255,364.96,,,,,,,,,,,,,,,,,,,,,L8
2014-08-13 21:59:54+00:00,369.61,362.86,360.0577778,356.5831579,358.7529412,359.95,359.6433333,363.9684615,362.6014286,359.8114286,361.1633333,357.54,360.24,356.6829412,359.29,353.2314286,349.2414286,344.6014286,340.56,339.4077778,348.6829412,351.4714286,349.99,L8
2014-08-14 21:51:19+00:00,392.07,391.435,391.0355556,388.81,399.7564706,394.945,387.6466667,395.1553846,397.2914286,400.7714286,393.9566667,391.555,,,,,386.4514286,377.6114286,378.925,379.5555556,387.4664706,379.1414286,382.8827273,L7
2014-09-14 21:59:59+00:00,374.4,373.66,366.7633333,367.7873684,367.8147059,369.73,370.31,367.6438462,370.9785714,369.1685714,368.16,366.12,365.83,365.6147059,367.24,364.5085714,356.0085714,351.4985714,349.01,345.4833333,355.2147059,354.7685714,363.56,L8
2014-09-22 21:57:35+00:00,377.08,384.045,,,,,,,372.1942857,374.2742857,375.6866667,371.845,372.385,370.8470588,370.455,373.3542857,356.7342857,354.6142857,,,,,371.4727273,L7
2014-09-23 21:53:45+00:00,373.12,371.985,370.2477778,369.8421053,368.7358824,367.855,366.0533333,366.8176923,367.3485714,368.3785714,368.2633333,367.555,368.655,368.4558824,369.395,366.6585714,358.4585714,352.7985714,355.565,351.4177778,359.5358824,357.4785714,369.72,L8
2014-10-01 21:51:32+00:00,,374.075,373.79,372.6721053,373.0464706,373.085,370.86,374.7138462,373.1771429,372.3771429,373.51,371.845,373.115,,,,,358.5471429,359.675,358.14,370.7964706,366.4571429,378.9690909,L7
2014-10-24 21:57:57+00:00,370.39,373.96,368.14,374.9747368,,,,,,,363.1,361,360.55,361.6376471,362.15,364.9114286,357.5714286,353.6714286,354.07,,,,,L7
2014-11-09 21:58:06+00:00,377.23,,,,,,,367.87,371.5328571,371.5728571,371.35,366.35,362.25,361.0364706,362.06,362.4128571,360.9328571,,,,,,402.2718182,L7
2014-11-18 21:51:54+00:00,362.59,359.26,359.7644444,358.2068421,357.6576471,361.85,361.9033333,362.6276923,363.0371429,361.7271429,365.1633333,,,,,,354.9571429,349.3571429,351.49,353.0544444,365.9676471,362.6071429,372.3890909,L7
2014-11-26 21:53:52+00:00,369.44,367.665,365.9277778,364.4205263,368.8117647,366.375,364.8733333,369.0130769,367.3671429,368.5671429,371.3133333,368.255,367.765,368.0317647,370.275,371.7971429,366.1771429,360.9671429,364.075,360.0277778,371.4417647,372.4871429,386.2963636,L8
2014-12-03 22:00:01+00:00,356.73,354.32,360.2744444,356.4721053,356.06,357.58,355.5933333,353.2584615,354.3657143,354.4557143,359.6133333,356.19,358.33,356.35,362.23,358.0357143,353.5657143,348.3957143,350.23,344.7544444,352.32,349.8657143,363.0663636,L8
2015-01-05 21:52:13+00:00,,,,,,,370.3366667,368.4815385,365.7628571,367.4428571,367.9466667,367.915,367.665,368.7717647,371.315,369.1428571,,,,,373.0217647,369.1728571,380.3627273,L7
2015-01-21 21:52:14+00:00,370.46,364.065,365.6211111,365.8694737,365.8505882,366.855,365.8833333,369.8715385,,,,,,367.3505882,368.595,368.3671429,364.3171429,360.7571429,364.175,362.4511111,376.8405882,372.4371429,,L7
2015-01-28 21:58:30+00:00,364.6,358.53,356.7933333,355.7836842,351.6264706,350.95,350.87,353.8076923,360.3414286,,,,,,,,,,,,,,,L7
2015-02-05 21:59:46+00:00,361.82,353.445,352.1411111,352.5194737,352.6305882,358.265,355.1433333,357.6215385,355.8671429,358.5371429,355.4833333,354.495,356.495,356.7705882,359.405,359.7071429,350.2371429,344.9971429,350.185,347.7411111,353.9605882,351.2771429,363.83,L8
2015-02-06 21:52:22+00:00,377.4,374.855,374.5811111,374.4442105,373.8882353,373.765,374.2433333,,,,,,371.995,372.4582353,375.315,375.9885714,368.3785714,369.1585714,370.945,372.1611111,382.1682353,377.6085714,,L7
2015-02-14 21:53:28+00:00,371.98,367.315,367.4377778,368.9126316,367.1405882,368.375,368.1433333,366.8792308,365.6257143,370.3457143,369.0833333,369.385,365.735,370.0305882,370.355,364.3457143,361.1557143,360.9257143,365.935,361.2177778,370.0505882,361.9457143,374.0545455,L8
2015-03-01 21:58:43+00:00,,367.685,361.9411111,362.9410526,363.7847059,364.435,366.5233333,365.7961538,371.0985714,369.4285714,372.1433333,,,,,,,356.6285714,359.165,360.1011111,364.7847059,359.0485714,364.5836364,L7
2015-03-17 21:58:50+00:00,367.35,,,,,,,343.2476923,345.0228571,348.6428571,349.5066667,346.27,357.63,362.5388235,367.8,354.7728571,352.0528571,347.0828571,,,,,358.7518182,L7
2015-03-26 21:52:43+00:00,374.94,371.36,368.6111111,364.8173684,367.3041176,367.22,368.1533333,366.5276923,368.52,363.86,,,,,,369.05,364.94,360.85,362.08,363.5811111,365.9741176,364.58,369.1809091,L7
2015-04-02 21:58:56+00:00,367.16,364.09,359.4044444,356.7515789,,,,,,,,,,,,,,,,,,,,L7
2015-05-12 21:58:53+00:00,367.89,361.735,365.1533333,359.2963158,363.9776471,362.565,359.62,353.5230769,354.5057143,359.0357143,360.66,362.845,365.235,363.6376471,365.595,365.0257143,357.1957143,350.1057143,351.555,345.2833333,348.1776471,344.1757143,344.26,L8
2015-05-21 21:52:43+00:00,376.94,371.345,369.0033333,367.3747368,368.8135294,367.005,369.06,366.7084615,366.3942857,365.4942857,370.44,367.495,369.805,371.3035294,374.675,371.9642857,367.0642857,360.2942857,359.935,354.5833333,359.3535294,359.5242857,,L8
2015-05-28 21:58:55+00:00,377.35,372.645,375.7366667,374.29,372.6641176,,,,,,,,,,,,,,,,,,,L8
2015-05-29 21:53:10+00:00,380.83,373.455,379.45,376.8784211,,,,,,,,,,,,,,,,,,,,L7
2015-06-06 21:52:52+00:00,377.45,372.49,372.1722222,369.0394737,374.0158824,374.73,,,,,,,,,,,,,,,,,,L8
2015-06-21 21:59:27+00:00,379.94,375.84,378.9944444,379.9652632,377.3935294,375.6,372.3833333,385.2830769,,,,,,,375.64,371.3857143,363.1357143,370.7657143,371.76,,385.4335294,364.6257143,,L7
2015-07-08 21:53:09+00:00,377.61,367.415,369.3588889,373.4794737,373.04,368.725,366.4666667,366.2853846,366.8385714,371.4185714,371.9666667,373.055,372.715,375.33,378.445,378.5985714,373.8585714,364.4585714,362.965,,368.06,360.3385714,,L8
2015-07-16 21:53:25+00:00,,,,,,371.125,371.74,370.2446154,372.5857143,376.9257143,371.97,373.905,377.535,376.4288235,377.805,383.1957143,,,,,368.0888235,359.1457143,,L7
2015-07-23 21:59:36+00:00,375.79,374.99,370.5955556,381.4036842,372.3670588,375.09,,,,,,380.41,379.94,381.5570588,387.93,387.88,369.99,365.08,369.36,359.1055556,369.8870588,,,L7
2015-08-08 21:59:40+00:00,,,365.5588889,363.8152632,371.3670588,367.565,371.0366667,364.1676923,366.5542857,367.3542857,369.9366667,365.145,,,,,,,361.375,362.5188889,366.1370588,356.4442857,,L7
2015-08-09 21:53:19+00:00,371.13,364.71,364.4366667,364.8026316,368.4452941,361.73,360.5,358.2061538,363.3714286,363.8114286,368.52,363.32,368.79,371.9352941,371.82,369.8614286,360.4414286,357.8214286,357.14,355.2666667,358.7552941,353.5214286,,L8
2015-08-16 21:59:34+00:00,380.39,373.56,375.6066667,370.3210526,369.3711765,349.8,359.36,362.1415385,369.04,373.54,374.18,375.66,375.26,374.1411765,378.07,379.23,367.06,362.61,365.14,362.7466667,369.4411765,363,344.4863636,L8
2015-08-25 21:53:27+00:00,368.98,365.5,364.8733333,362.0942105,365.3611765,360.21,361.13,364.0192308,366.2185714,366.2085714,367.59,368.3,365.37,369.1811765,367.84,366.5285714,361.7885714,353.7085714,354.37,350.5333333,358.0511765,351.5485714,335.6509091,L8
2015-09-18 21:53:37+00:00,,,376.6077778,379.5510526,381.3764706,378.975,378.3833333,378.1146154,378.6742857,378.3642857,379.7733333,380.665,379.135,378.9364706,,,,,372.715,369.0577778,377.9064706,371.0142857,374.1609091,L7
2015-10-19 21:59:54+00:00,375.33,368.465,370.2788889,369.4089474,372.0652941,374.005,370.6566667,370.0238462,369.7014286,373.8614286,374.2166667,373.845,375.495,372.3152941,377.825,376.1114286,370.6414286,364.8314286,367.285,360.9888889,376.5752941,370.9614286,382.0663636,L8
2015-11-05 21:54:12+00:00,366.71,371.14,,,,,,343.5538462,354.2614286,355.6014286,365.7433333,359.82,359.91,360.7694118,370.86,365.9214286,362.6314286,364.4014286,,,,,370.1709091,L7
2015-11-13 21:53:46+00:00,377.52,373.155,373.0311111,374.1894737,376.1505882,374.995,375.8733333,373.2415385,375.1571429,375.6171429,380.1733333,377.645,378.865,377.9005882,379.975,380.3071429,374.3871429,372.0271429,372.795,373.8511111,382.9005882,379.0171429,393.16,L8
2015-11-28 22:00:44+00:00,,,,,,370.71,366.3433333,367.3784615,368.6114286,368.3714286,371.7333333,373.33,372.52,372.4129412,375.21,382.0214286,,,,,,380.1514286,392.26,L7
2015-12-07 21:54:43+00:00,,,365.4966667,362.6873684,364.3529412,360.56,361.78,361.5153846,365.8028571,367.7028571,368.61,369.3,370.52,374.2429412,,,,,362.71,362.6966667,373.5629412,366.7028571,380.7727273,L7
2015-12-30 22:01:14+00:00,,,361.8655556,361.0652632,362.7188235,362.485,359.7566667,360.7061538,364.53,369.21,365.5366667,368.835,375.745,,,,,,358.505,365.4855556,375.7988235,375.06,388.72,L7
2016-01-15 22:01:29+00:00,373.72,369.615,368.8133333,366.0047368,368.0735294,,,,,,,,371.395,369.9435294,372.195,374.1342857,366.5842857,369.1142857,370.365,368.7933333,,,,L7
2016-01-16 21:53:45+00:00,371.12,366.36,364.1677778,364.9589474,364.76,367.28,364.1833333,366.8407692,367.3371429,368.4271429,371.1633333,367.53,367.89,370.06,370.69,372.1871429,367.0071429,360.6071429,366.67,367.8377778,378.95,373.5271429,382.3018182,L8
2016-01-23 21:59:56+00:00,361.4,364.19,355.8455556,354.3489474,348.6994118,346.5,355.7366667,352.6646154,359.5385714,352.3785714,354.9766667,358.47,360.64,364.7194118,359.48,357.3085714,343.4285714,347.2585714,356.42,359.1455556,364.8994118,362.7385714,367.8027273,L8
2016-02-09 21:55:32+00:00,,,372.12,369.2168421,372.1441176,369.645,367.98,371.1330769,373.6285714,364.5585714,,,,,,,,,,,,342.4585714,,L7
2016-02-24 21:59:45+00:00,376.75,374.67,369.0166667,363.0257895,366.8388235,355.68,353.82,358.5107692,359.8414286,358.6914286,361.13,359.56,360.57,363.9188235,366.47,368.6514286,360.3314286,354.8314286,355.71,354.7766667,363.3788235,362.3214286,372.7690909,L8
2016-03-04 21:53:33+00:00,374.53,370.145,368.7777778,365.2626316,364.4005882,364.095,361.3033333,361.2392308,363.0157143,362.6057143,365.5833333,365.445,367.115,366.8405882,370.255,366.7857143,362.0657143,359.3457143,359.435,363.3777778,371.5305882,361.7257143,367.3245455,L8
2016-03-11 21:59:42+00:00,384.64,382.725,375.2055556,366.41,366.8064706,371.285,371.0766667,374.9253846,374.1914286,372.3714286,376.6266667,375.535,376.855,374.8364706,377.745,377.7514286,371.3914286,364.5714286,370.165,368.9755556,381.7164706,375.8614286,384.5427273,L8
2016-03-12 21:55:45+00:00,,,,375.2873684,372.8552941,373.18,373.7966667,373.54,375.3171429,378.8271429,383.0066667,381.24,384.38,382.6852941,385.23,,,,,377.3055556,387.0552941,385.3071429,401.6590909,L7
2016-03-20 21:53:27+00:00,373.2,367.535,360.4477778,357.5426316,360.9005882,357.055,356.6433333,359.9992308,361.0957143,353.3757143,361.8733333,363.775,363.035,360.6505882,363.035,363.9957143,355.9657143,351.3557143,348.345,348.2377778,360.0705882,350.6957143,355.5845455,L8
2016-03-27 21:59:33+00:00,381.64,377.345,371.2744444,364.9026316,363.7523529,367.415,364.8933333,364.9376923,367.4214286,367.0414286,370.0733333,367.445,366.495,371.2023529,370.065,366.6514286,360.8914286,362.3714286,364.815,365.0944444,365.4823529,369.0414286,373.0718182,L8
2016-04-13 21:55:55+00:00,,,,,,370.68,372.9733333,372.8576923,371.43,375.82,375.1033333,380.34,380.33,381.5641176,379.44,382.76,,,,,376.4041176,369.7,370.8609091,L7
2016-04-21 21:53:12+00:00,381.33,378,371.9177778,369.4094737,370.7047059,367.24,365.2633333,368.3223077,368.5442857,370.2142857,370.1933333,369.65,369.41,368.8747059,369.41,371.2242857,366.6942857,360.8542857,364.24,365.9377778,375.6547059,367.4842857,363.7963636,L8
