dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,satname
2023-03-08 21:54:26+00:00,365.1333333,370.6742857,354.69,349.5433333,342.1533333,332.7833333,312.9833333,310.5,308.9533333,314.21,320.0233333,328.05,338.02,350.3533333,351.6533333,348.36,345.76,340.1,339.3533333,338.45,338.6033333,341.62,343.2233333,347.62,348.1133333,354.39,353.9733333,357.3633333,351.2142857,355.8033333,360.6233333,354.62,352.38,348.9033333,350.7,356.4742857,362.56,362.9833333,358.3133333,366.49,374.81,378.7533333,380.17,384.78,387.6133333,385.61,392.6733333,384.32,373.8,375.75,387.4633333,376.67,372.32,366.6,368.55,372.2233333,367.2733333,362.1033333,366.47,358.5633333,349.3833333,347.93,347.63,324.5242857,341.4542857,332.2242857,337.39,334.99,326.7242857,327.7242857,325.9642857,346.19,339.64,332.6333333,318.5933333,320.42,306.42,299.34,310.1733333,312.14,321.31,327.61,L8
2023-03-15 22:00:36+00:00,366.9911111,373.6514286,356.33,349.2411111,344.5611111,332.8311111,317.2211111,315.71,317.5611111,318.4,325.2411111,330.87,346.22,355.3311111,362.0811111,357.87,340.77,347.29,343.5011111,336.68,336.3111111,334.68,337.4811111,353.18,347.7611111,354.77,358.4111111,372.3111111,371.8714286,368.3311111,361.3911111,363.2,359.71,359.6611111,348.83,368.2614286,371.68,378.4511111,359.6511111,368.08,381.72,388.7911111,389.24,391.98,393.3011111,389.95,410.5111111,398.11,386.1766667,388.7,397.5311111,378.52,389.49,381.49,374.46,372.5211111,372.6011111,370.7811111,370.82,364.5211111,357.2911111,353.01,353.62,342.9414286,350.9714286,341.5914286,348.74,343.73,341.8414286,333.5814286,333.1614286,344.91,353.68,348.0111111,324.8511111,315.97,307.77,306.61,315.6411111,315.19,331.27,335.7,L8
2023-03-24 21:54:18+00:00,364.0477778,376.3428571,361.33,348.0077778,342.0077778,338.2877778,330.7777778,323.55,323.7677778,319.92,315.4877778,329.48,338.67,349.5877778,356.2577778,350.57,347.17,347.73,346.7777778,343.01,344.9377778,341.21,338.9577778,347.1,346.8977778,360.53,363.6177778,376.0977778,369.2528571,358.7677778,352.5777778,354.52,356.5,354.2577778,359.35,370.9528571,376.48,364.2577778,359.6477778,368.92,380.03,387.6977778,389.6,395.53,391.9677778,395.28,395.5977778,397.55,391.4766667,391.74,392.4377778,379.34,389.81,382.72,369.28,373.8777778,372.9077778,369.3077778,376.34,366.7277778,362.9377778,359.57,349.68,343.8528571,350.1328571,347.4628571,347.62,352.82,343.5528571,337.6028571,323.8928571,346.66,349.26,338.0277778,331.3877778,314.62,309.14,305.16,315.4977778,326.74,328.08,336.95,L8
2023-04-09 21:54:03+00:00,360.8722222,368.0928571,354.69,346.5522222,342.6122222,336.1322222,322.8622222,313.26,311.9322222,306.99,312.6022222,321.81,328.73,342.9422222,357.7122222,350.56,350.29,340.93,343.8222222,333.17,330.9022222,343.55,348.6822222,347.68,351.7922222,360.74,358.3722222,356.3422222,355.8528571,352.5922222,356.5022222,351.95,346.44,359.5922222,363.59,360.2028571,355.55,361.3522222,362.2722222,363.75,362.64,369.4122222,376.8,383.3,384.8922222,392.5,391.2822222,393.93,390.7033333,383.15,373.5322222,378.01,382.56,382.36,372.68,372.2822222,372.1222222,369.4422222,372,360.8222222,358.6122222,351.46,346.7,341.1828571,344.7128571,340.6228571,340.78,331.7,326.7628571,331.4428571,323.0928571,342.7,344.13,322.1722222,307.9422222,306.45,317,310.85,318.2422222,326.16,324.97,331.73,L8
2023-04-11 19:56:54+00:00,,,,343.3733333,341.9033333,321.0633333,317.7533333,311.49,312.4933333,309.43,314.0833333,328.82,342.23,347.6133333,353.6133333,353.91,,,,340.05,330.8933333,346.85,347.3433333,351.64,346.6833333,361.36,360.1533333,361.6033333,354.1471429,358.0533333,,,,359.3433333,362.96,370.1571429,355.85,360.4233333,361.4833333,371.62,368.8,379.4633333,381.13,391.64,,,396.8633333,401.5,384.66,392.7,375.8833333,383.57,380.38,382.27,381.39,376.2533333,375.2633333,,,,358.3533333,357.33,344.99,341.5571429,345.7571429,337.3771429,345.19,338,334.8471429,333.5771429,329.8171429,,,315.4633333,304.6733333,311.27,323.26,312.22,324.5433333,336.81,328.01,341.39,L7
2023-04-24 22:00:28+00:00,359.21,366.8885714,354.74,344.7,344.3,329.84,314.24,315.14,319.24,311.19,310.4,323.07,327.95,336.99,351.58,351.09,338.69,344.73,340.21,331.85,332.73,348.91,346.06,354.85,349.11,353.79,357.02,350.01,351.5985714,358.51,354.12,347.76,342.78,361.11,362.15,361.2785714,350.73,356.12,363.54,365.59,356.66,366.13,375.29,373.63,383.83,387.81,395.42,392.21,388.37,380.7,384.62,377.5,374.89,376.59,376.37,369.45,372.83,366.3,369.39,361.91,357.7,353.1,349.54,345.1685714,348.9285714,347.2385714,346.81,330.19,332.3585714,329.9585714,331.6185714,340.99,347.67,317.58,299.45,311.02,315.22,312.82,317.77,331.76,329.53,334.63,L9
2023-05-10 22:00:17+00:00,355.2033333,361.6928571,345.26,338.1433333,337.0033333,327.4833333,308.1033333,313.93,312.7033333,303.23,311.3633333,325.52,339.04,348.7233333,355.2833333,351.28,336.75,330.75,337.2533333,336.74,344.2433333,349.45,345.7933333,345.73,350.9033333,355.83,353.0733333,358.3433333,361.3428571,355.6433333,350.2433333,352.02,354,360.0333333,369.81,363.5028571,361.95,351.5433333,358.8933333,360.38,366.51,365.3933333,375.23,381.39,385.1033333,396.27,397.5133333,397.4,384.77,389.28,387.2833333,382.52,374.53,368.43,368.65,379.0633333,373.7233333,367.8933333,364.23,373.1333333,366.3833333,345.13,341.15,349.6828571,346.2328571,350.0928571,348.59,345.82,333.0028571,326.0528571,322.3528571,346.12,337.14,314.9833333,308.7733333,304.7,310.2,309.36,318.3233333,324.18,329.13,335.48,L9
2023-05-11 21:53:46+00:00,351.6011111,359.3957143,345.14,338.8511111,335.7511111,327.9311111,311.8711111,310.5,313.2811111,304.89,311.2011111,326.75,336.46,345.3311111,351.7811111,350.06,335.5,336.43,340.7911111,343.31,342.5111111,342.81,334.9411111,346.24,343.5111111,353.1,351.6511111,357.1211111,355.4957143,347.0011111,343.6711111,345.76,348.32,356.9711111,357.02,353.5357143,355.64,345.6111111,350.9411111,349.07,355.32,361.5311111,373.79,381.81,384.6411111,389.78,391.3311111,390.73,380.8966667,380.23,380.1611111,377.16,377.47,370.46,368.01,372.2511111,373.9211111,366.4211111,369.15,372.6511111,365.6811111,343.25,344.96,346.2457143,347.1257143,348.3857143,345.62,346.13,333.5957143,323.1757143,321.7357143,339.23,343.77,317.0011111,304.1811111,308.64,307.13,309.52,316.7211111,332.24,322.22,332.27,L8
2023-05-27 21:53:47+00:00,366.4466667,374.1685714,,350.1866667,341.1266667,334.0166667,315.4066667,319.49,317.6966667,321.51,329.1966667,342.15,351.1,355.8166667,362.7866667,363.37,362.24,348.7,351.9966667,352.49,355.9066667,355.27,350.8066667,353.63,366.3366667,367.64,370.1866667,374.7966667,377.4485714,360.6466667,352.8966667,368.86,367.38,369.0566667,369.55,372.4585714,378.23,382.8566667,369.7266667,371.17,377.38,385.3266667,396.73,392.4,397.9266667,398.22,405.2766667,408.73,387.93,392.54,386.4266667,384.97,389.36,392.21,374.42,381.1666667,391.5866667,391.1266667,390.5,384.2666667,382.5466667,369.52,353.9,346.8385714,352.0985714,359.4985714,361.53,359.88,364.2385714,,,371.55,363.79,349.5466667,337.1366667,325.02,306.33,313.03,340.0966667,358.72,362.41,356.01,L8
2023-06-12 21:53:55+00:00,361.0633333,370.3,,,329.1933333,323.1033333,305.5333333,307.32,309.4333333,313.34,324.1733333,336.44,345.69,350.4733333,355.2133333,350.06,346.46,348.68,350.3133333,350.82,349.5033333,354.07,354.7133333,359.78,369.7933333,370.38,379.9433333,381.3433333,367.19,359.2533333,347.7533333,342.27,359.68,361.4533333,373.24,371.93,360.7,369.3933333,380.0033333,379.29,363.49,375.8033333,388.25,393.89,397.0333333,394.2,394.5433333,393.59,396.88,388.24,385.1233333,382.72,384.68,387.95,389.18,374.2833333,377.9933333,381.4233333,376.97,379.0633333,374.4333333,372.5,358.16,344.93,324.95,333.03,337.77,346.48,366.05,360.01,355.8,352.25,353.69,349.4833333,349.5733333,348.1,333.07,333.37,346.3933333,348.8,352.94,349.09,L8
2023-06-19 21:59:43+00:00,354.3544444,359.47,,,321.0844444,317.0744444,299.6944444,298.2,300.6444444,308.09,309.0644444,324.96,331.39,329.1544444,341.9244444,346.59,338.66,334.66,335.5544444,342.78,341.1444444,338.91,340.7644444,348.25,349.4944444,357.35,369.6544444,367.2744444,362,352.3844444,342.0344444,338.14,342.08,353.8544444,352.11,353.63,354.28,362.4644444,360.3944444,367.11,359.36,356.8044444,371.57,380.6,379.7544444,378.09,376.2744444,381.11,378.2266667,382.54,367.2244444,376.24,368.65,370.69,378.06,373.5444444,366.1544444,366.9644444,366.06,372.2744444,367.3844444,350.92,347,338.07,332.49,323.98,328.88,323.35,320.78,,302.52,337.39,343.3,336.2144444,326.3044444,329.35,316.13,320.42,329.0744444,333.25,331,337.67,L8
2023-06-20 21:53:48+00:00,353.3322222,351.4585714,,,,321.9322222,302.6522222,294.6,298.3322222,297.82,307.2722222,312.41,329.53,329.8322222,342.2022222,345.78,345.14,329.94,338.1022222,334.2,340.5222222,341.09,339.6822222,343.07,347.4222222,360.46,368.5922222,364.1222222,359.8285714,353.0322222,342.6922222,338.72,344.21,356.7722222,356.16,358.4885714,357.07,361.1322222,355.8722222,364.01,356.16,352.8222222,365.86,378.38,382.8422222,382.52,388.8922222,377.88,376.7933333,380.67,372.2722222,376.98,366.14,360.22,360.67,366.7822222,361.0122222,,,,,,,,,,,,,,,,,,,319.47,312.72,313.18,322.3422222,329.34,325.82,327.44,L9
2023-06-27 22:00:02+00:00,350.3222222,352.2457143,,,325.4722222,317.4022222,299.6122222,288.08,292.0522222,293.61,296.2622222,310.01,322.26,322.0522222,326.4122222,323.98,316.27,315.41,316.4422222,322.9,316.5422222,323.13,323.0022222,337.6,338.1222222,348.69,349.0122222,354.3722222,349.4557143,340.4722222,338.4522222,340.31,340.31,340.3122222,339.34,343.3457143,348.26,360.7122222,356.5722222,355.92,358.44,366.7222222,364.51,377.97,375.3522222,379.64,385.4422222,377.93,363.0933333,378.29,381.3322222,367.08,364.92,355.05,353.58,361.4122222,362.2422222,348.2722222,347.84,343.1222222,341.6222222,333.21,335.25,320.0657143,335.3357143,320.0057143,322.55,310.26,313.9757143,312.3457143,337.2157143,336.15,332.94,333.6722222,319.8322222,312.95,301.95,305.44,308.9222222,317.44,313.81,317.67,L9
2023-07-05 22:00:18+00:00,350.4233333,356.2657143,,,328.2533333,320.4833333,309.9933333,304.05,296.1633333,288.26,298.1833333,307.69,324.71,325.9533333,341.8033333,340.59,333.17,321.69,322.9433333,324.2,325.7133333,332.85,334.9033333,338.72,339.9933333,347.67,355.6133333,359.9833333,362.4257143,354.0733333,351.5333333,343.62,352.11,356.5533333,353.58,341.1157143,354.31,374.0133333,379.9133333,371.16,371.08,375.8033333,377.15,379.19,367.9333333,375.47,378.9633333,385.29,375.6,381.62,380.9133333,375.72,365.99,361.95,360.79,363.6833333,356.9933333,360.0233333,354.37,355.3633333,344.7533333,341.03,333.76,329.7257143,336.3157143,332.3757143,328.25,328.1,324.1057143,335.1857143,337.4757143,339.39,347.97,341.3133333,324.4633333,316.57,315.34,312.06,320.7733333,320.64,323.59,326.18,L8
2023-07-06 21:54:01+00:00,355.9855556,361.7771429,,338.2155556,333.8555556,325.1155556,314.6155556,307.94,304.6655556,297.34,303.8855556,312.49,324.89,334.3555556,346.8555556,344.64,331.15,327.03,328.8655556,333.72,337.2655556,341.16,337.2855556,347.69,346.9055556,359.16,363.7155556,364.4555556,366.4871429,361.7355556,354.6555556,350.31,358.21,363.7055556,360.89,353.3771429,368.33,376.6255556,376.8155556,372.46,377.2,382.9455556,377.03,386.9,382.0055556,375.68,389.5055556,392.46,385.8133333,388.42,386.1855556,380.02,373.91,370.29,363.08,367.7155556,362.6155556,365.4755556,356.17,355.5855556,349.9855556,351.12,344.54,338.2071429,347.9771429,339.9371429,335.16,327.9,334.9871429,335.1271429,345.4271429,350.13,351.45,341.8355556,329.3155556,330.3,319.35,,,,,,L9
2023-07-14 21:54:10+00:00,353.8511111,379.3985714,,340.4311111,329.5511111,331.5911111,313.2711111,309.95,299.1111111,290.88,294.9911111,309.81,317.62,325.1411111,338.0711111,341.57,338.96,343.22,332.2911111,337.58,332.6411111,345.41,343.2611111,344.98,359.9111111,355.09,360.2911111,376.1111111,360.8285714,354.1711111,364.4711111,358.38,361.64,362.0111111,360.34,344.7385714,364.16,372.0211111,383.4311111,393.95,375.21,383.5111111,390.34,380.05,383.7111111,384.23,377.6411111,397.51,413.4866667,395.39,397.5311111,381.9,374.48,366.5,372.78,368.9111111,364.4711111,360.5911111,359.79,359.1611111,350.0411111,343.37,335.82,332.1485714,336.0985714,336.0685714,339.78,335.66,335.9385714,328.1385714,334.1185714,350.4,337.37,332.8611111,339.1211111,340.59,334.06,341.91,344.1411111,330.03,340.19,346.36,L8
2023-07-22 21:54:03+00:00,363.1255556,363.8457143,,,,369.7655556,,,,,,,,,,,,,,,,,,,,,,,,,,,363.05,364.8655556,354.23,343.0757143,342.05,330.4455556,365.3955556,365.93,329.4,342.9655556,362.19,353.1,352.9255556,350.42,348.5455556,,,,,356.65,334.92,336.14,343.53,342.4555556,323.8055556,338.0355556,326.08,,330.8655556,326.13,318.29,310.1657143,321.2157143,324.4357143,,,,,,,,,,,318.11,330.18,336.7355556,339.71,,,L9
2023-07-29 22:00:19+00:00,351.3555556,361.1414286,335.24,333.5755556,327.5355556,319.0455556,307.7955556,305.11,297.5855556,297.4,297.4255556,302.3,302.79,310.9655556,330.9955556,333.73,339.82,336.44,338.8155556,331.17,336.8655556,338,339.8655556,338.15,352.6255556,346.13,352.0355556,361.5755556,350.6814286,355.6555556,361.3155556,364.43,362.44,349.1355556,336.26,343.4914286,363.52,363.6055556,376.9155556,376.56,367.86,378.0955556,376.21,366.55,376.0455556,382.3,381.6855556,391.99,380.8233333,385.62,386.3355556,382.96,367.5,368.69,366.87,360.4155556,358.1755556,360.1555556,358.46,354.6655556,346.8055556,348.79,333.24,324.0614286,326.0114286,326.3614286,327.68,333.97,324.7514286,332.4614286,329.7214286,339.85,332.69,332.4855556,327.3755556,326.19,323.8,319.92,320.6655556,318.1,330.35,327.54,L9
2023-07-30 21:54:18+00:00,352.9788889,375.1814286,332.54,335.8288889,327.7788889,324.5788889,310.5488889,306.19,297.8488889,298.82,300.8488889,306.05,305.86,318.5988889,327.8088889,336.53,338.01,341.19,336.4388889,338.18,336.4388889,341.37,343.5088889,336.71,354.7688889,348.81,360.8588889,369.9688889,345.6514286,360.1788889,365.5988889,367.74,365.2,345.8788889,343.11,355.2914286,373.01,364.0688889,374.3888889,380.91,369.09,388.8488889,380.59,367.55,378.2188889,388.72,384.9288889,400.98,395.6133333,390.76,387.5088889,385.22,371.15,372.64,368.12,360.5688889,362.4488889,357.5088889,356.98,352.2888889,349.8388889,344.67,339.55,328.0514286,327.8314286,321.5514286,328.25,331.99,333.0914286,332.7514286,326.9114286,340.41,332.96,333.2688889,332.0588889,333.26,329.49,327,321.0088889,327.62,340.77,337.14,L8
2023-08-04 19:44:27+00:00,,,,,,,,,,,,,311.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-08-14 22:00:01+00:00,354.3466667,370.2785714,336.84,340.1366667,327.3366667,324.9466667,309.9766667,305.74,307.1166667,306.45,298.8266667,297.53,310.04,318.4866667,328.0266667,330.38,329.72,329.97,325.6366667,331.75,329.1966667,336.28,335.7566667,331.62,341.8866667,349.58,353.9866667,368.7066667,359.1185714,359.5166667,356.6766667,352.23,345.53,354.2266667,354.61,356.1685714,356.19,364.7766667,374.0566667,371.07,370.33,364.5066667,368.35,373.05,379.0166667,385.12,394.5966667,392.73,380.66,379.13,380.5866667,375.87,373.82,367.47,369.01,367.4666667,358.5566667,362.0566667,354.52,345.2466667,345.6466667,342.16,339.16,316.0485714,326.2085714,322.2185714,327.49,328.68,320.7285714,316.8585714,320.5385714,335.36,331.97,330.7666667,325.1666667,320.31,320.49,320.42,318.9466667,319.67,328.13,333.92,L9
2023-08-15 21:54:24+00:00,356.4111111,366.6514286,338.48,338.5411111,330.6611111,323.1111111,312.2111111,308.25,306.9611111,302.06,300.9411111,294.94,307.63,318.3011111,334.4211111,334.34,340.3,332,332.4611111,330.81,333.9411111,331.47,343.2711111,339.94,342.9211111,348.96,357.2611111,369.9411111,360.9814286,361.0411111,361.5411111,351.21,345.55,351.7911111,355.52,353.3914286,359.03,365.0611111,370.6811111,371.19,372.18,368.1311111,375.48,374.63,380.5911111,385.58,385.5011111,392.5,378.5166667,378.38,382.0611111,383.91,372.71,368.7,369.69,372.2811111,361.5311111,362.5111111,357.92,355.5111111,347.9911111,341.15,339.94,325.8314286,329.0914286,324.1314286,330.79,329.54,320.4914286,319.1714286,319.4814286,337.58,334.95,332.1411111,326.8011111,315.99,316.29,302.51,317.3911111,318.98,320.59,331.48,L8
2023-08-26 19:39:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.13,348.0871429,368.88,370.4066667,371.2766667,369.43,364.7,373.2566667,376.28,379.85,,,,383.26,370.13,364.91,367.0666667,,362.73,,,369.7766667,360.6866667,,,,,338.64,326.85,,,,,,,,,,,,,297.53,288.93,,,316.39,,,L7
2023-08-30 22:00:35+00:00,357.4344444,378.42,340.31,340.7744444,328.4044444,320.3944444,307.4544444,299.53,305.4844444,311.7,314.4744444,310.59,314.27,310.5344444,325.5044444,332.02,334.89,329.74,332.5344444,332.38,330.7944444,330.64,339.2144444,338.66,340.3044444,343.54,363.8644444,377.4944444,372.54,360.0844444,357.0644444,346.31,349.82,350.8844444,356.53,354.73,365.88,380.1144444,389.7244444,379.82,379.9,380.2244444,370.88,378.65,385.5444444,393.18,395.7644444,395.38,398.7066667,395.5,382.0944444,380.92,364.43,367.95,369.68,371.3344444,365.1144444,367.7944444,351.76,353.1044444,346.6644444,341.81,337.3,326.77,328.71,330.83,329.4,322.52,318.69,322.53,330.18,341.37,334.51,330.5844444,331.3044444,318.62,319.45,327.95,320.1144444,317.32,329.53,333.8,L9
2023-08-31 19:43:16+00:00,370.8655556,393.0757143,345.31,351.9155556,342.3855556,331.1155556,,,,307.3,309.2955556,315.94,320.92,,,355.12,350.49,354.17,342.5255556,348.5,350.2855556,349.24,343.9955556,353.01,345.8655556,362.32,363.5055556,370.4355556,,,367.9055556,368.89,354.48,365.4655556,365.18,369.3157143,363.79,383.1755556,384.8955556,374.08,374.61,,,389.82,406.2855556,394.72,408.5255556,409.04,397.6833333,387.98,392.9155556,379.15,373.08,375.29,378.82,,,381.4555556,371.33,353.6655556,,,354.21,333.6157143,342.9657143,,336.5,,,,344.7857143,356.61,347.78,341.0855556,337.3055556,334.83,315.65,,,327.37,,,L7
2023-08-31 21:54:28+00:00,361.9333333,381.0571429,345.58,345.9833333,333.4933333,330.5133333,313.9533333,307.43,316.5333333,322.18,322.7633333,320.71,322.89,322.3033333,340.2333333,343.41,340.78,341.25,338.8533333,341.66,342.3433333,342.26,346.9033333,348.58,347.9033333,356.75,372.2333333,384.0833333,383.8071429,367.3433333,366.1333333,351.34,358.13,357.5933333,365.84,363.8871429,375.49,386.5933333,390.2933333,382.85,385.7,389.3533333,383.79,393.26,398.1033333,398.49,403.3533333,410.95,411.57,407.92,397.9733333,389.87,381.9,380.16,383.1,380.0633333,375.4833333,375.8433333,361.01,365.2633333,356.8633333,354.5,349.48,336.3271429,339.8271429,340.7871429,336.4,331.23,329.2771429,332.9871429,340.8271429,346.05,343.66,338.1533333,337.2733333,328.85,326.32,333.13,327.5433333,327.12,335.15,341.74,L8
2023-09-07 22:00:13+00:00,366.6488889,370.0571429,343.83,343.5088889,335.0188889,335.6788889,,,,,,,,333.6688889,345.3788889,355.71,354.76,351.31,352.0588889,354.33,350.4688889,361.4,357.3888889,355.24,363.8988889,379.04,387.7988889,393.5988889,394.4071429,381.2288889,371.9588889,370.9,362.77,373.6988889,383.76,382.6171429,388.44,394.9488889,400.3588889,391.43,398.84,394.7988889,402.25,405.82,412.6288889,412.28,418.7288889,423.38,426.4733333,419.3,409.8488889,399.4,399.63,392.35,393.69,386.6088889,383.1888889,380.5388889,383.25,374.7488889,367.4388889,364.37,362.99,349.6171429,351.7771429,354.5671429,341.7,339.97,345.0371429,350.9571429,349.0171429,361.97,356.81,353.3788889,346.9788889,345.73,340.79,337.45,337.5388889,336.85,344.91,354.92,L8
2023-09-15 22:00:44+00:00,358.0855556,367.2057143,344.83,342.6455556,334.3455556,325.6855556,313.7355556,308.67,315.3855556,316.75,311.9855556,316.89,323.04,325.7455556,335.9555556,342.28,344.41,337.66,337.0255556,338.6,344.0155556,344.01,343.6155556,343.02,352.1855556,358.55,370.7855556,375.3355556,374.1957143,368.9255556,364.7655556,355.66,351.63,360.6855556,363.55,364.7157143,373.86,383.0855556,382.6055556,384.09,387.12,385.1655556,392.72,397.65,405.6055556,407.38,409.0455556,410.82,402.4733333,406.93,401.1955556,391.86,381.42,375.21,379.59,374.6455556,373.8955556,369.7255556,371.68,366.0255556,352.6255556,353.87,351.95,338.9057143,338.6257143,339.4957143,334.69,328.09,333.2757143,336.9557143,334.9957143,344.92,342.52,338.9955556,332.2555556,329.42,325.58,323.7,326.8455556,322.45,329.35,343.48,L9
2023-09-16 21:54:32+00:00,362.7966667,369.6271429,354.71,344.1766667,336.5266667,329.0166667,320.3466667,316.95,324.7066667,322.29,322.4966667,324.87,330.57,332.7066667,345.4166667,348.86,349.74,345.63,347.5166667,343.54,346.8266667,347.74,351.0266667,348.28,363.4166667,368.15,380.3466667,387.8866667,391.8771429,378.5466667,372.2266667,362.68,363.16,368.8966667,373.56,377.6571429,382.22,390.0866667,392.6666667,393.26,396.1,395.3466667,397.49,407.87,413.4866667,416.23,416.6366667,416.55,416.56,418.02,413.5066667,400.03,390.73,390.93,390.41,390.4466667,381.0266667,383.4366667,378.68,376.0966667,355.3566667,361.92,357.59,351.1171429,350.4771429,348.1871429,346.53,331.22,344.4771429,349.6371429,349.2871429,354.13,353,348.7666667,341.8166667,339.27,337.06,333.3,334.7266667,330.46,336.99,351.36,L8
2023-09-27 19:40:51+00:00,341.5155556,338.7828571,,311.2055556,303.8455556,294.2855556,280.8455556,281.36,,,,,307.43,309.9555556,326.7555556,324.19,328.21,323.1,313.8355556,324.04,320.0455556,321.51,323.5355556,,,,353.7755556,359.8155556,357.9428571,354.7255556,347.4755556,345.2,340,348.1555556,345.49,352.5128571,356.19,,,368.96,370.93,370.6055556,374.77,375.58,383.5155556,,,384.18,376.3033333,383.23,,,,364.56,364.94,369.4155556,352.6955556,359.9355556,356.87,347.5055556,325.5855556,334.59,323.74,318.2828571,,,,,316.8928571,323.7028571,318.3928571,330.62,322.98,318.8655556,311.4855556,311.66,305.24,,,,316.75,330.72,L7
2023-10-18 21:54:36+00:00,369.4355556,382.1471429,362.57,353.9455556,344.5355556,336.3855556,335.7155556,335.03,331.2555556,329.68,313.7955556,330.8,342.64,351.1955556,362.5155556,367.1,360.53,354.94,354.3055556,358.56,353.7855556,361.18,360.4255556,373.4,367.3755556,382.18,386.8455556,392.1755556,392.9371429,378.1655556,379.5855556,377.06,377.14,377.7855556,384.81,382.4271429,386.76,394.3255556,399.6455556,395.48,389.7,394.6755556,393.4,394.06,394.7655556,402.81,411.8055556,412.38,413.6233333,411.53,406.8055556,391.66,395.96,396.02,400.3,395.5855556,387.4855556,390.6755556,388.16,380.5355556,365.2155556,370.25,365.52,361.9071429,353.4971429,360.4371429,353.38,355.1,354.9471429,353.4571429,354.5471429,360.36,360.63,352.4755556,340.0355556,346.66,342.51,339.2,338.3355556,345.93,346.03,346.53,L8
2023-11-03 21:54:40+00:00,,,,,,,,,,320.99,,,,,,,,,,,,,,,,,374.5811111,383.2911111,387.4385714,376.7711111,371.6011111,362.09,362.86,377.2111111,386.36,393.1585714,391.9,395.2011111,389.0211111,385,384.31,381.2111111,380.04,386.07,388.6111111,392.66,401.6911111,398.76,403.7166667,401.86,393.6611111,385.88,382.95,385.28,384.28,383.4211111,373.2411111,371.0811111,369.75,367.1811111,363.4911111,357.49,361.27,353.9385714,359.9985714,351.5585714,353.17,344.84,353.5685714,349.0585714,342.6985714,360.43,356.24,348.5411111,331.2011111,333.43,323.69,322.49,326.7011111,330.9,336.16,339.57,L8
2023-11-11 21:54:39+00:00,358.3777778,374.9471429,344.12,341.1577778,342.2777778,332.3677778,325.5577778,323.98,317.1077778,315.68,316.1777778,327.31,340.36,345.9777778,355.4877778,350.24,343.89,343.52,338.6277778,339.97,340.8577778,342.24,344.4077778,349.93,349.4177778,350.08,371.2477778,396.0577778,393.8071429,380.6577778,367.2877778,364.38,365.33,368.5377778,368.3,371.0771429,383.49,384.5177778,388.9177778,390.12,380.66,379.0477778,374.23,373.4,379.6277778,393.29,391.4177778,392.26,389.6666667,391.88,387.2277778,375.28,373.85,382.7,382.45,373.0177778,370.9077778,366.8677778,366.37,365.6177778,364.6477778,351.85,348.78,349.3571429,344.1871429,345.0071429,345.35,343.78,349.8371429,351.0771429,355.2971429,354.43,346.75,337.3877778,331.8577778,322.24,320.67,316.48,319.8677778,323.22,327.11,337.93,L9
2023-11-15 19:29:41+00:00,,,,,,,,,,,,,,343.9277778,352.1177778,,,,,,353.4277778,351.35,351.8577778,358.42,354.4477778,364.83,373.3377778,384.8677778,391.5257143,,,,,,376.41,379.7657143,382.4,387.1777778,386.3877778,380.77,381.82,379.9877778,374.2,,,,,,404.9566667,401.78,396.3177778,380.76,381.01,387.61,385.63,380.1977778,,,,,,357.21,354.7,348.6557143,356.0857143,349.6457143,350.67,349.82,351.8157143,350.9757143,,,,,328.8577778,323.08,321.35,317.34,320.2277778,331.89,334.14,341.56,L7
