dates,nzd0231-0004,nzd0231-0005,nzd0231-0006,nzd0231-0007,nzd0231-0008,nzd0231-0009,nzd0231-0010,nzd0231-0011,nzd0231-0012,nzd0231-0013,nzd0231-0014,nzd0231-0015,nzd0231-0016,nzd0231-0017,nzd0231-0018,nzd0231-0019,nzd0231-0020,nzd0231-0021,nzd0231-0022,nzd0231-0023,nzd0231-0024,nzd0231-0025,nzd0231-0026,nzd0231-0027,nzd0231-0028,nzd0231-0029,nzd0231-0030,nzd0231-0031,nzd0231-0032,nzd0231-0033,nzd0231-0034,nzd0231-0035,nzd0231-0036,nzd0231-0037,nzd0231-0038,nzd0231-0039,nzd0231-0040,nzd0231-0041,nzd0231-0042,nzd0231-0043,nzd0231-0044,nzd0231-0045,nzd0231-0046,nzd0231-0047,nzd0231-0048,nzd0231-0049,nzd0231-0050,nzd0231-0051,nzd0231-0052,nzd0231-0053,nzd0231-0054,nzd0231-0055,nzd0231-0056,nzd0231-0057,nzd0231-0058,nzd0231-0059,nzd0231-0060,nzd0231-0061,nzd0231-0062,nzd0231-0063,nzd0231-0064,nzd0231-0065,nzd0231-0066,nzd0231-0067,nzd0231-0068,nzd0231-0069,nzd0231-0070,nzd0231-0071,nzd0231-0072,nzd0231-0073,nzd0231-0074,nzd0231-0075,nzd0231-0076,nzd0231-0077,nzd0231-0078,nzd0231-0079,nzd0231-0080,nzd0231-0081,nzd0231-0082,nzd0231-0083,nzd0231-0084,nzd0231-0085,nzd0231-0086,nzd0231-0087,nzd0231-0088,nzd0231-0089,nzd0231-0090,nzd0231-0091,nzd0231-0092,nzd0231-0093,nzd0231-0094,nzd0231-0095,nzd0231-0096,nzd0231-0097,nzd0231-0098,nzd0231-0099,nzd0231-0100,satname
2016-06-23 22:02:25+00:00,,,,,,,,376.7314286,378.0288235,375.7607692,376.84,373.0414286,377.3207692,374.81,377.5858621,377.1314286,379.5190909,378.3014286,377.1814286,379.5514286,387.1590909,386.5107692,384.2890909,391.6333333,388.76,383.8290909,387.0214286,387.1890909,393.6233333,389.6690909,386.1290909,382.3090909,375.65,371.18,375.3090909,372.9690909,378.7390909,374.04,377.5890909,379.91,374.4690909,381.1,377.99,380.2590909,379.22,374.9090909,,381.9133333,,,,,,,,,387.4407692,380.5007692,381.74,378.4414286,371.9814286,378.1314286,377.99,377.67,377,377.3090909,370.8190909,377.7390909,371.22,366.99,362.08,356.8690909,354.2990909,349.8990909,351.3690909,349.3590909,360.2490909,360.32,366.0190909,365.16,365.28,334.85,369.17,366.0390909,370.35,378.6390909,377.15,370.2107692,364.4814286,370.37,370.7590909,365.77,364.47,368.1490909,364.77,363.0433333,357.7033333,L7
2016-07-01 21:59:42+00:00,363.97,377.6088889,384.345,390.3441176,383.1633333,384.74,401.7933333,399.7,395.6241176,403.06,392.4166667,382.02,375.78,389.2166667,375.4982759,379.63,383.1545455,381.38,380.28,386.05,377.1745455,386.77,389.1545455,388.9977778,385.8933333,390.8045455,401.22,398.2445455,397.6577778,400.5245455,397.3645455,393.3245455,386.9033333,383.6833333,390.3045455,397.1145455,396.4445455,395.1233333,382.5845455,381.62,382.6145455,387.7,398.33,389.9445455,386.99,382.7945455,388.7245455,376.2777778,383.8933333,383.41,392.5645455,385.8545455,371.1045455,372.9745455,374.7433333,371.15,376.92,381.34,377.7333333,375.92,375.16,373.03,377.5233333,380.8433333,396.7133333,378.4045455,370.9945455,377.7945455,381.3233333,377.99,367.3333333,353.5345455,353.7545455,357.6345455,348.7945455,347.9645455,352.6345455,370.4333333,370.7645455,365.28,376.8,375.92,365.22,363.8245455,374.54,373.9845455,377.97,381.65,383.85,379.4133333,379.3545455,378.8033333,378.5233333,380.7145455,377.98,374.5077778,377.6077778,L8
2016-07-17 21:59:49+00:00,366.7969231,373.0455556,372.6,379.4464706,379.4333333,376.53,385.0761905,386.7342857,383.4164706,382.1369231,389.5866667,374.4342857,378.3469231,382.9766667,377.55,387.1442857,385.5645455,375.9942857,382.1042857,385.4942857,375.6745455,386.5769231,393.0945455,386.7711111,386.4633333,390.7145455,394.3442857,392.2545455,385.9411111,391.1145455,383.7345455,385.2145455,377.5133333,367.3933333,382.3445455,380.2345455,379.6945455,383.5833333,380.4945455,380.14,384.9945455,389.3,388.52,384.0545455,381.54,379.7345455,375.3245455,373.2411111,370.3833333,374.22,380.7445455,378.9745455,375.0645455,372.1045455,371.3733333,369.1942857,368.2469231,369.8369231,371.9733333,378.8742857,379.8942857,379.2342857,370.1733333,377.5933333,378.6633333,375.5745455,373.8945455,366.2745455,370.2433333,375.16,365.2933333,359.7245455,345.1445455,355.5045455,354.2845455,351.2645455,361.0245455,362.0733333,365.3545455,364.09,366.22,370.57,371.47,371.3045455,373.92,374.7645455,377.06,374.3469231,375.1242857,370.9433333,369.7145455,372.6333333,370.9933333,368.2745455,375.24,368.2011111,367.1511111,L8
2016-08-18 21:59:57+00:00,358.5692308,360.3411111,367.96,373.1488235,371.0066667,376.83,378.1080952,376.1571429,378.5188235,380.6492308,379.1433333,378.3071429,379.6292308,375.7533333,378.6765517,384.7971429,382.7354545,378.6071429,384.7971429,379.1371429,382.8654545,388.8292308,394.2954545,387.5822222,390.9366667,394.1954545,393.8471429,388.7454545,384.1622222,379.8354545,382.3854545,382.1254545,378.6866667,368.2566667,369.5254545,374.6654545,375.8554545,377.3466667,366.1954545,369.54,384.8254545,384.49,380.62,376.0954545,371.94,372.8054545,368.8054545,372.4922222,372.7066667,374.26,365.2954545,366.3354545,369.9254545,369.9254545,362.7366667,366.7371429,369.0892308,365.2992308,368.7966667,376.0271429,375.2171429,376.7171429,369.8766667,366.5266667,369.6866667,368.7554545,372.7354545,370.9654545,372.1366667,368.06,366.9566667,354.1354545,349.2854545,347.0654545,337.6554545,352.7354545,354.7054545,353.6366667,361.8454545,357.34,361,363.76,367.86,369.9754545,363.64,372.2354545,372.91,370.1692308,368.6171429,369.6366667,367.0754545,364.2166667,365.2366667,367.3854545,366.29,369.5422222,369.1322222,L8
2016-09-11 22:02:33+00:00,349.9676923,361.2688889,366.545,366.6870588,363.9433333,365.55,365.6861905,358.1042857,358.9270588,356.5676923,353.5366667,371.0542857,376.8676923,374.1666667,371.0865517,369.8942857,364.3527273,368.8042857,360.5642857,365.1142857,366.4427273,366.8676923,368.7027273,371.5777778,373.8833333,365.0227273,374.2642857,366.9127273,372.8477778,365.4327273,366.8327273,362.3827273,361.1633333,351.5833333,356.1427273,359.9727273,366.1727273,370.0633333,366.5227273,363.63,363.7827273,,,,361.03,363.8427273,358.2227273,354.2977778,359.4333333,354.96,355.5927273,353.6227273,352.8127273,353.8727273,348.1033333,353.5142857,351.2776923,353.4076923,352.0133333,350.1642857,355.8242857,362.7242857,357.1233333,353.7933333,351.9333333,346.8327273,351.9927273,351.0227273,353.5333333,346.72,347.8033333,342.5027273,344.3827273,334.0527273,328.8327273,327.8227273,329.8427273,331.2233333,335.3327273,337.16,339.97,349.8,352.27,356.2027273,354.36,362.6527273,363.01,357.0676923,356.7742857,354.5933333,354.9027273,351.2233333,356.3133333,359.1427273,358.35,359.2377778,361.6177778,L7
2016-10-13 22:02:36+00:00,329.3015385,332.1566667,332.375,339.4164706,338.14,340.98,348.9271429,347.7957143,345.2464706,347.1215385,349.4,355.1557143,351.0115385,352.51,353.6251724,349.2757143,351.4236364,352.7957143,351.8157143,357.1157143,353.7136364,356.0615385,354.4536364,354.2933333,358.17,354.3036364,358.7757143,355.3536364,351.4133333,353.9736364,352.0736364,351.1936364,348.64,335,339.1136364,343.3636364,342.1936364,346.22,342.2136364,341.93,351.4836364,347.69,347.91,350.2636364,347.16,346.4636364,349.9636364,342.9533333,344.71,341.14,343.3136364,342.1736364,339.1036364,342.8836364,341.13,345.4857143,342.4015385,345.1715385,336,340.7557143,339.2957143,342.3657143,343.06,342.58,342.82,336.5436364,339.8536364,339.0436364,340.91,332.95,,,,,,,,,312.6736364,321.9,320.87,331.53,333.12,335.3036364,332.97,338.0636364,337.36,338.1915385,338.1657143,335.08,335.0736364,336.58,338.93,341.3336364,343.39,340.4633333,340.0233333,L7
2016-11-22 22:00:11+00:00,344.8869231,351.8488889,365.985,359.7147059,365.9333333,372.45,365.3804762,369.0457143,375.3847059,377.0169231,381.0166667,379.0557143,383.4169231,378.8066667,376.1493103,378.4757143,378.0354545,383.5857143,384.2657143,374.6157143,375.7754545,379.0969231,373.7054545,380.1977778,386.6033333,377.1654545,382.2857143,375.2054545,383.1777778,384.1354545,379.8154545,372.9354545,376.6833333,367.1633333,368.8654545,369.8754545,376.6354545,371.7733333,373.4954545,381.16,382.3054545,383.8,376.78,374.8354545,384.09,377.0954545,376.4254545,374.2877778,371.5433333,367.29,368.0354545,371.4954545,379.1554545,376.5154545,375.8233333,371.7357143,366.2769231,366.8369231,367.5433333,369.8957143,370.7357143,375.2157143,373.1933333,366.7833333,367.7933333,372.1654545,367.4854545,366.5054545,362.1833333,363.86,367.5633333,360.6754545,365.0754545,365.2654545,360.9254545,359.2354545,355.9254545,357.7533333,351.2554545,344.99,355.08,356.48,356.94,357.9954545,358.03,370.3254545,368.15,370.0569231,367.4557143,363.6233333,365.7254545,360.8333333,365.4533333,365.2954545,366.64,372.8977778,381.6377778,L8
2016-12-16 22:02:16+00:00,345.1730769,345.2577778,349.125,353.9117647,353.7366667,363.41,351.9780952,359.4371429,359.3117647,367.9430769,365.8933333,369.7271429,373.1330769,371.4633333,370.0593103,371.4371429,373.0563636,368.6771429,371.7771429,366.5671429,373.1463636,373.4930769,376.4963636,376.2055556,374.2666667,369.5563636,370.5071429,374.8163636,377.8955556,374.9363636,371.8563636,369.4663636,366.1466667,360.1866667,357.7963636,367.1063636,366.0063636,365.9066667,362.3363636,371.29,371.2763636,368.37,370.14,370.7863636,370.06,370.1263636,365.9563636,369.4055556,358.7466667,363.42,358.1263636,365.6363636,366.7563636,363.2463636,361.9066667,355.6771429,358.4030769,353.6230769,362.6066667,350.8271429,357.5071429,358.0571429,359.9066667,359.4566667,361.3266667,353.7163636,360.0263636,358.3863636,352.4566667,361.48,351.1166667,357.9363636,354.7663636,354.4763636,347.1563636,349.0463636,,,,,,,,,,,,377.3430769,357.7671429,358.1366667,359.0363636,359.7566667,361.7366667,366.4163636,364.4,366.3155556,361.4355556,L7
2017-01-25 21:59:56+00:00,346.6530769,353.0033333,352.105,355.5776471,355.12,352.09,356.7871429,359.0057143,362.2576471,365.8330769,372.99,379.7857143,377.3630769,374.84,375.7782759,371.1757143,376.07,378.0257143,383.2457143,383.1957143,377.1,384.1630769,378.09,376.3266667,380.48,375.26,378.8057143,377.5,376.9266667,375.46,375.92,368.32,374.14,363.35,367.01,372.31,372.14,370.87,371.87,377.18,380.31,375.99,375.44,371.98,376.95,378.41,365.41,367.8066667,367.83,367.02,362.77,369.82,370.79,373.78,370.86,367.7057143,368.1430769,369.5630769,365.25,367.8557143,368.6757143,370.3957143,367.72,367.38,371.13,366.01,365.18,365.05,366.17,363.6,360.8,362,362.14,358.44,354.05,354.64,353.25,347.18,349.08,353.28,356.6,353.2,353.83,355.14,358.84,366.29,365.57,365.2730769,366.1457143,364.73,364.08,370.52,371.39,367.32,370.91,373.7166667,376.9566667,L8
2017-02-10 21:59:48+00:00,343.6184615,347.1966667,350.255,357.0970588,,353.54,357.0642857,355.3714286,358.5870588,361.6284615,366.67,370.0414286,375.1484615,374.45,376.3362069,370.2814286,374.0045455,377.1414286,373.8114286,376.2914286,377.7845455,378.6384615,378.6545455,380.1733333,378.96,375.1245455,367.5714286,,,374.4145455,374.4645455,369.5245455,365.23,365.47,364.2645455,365.8445455,365.3345455,368.52,369.7645455,370.37,374.9345455,376.01,373.9,371.5945455,369.07,368.2845455,361.3145455,364.2633333,349.05,346.88,,,,362.4645455,365.37,365.8114286,363.9184615,364.7984615,362.26,357.1614286,349.4314286,362.6514286,366.31,363.88,363.85,358.0745455,359.0445455,363.9545455,362.7,364.07,359.87,359.5245455,359.3545455,355.8645455,357.5345455,355.4545455,352.6045455,352.56,350.2445455,354.34,350.74,353.03,350.27,355.8345455,355.99,357.4345455,364.49,364.1184615,362.1514286,365.3,364.9145455,367.28,369.39,368.9045455,368.51,370.9533333,369.6933333,L8
2017-02-18 22:01:50+00:00,345.9238462,346.5455556,343.69,347.4470588,344.6033333,350.29,349.0433333,356.06,355.9170588,360.6038462,367.6066667,371.89,373.5538462,368.5066667,368.3110345,364.94,367.1354545,364.73,370.13,368.5,374.9654545,373.4338462,371.9654545,374.3311111,370.1133333,371.7854545,371.81,374.8154545,370.7511111,370.0154545,364.8354545,363.6154545,359.3833333,353.9933333,353.8754545,357.6554545,361.2054545,363.3333333,364.3154545,363.43,370.4454545,366.65,367.09,367.0854545,364.07,360.3254545,357.9754545,359.7811111,357.3833333,359.13,357.0454545,358.4454545,356.1754545,363.7254545,354.6333333,359.74,353.9038462,,,,,,,,,,,368.8554545,358.0133333,364.54,351.2833333,351.4254545,349.6254545,356.0754545,348.4954545,352.3354545,349.3954545,347.5633333,345.0854545,344.25,348.92,342.9,347.69,350.7154545,354.27,355.7554545,361.06,359.8638462,363,360.0033333,362.4354545,361.6233333,363.0533333,360.1854545,365.9,375.6911111,372.7711111,L7
2017-03-14 21:59:34+00:00,358.02,364.5122222,362.675,356.5570588,356.3833333,356.3,356.0204762,373.2457143,367.4970588,371.52,372.7366667,380.6957143,378.79,377.4866667,374.5855172,370.4457143,376.6381818,381.9157143,379.8857143,382.1957143,390.9281818,389.06,385.0181818,393.5544444,385.2933333,384.4481818,392.5557143,382.5381818,384.0844444,383.0281818,374.9881818,378.5781818,371.1633333,364.3633333,373.8281818,371.3281818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.43,370.9557143,370.0933333,370.4181818,369.0833333,379.0633333,373.7681818,377.1,389.0544444,381.4644444,L8
2017-03-22 22:02:03+00:00,,353.8722222,355.04,357.81,359.4533333,351.63,354.7319048,354.5228571,357.94,364.2492308,366.8366667,371.1628571,363.0692308,360.6766667,366.8203448,364.2728571,346.8781818,359.2928571,367.9028571,366.5728571,372.7781818,374.0992308,378.8781818,372.4444444,376.6533333,370.3481818,380.8628571,374.1581818,376.5544444,374.9281818,371.4581818,371.3681818,363.8033333,362.0733333,358.6381818,369.7581818,367.9181818,369.1533333,365.9481818,373.07,372.4081818,370.43,369.87,369.2081818,369.46,362.7981818,364.5181818,,,,,,,,,377.4328571,,372.2092308,373.7133333,363.6128571,365.6428571,369.4228571,372.1233333,370.2133333,370.5133333,363.2981818,362.4681818,359.7181818,359.7833333,356.12,361.6233333,360.1581818,361.1581818,360.1081818,356.9881818,352.9381818,347.6081818,353.7933333,346.3381818,357.59,355.66,352.26,353.05,356.8081818,351.35,357.1681818,362.3,361.2692308,364.2428571,362.9533333,363.6281818,363.6633333,365.3533333,361.2881818,367.96,363.5244444,367.0944444,L7
2017-03-30 21:59:26+00:00,366.2146154,367.4166667,365.965,364.7752941,376.14,369.41,364.5757143,372.2285714,367.1552941,375.0246154,376.56,375.9685714,379.0046154,376.15,377.12,383.8985714,384.6481818,382.9085714,383.9485714,385.1785714,391.1881818,385.8146154,389.2681818,395.7933333,383.77,384.1981818,391.2385714,387.1381818,387.7033333,385.7981818,380.1881818,379.8981818,372.98,369.22,379.3181818,375.8681818,380.9481818,380.78,380.0981818,383.91,381.5781818,388.49,387.91,385.5681818,382.78,376.0481818,375.4781818,374.6833333,370.75,378.18,378.4781818,378.8781818,374.7381818,376.9481818,375.86,372.8685714,378.5046154,372.1846154,376.46,370.0585714,371.8785714,376.6785714,374.66,378.5,374.65,374.0881818,373.0181818,370.4481818,371.68,375.2,370.85,370.9481818,371.7281818,372.3681818,372.2081818,368.8281818,368.6481818,364.81,366.5281818,367.62,372.83,374.08,371.36,373.9381818,377.42,379.7781818,379.6,377.6746154,377.3885714,378.65,379.8781818,378.18,381.39,380.6581818,387,392.7333333,,L8
2017-04-07 22:02:08+00:00,350.7361538,359.4666667,354.99,361.3452941,356.35,356.51,358.8842857,357.5714286,364.0052941,358.0761538,364.04,,,,,372.1214286,370.29,372.8414286,374.0914286,372.3514286,370.46,375.3461538,372.11,367.8933333,376.51,373.35,375.4814286,375.18,371.9833333,375.65,370.86,366.44,363.01,356.15,357.69,365.85,363.41,365.04,364.8,369.16,373.19,368.09,364.54,369.4,368.49,364.49,359.5,347.1733333,356.91,354.41,354.12,353.67,355.87,355.23,358.97,363.1714286,361.9161538,356.8461538,359.24,358.3314286,361.3514286,361.7314286,357.11,358.03,353.07,352.99,347.12,349.47,354.12,352.2,356.66,357.42,358.22,356.91,351.1,348.8,352.5,347.92,354.64,355.03,356.88,353.44,350.71,354.27,359.7,366.08,365.86,366.8861538,373.5114286,371.76,369.33,372.32,368.85,372.53,373.27,367.7633333,366.8333333,L7
2017-05-01 21:59:07+00:00,387.2884615,386.9388889,382.57,390.2141176,389.7433333,391.4,379.5547619,379.4171429,385.6641176,384.8884615,381.9066667,387.9171429,391.2484615,386.6566667,390.6317241,398.6371429,399.7827273,394.4171429,400.0671429,402.0971429,396.8727273,400.4284615,409.1127273,398.1577778,401.5433333,408.2427273,399.4671429,409.0327273,402.0377778,404.8927273,396.6727273,386.9027273,389.2633333,379.6033333,380.6427273,384.0827273,391.3427273,387.2433333,384.2727273,384.59,394.0727273,394.12,389.45,383.6427273,385.17,388.0827273,386.4027273,386.4377778,383.5433333,378.79,379.8327273,375.1227273,377.6827273,374.7127273,379.1833333,378.2471429,378.3984615,376.6684615,374.1833333,377.1071429,381.2371429,380.5671429,378.3533333,374.1633333,372.0933333,369.8027273,368.1427273,378.9027273,377.3233333,377.8,368.1333333,373.9827273,377.3927273,374.3927273,372.1127273,370.6927273,369.4027273,370.1633333,374.4527273,370.34,376.36,377.83,375.14,378.8427273,376.51,386.0327273,386.73,379.7484615,379.5471429,384.3733333,380.8827273,379.7333333,386.9533333,386.3827273,382.4,386.2177778,380.8477778,L8
2017-05-25 22:02:22+00:00,351.9038462,353.5822222,360.635,364.9688235,363.4033333,366.01,358.3590476,358.5785714,357.7288235,362.0038462,361.6266667,362.8085714,359.1538462,364.5766667,360.7717241,365.2785714,368.8745455,372.4985714,373.5185714,368.6085714,372.3845455,374.7238462,377.8145455,373.8044444,378.1333333,374.6145455,379.2585714,369.1445455,374.2744444,369.3345455,371.6945455,362.7745455,363.0633333,358.3933333,358.6645455,361.5245455,359.3945455,362.2133333,359.1245455,361.37,366.6845455,366.67,366.76,366.5345455,362.69,361.6245455,356.9045455,358.7744444,356.5033333,353.66,353.9745455,353.6345455,358.9445455,357.4545455,362.6533333,363.0085714,360.7438462,360.8838462,359.7933333,358.1385714,359.8785714,359.9385714,358.3633333,351.5333333,350.2333333,351.4845455,359.9745455,357.6445455,357.7333333,355.89,352.3933333,349.2045455,348.2845455,351.4145455,346.7245455,345.7045455,345.0945455,346.4933333,347.9945455,350.76,352.42,350.94,358.64,355.2445455,362.17,360.6945455,366.3,360.1738462,358.5585714,356.4733333,,,,,,,,L7
2017-06-10 22:02:27+00:00,385.4846154,390.2744444,384.55,388.1282353,396.5366667,394.56,394.1852381,391.2728571,387.2482353,390.5246154,387.1933333,384.7528571,389.0246154,382.6633333,389.5544828,393.6128571,402.9,407.9728571,406.7128571,406.5728571,411.01,400.9546154,406.46,401.5488889,398.6666667,403.41,396.6028571,403.45,399.5388889,403.64,393.46,393.78,386.4266667,379.4466667,373.73,384.84,386.96,396.2166667,391.64,395.38,387.44,386.57,386.64,382.9,394.37,393.14,388.02,384.3688889,386.0666667,381.88,387.45,382.08,385.45,381.6,383.1166667,381.2328571,392.5946154,377.1546154,380.0566667,387.2328571,384.4928571,388.8628571,378.1066667,378.0466667,367.1266667,379.7,382.94,380.82,376.6366667,373.56,371.7166667,372.01,370.42,370.2,369.87,366.3,368.89,363.5466667,372.41,372.82,376.61,377.77,374.75,384.15,,,,,,,,,,,,,,L7
2017-06-26 22:02:30+00:00,387.4923077,376.2044444,382.62,388.8911765,392.0266667,400.49,392.8680952,390.7971429,390.4611765,390.2823077,383.9533333,390.7771429,381.2823077,388.6433333,392.7427586,399.2371429,394.9881818,394.9071429,399.3471429,408.9471429,406.9581818,401.0823077,410.4081818,402.8888889,400.4366667,400.0981818,396.8371429,395.2481818,408.1388889,390.9981818,401.0181818,391.1381818,390.9166667,382.9566667,381.6381818,383.7681818,396.6581818,389.7566667,386.2981818,388.08,393.2681818,387.69,392.31,386.3981818,388.97,386.7781818,382.1081818,392.0688889,384.0666667,384.43,381.8881818,381.0881818,379.9481818,380.3381818,384.2866667,383.4271429,385.1223077,380.4423077,385.6066667,377.6471429,389.0171429,386.5371429,387.1466667,374.9466667,377.4466667,381.2981818,385.9481818,393.6781818,379.4466667,383.99,370.2766667,375.5781818,364.1181818,374.1481818,365.8981818,373.8281818,368.5681818,367.5466667,370.3781818,371.28,378.01,381.15,382.81,376.6481818,392.7,392.4981818,391.32,383.4923077,379.6971429,379.8366667,382.8581818,384.5166667,386.8666667,384.6581818,384.22,392.3488889,,L7
2017-07-04 21:59:38+00:00,370.0223077,376.5155556,379.535,381.3576471,384.4233333,381.7,392.4390476,387.7985714,378.8476471,378.7923077,385.7066667,378.7585714,377.7023077,368.9466667,372.8086207,379.3285714,386.5781818,382.8485714,388.9185714,392.9685714,389.2181818,384.1823077,388.2781818,386.6611111,383.1033333,388.0481818,394.3685714,389.5181818,387.8511111,389.9281818,392.3981818,386.3781818,374.8133333,368.7433333,378.9881818,376.2581818,374.8281818,374.9533333,377.9281818,373.12,378.7981818,374.69,378.57,382.9981818,378.76,376.9581818,374.6081818,367.6811111,376.8733333,375.14,365.6581818,377.1081818,374.3481818,373.5881818,387.7733333,377.2585714,380.2823077,377.7923077,377.1733333,378.4985714,374.3385714,370.4885714,365.2933333,366.1533333,375.7433333,371.7981818,367.7681818,364.7281818,367.2333333,378.41,372.6333333,370.4381818,373.0381818,372.9581818,382.2081818,363.6481818,370.9681818,367.5033333,365.6381818,367.17,361.25,376.72,381.66,386.6381818,400.13,391.5281818,398.3,399.4823077,385.5985714,382.0833333,380.2881818,374.9533333,368.7533333,364.9981818,379.88,384.7211111,375.8011111,L8
2017-07-28 22:02:29+00:00,364.8646154,370.5877778,376.035,381.5464706,379.0066667,391.12,381.5495238,379.8642857,385.9864706,386.9246154,379.2733333,378.8842857,372.9046154,373.1133333,375.8037931,381.4142857,387.7409091,391.1742857,395.4142857,388.0942857,393.9109091,397.8346154,394.6609091,404.9455556,398.2666667,405.6409091,404.9742857,414.9109091,416.7755556,414.8309091,407.6809091,386.8309091,,,381.0709091,379.5209091,382.1609091,381.7566667,379.8909091,377.49,375.9909091,383.72,383.29,382.1509091,383.72,376.9709091,378.8609091,377.2655556,373.8066667,378.34,371.7709091,371.1309091,376.3009091,373.5809091,380.2666667,373.3742857,373.3046154,371.3246154,369.6166667,371.0342857,374.2542857,373.1842857,369.7466667,370.6466667,369.8966667,373.4909091,366.1509091,376.3309091,368.4466667,366.9,361.1466667,359.6309091,361.0709091,359.4609091,360.5509091,360.6809091,359.9909091,360.2866667,364.3309091,360.15,370.85,362.29,377.69,373.3709091,383.27,383.4209091,385.33,381.5146154,364.5542857,377.3966667,373.8209091,367.3966667,362.8066667,369.4809091,372.76,381.5255556,375.6455556,L7
2017-08-13 22:02:27+00:00,335.0130769,336.4844444,346.83,346.5035294,352.3866667,355.06,357.5038095,359.8457143,359.3235294,359.2030769,360.5233333,355.9857143,348.4430769,351.3833333,353.18,354.9957143,358.8954545,360.6257143,361.3857143,356.2857143,365.1354545,366.5930769,367.4454545,364.0388889,362.7066667,365.8054545,362.5357143,366.6854545,374.5788889,371.6654545,372.5454545,364.5554545,357.3166667,345.7566667,348.1954545,354.6654545,353.8254545,346.0866667,345.3454545,353.67,351.7354545,354.13,353.98,361.2954545,357.15,355.4054545,,,,351.95,,358.6254545,357.6054545,359.7754545,350.6966667,345.3757143,347.4730769,349.4730769,350.2966667,349.8957143,350.9257143,352.7057143,351.4566667,345.5066667,345.4266667,349.1354545,351.5054545,350.1454545,353.5366667,350.14,349.1966667,346.0654545,344.9254545,340.0854545,339.4354545,333.5054545,332.1254545,337.0166667,333.3854545,342.38,339.5,345.98,346.29,354.4554545,355.39,359.8254545,362.78,356.0430769,349.8757143,349.8266667,343.9554545,336.9766667,341.0466667,347.4254545,357.83,352.2688889,342.1988889,L7
2017-09-06 21:59:58+00:00,360.5138462,351.6611111,354.095,364.0176471,366.3366667,370.29,374.8552381,374.0328571,378.0376471,365.8138462,367.3933333,369.0228571,361.8738462,366.6233333,364.657931,370.4328571,372.3218182,376.0628571,369.3928571,371.0928571,373.2018182,376.7538462,379.5118182,379.0222222,371.8366667,370.3218182,374.8728571,367.3118182,351.7322222,355.8418182,347.9218182,354.5818182,350.1266667,354.9866667,356.4918182,358.7318182,355.6118182,370.2166667,357.0318182,360.07,359.2118182,347.02,365.35,371.6218182,362.99,358.2318182,369.3618182,373.2922222,361.0166667,361.6,361.1818182,361.5818182,360.0118182,360.3618182,342.8166667,341.2128571,356.7338462,359.0538462,364.2166667,367.2228571,369.1528571,366.4928571,365.4466667,363.7566667,370.7566667,351.6318182,361.7818182,364.7518182,,,,,,,,,,,,,,,,,,,,,,,354.8018182,352.0066667,340.7566667,349.5318182,351.06,326.8022222,,L8
2017-09-14 22:02:26+00:00,350.6084615,353.6877778,354.135,356.4382353,357.5366667,363.32,359.7580952,369.6171429,374.5282353,372.6284615,368.3533333,366.9371429,353.4384615,357.3633333,359.67,366.8071429,363.3372727,362.1571429,362.3371429,366.6471429,373.7572727,374.2984615,370.7372727,371.5955556,368.9666667,363.1572727,365.9371429,364.4072727,368.9555556,369.4372727,373.2372727,370.6672727,368.8766667,361.1266667,357.9372727,353.9772727,355.0172727,354.0566667,360.9172727,363.11,369.0572727,354.63,355.56,363.9372727,352.79,350.1072727,350.0572727,361.0655556,362.8466667,362.93,362.9372727,364.5972727,355.6672727,363.6072727,368.7466667,358.0071429,357.3484615,362.2884615,371.2566667,368.1471429,364.1771429,360.2771429,366.4866667,365.3966667,358.2766667,353.9972727,354.6872727,356.2172727,360.2466667,358.25,363.7166667,358.6872727,354.4872727,358.4872727,336.1072727,341.4772727,342.0272727,348.2766667,343.8572727,346.18,344.85,350.91,360.3,368.2072727,372.1,369.4472727,367.62,353.0984615,359.0571429,347.9066667,353.2972727,344.7766667,358.0966667,356.5972727,362.5,,,L7
2017-09-22 22:00:01+00:00,376.0161538,363.9911111,376.94,377.0294118,378.7766667,387.79,372.2552381,384.2128571,388.2294118,393.4161538,376.8033333,376.0728571,369.3961538,369.5233333,367.9875862,369.6628571,379.1963636,383.6428571,374.6828571,379.6628571,389.2863636,380.9561538,386.7363636,393.6422222,383.1366667,385.9163636,385.9628571,388.5263636,394.6522222,385.9863636,389.8963636,380.3063636,374.5366667,373.4266667,373.2863636,370.1663636,372.9063636,373.0366667,378.9663636,380.87,379.3963636,373,375.91,377.2163636,377.74,369.4963636,367.1263636,374.2422222,378.1466667,375.06,376.0063636,370.6863636,374.8463636,373.6863636,378.5166667,375.3028571,368.9061538,369.4561538,376.1766667,372.5528571,365.8928571,361.1628571,376.2066667,374.7966667,369.3466667,368.1763636,367.3263636,371.9763636,370.8166667,371.32,368.8166667,372.3763636,367.7463636,366.1563636,350.8263636,345.2263636,357.2363636,361.8166667,360.5263636,361.44,362.43,373.49,375.52,383.3763636,394.65,389.5163636,385.15,369.7961538,359.3628571,358.1266667,356.2263636,363.8266667,366.9566667,374.9463636,376.31,367.3622222,355.7322222,L8
